"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BRM00083208","1988-01","-12.694","-60.098","615.1","VILHENA, BR","","","","","","","0","3,","0","3,S","20.0","3,S,27,+","","","","","21.27","3,,,S"
"BRM00083208","1988-04","-12.694","-60.098","615.1","VILHENA, BR","","","","","","","0","5,","0","5,S","19.0","5,S,30,+","","","","","20.72","5,,,S"
"BRM00083208","1989-01","-12.694","-60.098","615.1","VILHENA, BR","23","5,S","19","5,S","2","5,S","0","5,","0","5,S","19.8","5,S,09,","61.0","5,,S,29,","277.2","5,,,S","20.66","5,,,S"
"BRM00083208","1989-06","-12.694","-60.098","615.1","VILHENA, BR","","","","","","","0","1,","0","1,S","15.0","1,S,13,","","","","","18.69","1,,,S"
"BRM00083208","1989-08","-12.694","-60.098","615.1","VILHENA, BR","","","","","","","0","4,","0","4,S","14.0","4,S,11,","","","","","19.22","4,,,S"
"BRM00083208","1989-10","-12.694","-60.098","615.1","VILHENA, BR","","","","","","","0","4,S","0","4,S","16.6","4,S,28,","","","","","20.33","4,,,S"
"BRM00083208","1990-02","-12.694","-60.098","615.1","VILHENA, BR","25","2,S","19","2,S","3","2,S","0","2,","0","2,S","18.2","2,S,28,","67.1","2,,S,19,","309.8","2,,,S","20.62","2,,,S"
"BRM00083208","1990-05","-12.694","-60.098","615.1","VILHENA, BR","","","","","","","0","5,","0","5,S","11.0","5,S,19,","","","","","19.20","5,,,S"
"BRM00083208","1990-08","-12.694","-60.098","615.1","VILHENA, BR","","","","","","","0","4,","0","4,S","15.0","4,S,29,","","","","","18.70","4,,,S"
"BRM00083208","1990-09","-12.694","-60.098","615.1","VILHENA, BR","","","","","","","0","5,","0","5,S","11.0","5,S,15,","","","","","18.84","5,,,S"
"BRM00083208","1991-02","-12.694","-60.098","615.1","VILHENA, BR","22","1,S","20","1,S","2","1,S","","","","","","","46.0","1,,S,09,","289.6","1,,,S","",""
"BRM00083208","1992-10","-12.694","-60.098","615.1","VILHENA, BR","","","","","","","0","4,S","0","4,S","19.0","4,S,12,","","","","","20.50","4,,,S"
"BRM00083208","1993-02","-12.694","-60.098","615.1","VILHENA, BR","","","","","","","0","4,","0","4,S","18.2","4,S,26,+","","","","","20.20","4,,,S"
"BRM00083208","1993-04","-12.694","-60.098","615.1","VILHENA, BR","","","","","","","0","5,S","0","5,S","19.2","5,S,19,+","","","","","20.51","5,,,S"
"BRM00083208","1993-12","-12.694","-60.098","615.1","VILHENA, BR","23","2,S","17","2,S","1","2,S","","","","","","","35.1","2,,S,21,","248.9","2,,,S","",""
"BRM00083208","1994-01","-12.694","-60.098","615.1","VILHENA, BR","22","3,S","18","3,S","5","3,S","","","","","","","312.9","3,,S,19,","650.7","3,,,S","",""
"BRM00083208","1994-05","-12.694","-60.098","615.1","VILHENA, BR","","","","","","","0","3,S","0","3,S","17.3","3,S,15,","","","","","19.29","3,,,S"
"BRM00083208","1994-10","-12.694","-60.098","615.1","VILHENA, BR","","","","","","","0","4,","0","4,S","17.6","4,S,07,","","","","","20.18","4,,,S"
"BRM00083208","1994-12","-12.694","-60.098","615.1","VILHENA, BR","19","5,S","14","5,S","3","5,S","","","","","","","45.0","5,,S,11,","203.5","5,,,S","",""
"BRM00083208","1995-01","-12.694","-60.098","615.1","VILHENA, BR","23","3,S","17","3,S","3","3,S","","","","","","","53.1","3,,S,20,","289.2","3,,,S","",""
"BRM00083208","1995-02","-12.694","-60.098","615.1","VILHENA, BR","22",",S","18",",S","4",",S","0","5,","0","5,S","19.0","5,S,25,+","99.1",",,S,07,","347.2",",,,S","20.58","5,,,S"
"BRM00083208","1995-03","-12.694","-60.098","615.1","VILHENA, BR","22","2,S","19","2,S","2","2,S","","","","","","","43.9","2,,S,05,","253.5","2,,,S","",""
"BRM00083208","1995-09","-12.694","-60.098","615.1","VILHENA, BR","","","","","","","0","5,S","0","5,S","12.8","5,S,21,","","","","","19.76","5,,,S"
"BRM00083208","1995-11","-12.694","-60.098","615.1","VILHENA, BR","13","5,S","11","5,S","2","5,S","0","3,S","0","3,S","19.0","3,S,11,+","53.1","5,,S,27,","194.0","5,,,S","20.41","3,,,S"
"BRM00083208","1996-01","-12.694","-60.098","615.1","VILHENA, BR","21","2,S","16","2,S","4","2,S","","","","","","","78.0","2,,S,16,","337.3","2,,,S","",""
"BRM00083208","1996-02","-12.694","-60.098","615.1","VILHENA, BR","17","5,S","14","5,S","2","5,S","","","","","","","73.9","5,,S,07,","246.1","5,,,S","",""
