"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00417944","2003-07","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","","","285.2",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","","","","","18.3",",0,03,+","0",",,0,31,+","0",",,0,31,+","14.5",",,0,06,","37.8",",0,23,+","281.8",",,,0","0.0","0","  27.2",",,,0,1,2","","","0.0",",0","  32.8",",,,0,1,2","","","  23.9",",,,0,1,2","","","  26.1",",,,0,1,2","","","  25.8",",,,0,1,2","","","19.36",",,,0","  30.0",",,,0,1,2","","","33.26",",,,0","20.9",",,,0","0",",,,0","27.53",",0","34.67",",,,0","20.39",",,,0","4351",",,,0"
"USC00417944","2003-08","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","","","313.8",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","","","15.6",",0,15,+","0",",,0,31,+","0",",,0,31,+","20.6",",,0,31,","40.6",",0,09,","306.0",",,,0","0.0","0","  30.6",",,,0,1,2","","","0.0",",0","  34.4",",,,0,1,2","","","  25.0",",,,0,1,2","","","  28.3",",,,0,1,2","","","  26.5",",,,0,1,2","","","19.53",",,,0","  30.8",",,,0,1,2","","","33.37",",,,0","36.8",",,,0","0",",,,0","28.45",",0","35.67",",,,0","21.24",",,,0","4420",",,,0"
"USC00417944","2003-09","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","","","137.3","1,0","4",",0","3",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","29",",0","6",",0","","","","","12.2","1,0,29,","0",",,0,30,+","0",",,0,30,+","71.9",",,0,26,","35.0",",0,11,","189.2",",,,0","0.3","0","  25.0",",,,0,1,2","","","0.3",",0","  29.4",",,,0,1,2","","","  19.4",",,,0,1,2","","","  23.9",",,,0,1,2","","","  22.1",",,,0,1,2","","","16.52",",,,0","  26.2",",,,0,1,2","","","28.58",",,,0","90.7",",,,0","0",",,,0","23.04","1,0","29.00",",,,0","17.09","1,,,0","4007",",,,0"
"USC00417944","2003-10","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","","","46.0",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","","","","","5.0",",0,27,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,09,","32.2",",0,23,","123.8",",,,0","29.6","0","  21.7",",,,0,1,2","","","29.3",",0","  27.2",",,,0,1,2","","","  13.3",",,,0,1,2","","","  17.8",",,,0,1,2","","","  18.4",",,,0,1,2","","","11.92",",,,0","  23.4",",,,0,1,2","","","24.41",",,,0","82.2",",,,0","0",",,,0","18.87",",0","25.68",",,,0","12.06",",,,0","2968",",,,0"
"USC00417944","2003-11","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","","","22.5",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","15",",0","0",",0","","","","","-7.8",",0,24,","0",",,0,30,+","0",",,0,30,+","6.9",",,0,06,","28.3",",0,05,","104.7",",,,0","200.5","0","  21.1",",,,0,1,2","","","170.9",",0","  25.6",",,,0,1,2","","","   7.8",",,,0,1,2","","","  12.2",",,,0,1,2","","","  13.4",",,,0,1,2","","","6.85",",,,0","  17.8",",,,0,1,2","","","17.26",",,,0","14.7",",,,0","0",",,,0","13.39",",0","19.55",",,,0","7.22",",,,0","4552",",,,0"
"USC00417944","2003-12","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","","","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","10",",0","0",",0","","","","","-7.2",",0,17,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","26.1",",0,09,","123.2","2,,,0","488.0","0","  13.3",",,,0,1,2","","","287.5",",0","  17.2",",,,0,1,2","","","   6.1",",,,0,1,2","","","  11.7",",,,0,1,2","","","   8.4",",,,0,1,2","","","1.82","2,,,0","  14.0",",,,0,1,2","","","14.63","2,,,0","0.0",",,,0","0",",,,0","9.06",",0","17.90",",,,0","0.22",",,,0","4777",",,,0"
"USC00417944","2004-01","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","3.6","0","3.6",",0","5",",0","1",",0","1",",0","0",",0","0",",0","0",",0","12",",0","1",",0","5",",0","0",",0","","","","","-7.2",",0,07,+","0",",,0,31,+","0",",,0,31,+","32.0",",,0,15,","26.7",",0,03,","67.9","4,,,0","778.4","0","  14.4",",,,0,1,2","","","290.4",",0","  17.2",",,,0,1,2","","","   5.0",",,,0,1,2","","","   7.8",",,,0,1,2","","","   8.6",",,,0,1,2","","","3.99","4,,,0","  12.7",",,,0,1,2","","","13.87","3,,,0","34.3",",,,0","0",",,,0","9.08",",0","15.73",",,,0","2.44",",,,0","3606",",,,0"
"USC00417944","2004-02","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","3.6","0","0.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","14",",0","1",",0","3",",0","0",",0","","","","","-6.7",",0,14,","0",",T,0,26,+","8",",,0,14,","16.0",",,0,24,","26.7",",0,20,","89.3","5,,,0","1088.5","0","  12.2",",,,0,1,2","","","310.1",",0","  17.2",",,,0,1,2","","","   3.3",",,,0,1,2","","","   4.4",",,,0,1,2","","","   7.3",",,,0,1,2","","","2.42","5,,,0","  12.0",",,,0,1,2","","","15.03","5,,,0","44.5",",,,0","8",",,,0","7.64",",0","14.63",",,,0","0.65",",,,0","4375",",,,0"
"USC00417944","2004-03","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","25.8","0","22.2",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","2.8",",0,02,+","0",",,0,31,+","0",",,0,31,+","15.7",",,0,05,","31.1",",0,19,","138.6",",,,0","1184.1","0","  18.9",",,,0,1,2","","","95.6",",0","  24.4",",,,0,1,2","","","   8.3",",,,0,1,2","","","  12.2",",,,0,1,2","","","  13.7",",,,0,1,2","","","8.62",",,,0","  18.2",",,,0,1,2","","","21.44","1,,,0","43.5",",,,0","0",",,,0","15.96",",0","22.28",",,,0","9.65",",,,0","4437",",,,0"
"USC00417944","2004-04","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","70.9","0","45.1",",0","7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","1",",0","","","","","0.6",",0,12,","0",",,0,30,+","0",",,0,30,+","31.8",",,0,06,","32.2",",0,23,","178.7",",,,0","1255.1","0","  21.7",",,,0,1,2","","","71.0",",0","  29.4",",,,0,1,2","","","  11.7",",,,0,1,2","","","  14.4",",,,0,1,2","","","  17.1",",,,0,1,2","","","9.84","1,,,0","  22.1",",,,0,1,2","","","22.85",",,,0","46.9",",,,0","0",",,,0","17.47",",0","24.22",",,,0","10.71",",,,0","5091",",,,0"
"USC00417944","2004-05","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","235.9","0","165.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","","","","","5.0",",0,02,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,01,","36.7",",0,31,+","278.3",",,,0","1267.3","0","  25.6",",,,0,1,2","","","12.2",",0","  28.9",",,,0,1,2","","","  15.6",",,,0,1,2","","","  20.0",",,,0,1,2","","","  22.1",",,,0,1,2","","","14.89",",,,0","  25.5",",,,0,1,2","","","28.68",",,,0","21.4",",,,0","0",",,,0","23.26",",0","30.35",",,,0","16.16",",,,0","6681",",,,0"
"USC00417944","2004-06","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","477.9","0","242.0",",0","5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","","","","","13.9",",0,01,","0",",,0,30,+","0",",,0,30,+","36.8",",,0,22,","41.1",",0,02,","292.3",",,,0","1267.3","0","  28.9",",,,0,1,2","","","0.0",",0","  32.8",",,,0,1,2","","","  22.8",",,,0,1,2","","","  25.6",",,,0,1,2","","","  25.3",",,,0,1,2","","","18.68",",,,0","  28.7",",,,0,1,2","","","31.85",",,,0","78.1",",,,0","0",",,,0","26.40",",0","33.34",",,,0","19.46",",,,0","5706",",,,0"
"USC00417944","2004-07","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","755.6","0","277.7",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","","","17.2",",0,27,","0",",,0,31,+","0",",,0,31,+","22.1",",,0,27,","38.9",",0,18,","294.4",",,,0","0.0","0","  28.9",",,,0,1,2","","","0.0",",0","  34.4",",,,0,1,2","","","  23.9",",,,0,1,2","","","  25.6",",,,0,1,2","","","  26.6",",,,0,1,2","","","21.62",",,,0","  31.0",",,,0,1,2","","","34.21",",,,0","59.2",",,,0","0",",,,0","27.29",",0","33.89",",,,0","20.69",",,,0","4952",",,,0"
"USC00417944","2004-08","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","994.9","0","239.3",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","","","16.7",",0,29,","0",",,0,31,+","0",",,0,31,+","53.1",",,0,29,","37.8",",0,05,","241.5",",,,0","0.0","0","  27.8",",,,0,1,2","","","0.0",",0","  35.6",",,,0,1,2","","","  21.7",",,,0,1,2","","","  24.4",",,,0,1,2","","","  25.0",",,,0,1,2","","","22.00","4,,,0","  29.8",",,,0,1,2","","","36.19","4,,,0","114.0",",,,0","0",",,,0","26.05",",0","32.46",",,,0","19.65",",,,0","3847",",,,0"
"USC00417944","2004-09","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","1147.6","0","152.7",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","8",",0","","","","","7.2",",0,10,+","0",",,0,30,+","0",",,0,30,+","35.6",",,0,24,","35.0",",0,16,","177.0",",,,0","2.5","0","  26.7",",,,0,1,2","","","2.5",",0","  33.9",",,,0,1,2","","","  20.6",",,,0,1,2","","","  23.3",",,,0,1,2","","","  23.5",",,,0,1,2","","","17.57",",,,0","  28.4",",,,0,1,2","","","30.35",",,,0","48.8",",,,0","0",",,,0","23.34",",0","29.67",",,,0","17.00",",,,0","3182",",,,0"
"USC00417944","2004-10","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","1201.6","0","54.0",",0","17",",0","11",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","8.3",",0,15,","0",",,0,31,+","0",",,0,31,+","33.3",",,0,06,","31.7",",0,22,","99.6",",,,0","14.2","0","  20.6",",,,0,1,2","","","11.7",",0","  26.7",",,,0,1,2","","","  15.0",",,,0,1,2","","","  20.0",",,,0,1,2","","","  18.7",",,,0,1,2","","","14.95",",,,0","  22.5",",,,0,1,2","","","24.40",",,,0","131.2",",,,0","0",",,,0","19.70",",0","25.65",",,,0","13.75",",,,0","2544",",,,0"
"USC00417944","2004-11","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","1201.6","0","0.0",",0","12",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","","","","","0.6",",0,06,+","0",",,0,30,+","0",",,0,30,+","44.7",",,0,17,","26.7",",0,08,+","79.5",",,,0","200.6","0","  17.8",",,,0,1,2","","","186.4",",0","  20.6",",,,0,1,2","","","   8.9",",,,0,1,2","","","  11.7",",,,0,1,2","","","  11.8",",,,0,1,2","","","7.59",",,,0","  16.1",",,,0,1,2","","","16.98",",,,0","158.0",",,,0","0",",,,0","12.12",",0","17.85",",,,0","6.39",",,,0","3024",",,,0"
"USC00417944","2004-12","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","1201.6","0","0.0",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","20",",0","3",",0","5",",0","0",",0","","","","","-8.3",",0,25,","0",",,0,31,+","13",",,0,22,","8.4",",,0,22,","23.3",",0,13,+","","","542.4","0","  11.7",",,,0,1,2","","","341.8",",0","  16.1",",,,0,1,2","","","   0.6",",,,0,1,2","","","   2.2",",,,0,1,2","","","   6.6",",,,0,1,2","","","","","  11.1",",,,0,1,2","","","","","12.0",",,,0","13",",,,0","7.31",",0","14.96",",,,0","-0.35",",,,0","2880",",,,0"
"USC00417944","2005-01","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","1.4","0","1.4",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","12",",0","0",",0","","","","","-6.7",",0,17,+","0",",,0,31,+","0",",,0,31,+","10.9",",,0,28,","25.6",",0,12,","75.1","2,,,0","813.4","0","  15.0",",,,0,1,2","","","271.0",",0","  17.2",",,,0,1,2","","","   4.4",",,,0,1,2","","","   7.8",",,,0,1,2","","","   9.1",",,,0,1,2","","","5.29","2,,,0","  12.7",",,,0,1,2","","","15.31","1,,,0","14.7",",,,0","0",",,,0","9.64",",0","16.51",",,,0","2.76",",,,0","3519",",,,0"
"USC00417944","2005-02","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","1.4","0","0.0",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","6",",0","0",",0","","","","","-5.0",",0,03,","0",",,0,28,+","0",",,0,28,+","15.0",",,0,27,","27.8",",0,16,","57.6",",,,0","1066.4","0","  13.3",",,,0,1,2","","","253.0",",0","  16.7",",,,0,1,2","","","   4.4",",,,0,1,2","","","   6.1",",,,0,1,2","","","   8.8",",,,0,1,2","","","5.52",",,,0","  11.5",",,,0,1,2","","","14.54",",,,0","46.2",",,,0","0",",,,0","9.30",",0","15.00",",,,0","3.60",",,,0","2859",",,,0"
"USC00417944","2005-03","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","3.4","0","2.0",",0","5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","16",",0","0",",0","","","","","-4.4",",0,17,","0",",,0,31,+","0",",,0,31,+","48.5",",,0,06,","27.8",",0,13,","151.5","1,,,0","1246.9","0","  15.0",",,,0,1,2","","","180.5",",0","  21.7",",,,0,1,2","","","   6.7",",,,0,1,2","","","  10.6",",,,0,1,2","","","  11.0",",,,0,1,2","","","6.80","2,,,0","  16.6",",,,0,1,2","","","20.77","2,,,0","75.4",",,,0","0",",,,0","12.57",",0","20.36",",,,0","4.78",",,,0","4015",",,,0"
"USC00417944","2005-04","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","38.0","0","34.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","28",",0","1",",0","","","","","-1.1",",0,02,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,25,+","33.3",",0,29,","250.8",",,,0","1305.1","0","  21.1",",,,0,1,2","","","58.2",",0","  27.8",",,,0,1,2","","","  11.7",",,,0,1,2","","","  17.2",",,,0,1,2","","","  17.5",",,,0,1,2","","","9.94",",,,0","  22.9",",,,0,1,2","","","26.17",",,,0","0.0",",T,,0","0",",,,0","17.55",",0","25.99",",,,0","9.10",",,,0","5510",",,,0"
"USC00417944","2005-05","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","162.1","0","124.1",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","8",",0","","","","","6.1",",0,01,","0",",,0,31,+","0",",,0,31,+","32.5",",,0,28,","37.8",",0,25,","218.2",",,,0","1327.6","0","","","","","22.5",",0","","","","","","","","","","","","","","","","","15.44",",,,0","","","","","27.96",",,,0","100.1",",,,0","0",",,,0","21.61",",0","28.06",",,,0","15.16",",,,0","4809",",,,0"
"USC00417944","2005-06","31.37083","-100.49432","576.1","SAN ANGELO WEATHER FORECAST OFFICE, TX US","402.2","0","240.1",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","","","","","13.9",",0,22,","0",",,0,30,+","0",",,0,30,+","15.2",",,0,04,","37.2",",0,19,+","295.5",",,,0","1327.6","0","  27.8",",,,0,1,2","","","0.0",",0","  33.9",",,,0,1,2","","","  20.6",",,,0,1,2","","","  25.6",",,,0,1,2","","","  24.8",",,,0,1,2","","","19.16",",,,0","  30.6",",,,0,1,2","","","32.57",",,,0","41.1",",,,0","0",",,,0","26.34",",0","32.99",",,,0","19.68",",,,0","4891",",,,0"
