"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014940","1948-11","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","396.5","0","0.0",",0","7",",0","4",",0","1",",0","0",",0","1",",0","0",",0","21",",0","5",",0","0",",0","0",",0","11","","","","","","-10.0",",0,30,","0",",T,0,22,+","33",",,0,12,","35.3",",,0,19,","18.3",",0,01,","823.0","0","483.8",",0","66.7",",,,0","33",",,,0","2.21",",0","5.93",",,,0","-1.52",",,,0","","","","","","","","","","","","","",""
"USW00014940","1948-12","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","396.5","0","0.0",",0","10",",0","3",",0","0",",0","20",",0","4",",0","6",",0","31",",0","19",",0","0",",0","0",",0","12","","","","","","-25.0",",0,26,+","203",",,0,31,+","132",",,0,28,","14.7",",,0,05,","12.8",",0,03,","1587.2","0","764.2",",0","36.4",",,,0","343",",,,0","-6.32",",0","-1.20",",,,0","-11.44",",,,0","","","","","","","","","","","","","",""
"USW00014940","1949-01","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","0.0","0","0.0",",0","14",",0","6",",0","0",",0","28","3,0","0","2,0","14",",0","31",",0","23",",0","0",",0","0",",0","9","","","","","","-26.1",",0,29,","203","3,,0,31,+","15","2,,0,18,","19.1",",,0,03,","5.6",",0,07,","2458.3","0","871.1",",0","60.7",",,,0","61","2,,,0","-9.77",",0","-5.47",",,,0","-14.06",",,,0","","","","","","","","","","","","","",""
"USW00014940","1949-02","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","0.0","0","0.0",",0","6",",0","0",",0","0",",0","28",",0","1",",0","12",",0","28",",0","22",",0","0",",0","0",",0","12","","","","","","-28.9",",0,02,","229",",,0,16,+","33",",,0,14,","1.0",",,0,14,+","3.3",",0,23,+","3258.0","0","799.7",",0","4.2",",,,0","66",",,,0","-10.23",",0","-4.23",",,,0","-16.23",",,,0","","","","","","","","","","","","","",""
"USW00014940","1949-03","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","0.0","0","0.0",",0","8",",0","7",",0","0",",0","4",",0","1",",0","0",",0","26",",0","12",",0","0",",0","0",",0","9","","","","1","","-15.6",",0,15,+","51",",,0,31,+","74",",,0,31,","18.3",",,0,26,","13.3",",0,20,","3863.7","0","605.7",",0","76.4",",,,0","74",",,,0","-1.21",",0","2.75",",,,0","-5.17",",,,0","","","","","","","","","","","","","",""
"USW00014940","1949-04","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","0.0","0","0.0",",0","5",",0","3",",0","0",",0","2",",0","1",",0","0",",0","18",",0","0",",0","6",",0","0",",0","2","","","","1","","-7.2",",0,16,","76",",,0,15,+","211",",,0,14,","22.9",",,0,14,","31.7",",0,25,","4179.4","0","315.7",",0","30.1",",,,0","211",",,,0","7.81",",0","15.39",",,,0","0.24",",,,0","","","","","","","","","","","","","",""
"USW00014940","1949-05","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","25.3","0","25.3",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","1",",0","7","","","","7","","1.7",",0,24,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,21,","32.8",",0,03,","4286.9","0","107.5",",0","42.4",",,,0","0",",,,0","15.68",",0","22.23",",,,0","9.14",",,,0","","","","","","","","","","","","","",""
"USW00014940","1949-06","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","132.7","0","107.4",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","4","","","","11","","7.8",",0,07,+","0",",,0,30,+","0",",,0,30,+","87.1",",,0,24,","35.0",",0,30,","4296.5","0","9.6",",0","193.3",",,,0","0",",,,0","21.59",",0","28.10",",,,0","15.09",",,,0","","","","","","","","","","","","","",""
"USW00014940","1949-07","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","293.5","0","160.8",",0","8",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","5","","","","6","","11.7",",0,31,+","0",",,0,31,+","0",",,0,31,+","61.0",",,0,18,","35.0",",0,06,+","0.3","0","0.3",",0","127.7",",,,0","0",",,,0","23.51",",0","30.06",",,,0","16.95",",,,0","","","","","","","","","","","","","",""
"USW00014940","1949-08","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","421.3","0","127.8",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","8","","","","4","","6.1",",0,31,","0",",,0,31,+","0",",,0,31,+","16.0",",,0,10,","33.9",",0,07,","12.2","0","11.9",",0","27.0",",,,0","0",",,,0","22.07",",0","28.89",",,,0","15.25",",,,0","","","","","","","","","","","","","",""
"USW00014940","1949-09","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","424.3","0","3.0",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","0",",0","4","","","","2","","-4.4",",0,29,","0",",,0,30,+","0",",,0,30,+","24.4",",,0,04,","28.3",",0,02,","147.4","0","135.2",",0","95.6",",,,0","0",",,,0","13.93",",0","21.16",",,,0","6.69",",,,0","","","","","","","","","","","","","",""
"USW00014940","1949-10","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","428.3","0","4.0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","12",",0","0",",0","9","","","","5","","-8.9",",0,31,","0",",,0,31,+","0",",T,0,21,","21.3",",,0,08,","27.8",",0,03,","366.2","0","218.8",",0","62.0",",,,0","0",",T,,0","11.40",",0","18.25",",,,0","4.55",",,,0","","","","","","","","","","","","","",""
"USW00014940","1949-11","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","428.3","0","0.0",",0","5",",0","2",",0","0",",0","2",",0","1",",0","0",",0","22",",0","4",",0","2",",0","0",",0","4","","","","","","-10.6",",0,21,","25",",,0,25,+","51",",,0,23,","6.6",",,0,12,","22.8",",0,07,","821.5","0","455.3",",0","13.0",",,,0","51",",,,0","3.16",",0","8.87",",,,0","-2.55",",,,0","","","","","","","","","","","","","",""
"USW00014940","1949-12","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","428.3","0","0.0","1,0","8",",0","3",",0","0",",0","4",",0","1",",0","5","1,0","29","1,0","11",",0","0",",0","0",",0","9","","","","1","","-23.9","1,0,24,","51",",,0,01,","48",",,0,01,","9.4",",,0,10,","12.8",",0,11,","1537.6","0","716.1",",0","24.7",",,,0","67",",,,0","-5.50","1,0","0.12",",,,0","-11.12","1,,,0","","","","","","","","","","","","","",""
"USW00014940","1950-01","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","0.0","0","0.0",",0","7",",0","2",",0","0",",0","24",",0","1",",0","20",",0","30",",0","19",",0","0",",0","0",",0","8","","","","","","-28.9",",0,27,+","76",",,0,31,+","41",",,0,25,","14.7",",,0,13,","5.0",",0,02,","2471.7","0","934.1",",0","22.4",",,,0","93",",,,0","-11.80",",0","-5.13",",,,0","-18.47",",,,0","","","","","","","","","","","","","",""
"USW00014940","1950-02","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","0.0","0","0.0",",0","6",",0","3",",0","0",",0","28",",0","3",",0","11",",0","28",",0","21",",0","0",",0","0",",0","8","","","","","","-25.6",",0,26,+","229",",,0,26,+","99",",,0,08,","14.7",",,0,08,","3.9",",0,27,","3246.6","0","774.9",",0","27.0",",,,0","234",",,,0","-9.34",",0","-3.25",",,,0","-15.43",",,,0","","","","","","","","","","","","","",""
"USW00014940","1950-03","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","0.0","0","0.0",",0","13",",0","3",",0","0",",0","19",",0","2",",0","4",",0","29",",0","12",",0","0",",0","0",",0","9","","","","2","","-22.2",",0,02,","178",",,0,03,+","91",",,0,10,","9.9",",,0,26,","10.6",",0,26,","3931.7","0","685.1",",0","29.1",",,,0","186",",,,0","-3.77",",0","0.62",",,,0","-8.15",",,,0","","","","","","","","","","","","","",""
"USW00014940","1950-04","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","0.0","0","0.0",",0","12",",0","6",",0","1",",0","0",",0","0",",0","0",",0","21",",0","2",",0","2",",0","0",",0","7","","","","3","","-7.8",",0,14,+","0",",,0,30,+","8",",,0,05,","33.3",",,0,23,","21.7",",0,17,+","4383.2","0","451.5",",0","99.6",",,,0","11",",,,0","3.28",",0","8.32",",,,0","-1.76",",,,0","","","","","","","","","","","","","",""
"USW00014940","1950-05","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","4.7","0","4.7",",0","15",",0","10",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","14",",0","0",",0","11","","","","6","","-2.2",",0,01,","0",",,0,31,+","0",",,0,31,+","36.3",",,0,08,","29.4",",0,23,","4546.7","0","163.5",",0","127.9",",,,0","0",",,,0","13.21",",0","19.58",",,,0","6.83",",,,0","","","","","","","","","","","","","",""
"USW00014940","1950-06","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","58.5","0","53.8",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","7","","","","9","","3.3",",0,03,","0",",,0,30,+","0",",,0,30,+","27.9",",,0,17,","31.7",",0,25,","4592.0","0","45.3",",0","120.1",",,,0","0",",,,0","18.62",",0","25.03",",,,0","12.21",",,,0","","","","","","","","","","","","","",""
"USW00014940","1950-07","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","113.6","0","55.1",",0","10",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","6","","","","3","","7.8",",0,06,","0",",,0,31,+","0",",,0,31,+","30.2",",,0,12,","31.1",",0,30,","13.0","0","13.0",",0","144.7",",,,0","0",",,,0","19.69",",0","26.31",",,,0","13.07",",,,0","","","","","","","","","","","","","",""
"USW00014940","1950-08","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","163.3","0","49.7",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","9","","","","2","","1.7",",0,20,","0",",,0,31,+","0",",,0,31,+","41.9",",,0,10,","32.8",",0,09,","55.6","0","42.6",",0","55.8",",,,0","0",",,,0","18.56",",0","25.03",",,,0","12.09",",,,0","","","","","","","","","","","","","",""
"USW00014940","1950-09","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","173.0","0","9.7",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","0",",0","10","","","","5","","-0.6",",0,24,","0",",,0,30,+","0",",,0,30,+","26.4",",,0,20,","30.0",",0,18,","148.8","0","93.2",",0","58.5",",,,0","0",",,,0","15.55",",0","22.58",",,,0","8.52",",,,0","","","","","","","","","","","","","",""
"USW00014940","1950-10","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","180.8","0","7.8",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","11",",0","0",",0","5","","","","1","","-5.6",",0,25,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,06,","28.9",",0,18,","353.6","0","204.8",",0","41.9",",,,0","0",",,,0","11.98",",0","19.45",",,,0","4.51",",,,0","","","","","","","","","","","","","",""
"USW00014940","1950-11","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","180.8","0","0.0",",0","4",",0","1",",0","0",",0","0",",0","0",",0","2",",0","26",",0","10",",0","0",",0","0",",0","6","","","","","","-20.0",",0,24,+","0",",T,0,28,+","5",",,0,25,","10.7",",,0,08,","17.8",",0,15,+","969.9","0","616.3",",0","11.8",",,,0","5",",,,0","-2.21",",0","3.71",",,,0","-8.13",",,,0","","","","","","","","","","","","","",""
"USW00014940","1950-12","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","180.8","0","0.0",",0","12",",0","3",",0","0",",0","27",",0","4",",0","11",",0","31",",0","28",",0","0",",0","0",",0","7","","","","","","-32.2",",0,27,+","203",",,0,20,+","86",",,0,25,","6.4",",,0,25,","5.0",",0,23,","1869.6","0","899.7",",0","23.0",",,,0","314",",,,0","-10.69",",0","-5.42",",,,0","-15.96",",,,0","","","","","","","","","","","","","",""
"USW00014940","1951-01","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","0.0","0","0.0",",0","9",",0","2",",0","0",",0","31",",0","3",",0","14",",0","31",",0","24",",0","0",",0","0",",0","11","","","","","","-32.2",",0,30,","229",",,0,08,+","53",",,0,05,","3.6",",,0,02,","6.1",",0,16,","2822.3","0","952.7",",0","14.4",",,,0","190",",,,0","-12.40",",0","-6.40",",,,0","-18.40",",,,0","","","","","","","","","","","","","",""
"USW00014940","1951-02","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","0.0","0","0.0","2,0","10",",0","5",",0","0",",0","25",",0","3",",0","10","2,0","25","2,0","17","2,0","0","2,0","0","2,0","13","","","","1","","-31.1","2,0,09,","254",",,0,09,+","147",",,0,28,","22.4",",,0,25,","6.1","2,0,26,+","3514.9","0","692.6","2,0","55.1",",,,0","297",",,,0","-8.31","2,0","-3.35","2,,,0","-13.26","2,,,0","","","","","","","","","","","","","",""
"USW00014940","1951-03","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","0.0","0","0.0",",0","12",",0","9",",0","0",",0","29","2,0","7","1,0","5",",0","29",",0","21",",0","0",",0","0",",0","9","","","","2","","-21.1",",0,16,","533","2,,0,21,+","124","1,,0,11,","19.8",",,0,02,","7.2",",0,27,+","4269.3","0","754.4",",0","99.6",",,,0","555","1,,,0","-6.00",",0","-1.41",",,,0","-10.60",",,,0","","","","","","","","","","","","","",""
"USW00014940","1951-04","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","1.4","0","1.4",",0","16",",0","11",",0","1",",0","5",",0","1",",0","0",",0","16",",0","1",",0","4",",0","0",",0","15","","","","3","","-5.0",",0,17,","178",",,0,01,","25",",,0,11,","28.7",",,0,28,","24.4",",0,30,","4677.4","0","408.1",",0","133.2",",,,0","25",",,,0","4.78",",0","8.69",",,,0","0.86",",,,0","","","","","","","","","","","","","",""
"USW00014940","1951-05","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","13.3","0","11.9",",0","13",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","5","","","","6","","1.1",",0,06,","0",",,0,31,+","0",",T,0,25,","24.9",",,0,01,","27.2",",0,29,","4767.8","0","90.4",",0","82.0",",,,0","0",",T,,0","15.80",",0","21.65",",,,0","9.96",",,,0","","","","","","","","","","","","","",""
"USW00014940","1951-06","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","29.4","0","16.1",",0","12",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","12","","","","5","","4.4",",0,05,","0",",,0,30,+","0",",T,0,27,+","118.9",",,0,25,","27.2",",0,13,","4821.1","0","53.3",",0","245.0",",,,0","0",",T,,0","17.09",",0","21.93",",,,0","12.26",",,,0","","","","","","","","","","","","","",""
"USW00014940","1951-07","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","127.2","0","97.8",",0","12",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","8","","","","5","","10.0",",0,05,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,08,","32.2",",0,16,","11.4","0","11.4",",0","55.1",",,,0","0",",,,0","21.12",",0","26.68",",,,0","15.55",",,,0","","","","","","","","","","","","","",""
"USW00014940","1951-08","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","180.6","0","53.4",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","15","","","","11","","9.4",",0,23,+","0",",,0,31,+","0",",,0,31,+","29.7",",,0,25,","32.2",",0,30,","31.2","0","19.8",",0","153.2",",,,0","0",",,,0","19.42",",0","24.69",",,,0","14.14",",,,0","","","","","","","","","","","","","",""
"USW00014940","1951-09","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","182.0","0","1.4",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","15",",0","0",",0","8","","","","5","","-2.2",",0,25,","0",",,0,30,+","0",",,0,30,+","19.8",",,0,12,","28.3",",0,11,","167.0","0","135.8",",0","41.1",",,,0","0",",,,0","13.85",",0","19.61",",,,0","8.09",",,,0","","","","","","","","","","","","","",""
"USW00014940","1951-10","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","187.0","0","5.0",",0","10",",0","4",",0","1",",0","0",",0","0",",0","0",",0","11",",0","0",",0","9",",0","0",",0","13","","","","5","","-7.2",",0,31,","0",",,0,31,+","0",",T,0,30,+","29.0",",,0,21,","28.9",",0,01,","447.4","0","280.4",",0","65.1",",,,0","0",",T,,0","9.45",",0","14.82",",,,0","4.08",",,,0","","","","","","","","","","","","","",""
"USW00014940","1951-11","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","187.0","0","0.0",",0","8",",0","2",",0","0",",0","8",",0","1",",0","2",",0","28",",0","16",",0","0",",0","0",",0","4","","","","","","-18.9",",0,24,","25",",,0,27,+","25",",,0,15,","2.5",",,0,25,+","14.4",",0,12,+","1084.6","0","637.2",",0","10.2",",,,0","78",",,,0","-2.91",",0","2.55",",,,0","-8.37",",,,0","","","","","","","","","","","","","",""
"USW00014940","1951-12","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","187.0","0","0.0",",0","10",",0","2",",0","0",",0","18",",0","4",",0","14",",0","28",",0","21",",0","0",",0","0",",0","7","","","","","","-26.7",",0,27,","178",",,0,28,+","58",",,0,17,","3.6",",,0,24,+","14.4",",0,03,","1926.0","0","841.4",",0","14.6",",,,0","189",",,,0","-8.81",",0","-4.09",",,,0","-13.52",",,,0","","","","","","","","","","","","","",""
"USW00014940","1952-01","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","0.0","0","0.0",",0","7",",0","6",",0","0",",0","31",",0","5",",0","11",",0","31",",0","23",",0","0",",0","0",",0","12","","","","","","-28.9",",0,23,","203",",,0,22,+","71",",,0,21,","13.2",",,0,14,","5.6",",0,31,+","2814.2","0","888.2",",0","42.3",",,,0","233",",,,0","-10.32",",0","-5.05",",,,0","-15.59",",,,0","","","","","","","","","","","","","",""
"USW00014940","1952-02","43.1544","-93.3269","373.4","MASON CITY MUNICIPAL AIRPORT, IA US","","","0.0","0","0.0",",0","3",",0","2",",0","0",",0","22",",0","2",",0","0",",0","29",",0","11",",0","0",",0","0",",0","15","","","","","","-16.7",",0,22,","127",",,0,02,+","64",",,0,19,","4.8",",,0,19,","8.9",",0,12,","3433.5","0","619.3",",0","7.8",",,,0","94",",,,0","-3.02",",0","0.47",",,,0","-6.51",",,,0","","","","","","","","","","","","","",""
