"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00516126","1941-01","21.33333","-157.8","153.0","MANOA H S P A 785, HI US","","","11",",6","7",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","26.7",",,6,01,","","","","","106.2",",,,6","0",",,,6","","","","","",""
"USC00516126","1941-02","21.33333","-157.8","153.0","MANOA H S P A 785, HI US","","","15",",6","6",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","0",",,6,28,+","29.7",",,6,14,","","","","","74.3",",,,6","0",",,,6","","","","","",""
"USC00516126","1941-03","21.33333","-157.8","153.0","MANOA H S P A 785, HI US","","","24",",6","19",",6","4",",6","","","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","66.0",",,6,16,","","","","","383.4",",,,6","0",",,,6","","","","","",""
"USC00516126","1941-04","21.33333","-157.8","153.0","MANOA H S P A 785, HI US","","","22",",6","10",",6","3",",6","","","","","","","","","","","","","","","","","","","","","82.0",",,6,05,","","","","","245.8",",,,6","","","","","","","",""
"USC00516126","1941-05","21.33333","-157.8","153.0","MANOA H S P A 785, HI US","","","22",",6","19",",6","3",",6","","","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","82.8",",,6,08,","","","","","297.2",",,,6","0",",,,6","","","","","",""
"USC00516126","1941-06","21.33333","-157.8","153.0","MANOA H S P A 785, HI US","","","25",",6","16",",6","3",",6","","","","","","","","","","","","","","","","","","","","","110.0",",,6,25,","","","","","363.2",",,,6","","","","","","","",""
"USC00516126","1941-07","21.33333","-157.8","153.0","MANOA H S P A 785, HI US","","","27",",6","20",",6","2",",6","","","","","","","","","","","","","","","","","","","","","52.3",",,6,01,","","","","","293.8",",,,6","","","","","","","",""
"USC00516126","1941-08","21.33333","-157.8","153.0","MANOA H S P A 785, HI US","","","23",",6","16",",6","6",",6","","","0",",6","","","","","","","","","","","","","","","0",",,6,31,+","74.9",",,6,21,","","","","","366.4",",,,6","0",",,,6","","","","","",""
"USC00516126","1941-10","21.33333","-157.8","153.0","MANOA H S P A 785, HI US","","","28",",6","22",",6","7",",6","","","","","","","","","","","","","","","","","","","","","89.9",",,6,24,","","","","","542.8",",,,6","","","","","","","",""
"USC00516126","1941-11","21.33333","-157.8","153.0","MANOA H S P A 785, HI US","","","14",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","","","","","38.4",",,6,22,","","","","","114.7",",,,6","","","","","","","",""
