"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CSUG","1992-08","36.7267","-118.675","2475.0","SUGARLOAF CALIFORNIA, CA US","30.4",",U","0",",U","0",",U","0",",U","26",",U","0",",U","5.6",",U,31,+","29.4",",U,12,","","","44.4",",U","17.88",",U","24.27",",,,U","11.48",",,,U"
"USR0000CSUG","1992-09","36.7267","-118.675","2475.0","SUGARLOAF CALIFORNIA, CA US","2.8",",U","0",",U","0",",U","0",",U","19",",U","0",",U","0.6",",U,04,","26.1",",U,28,+","","","78.9",",U","15.80",",U","22.08",",,,U","9.51",",,,U"
"USR0000CSUG","1992-10","36.7267","-118.675","2475.0","SUGARLOAF CALIFORNIA, CA US","0.0",",U","0",",U","3",",U","0",",U","11",",U","0",",U","-4.4",",U,31,","24.4",",U,11,","","","218.4",",U","11.29",",U","17.51",",,,U","5.06",",,,U"
"USR0000CSUG","1992-11","36.7267","-118.675","2475.0","SUGARLOAF CALIFORNIA, CA US","0.0",",U","0",",U","16",",U","0",",U","0",",U","0",",U","-7.2",",U,23,","17.8",",U,14,","","","391.4",",U","5.29",",U","10.94",",,,U","-0.37",",,,U"
"USR0000CSUG","1992-12","36.7267","-118.675","2475.0","SUGARLOAF CALIFORNIA, CA US","0.0",",U","0",",U","28",",U","6",",U","0",",U","0",",U","-11.7",",U,12,","15.6",",U,01,","","","544.6",",U","0.76",",U","5.94",",,,U","-4.41",",,,U"
"USR0000CSUG","1993-07","36.7267","-118.675","2475.0","SUGARLOAF CALIFORNIA, CA US","10.6",",U","0",",U","0",",U","0",",U","20",",U","0",",U","4.4",",U,16,+","27.8",",U,31,","72.3","","72.3",",U","16.34",",U","22.37",",,,U","10.31",",,,U"
"USR0000CSUG","1993-08","36.7267","-118.675","2475.0","SUGARLOAF CALIFORNIA, CA US","16.1",",U","0",",U","0",",U","0",",U","22",",U","0",",U","4.4",",U,16,","28.9",",U,02,+","155.1","","82.8",",U","16.18",",U","22.58",",,,U","9.78",",,,U"
"USR0000CSUG","1993-09","36.7267","-118.675","2475.0","SUGARLOAF CALIFORNIA, CA US","7.8",",U","0",",U","0",",U","0",",U","18",",U","0",",U","1.7",",U,17,","27.2",",U,10,+","259.3","","104.2",",U","15.12",",U","21.68",",,,U","8.55",",,,U"
"USR0000CSUG","1994-07","36.7267","-118.675","2475.0","SUGARLOAF CALIFORNIA, CA US","40.7",",U","0",",U","0",",U","0",",U","31",",U","0",",U","9.4",",U,17,","28.9",",U,28,","5.4","","5.4",",U","19.47",",U","26.03",",,,U","12.91",",,,U"
"USR0000CSUG","1994-08","36.7267","-118.675","2475.0","SUGARLOAF CALIFORNIA, CA US","40.0",",U","0",",U","0",",U","0",",U","30",",U","0",",U","8.9",",U,22,","29.4",",U,16,","14.9","","9.5",",U","19.32",",U","25.80",",,,U","12.83",",,,U"
