"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BR00D6-0010","1936-01","-22.317","-49.117","617.0","BAURU, BR","","","9",",I","6",",I","2",",I","","","","","","","","","","","","","34.0",",,I,11,","","","","","129.1",",,,I","","","","","",""
"BR00D6-0010","1936-02","-22.317","-49.117","617.0","BAURU, BR","","","8",",I","8",",I","2",",I","","","","","","","","","","","","","72.5",",,I,04,","","","","","191.9",",,,I","","","","","",""
"BR00D6-0010","1936-03","-22.317","-49.117","617.0","BAURU, BR","","","6",",I","6",",I","2",",I","","","","","","","","","","","","","56.0",",,I,06,","","","","","125.2",",,,I","","","","","",""
"BR00D6-0010","1936-11","-22.317","-49.117","617.0","BAURU, BR","","","8",",I","5",",I","3",",I","","","","","","","","","","","","","49.3",",,I,10,","","","","","137.8",",,,I","","","","","",""
"BR00D6-0010","1936-12","-22.317","-49.117","617.0","BAURU, BR","","","17",",I","12",",I","3",",I","","","","","","","","","","","","","72.2",",,I,03,","","","","","289.3",",,,I","","","","","",""
"BR00D6-0010","1937-01","-22.317","-49.117","617.0","BAURU, BR","","","16",",I","13",",I","6",",I","","","","","","","","","","","","","72.0",",,I,26,","","","","","342.8",",,,I","","","","","",""
"BR00D6-0010","1937-02","-22.317","-49.117","617.0","BAURU, BR","","","14",",I","10",",I","1",",I","","","","","","","","","","","","","30.0",",,I,25,","","","","","146.9",",,,I","","","","","",""
"BR00D6-0010","1937-03","-22.317","-49.117","617.0","BAURU, BR","","","7",",I","7",",I","2",",I","","","","","","","","","","","","","48.6",",,I,03,","","","","","158.0",",,,I","","","","","",""
"BR00D6-0010","1937-04","-22.317","-49.117","617.0","BAURU, BR","","","10",",I","10",",I","2",",I","","","","","","","","","","","","","34.8",",,I,15,","","","","","136.1",",,,I","","","","","",""
"BR00D6-0010","1937-06","-22.317","-49.117","617.0","BAURU, BR","","","4",",I","2",",I","1",",I","","","","","","","","","","","","","49.5",",,I,05,","","","","","53.1",",,,I","","","","","",""
"BR00D6-0010","1937-07","-22.317","-49.117","617.0","BAURU, BR","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.0",",,I,31,+","","","","","0.0",",,,I","","","","","",""
"BR00D6-0010","1937-08","-22.317","-49.117","617.0","BAURU, BR","","","5",",I","4",",I","1",",I","","","","","","","","","","","","","54.5",",,I,24,","","","","","105.5",",,,I","","","","","",""
"BR00D6-0010","1937-09","-22.317","-49.117","617.0","BAURU, BR","","","2",",I","1",",I","0",",I","","","","","","","","","","","","","4.3",",,I,30,","","","","","4.8",",,,I","","","","","",""
"BR00D6-0010","1937-10","-22.317","-49.117","617.0","BAURU, BR","","","11",",I","8",",I","1",",I","","","","","","","","","","","","","37.1",",,I,15,","","","","","114.7",",,,I","","","","","",""
"BR00D6-0010","1937-12","-22.317","-49.117","617.0","BAURU, BR","","","8",",I","6",",I","2",",I","","","","","","","","","","","","","41.0",",,I,29,","","","","","120.9",",,,I","","","","","",""
"BR00D6-0010","1938-01","-22.317","-49.117","617.0","BAURU, BR","","","10",",I","7",",I","1",",I","","","","","","","","","","","","","41.9",",,I,05,","","","","","86.1",",,,I","","","","","",""
"BR00D6-0010","1938-02","-22.317","-49.117","617.0","BAURU, BR","","","9",",I","9",",I","1",",I","","","","","","","","","","","","","39.3",",,I,18,","","","","","117.1",",,,I","","","","","",""
"BR00D6-0010","1938-03","-22.317","-49.117","617.0","BAURU, BR","","","7",",I","6",",I","2",",I","","","","","","","","","","","","","45.2",",,I,20,","","","","","112.3",",,,I","","","","","",""
"BR00D6-0010","1938-04","-22.317","-49.117","617.0","BAURU, BR","","","9",",I","4",",I","0",",I","","","","","","","","","","","","","7.5",",,I,04,","","","","","26.9",",,,I","","","","","",""
"BR00D6-0010","1938-05","-22.317","-49.117","617.0","BAURU, BR","","","8",",I","8",",I","2",",I","","","","","","","","","","","","","62.7",",,I,20,","","","","","132.5",",,,I","","","","","",""
"BR00D6-0010","1938-06","-22.317","-49.117","617.0","BAURU, BR","","","1",",I","1",",I","0",",I","","","","","","","","","","","","","2.8",",,I,27,","","","","","2.8",",,,I","","","","","",""
"BR00D6-0010","1938-07","-22.317","-49.117","617.0","BAURU, BR","","","3",",I","0",",I","0",",I","","","","","","","","","","","","","2.4",",,I,01,","","","","","3.1",",,,I","","","","","",""
"BR00D6-0010","1938-08","-22.317","-49.117","617.0","BAURU, BR","","","0",",I","0",",I","0",",I","","","","","","","","","","","","","0.2",",,I,02,","","","","","0.3",",,,I","","","","","",""
"BR00D6-0010","1938-09","-22.317","-49.117","617.0","BAURU, BR","","","6",",I","2",",I","0",",I","","","","","","","","","","","","","15.3",",,I,13,","","","","","24.1",",,,I","","","","","",""
"BR00D6-0010","1938-10","-22.317","-49.117","617.0","BAURU, BR","","","14",",I","8",",I","2",",I","","","","","","","","","","","","","90.3",",,I,13,","","","","","209.2",",,,I","","","","","",""
"BR00D6-0010","1938-11","-22.317","-49.117","617.0","BAURU, BR","","","7",",I","5",",I","1",",I","","","","","","","","","","","","","31.9",",,I,21,","","","","","80.5",",,,I","","","","","",""
"BR00D6-0010","1938-12","-22.317","-49.117","617.0","BAURU, BR","","","9",",I","8",",I","2",",I","","","","","","","","","","","","","54.5",",,I,09,","","","","","147.3",",,,I","","","","","",""
"BR00D6-0010","1939-01","-22.317","-49.117","617.0","BAURU, BR","","","18",",I","16",",I","1",",I","","","","","","","","","","","","","31.3",",,I,17,","","","","","231.0",",,,I","","","","","",""
"BR00D6-0010","1939-02","-22.317","-49.117","617.0","BAURU, BR","","","14",",I","12",",I","0",",I","","","","","","","","","","","","","24.2",",,I,05,","","","","","111.8",",,,I","","","","","",""
"BR00D6-0010","1939-03","-22.317","-49.117","617.0","BAURU, BR","","","13",",I","11",",I","2",",I","","","","","","","","","","","","","81.3",",,I,26,","","","","","185.6",",,,I","","","","","",""
