"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00230317","1958-06","39.61667","-94.98333","253.0","ATCHISON RADIO KARE, MO US","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","",""
"USC00230317","1958-07","39.61667","-94.98333","253.0","ATCHISON RADIO KARE, MO US","","","","","15",",6","11",",6","4",",6","","","0","1,6","0","1,6","","","","","","","2","","7","","14.4","1,6,22,","","","112.8",",,6,31,","","","","","","","354.4",",,,6","","","","","","","18.41","1,,,6"
"USC00230317","1958-08","39.61667","-94.98333","253.0","ATCHISON RADIO KARE, MO US","","","203.0","1,6","4",",6","3",",6","0",",6","","","0",",6","0",",6","0","1,6","30","1,6","17","1,6","1","","","","7.8",",6,25,","","","22.1",",,6,21,","37.2","1,6,29,","","","3.0","1,6","31.5",",,,6","","","25.05","1,6","31.29","1,,,6","18.80",",,,6"
"USC00230317","1958-09","39.61667","-94.98333","253.0","ATCHISON RADIO KARE, MO US","","","84.3","5,6","10",",6","9",",6","2",",6","","","0","1,6","0","1,6","0","5,6","25","5,6","5","5,6","","","1","","4.4","1,6,28,","","","39.6",",,6,24,","33.9","5,6,03,","","","15.8","5,6","123.4",",,,6","","","21.09","5,6","27.49","5,,,6","14.69","1,,,6"
"USC00230317","1958-10","39.61667","-94.98333","253.0","ATCHISON RADIO KARE, MO US","","","29.5","1,6","2",",6","1",",6","1",",6","","","0",",6","5",",6","0","1,6","18","1,6","0","1,6","","","","","-2.8",",6,30,","","","26.2",",,6,07,","30.0","1,6,16,","","","135.2","1,6","27.0",",,,6","","","14.88","1,6","22.39","1,,,6","7.36",",,,6"
"USC00230317","1958-11","39.61667","-94.98333","253.0","ATCHISON RADIO KARE, MO US","","","0.3","5,6","5",",6","3",",6","1",",6","","","0","3,6","14","3,6","2","4,6","5","4,6","0","4,6","2","","1","","-11.7","3,6,30,","","","43.2",",,6,18,","22.8","4,6,13,+","","","244.5","4,6","60.0",",,,6","","","8.23","5,6","15.09","4,,,6","1.37","3,,,6"
"USC00230317","1958-12","39.61667","-94.98333","253.0","ATCHISON RADIO KARE, MO US","","","","","2",",6","2",",6","0",",6","","","1","4,6","25","4,6","9","5,6","0","5,6","0","5,6","1","","","","-17.8","4,6,13,","","","8.4",",,6,31,","16.1","5,6,28,","","","","","11.2",",,,6","","","-1.41","7,6","4.40","5,,,6","-7.21","4,,,6"
"USC00230317","1959-01","39.61667","-94.98333","253.0","ATCHISON RADIO KARE, MO US","","","","","5",",6","1",",6","0",",6","","","4","5,6","26","5,6","12","5,6","0","5,6","0","5,6","7","","","","-26.1","5,6,04,","","","15.0",",,6,21,","11.1","5,6,12,","","","","","18.1",",,,6","","","-5.36","8,6","0.34","5,,,6","-11.07","5,,,6"
"USC00230317","1959-02","39.61667","-94.98333","253.0","ATCHISON RADIO KARE, MO US","","","0.0","3,6","5",",6","2",",6","0",",6","","","2",",6","22",",6","4","3,6","0","3,6","0","3,6","1","","","","-18.9",",6,02,","","","10.7",",,6,10,","16.1","3,6,26,","","","466.0","3,6","15.9",",,,6","","","-0.45","3,6","4.98","3,,,6","-5.87",",,,6"
"USC00230317","1959-03","39.61667","-94.98333","253.0","ATCHISON RADIO KARE, MO US","","","0.0","5,6","10",",6","7",",6","1",",6","","","0","4,6","14","4,6","0","3,6","4","3,6","0","3,6","2","","3","","-8.9","4,6,07,","","","36.3",",,6,26,","24.4","3,6,23,","","","301.7","3,6","98.9",",,,6","","","6.59","5,6","12.80","3,,,6","0.38","4,,,6"
