"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"NOE00133531","1970-09","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1970-10","60.5539","6.0256","514.0","KALDESTAD, NO","6",",","220",",,E,29,"
"NOE00133531","1970-11","60.5539","6.0256","514.0","KALDESTAD, NO","30",",","860",",,E,14,"
"NOE00133531","1970-12","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","450",",,E,03,"
"NOE00133531","1971-01","60.5539","6.0256","514.0","KALDESTAD, NO","30",",","480",",,E,07,"
"NOE00133531","1971-02","60.5539","6.0256","514.0","KALDESTAD, NO","28",",","720",",,E,22,"
"NOE00133531","1971-03","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","870",",,E,24,"
"NOE00133531","1971-04","60.5539","6.0256","514.0","KALDESTAD, NO","30",",","830",",,E,02,+"
"NOE00133531","1971-05","60.5539","6.0256","514.0","KALDESTAD, NO","10",",","360",",,E,02,+"
"NOE00133531","1971-06","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1971-07","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1971-08","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1971-09","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1971-10","60.5539","6.0256","514.0","KALDESTAD, NO","3",",","120",",,E,14,"
"NOE00133531","1971-11","60.5539","6.0256","514.0","KALDESTAD, NO","22",",","300",",,E,25,+"
"NOE00133531","1971-12","60.5539","6.0256","514.0","KALDESTAD, NO","14",",","220",",,E,12,"
"NOE00133531","1972-01","60.5539","6.0256","514.0","KALDESTAD, NO","12",",","330",",,E,21,+"
"NOE00133531","1972-02","60.5539","6.0256","514.0","KALDESTAD, NO","29",",","280",",,E,17,+"
"NOE00133531","1972-03","60.5539","6.0256","514.0","KALDESTAD, NO","26",",","270",",,E,30,+"
"NOE00133531","1972-04","60.5539","6.0256","514.0","KALDESTAD, NO","14",",","310",",,E,04,"
"NOE00133531","1972-05","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1972-06","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1972-07","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1972-08","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1972-09","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1972-10","60.5539","6.0256","514.0","KALDESTAD, NO","3",",","150",",,E,22,"
"NOE00133531","1972-11","60.5539","6.0256","514.0","KALDESTAD, NO","21",",","600",",,E,17,+"
"NOE00133531","1972-12","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","670",",,E,11,"
"NOE00133531","1973-01","60.5539","6.0256","514.0","KALDESTAD, NO","16",",","150",",,E,31,"
"NOE00133531","1973-02","60.5539","6.0256","514.0","KALDESTAD, NO","28",",","700",",,E,14,"
"NOE00133531","1973-03","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","750",",,E,08,+"
"NOE00133531","1973-04","60.5539","6.0256","514.0","KALDESTAD, NO","30",",","680",",,E,06,"
"NOE00133531","1973-05","60.5539","6.0256","514.0","KALDESTAD, NO","15",",","420",",,E,03,+"
"NOE00133531","1973-06","60.5539","6.0256","514.0","KALDESTAD, NO","1",",","40",",,E,11,"
"NOE00133531","1973-07","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1973-08","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1973-09","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1973-10","60.5539","6.0256","514.0","KALDESTAD, NO","11",",","150",",,E,23,"
"NOE00133531","1973-11","60.5539","6.0256","514.0","KALDESTAD, NO","20",",","300",",,E,27,"
"NOE00133531","1973-12","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","900",",,E,21,"
"NOE00133531","1974-01","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","850",",,E,17,+"
"NOE00133531","1974-02","60.5539","6.0256","514.0","KALDESTAD, NO","28",",","1000",",,E,10,"
"NOE00133531","1974-03","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","850",",,E,20,+"
"NOE00133531","1974-04","60.5539","6.0256","514.0","KALDESTAD, NO","25",",","770",",,E,01,"
"NOE00133531","1974-05","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1974-06","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1974-07","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1974-08","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1974-09","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1974-10","60.5539","6.0256","514.0","KALDESTAD, NO","7",",","150",",,E,26,"
"NOE00133531","1974-11","60.5539","6.0256","514.0","KALDESTAD, NO","12",",","120",",,E,01,"
"NOE00133531","1974-12","60.5539","6.0256","514.0","KALDESTAD, NO","29",",","700",",,E,30,+"
"NOE00133531","1975-01","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","1030",",,E,26,"
"NOE00133531","1975-02","60.5539","6.0256","514.0","KALDESTAD, NO","28",",","1100",",,E,21,"
"NOE00133531","1975-03","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","1180",",,E,26,"
"NOE00133531","1975-04","60.5539","6.0256","514.0","KALDESTAD, NO","30",",","1220",",,E,01,"
"NOE00133531","1975-05","60.5539","6.0256","514.0","KALDESTAD, NO","11",",","750",",,E,02,"
"NOE00133531","1975-06","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1975-07","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1975-08","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1975-09","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1975-10","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1975-11","60.5539","6.0256","514.0","KALDESTAD, NO","10",",","250",",,E,30,+"
"NOE00133531","1975-12","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","370",",,E,06,"
"NOE00133531","1976-01","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","810",",,E,24,"
"NOE00133531","1976-02","60.5539","6.0256","514.0","KALDESTAD, NO","29",",","820",",,E,16,"
"NOE00133531","1976-03","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","1200",",,E,31,"
"NOE00133531","1976-04","60.5539","6.0256","514.0","KALDESTAD, NO","30",",","1440",",,E,06,"
"NOE00133531","1976-05","60.5539","6.0256","514.0","KALDESTAD, NO","12",",","540",",,E,01,"
"NOE00133531","1976-06","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1976-07","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1976-08","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1976-09","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1976-10","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","10",",,E,15,+"
"NOE00133531","1976-11","60.5539","6.0256","514.0","KALDESTAD, NO","15",",","380",",,E,25,+"
"NOE00133531","1976-12","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","650",",,E,20,"
"NOE00133531","1977-01","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","700",",,E,31,"
"NOE00133531","1977-02","60.5539","6.0256","514.0","KALDESTAD, NO","28",",","920",",,E,06,+"
"NOE00133531","1977-03","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","830",",,E,05,+"
"NOE00133531","1977-04","60.5539","6.0256","514.0","KALDESTAD, NO","30",",","500",",,E,15,+"
"NOE00133531","1977-05","60.5539","6.0256","514.0","KALDESTAD, NO","4",",","50",",,E,03,+"
"NOE00133531","1977-06","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1977-07","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1977-08","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1977-09","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1977-10","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1977-11","60.5539","6.0256","514.0","KALDESTAD, NO","12",",","100",",,E,29,+"
"NOE00133531","1977-12","60.5539","6.0256","514.0","KALDESTAD, NO","22",",","280",",,E,31,"
"NOE00133531","1978-01","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","620",",,E,12,+"
"NOE00133531","1978-02","60.5539","6.0256","514.0","KALDESTAD, NO","28",",","880",",,E,22,"
"NOE00133531","1978-03","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","650",",,E,28,"
"NOE00133531","1978-04","60.5539","6.0256","514.0","KALDESTAD, NO","30",",","520",",,E,03,+"
"NOE00133531","1978-05","60.5539","6.0256","514.0","KALDESTAD, NO","4",",","50",",,E,02,+"
"NOE00133531","1978-06","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1978-07","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1978-08","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1978-09","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1978-10","60.5539","6.0256","514.0","KALDESTAD, NO","3",",","100",",,E,22,"
"NOE00133531","1978-11","60.5539","6.0256","514.0","KALDESTAD, NO","14",",","350",",,E,27,+"
"NOE00133531","1978-12","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","330",",,E,01,"
"NOE00133531","1979-01","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","850",",,E,10,"
"NOE00133531","1979-02","60.5539","6.0256","514.0","KALDESTAD, NO","28",",","1250",",,E,08,"
"NOE00133531","1979-03","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","1680",",,E,23,"
"NOE00133531","1979-04","60.5539","6.0256","514.0","KALDESTAD, NO","30",",","1310",",,E,01,"
"NOE00133531","1979-05","60.5539","6.0256","514.0","KALDESTAD, NO","25",",","800",",,E,06,+"
"NOE00133531","1979-06","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1979-07","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1979-08","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1979-09","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","20",",,E,14,"
"NOE00133531","1979-10","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","10",",,E,31,"
"NOE00133531","1979-11","60.5539","6.0256","514.0","KALDESTAD, NO","26",",","480",",,E,12,"
"NOE00133531","1979-12","60.5539","6.0256","514.0","KALDESTAD, NO","31",",","480",",,E,28,"
"NOE00133531","1980-01","60.5539","6.0256","514.0","KALDESTAD, NO","27",",","750",",,E,15,"
"NOE00133531","1980-02","60.5539","6.0256","514.0","KALDESTAD, NO","19",",","920",",,E,13,"
"NOE00133531","1980-03","60.5539","6.0256","514.0","KALDESTAD, NO","19",",","1100",",,E,13,"
"NOE00133531","1980-04","60.5539","6.0256","514.0","KALDESTAD, NO","17",",","1120",",,E,08,"
"NOE00133531","1980-05","60.5539","6.0256","514.0","KALDESTAD, NO","3",",","80",",,E,01,"
"NOE00133531","1980-06","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1980-07","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1980-08","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,31,+"
"NOE00133531","1980-09","60.5539","6.0256","514.0","KALDESTAD, NO","0",",","0",",,E,30,+"
"NOE00133531","1980-10","60.5539","6.0256","514.0","KALDESTAD, NO","6",",","150",",,E,21,"
"NOE00133531","1980-11","60.5539","6.0256","514.0","KALDESTAD, NO","6",",","400",",,E,14,"
"NOE00133531","1980-12","60.5539","6.0256","514.0","KALDESTAD, NO","16",",","550",",,E,31,+"
"NOE00133531","1981-01","60.5539","6.0256","514.0","KALDESTAD, NO","22",",","1100",",,E,21,+"
"NOE00133531","1981-02","60.5539","6.0256","514.0","KALDESTAD, NO","23",",","1320",",,E,16,"
