"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094037","2000-04","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","6.6",",W","0.0","W","0.0",",W","12",",W","4",",W","0",",W","","","","","0",",W","18",",W","2",",W","4",",W","0",",W","","","-7.2",",W,15,+","","","","","19.6",",,W,24,","25.6",",W,22,","3510.5","W","341.2",",W","41.5",",,,W","","","6.96",",W","14.08",",,,W","-0.16",",,,W","","","280","1,W","280",",W","25.0","1,W","29.5",",W"
"USW00094037","2000-05","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.7",",W","0.3","W","0.3",",W","12",",W","5",",W","2",",W","","","","","0",",W","3",",W","0",",W","15",",W","0",",W","","","-2.8",",W,13,+","","","","","31.2",",,W,07,","28.3",",W,05,+","3676.7","W","166.2",",W","86.1",",,,W","","","12.98",",W","20.09",",,,W","5.88",",,,W","","","300",",W","300",",W","21.5",",W","25.9",",W"
"USW00094037","2000-06","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.9",",W","32.4","W","32.1",",W","11",",W","5",",W","0",",W","","","","","0",",W","0",",W","0",",W","20",",W","2",",W","","","0.6",",W,02,","","","","","7.6",",,W,15,","35.0",",W,30,","3758.0","W","81.3",",W","31.8",",,,W","","","16.69",",W","23.94",",,,W","9.44",",,,W","","","310",",W","310",",W","25.9",",W","30.4",",W"
"USW00094037","2000-07","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.3",",W","185.1","W","152.7",",W","16",",W","8",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","13",",W","","","10.6",",W,19,","","","","","10.7",",,W,10,","38.3",",W,14,","3.1","W","3.1",",W","50.1",",,,W","","","23.16",",W","30.98",",,,W","15.34",",,,W","","","360",",W","360",",W","38.9",",W","38.9",",W"
"USW00094037","2000-08","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.6",",W","338.2","W","153.1",",W","4",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","15",",W","","","6.7",",W,21,","","","","","5.3",",,W,11,","40.6",",W,24,+","7.3","W","4.2",",W","9.1",",,,W","","","23.14",",W","32.05",",,,W","14.23",",,,W","","","300",",W","300",",W","21.5",",W","25.9",",W"
"USW00094037","2000-09","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.5",",W","384.6","W","46.4",",W","11",",W","2",",W","0",",W","","","","","0",",W","4",",W","0",",W","22",",W","6",",W","","","-4.4",",W,24,","","","","","5.3",",,W,29,","35.6",",W,05,","111.9","W","104.6",",W","14.9",",,,W","","","16.39",",W","24.99",",,,W","7.80",",,,W","","","70",",W","180",",W","29.5",",W","38.9",",W"
"USW00094037","2000-10","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","4.7",",W","384.6","W","0.0",",W","10",",W","3",",W","0",",W","","","","","0",",W","8",",W","0",",W","5",",W","0",",W","","","-9.4",",W,07,","","","","","15.0",",,W,31,","28.3",",W,18,","399.2","W","287.3",",W","33.5",",,,W","","","9.06",",W","15.98",",,,W","2.15",",,,W","","","130",",W","300",",W","16.5",",W","20.6",",W"
"USW00094037","2000-11","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","6.9",",W","384.6","W","0.0",",W","3",",W","1",",W","1",",W","","","","","3",",W","29",",W","15",",W","0",",W","0",",W","","","-18.9",",W,11,","","","","","29.5",",,W,01,","13.9",",W,04,","1111.0","W","711.8",",W","30.3",",,,W","","","-5.39",",W","-0.80",",,,W","-9.98",",,,W","","","290",",W","290",",W","23.7",",W","28.2",",W"
"USW00094037","2000-12","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.9",",W","384.6","W","0.0",",W","2",",W","0",",W","0",",W","","","","","13",",W","31",",W","22",",W","0",",W","0",",W","","","-27.2",",W,10,","","","","","1.3",",,W,17,","7.8",",W,06,","2004.7","W","893.7",",W","1.8",",,,W","","","-10.50",",W","-5.11",",,,W","-15.88",",,,W","","","290",",W","280",",W","27.7",",W","32.2",",W"
"USW00094037","2001-01","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.8",",W","0.0","W","0.0",",W","2",",W","0",",W","0",",W","","","","","0",",W","31",",W","12",",W","0",",W","0",",W","","","-16.7",",W,19,","","","","","1.3",",,W,13,","11.1",",W,05,","2669.7","W","665.0",",W","1.8",",,,W","","","-3.12",",W","2.37",",,,W","-8.60",",,,W","","","300",",W","300",",W","22.8",",W","25.0",",W"
"USW00094037","2001-02","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","4.8",",W","0.0","W","0.0",",W","4",",W","0",",W","0",",W","","","","","13",",W","28",",W","21",",W","0",",W","0",",W","","","-28.9",",W,09,","","","","","1.0",",,W,06,","6.7",",W,02,","3489.3","W","819.6",",W","2.1",",,,W","","","-10.94",",W","-5.86",",,,W","-16.01",",,,W","","","280",",W","280",",W","21.0",",W","24.1",",W"
"USW00094037","2001-03","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","4.7",",W","0.0","W","0.0",",W","4",",W","2",",W","0",",W","","","","","0",",W","30",",W","3",",W","0",",W","0",",W","","","-10.0",",W,02,","","","","","5.8",",,W,14,","13.9",",W,21,","4043.7","W","554.4",",W","12.4",",,,W","","","0.45",",W","5.83",",,,W","-4.93",",,,W","","","310",",W","300",",W","23.7",",W","27.7",",W"
"USW00094037","2001-04","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","6.1",",W","4.7","W","4.7","1,W","13","1,W","6","1,W","0","1,W","","","","","0","1,W","16","1,W","0","1,W","6","1,W","1","1,W","","","-9.4","1,W,16,","","","","","15.2","1,,W,06,","32.2","1,W,28,","4369.4","W","325.7","1,W","48.6","1,,,W","","","7.27","1,W","13.79","1,,,W","0.74","1,,,W","","","360","1,W","360","1,W","34.4","1,W","38.9","1,W"
"USW00094037","2001-05","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","6.4",",W","13.3","W","8.6",",W","8",",W","4",",W","1",",W","","","","","0",",W","0",",W","0",",W","13",",W","1",",W","","","1.1",",W,23,+","","","","","65.5",",,W,28,","33.9",",W,13,","4531.0","W","161.6",",W","89.3",",,,W","","","13.40",",W","20.66",",,,W","6.14",",,,W","","","270",",W","290",",W","26.4",",W","29.5",",W"
"USW00094037","2001-06","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.5",",W","62.8","W","49.5",",W","17",",W","6",",W","0",",W","","","","","0",",W","0",",W","0",",W","19",",W","3",",W","","","3.9",",W,02,","","","","","18.3",",,W,03,","34.4",",W,27,","4610.5","W","79.5",",W","91.3",",,,W","","","17.33",",W","23.57",",,,W","11.09",",,,W","","","320",",W","320",",W","18.3",",W","32.2",",W"
"USW00094037","2001-07","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","4.6",",W","196.7","W","133.9",",W","15",",W","10",",W","1",",W","","","","","0",",W","0",",W","0",",W","30",",W","5",",W","","","7.8",",W,01,","","","","","29.7",",,W,01,","33.3",",W,09,+","6.6","W","6.6",",W","112.4",",,,W","","","22.44",",W","28.94",",,,W","15.94",",,,W","","","290",",W","280",",W","27.3",",W","33.5",",W"
"USW00094037","2001-08","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","4.6",",W","361.3","W","164.6",",W","4",",W","1",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","19",",W","","","8.3",",W,30,","","","","","3.6",",,W,22,","40.6",",W,07,","8.9","W","2.3",",W","5.0",",,,W","","","23.57",",W","32.22",",,,W","14.92",",,,W","","","310",",W","320",",W","18.3",",W","21.0",",W"
"USW00094037","2001-09","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.0",",W","400.2","W","38.9",",W","5",",W","2",",W","0",",W","","","","","0",",W","0",",W","0",",W","20",",W","4",",W","","","3.3",",W,09,","","","","","7.4",",,W,14,","38.3",",W,05,","103.2","W","94.3",",W","14.0",",,,W","","","16.49",",W","24.14",",,,W","8.83",",,,W","","","270",",W","270",",W","17.0",",W","21.0",",W"
"USW00094037","2001-10","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.6","1,W","401.6","W","1.4","2,W","4","2,W","1","2,W","0","2,W","","","","","0","2,W","12","2,W","0","2,W","5","2,W","0","2,W","","","-6.1","2,W,26,","","","","","2.5","2,,W,23,","30.6","2,W,01,","407.7","W","304.5","2,W","5.1","2,,,W","","","7.88","2,W","14.99","2,,,W","0.77","2,,,W","","","280","2,W","280","2,W","21.9","2,W","25.0","2,W"
"USW00094037","2001-11","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","4.3",",W","401.6","W","0.0",",W","1",",W","0",",W","0",",W","","","","","2",",W","20",",W","5",",W","3",",W","0",",W","","","-20.0",",W,29,","","","","","1.3",",,W,25,","23.3",",W,05,","842.5","W","434.8",",W","1.3",",,,W","","","3.84",",W","11.20",",,,W","-3.52",",,,W","","","290",",W","320",",W","18.3",",W","14.3",",W"
"USW00094037","2001-12","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.7",",W","401.6","W","0.0",",W","1",",W","0",",W","0",",W","","","","","2",",W","31",",W","8",",W","0",",W","0",",W","","","-20.0",",W,31,+","","","","","1.3",",,W,04,","13.3",",W,17,","1522.5","W","680.0",",W","1.3",",,,W","","","-3.60",",W","2.23",",,,W","-9.43",",,,W","","","300",",W","300",",W","20.6",",W","23.2",",W"
"USW00094037","2002-01","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.8",",W","0.0","W","0.0",",W","4",",W","1",",W","0",",W","","","","","7",",W","30",",W","13",",W","0",",W","0",",W","","","-23.3",",W,29,","","","","","3.3",",,W,28,","18.3",",W,08,","2224.1","W","701.6",",W","5.9",",,,W","","","-4.30",",W","1.65",",,,W","-10.25",",,,W","0","2,W","300",",W","310",",W","25.9",",W","28.2",",W"
"USW00094037","2002-02","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","6.1",",W","0.0","W","0.0",",W","4",",W","0",",W","0",",W","","","","","4",",W","28",",W","7",",W","0",",W","0",",W","","","-21.7",",W,26,","","","","","1.8",",,W,19,","18.9",",W,22,","2802.4","W","578.3",",W","2.9",",,,W","","","-2.32",",W","3.91",",,,W","-8.55",",,,W","0",",W","290",",W","280",",W","25.9",",W","28.6",",W"
"USW00094037","2002-03","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.6",",W","0.0","W","0.0",",W","2",",W","0",",W","0",",W","","","","","9",",W","30",",W","14",",W","0",",W","0",",W","","","-25.0",",W,03,+","","","","","0.5",",,W,08,+","16.1",",W,27,","3543.7","W","741.3",",W","1.0",",,,W","","","-5.58",",W","0.41",",,,W","-11.57",",,,W","","","290",",W","300",",W","21.5",",W","24.1",",W"
"USW00094037","2002-04","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","6.2","1,W","0.0","W","0.0","2,W","11","2,W","3","2,W","0","2,W","","","","","0","2,W","20","2,W","2","2,W","5","2,W","0","2,W","","","-15.6","2,W,03,","","","","","5.3","2,,W,18,","26.1","2,W,14,","3917.3","W","373.6","2,W","15.3","2,,,W","","","4.99","2,W","12.59","2,,,W","-2.61","2,,,W","","","280","2,W","280","2,W","21.5","2,W","24.6","2,W"
"USW00094037","2002-05","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","6.6",",W","10.0","W","10.0","1,W","10","1,W","2","1,W","0","1,W","","","","","0","1,W","10","1,W","0","1,W","10","1,W","0","1,W","","","-3.9","1,W,02,","","","","","4.1","1,,W,08,","30.6","1,W,31,+","4167.9","W","250.6","1,W","13.6","1,,,W","","","10.31","1,W","17.48","1,,,W","3.15","1,,,W","","","260","1,W","260","1,W","25.0","1,W","29.5","1,W"
"USW00094037","2002-06","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.7",",W","84.2","W","74.2","1,W","10","1,W","6","1,W","0","1,W","","","","","0","1,W","0","1,W","0","1,W","23","1,W","8","1,W","","","3.9","1,W,13,","","","","","11.9","1,,W,18,","41.7","1,W,29,","4215.2","W","47.3","1,W","53.2","1,,,W","","","19.26","1,W","27.48","1,,,W","11.05","1,,,W","","","280","1,W","280","1,W","23.2","1,W","26.4","1,W"
"USW00094037","2002-07","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.6",",W","296.0","W","211.8",",W","9",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","31",",W","22",",W","","","12.2",",W,22,+","","","","","6.9",",,W,18,","42.2",",W,15,","0.0","W","0.0",",W","24.0",",,,W","","","25.17",",W","33.78",",,,W","16.55",",,,W","","","290",",W","300",",W","28.2",",W","37.1",",W"
"USW00094037","2002-08","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.7",",W","380.7","W","84.7",",W","9",",W","3",",W","0",",W","","","","","0",",W","0",",W","0",",W","30",",W","7",",W","","","4.4",",W,17,","","","","","3.8",",,W,07,","36.1",",W,31,+","17.7","W","17.7",",W","11.5",",,,W","","","20.49",",W","28.64",",,,W","12.35",",,,W","","","300",",W","290",",W","30.0",",W","33.5",",W"
"USW00094037","2002-09","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.3",",W","433.2","W","52.5",",W","1",",W","1",",W","0",",W","","","","","0",",W","2",",W","0",",W","18",",W","8",",W","","","-1.7",",W,26,","","","","","4.6",",,W,09,","38.3",",W,05,","129.9","W","112.2",",W","4.6",",,,W","","","16.35",",W","24.45",",,,W","8.24",",,,W","","","310",",W","300",",W","20.1",",W","22.8",",W"
"USW00094037","2002-10","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.1",",W","433.2","W","0.0","1,W","5","1,W","0","1,W","0","1,W","","","","","0","1,W","22","1,W","6","1,W","2","1,W","0","1,W","","","-15.6","1,W,31,","","","","","2.3","1,,W,05,","25.6","1,W,10,","583.7","W","453.8","1,W","5.8","1,,,W","","","3.21","1,W","9.39","1,,,W","-2.98","1,,,W","0","4,W","280","1,W","280","1,W","23.7","1,W","27.7","1,W"
"USW00094037","2002-11","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","6.6",",W","433.2","W","0.0",",W","1",",W","0",",W","0",",W","","","","","0",",W","25",",W","3",",W","0",",W","0",",W","","","-15.0",",W,25,","","","","","0.3",",,W,13,","20.0",",W,07,","1051.5","W","467.8",",W","0.3",",,,W","","","2.74",",W","9.93",",,,W","-4.45",",,,W","0","3,W","290",",W","290",",W","25.9",",W","29.5",",W"
"USW00094037","2002-12","45.60444","-103.54639","915.6","BUFFALO ASOS, SD US","5.3",",W","433.2","W","0.0",",W","3",",W","0",",W","0",",W","","","","","1",",W","30",",W","5",",W","0",",W","0",",W","","","-17.8",",W,04,","","","","","1.5",",,W,15,","16.1",",W,01,","1656.2","W","604.7",",W","2.5",",,,W","","","-1.17",",W","5.17",",,,W","-7.51",",,,W","0","5,W","300",",W","280",",W","20.6",",W","23.7",",W"
