"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"SWE00139640","1947-04","61.57","16.3","185.0","BACKARNA, SW","11",",E","5",",E","0",",E","","","","","6.2",",,E,28,","32.0",",,,E"
"SWE00139640","1947-05","61.57","16.3","185.0","BACKARNA, SW","4",",E","1",",E","0",",E","","","","","12.3",",,E,27,","15.4",",,,E"
"SWE00139640","1947-06","61.57","16.3","185.0","BACKARNA, SW","7",",E","3",",E","0",",E","","","","","11.7",",,E,13,","26.1",",,,E"
"SWE00139640","1947-07","61.57","16.3","185.0","BACKARNA, SW","12",",E","5",",E","1",",E","","","","","31.3",",,E,05,","72.2",",,,E"
"SWE00139640","1947-08","61.57","16.3","185.0","BACKARNA, SW","0",",E","0",",E","0",",E","","","","","0.0",",,E,31,+","0.0",",,,E"
"SWE00139640","1947-09","61.57","16.3","185.0","BACKARNA, SW","9",",E","4",",E","0",",E","","","","","10.7",",,E,09,","28.8",",,,E"
"SWE00139640","1947-10","61.57","16.3","185.0","BACKARNA, SW","6",",E","0",",E","0",",E","","","","","2.0",",,E,14,","7.0",",,,E"
"SWE00139640","1947-11","61.57","16.3","185.0","BACKARNA, SW","13",",E","7",",E","0",",E","20",",","400",",,E,30,","19.8",",,E,30,","60.0",",,,E"
"SWE00139640","1947-12","61.57","16.3","185.0","BACKARNA, SW","16",",E","9",",E","0",",E","31",",","600",",,E,12,+","16.2",",,E,03,","64.2",",,,E"
"SWE00139640","1948-01","61.57","16.3","185.0","BACKARNA, SW","15",",E","9",",E","0",",E","31",",","850",",,E,31,+","14.0",",,E,29,","71.9",",,,E"
"SWE00139640","1948-02","61.57","16.3","185.0","BACKARNA, SW","5",",E","1",",E","0",",E","29",",","900",",,E,15,+","9.6",",,E,02,","13.7",",,,E"
"SWE00139640","1948-03","61.57","16.3","185.0","BACKARNA, SW","9",",E","5",",E","1",",E","31",",","800",",,E,11,+","29.5",",,E,16,","56.0",",,,E"
"SWE00139640","1948-04","61.57","16.3","185.0","BACKARNA, SW","9",",E","3",",E","0",",E","","","","","6.0",",,E,08,","21.2",",,,E"
"SWE00139640","1948-05","61.57","16.3","185.0","BACKARNA, SW","11",",E","8",",E","1",",E","","","","","27.2",",,E,27,","86.4",",,,E"
"SWE00139640","1948-06","61.57","16.3","185.0","BACKARNA, SW","11",",E","7",",E","0",",E","","","","","19.1",",,E,16,","69.4",",,,E"
"SWE00139640","1948-07","61.57","16.3","185.0","BACKARNA, SW","11",",E","5",",E","1",",E","","","","","30.1",",,E,05,","68.4",",,,E"
"SWE00139640","1948-08","61.57","16.3","185.0","BACKARNA, SW","11",",E","7",",E","0",",E","","","","","18.6",",,E,18,","62.6",",,,E"
"SWE00139640","1948-09","61.57","16.3","185.0","BACKARNA, SW","10",",E","5",",E","1",",E","","","","","41.2",",,E,05,","79.2",",,,E"
