"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00148648","1953-09","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","","","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","0","2,0","28","2,0","20","2,0","","","0",",,0,30,+","0",",,0,30,+","9.4",",,0,03,","40.0","2,0,28,","","","","","","","","","","","9.4",",,,0","0",",,,0","","","33.11","2,,,0","","","",""
"USC00148648","1953-10","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","","","3",",0","2",",0","0",",0","0",",0","0",",0","","","","","0","5,0","21","5,0","3","5,0","","","0",",,0,31,+","0",",,0,31,+","14.5",",,0,21,","34.4","5,0,01,","","","","","","","","","","","29.0",",,,0","0",",,,0","","","25.12","5,,,0","","","",""
"USC00148648","1953-11","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","","","4","5,0","4","5,0","0","5,0","","","","","","","","","","","","","","","","","","","","","9.1","5,,0,05,","","","","","","","","","","","","","64.7","3,a,,0","","","","","","","","","",""
"USC00148648","1953-12","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","","","2",",0","2",",0","1",",0","5","2,0","2",",0","","","","","","","","","","","","","51","2,,0,04,+","51",",,0,04,+","25.7",",,0,03,","","","","","","","","","","","","","31.5",",,,0","102",",,,0","","","","","","","",""
"USC00148648","1954-01","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","","","1",",0","0",",0","0",",0","4","2,0","1",",0","","","","","","","","","","","","","51","2,,0,15,+","51",",,0,13,","2.3",",,0,13,","","","","","","","","","","","","","2.3",",,,0","51",",,,0","","","","","","","",""
"USC00148648","1954-02","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","0.0","3,0","3",",0","1",",0","0",",0","5",",0","1",",0","0",",0","21",",0","0","3,0","6","3,0","0","3,0","-10.6",",0,12,","127",",,0,21,+","114",",,0,20,","8.1",",,0,20,","27.2","3,0,15,","","","","","293.1","3,0","","","","","11.6",",,,0","114",",,,0","6.75","3,0","15.97","3,,,0","-2.48",",,,0","",""
"USC00148648","1954-03","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","0.0",",0","4",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","22",",0","4",",0","3",",0","0",",0","-13.3",",0,04,+","0","1,,0,31,+","0","1,T,0,30,+","1.8",",,0,23,","24.4",",0,12,","","","","","454.0",",0","","","","","4.1",",,,0","0","1,T,,0","3.69",",0","11.43",",,,0","-4.05",",,,0","",""
"USC00148648","1954-04","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","11.9","2,0","4",",0","2",",0","0",",0","0",",0","0",",0","0","2,0","6","2,0","0","2,0","15","2,0","2","2,0","-7.2","2,0,03,","0",",,0,30,+","0",",,0,30,+","8.1",",,0,21,","32.2","2,0,26,+","","","","","139.7","2,0","","","","","15.7",",,,0","0",",,,0","13.77","2,0","22.22","2,,,0","5.32","2,,,0","",""
"USC00148648","1954-05","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","25.3","1,0","13",",0","9",",0","4",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","16",",0","2",",0","-1.7","1,0,03,","0",",,0,31,+","0",",,0,31,+","47.8",",,0,23,","36.1",",0,22,","","","","","136.9",",0","","","","","193.3",",,,0","0",",,,0","14.63","1,0","20.63",",,,0","8.64","1,,,0","",""
"USC00148648","1954-06","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","200.4","2,0","6",",0","5",",0","2",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","25","2,0","18","2,0","4.4","2,0,04,","0",",,0,30,+","0",",,0,30,+","52.8",",,0,15,","40.6","2,0,25,","","","","","17.5","2,0","","","","","139.6",",,,0","0",",,,0","24.86","2,0","32.48","2,,,0","17.25","2,,,0","",""
"USC00148648","1954-07","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","272.5","4,0","4",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","3,0","28","3,0","26","3,0","15.6","1,0,23,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,07,","43.3","3,0,12,","","","0.0","0","0.0","3,0","","","","","12.9",",,,0","0",",,,0","28.40","4,0","36.68","3,,,0","20.12","1,,,0","",""
"USC00148648","1954-08","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","226.2","2,0","13",",0","7",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0","1,0","30","1,0","22","1,0","13.3","2,0,08,","0",",,0,31,+","0",",,0,31,+","26.2",",,0,07,","41.7","1,0,04,","","","0.0","0","0.0","1,0","","","","","65.3",",,,0","0",",,,0","26.21","2,0","33.73","1,,,0","18.69","2,,,0","",""
"USC00148648","1954-09","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","133.4","4,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0","2,0","27","2,0","17","2,0","6.1","4,0,22,+","0",",,0,30,+","0",",,0,30,+","12.4",",,0,09,","39.4","2,0,04,","","","11.1","0","11.1","2,0","","","","","16.9",",,,0","0",",,,0","23.26","4,0","32.25","2,,,0","14.28","4,,,0","",""
"USC00148648","1954-10","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","14.7","2,0","4",",0","4",",0","0",",0","0",",0","0",",0","0","2,0","7","2,0","0","2,0","10","2,0","2","2,0","-6.1","2,0,31,","0",",,0,31,+","0",",,0,31,+","21.8",",,0,11,","35.0","2,0,04,","","","209.7","0","198.6","2,0","","","","","42.9",",,,0","0",",,,0","11.99","2,0","19.27","2,,,0","4.72","2,,,0","",""
"USC00148648","1954-11","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","10",",0","0",",0","-12.8",",0,02,","0",",,0,30,+","0",",T,0,29,","0.0",",T,0,29,","26.1",",0,08,","","","537.4","0","327.7",",0","","","","","0.0",",T,,0","0",",T,,0","7.41",",0","16.52",",,,0","-1.70",",,,0","",""
"USC00148648","1954-12","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","","","0.0","1,0","2",",0","1",",0","0",",0","0","4,0","0","1,0","2","1,0","29","1,0","2","1,0","0","1,0","0","1,0","-19.4","1,0,29,","0","4,,0,31,+","0","1,,0,31,+","5.3",",,0,05,","18.9","1,0,23,+","","","1055.8","0","518.4","1,0","","","","","6.8",",,,0","0","1,,,0","1.05","1,0","9.50","1,,,0","-7.40","1,,,0","",""
"USC00148648","1955-01","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","0.0","0","0.0",",0","3",",0","2",",0","0",",0","21",",0","2",",0","0",",0","30",",0","6",",0","0",",0","0",",0","-16.7",",0,24,","102",",,0,20,+","102",",,0,18,+","8.1",",,0,18,","14.4",",0,03,","","","1698.3","0","642.5",",0","","","","","16.5",",,,0","214",",,,0","-2.39",",0","4.66",",,,0","-9.45",",,,0","",""
"USC00148648","1955-02","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","0.0","0","0.0",",0","4",",0","1",",0","0",",0","16",",0","4",",0","4",",0","27",",0","11",",0","0",",0","0",",0","-21.1",",0,07,","178",",,0,05,+","178",",,0,04,","9.1",",,0,04,","12.8",",0,18,","","","2327.1","0","628.8",",0","","","","","12.6",",,,0","253",",,,0","-4.13",",0","2.43",",,,0","-10.68",",,,0","",""
"USC00148648","1955-03","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","4",",0","2",",0","1",",0","25",",0","5",",0","7",",0","0",",0","-17.8",",0,26,","51",",,0,25,","51",",,0,25,","3.0",",,0,25,","25.0",",0,12,+","","","2777.7","0","450.6",",0","","","","","4.8",",,,0","76",",,,0","3.80",",0","12.40",",,,0","-4.80",",,,0","",""
"USC00148648","1955-04","39.4031","-99.4192","567.8","WEBSTER DAM, KS US","12.5","0","12.5","1,0","5",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","19",",0","1",",0","-3.3","1,0,07,","0",",,0,30,+","0",",,0,30,+","22.6",",,0,01,","33.9",",0,27,","","","2914.5","0","136.8",",0","","","","","39.6",",,,0","0",",,,0","14.18","1,0","22.23",",,,0","6.13","1,,,0","",""
