"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00173295","1996-08","43.8925","-70.2544","115.2","GRAY, ME US","147.7","0","69.8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","","","10.6",",0,12,","0",",,0,31,+","0",",,0,31,+","1.5",",,0,01,","30.6",",0,06,","19.6","0","5.6",",0","4.2",",,,0","0",",,,0","20.41",",0","26.22",",,,0","14.59",",,,0"
"USC00173295","1996-09","43.8925","-70.2544","115.2","GRAY, ME US","169.0","0","21.3",",0","16",",0","12",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","","","","","","","4.4",",0,27,+","0",",,0,30,+","0",",,0,30,+","24.9",",,0,14,","30.0",",0,05,","121.0","0","101.4",",0","98.8",",,,0","0",",,,0","15.66",",0","19.92",",,,0","11.40",",,,0"
"USC00173295","1996-10","43.8925","-70.2544","115.2","GRAY, ME US","169.0","0","0.0",",0","12",",0","10",",0","1",",0","0",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","-1.7",",0,12,+","0",",,0,31,+","0",",T,0,30,","155.2",",,0,21,","20.6",",0,02,","429.0","0","308.0",",0","244.8",",,,0","0",",T,,0","8.40",",0","13.45",",,,0","3.35",",,,0"
"USC00173295","1996-11","43.8925","-70.2544","115.2","GRAY, ME US","169.0","0","0.0",",0","9",",0","4",",0","1",",0","5",",0","3",",0","0",",0","23",",0","7",",0","0",",0","0",",0","","","","","","","-10.6",",0,28,","76",",,0,27,","48",",,0,27,","32.5",",,0,26,","15.6",",0,08,","932.8","0","503.8",",0","53.5",",,,0","108",",,,0","1.54",",0","5.61",",,,0","-2.53",",,,0"
"USC00173295","1996-12","43.8925","-70.2544","115.2","GRAY, ME US","169.0","0","0.0",",0","17",",0","8",",0","4",",0","9",",0","1",",0","1",",0","26",",0","7",",0","0",",0","0",",0","","","","","","","-18.3",",0,31,","76",",,0,08,","122",",,0,08,","42.7",",,0,08,","11.7",",0,18,","1499.3","0","566.5",",0","199.6",",,,0","193",",,,0","0.06",",0","3.56",",,,0","-3.44",",,,0"
"USC00173295","1997-01","43.8925","-70.2544","115.2","GRAY, ME US","0.0","0","0.0",",0","9",",0","8",",0","2",",0","27",",0","7",",0","7",",0","31",",0","20",",0","0",",0","0",",0","","","","","","","-23.9",",0,19,","305",",,0,28,","155",",,0,28,","29.0",",,0,25,","8.3",",0,22,","2273.0","0","773.7",",0","126.6",",,,0","569",",,,0","-6.63",",0","-1.66",",,,0","-11.59",",,,0"
"USC00173295","1997-02","43.8925","-70.2544","115.2","GRAY, ME US","0.0","0","0.0",",0","9",",0","4",",0","1",",0","28",",0","2",",0","1",",0","26",",0","11",",0","0",",0","0",",0","","","","","","","-19.4",",0,09,","457",",,0,05,","155",",,0,05,","26.7",",,0,05,","10.6",",0,19,","2871.3","0","598.3",",0","59.3",",,,0","247",",,,0","-3.03",",0","1.90",",,,0","-7.97",",,,0"
"USC00173295","1997-03","43.8925","-70.2544","115.2","GRAY, ME US","0.0","0","0.0",",0","15",",0","11",",0","0",",0","31",",0","8",",0","0",",0","28",",0","10",",0","0",",0","0",",0","","","","","","","-14.4",",0,13,+","356",",,0,23,+","135",",,0,22,","19.8",",,0,14,","14.4",",0,30,","3485.0","0","613.7",",0","107.0",",,,0","670",",,,0","-1.46",",0","3.10",",,,0","-6.03",",,,0"
"USC00173295","1997-04","43.8925","-70.2544","115.2","GRAY, ME US","0.0","0","0.0",",0","8",",0","5",",0","2",",0","5",",0","1",",0","0",",0","12",",0","1",",0","0",",0","0",",0","","","","","","","-7.2",",0,09,","127",",,0,01,","53",",,0,12,","67.1",",,0,18,","20.6",",0,07,","3867.7","0","382.7",",0","130.8",",,,0","63",",,,0","5.58",",0","10.98",",,,0","0.17",",,,0"
"USC00173295","1997-05","43.8925","-70.2544","115.2","GRAY, ME US","0.0","0","0.0",",0","14",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","","","","","","","0.6",",0,05,","0",",,0,31,+","0",",T,0,07,","13.2",",,0,03,","25.6",",0,28,","4097.9","0","230.2",",0","59.2",",,,0","0",",T,,0","10.91",",0","15.87",",,,0","5.94",",,,0"
"USC00173295","1997-06","43.8925","-70.2544","115.2","GRAY, ME US","57.7","0","57.7",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","3",",0","","","","","","","5.0",",0,04,","0",",,0,30,+","0",",,0,30,+","17.0",",,0,19,","32.8",",0,11,","4156.2","0","58.3",",0","49.8",",,,0","0",",,,0","18.31",",0","24.63",",,,0","12.00",",,,0"
"USC00173295","1997-07","43.8925","-70.2544","115.2","GRAY, ME US","137.7","0","80.0",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","","","","","","","11.1",",0,25,","0",",,0,31,+","0",",,0,31,+","35.1",",,0,09,","31.1",",0,17,+","4.6","0","4.6",",0","65.1",",,,0","0",",,,0","20.76",",0","26.55",",,,0","14.98",",,,0"
"USC00173295","1997-08","43.8925","-70.2544","115.2","GRAY, ME US","193.1","0","55.4",",0","15",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","","","","","","","10.0",",0,07,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,21,","32.2",",0,10,","17.6","0","13.0",",0","92.0",",,,0","0",",,,0","19.70",",0","25.20",",,,0","14.20",",,,0"
"USC00173295","1997-09","43.8925","-70.2544","115.2","GRAY, ME US","198.1","0","5.0",",0","12",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","","","","","","","1.7",",0,24,","0",",,0,30,+","0",",,0,30,+","36.3",",,0,07,","25.6",",0,19,+","126.8","0","109.2",",0","128.0",",,,0","0",",,,0","14.86",",0","19.98",",,,0","9.74",",,,0"
"USC00173295","1997-10","43.8925","-70.2544","115.2","GRAY, ME US","198.1","0","0.0",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","4",",0","0",",0","","","","","","","-4.4",",0,23,","0",",,0,31,+","0",",T,0,29,+","15.0",",,0,27,","25.6",",0,06,","426.4","0","299.6",",0","32.9",",,,0","0",",T,,0","8.67",",0","13.70",",,,0","3.64",",,,0"
"USC00173295","1997-11","43.8925","-70.2544","115.2","GRAY, ME US","198.1","0","0.0",",0","12",",0","10",",0","1",",0","16",",0","5",",0","0",",0","20",",0","5",",0","0",",0","0",",0","","","","","","","-10.0",",0,25,","229",",,Z,24,+","234",",,0,14,","38.4",",,0,01,","16.7",",0,02,","916.4","0","490.0",",0","145.7",",,,0","607",",,,0","2.00",",0","5.85",",,,0","-1.85",",,,0"
"USC00173295","1997-12","43.8925","-70.2544","115.2","GRAY, ME US","198.1","0","0.0",",0","7",",0","5",",0","0",",0","31",",0","2",",0","0",",0","31",",0","7",",0","0",",0","0",",0","","","","","","","-17.2",",0,31,","229",",,0,02,","117",",,0,01,","18.8",",,0,25,","8.9",",0,17,","1558.0","0","641.6",",0","53.8",",,,0","245",",,,0","-2.36",",0","2.13",",,,0","-6.86",",,,0"
"USC00173295","1998-01","43.8925","-70.2544","115.2","GRAY, ME US","0.0","0","0.0",",0","15",",0","7",",0","2",",0","26",",0","4",",0","1",",0","30",",0","16",",0","0",",0","0",",0","","","","","","","-20.0",",0,01,","229",",,0,24,","107",",,0,23,","38.9",",,0,08,","11.1",",0,03,","2256.7","0","698.7",",0","123.5",",,,0","363",",,,0","-4.20",",0","-0.65",",,,0","-7.76",",,,0"
"USC00173295","1998-02","43.8925","-70.2544","115.2","GRAY, ME US","0.0","0","0.0",",0","6",",0","5",",0","2",",0","27",",0","1",",0","0",",0","23",",0","4",",0","0",",0","0",",0","","","","","","","-16.7",",0,15,","178",",,0,03,+","51",",,0,18,","50.3",",,0,18,","9.4",",0,28,+","2792.0","0","535.3",",0","119.4",",,,0","66",",,,0","-0.79",",0","3.36",",,,0","-4.94",",,,0"
"USC00173295","1998-03","43.8925","-70.2544","115.2","GRAY, ME US","0.0","0","0.0",",0","9",",0","6",",0","1",",0","13",",0","3",",0","1",",0","26",",0","7",",0","4",",0","0",",0","","","","","","","-17.8",",0,13,","152",",,0,23,","157",",,0,22,","59.9",",,0,09,","30.0",",0,31,","3295.4","0","503.4",",0","108.5",",,,0","373",",,,0","2.10",",0","7.46",",,,0","-3.27",",,,0"
"USC00173295","1998-04","43.8925","-70.2544","115.2","GRAY, ME US","0.0","0","0.0",",0","10",",0","8",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","2",",0","0",",0","","","","","","","-1.1",",0,04,","0",",,0,30,+","0",",T,0,04,","20.1",",,0,20,","22.8",",0,30,","3605.2","0","309.8",",0","71.0",",,,0","0",",T,,0","8.01",",0","13.36",",,,0","2.66",",,,0"
"USC00173295","1998-05","43.8925","-70.2544","115.2","GRAY, ME US","7.5","0","7.5",",0","14",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","1",",0","","","","","","","1.7",",0,14,","0",",,0,31,+","0",",,0,31,+","25.1",",,0,06,","32.2",",0,29,","3728.5","0","123.3",",0","102.2",",,,0","0",",,,0","14.60",",0","20.56",",,,0","8.63",",,,0"
"USC00173295","1998-06","43.8925","-70.2544","115.2","GRAY, ME US","19.7","0","12.2",",0","18",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","","","","","","","4.4",",0,04,+","0",",,0,30,+","0",",,0,30,+","107.4",",,0,13,","27.8",",0,24,","3814.0","0","85.5",",0","278.8",",,,0","0",",,,0","15.89",",0","20.54",",,,0","11.24",",,,0"
"USC00173295","1998-07","43.8925","-70.2544","115.2","GRAY, ME US","104.4","0","84.7",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","","","","","11.7",",0,12,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,23,","33.3",",0,22,","2.6","0","2.6",",0","80.0",",,,0","0",",,,0","20.98",",0","26.60",",,,0","15.37",",,,0"
"USC00173295","1998-08","43.8925","-70.2544","115.2","GRAY, ME US","194.6","0","90.2",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","","","","","","","10.6",",0,14,","0",",,0,31,+","0",",,0,31,+","32.3",",,0,12,","31.1",",0,09,","7.0","0","4.4",",0","106.8",",,,0","0",",,,0","21.10",",0","26.70",",,,0","15.50",",,,0"
"USC00173295","1998-09","43.8925","-70.2544","115.2","GRAY, ME US","200.6","0","6.0",",0","9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","","","","","","","4.4",",0,24,","0",",,0,30,+","0",",,0,30,+","16.0",",,0,27,","30.0",",0,06,","72.8","0","65.8",",0","62.8",",,,0","0",",,,0","16.34",",0","21.94",",,,0","10.74",",,,0"
"USC00173295","1998-10","43.8925","-70.2544","115.2","GRAY, ME US","200.6","0","0.0",",0","9",",0","7",",0","2",",0","0",",0","0",",0","0",",0","3",",0","0",",0","3",",0","0",",0","","","","","","","-1.1",",0,27,","0",",,0,31,+","0",",,0,31,+","165.1",",,0,10,","23.3",",0,18,","337.1","0","264.3",",0","276.8",",,,0","0",",,,0","9.81",",0","14.39",",,,0","5.22",",,,0"
"USC00173295","1998-11","43.8925","-70.2544","115.2","GRAY, ME US","200.6","0","0.0",",0","9",",0","4",",0","2",",0","0",",0","0",",0","0",",0","16",",0","0",",0","0",",0","0",",0","","","","","","","-3.3",",0,14,+","0",",T,0,19,+","10",",,0,17,","35.3",",,0,26,","13.3",",0,11,","768.9","0","431.8",",0","78.0",",,,0","10",",,,0","3.94",",0","7.66",",,,0","0.22",",,,0"
"USC00173295","1998-12","43.8925","-70.2544","115.2","GRAY, ME US","200.6","0","0.0",",0","10",",0","7",",0","0",",0","9",",0","5",",0","2",",0","25",",0","9",",0","0",",0","0",",0","","","","","","","-21.1",",0,31,","152",",,0,31,+","107",",,0,30,","10.9",",,0,30,","20.6",",0,07,","1349.0","0","580.1",",0","47.5",",,,0","317",",,,0","-0.38",",0","4.36",",,,0","-5.12",",,,0"
"USC00173295","1999-01","43.8925","-70.2544","115.2","GRAY, ME US","0.0","0","0.0",",0","14",",0","10",",0","3",",0","31",",0","7",",0","5",",0","31",",0","19",",0","0",",0","0",",0","","","","","","","-25.6",",0,02,","356",",,0,15,","112",",,0,15,","61.7",",,0,15,","11.1",",0,24,","2105.5","0","756.5",",0","170.4",",,,0","553",",,,0","-6.07",",0","-0.82",",,,0","-11.32",",,,0"
"USC00173295","1999-02","43.8925","-70.2544","115.2","GRAY, ME US","0.0","0","0.0",",0","8",",0","6",",0","1",",0","26",",0","3",",0","0",",0","28",",0","7",",0","0",",0","0",",0","","","","","","","-16.7",",0,23,","229",",,0,03,+","71",",,0,26,","30.7",",,0,02,","10.0",",0,03,","2670.0","0","564.5",",0","98.3",",,,0","214",",,,0","-1.83",",0","2.90",",,,0","-6.55",",,,0"
"USC00173295","1999-03","43.8925","-70.2544","115.2","GRAY, ME US","0.0","0","0.0",",0","14",",0","10",",0","3",",0","14",",0","5",",0","0",",0","23",",0","5",",0","0",",0","0",",0","","","","","","","-13.3",",0,08,","305",",,0,16,","312",",,0,15,","40.1",",,0,28,","16.7",",0,31,","3190.4","0","520.4",",0","173.3",",,,0","564",",,,0","1.55",",0","5.85",",,,0","-2.75",",,,0"
"USC00173295","1999-04","43.8925","-70.2544","115.2","GRAY, ME US","0.0","0","0.0",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","-1.7",",0,12,+","0",",,0,30,+","0",",,0,30,+","2.8",",,0,26,","18.9",",0,30,","3508.1","0","317.7",",0","9.0",",,,0","0",",,,0","7.74",",0","13.58",",,,0","1.91",",,,0"
"USC00173295","1999-05","43.8925","-70.2544","115.2","GRAY, ME US","6.1","0","6.1",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","","","","","","","3.3",",0,01,","0",",,0,31,+","0",",,0,31,+","37.1",",,0,24,","31.1",",0,31,","3651.5","0","143.4",",0","87.2",",,,0","0",",,,0","13.90",",0","19.84",",,,0","7.97",",,,0"
"USC00173295","1999-06","43.8925","-70.2544","115.2","GRAY, ME US","73.5","0","67.4",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","","","","","","","7.2",",0,16,","0",",,0,30,+","0",",,0,30,+","11.2",",,0,29,","34.4",",0,07,","3675.1","0","23.6",",0","27.7",",,,0","0",",,,0","19.79",",0","26.01",",,,0","13.58",",,,0"
"USC00173295","1999-07","43.8925","-70.2544","115.2","GRAY, ME US","199.7","0","126.2",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","","","","","11.7",",0,14,","0",",,0,31,+","0",",,0,31,+","24.6",",,0,24,","36.1",",0,17,","2.0","0","2.0",",0","69.5",",,,0","0",",,,0","22.34",",0","28.11",",,,0","16.57",",,,0"
"USC00173295","1999-08","43.8925","-70.2544","115.2","GRAY, ME US","263.9","0","64.2",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","","","","","","","8.9",",0,10,","0",",,0,31,+","0",",,0,31,+","28.4",",,0,14,","34.4",",0,01,","16.9","0","14.9",",0","79.0",",,,0","0",",,,0","19.92",",0","25.60",",,,0","14.25",",,,0"
"USC00173295","1999-09","43.8925","-70.2544","115.2","GRAY, ME US","305.8","0","41.9",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","1",",0","","","","","","","6.1",",0,19,","0",",,0,30,+","0",",,0,30,+","139.4",",,0,16,","33.3",",0,03,","74.1","0","57.2",",0","315.2",",,,0","0",",,,0","17.82",",0","22.96",",,,0","12.69",",,,0"
"USC00173295","1999-10","43.8925","-70.2544","115.2","GRAY, ME US","305.8","0","0.0",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","1",",0","0",",0","","","","","","","-3.3",",0,28,","0",",,0,31,+","0",",,0,31,+","49.5",",,0,23,","23.9",",0,17,","379.6","0","305.5",",0","112.7",",,,0","0",",,,0","8.48",",0","13.88",",,,0","3.08",",,,0"
"USC00173295","1999-11","43.8925","-70.2544","115.2","GRAY, ME US","305.8","0","0.0",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","0",",0","0",",0","","","","","","","-5.6",",0,30,+","0",",,0,30,+","0",",T,0,29,+","21.6",",,0,03,","20.6",",0,23,","766.5","0","386.9",",0","68.8",",,,0","0",",T,,0","5.44",",0","9.65",",,,0","1.22",",,,0"
"USC00173295","1999-12","43.8925","-70.2544","115.2","GRAY, ME US","305.8","0","0.0",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","26",",0","11",",0","0",",0","0",",0","","","","","","","-16.1",",0,28,","0",",T,0,30,","0",",T,0,30,+","18.5",",,0,07,","12.2",",0,05,","1358.8","0","592.3",",0","49.9",",,,0","0",",T,,0","-0.77",",0","3.19",",,,0","-4.73",",,,0"
"USC00173295","2000-01","43.8925","-70.2544","115.2","GRAY, ME US","0.0","0","0.0",",0","11",",0","8",",0","2",",0","17",",0","4",",0","8",",0","30",",0","18",",0","0",",0","0",",0","","","","","","","-21.1",",0,23,","406",",,0,31,","274",",,0,25,","37.6",",,0,10,","13.9",",0,03,","2131.1","0","772.3",",0","114.5",",,,0","594",",,,0","-6.58",",0","-1.76",",,,0","-11.40",",,,0"
"USC00173295","2000-02","43.8925","-70.2544","115.2","GRAY, ME US","0.0","0","0.0",",0","10",",0","5",",0","1",",0","29",",0","4",",0","1",",0","26",",0","12",",0","0",",0","0",",0","","","","","","","-18.9",",0,18,","711",",,0,22,+","173",",,0,18,","33.8",",,0,14,","13.3",",0,24,","2764.8","0","633.7",",0","74.7",",,,0","563",",,,0","-3.52",",0","1.29",",,,0","-8.33",",,,0"
"USC00173295","2000-03","43.8925","-70.2544","115.2","GRAY, ME US","0.0","0","0.0",",0","10",",0","7",",0","1",",0","22",",0","2",",0","0",",0","21",",0","3",",0","0",",0","0",",0","","","","","","","-12.2",",0,18,","254",",,0,01,","183",",,0,17,","41.1",",,0,28,","17.8",",0,16,","3235.8","0","471.0",",0","111.2",",,,0","348",",,,0","3.14",",0","8.21",",,,0","-1.93",",,,0"
"USC00173295","2000-04","43.8925","-70.2544","115.2","GRAY, ME US","0.0","0","0.0",",0","17",",0","8",",0","1",",0","1",",0","1",",0","0",",0","13",",0","0",",0","1",",0","0",",0","","","","","","","-2.2",",0,13,","51",",,0,22,","51",",,0,21,","33.8",",,0,22,","26.1",",0,15,","3601.6","0","365.8",",0","139.3",",,,0","69",",,,0","6.14",",0","10.89",",,,0","1.39",",,,0"
"USC00173295","2000-05","43.8925","-70.2544","115.2","GRAY, ME US","0.9","0","0.9",",0","18",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","","","","","","","1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,24,","26.7",",0,08,","3813.9","0","212.3",",0","101.9",",,,0","0",",,,0","11.51",",0","16.73",",,,0","6.30",",,,0"
"USC00173295","2000-06","43.8925","-70.2544","115.2","GRAY, ME US","38.7","0","37.8",",0","13",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","1",",0","","","","","","","5.6",",0,13,","0",",,0,30,+","0",",,0,30,+","34.0",",,0,30,","32.8",",0,17,","3877.7","0","63.8",",0","93.6",",,,0","0",",,,0","17.47",",0","22.79",",,,0","12.14",",,,0"
"USC00173295","2000-07","43.8925","-70.2544","115.2","GRAY, ME US","74.7","0","36.0",",0","14",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","","","","","","","10.6",",0,20,","0",",,0,31,+","0",",,0,31,+","54.1",",,0,16,","30.0",",0,03,","13.7","0","13.7",",0","120.7",",,,0","0",",,,0","19.05",",0","24.10",",,,0","14.00",",,,0"
"USC00173295","2000-08","43.8925","-70.2544","115.2","GRAY, ME US","121.0","0","46.3",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","","","","","9.4",",0,18,+","0",",,0,31,+","0",",,0,31,+","24.1",",,0,14,","29.4",",0,08,+","27.4","0","13.7",",0","51.1",",,,0","0",",,,0","19.39",",0","24.32",",,,0","14.45",",,,0"
"USC00173295","2000-09","43.8925","-70.2544","115.2","GRAY, ME US","133.8","0","12.8",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","15",",0","0",",0","","","","","","","-0.6",",0,29,","0",",,0,30,+","0",",,0,30,+","13.5",",,0,20,","31.7",",0,01,","143.8","0","116.4",",0","54.4",",,,0","0",",,,0","14.88",",0","20.48",",,,0","9.28",",,,0"
