"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00472050","1893-01","42.63333","-88.31667","280.4","DELAVAN, WI US","0.0","6","0.0","5,6","","","","","","","","","17","3,6","28","3,6","26","3,6","0","3,6","0","3,6","","","-31.1","3,6,17,","","","","","4.4","3,6,23,","","","846.2","3,6","","","","","-14.18","5,6","-8.95","3,,,6","-19.41","3,,,6"
"USC00472050","1893-02","42.63333","-88.31667","280.4","DELAVAN, WI US","","","","","7",",6","2",",6","0",",6","","","","","","","19","5,6","0","5,6","0","5,6","","","","","","","8.9",",,6,27,","5.6","5,6,27,","","","","","16.8",",,,6","","","","","-2.98","5,,,6","",""
"USC00472050","1893-03","42.63333","-88.31667","280.4","DELAVAN, WI US","","","","","6","2,6","6","2,6","0","2,6","3",",6","0","4,6","21","4,6","7","2,6","0","2,6","0","2,6","","","-14.4","4,6,05,","51",",,6,22,","22.1","2,,6,08,","16.7","2,6,31,","","","","","58.7","2,,,6","109",",,,6","-0.30","6,6","3.91","2,,,6","-4.50","4,,,6"
"USC00472050","1893-04","42.63333","-88.31667","280.4","DELAVAN, WI US","","","1.1","2,6","11",",6","10",",6","1",",6","0",",6","0","1,6","7","1,6","1","1,6","2","1,6","0","1,6","","","-2.8","1,6,14,","13",",,6,22,","44.7",",,6,20,","28.3","1,6,07,","","","312.2","1,6","121.6",",,,6","13",",,,6","7.31","2,6","11.34","1,,,6","3.27","1,,,6"
"USC00472050","1893-05","42.63333","-88.31667","280.4","DELAVAN, WI US","","","7.5","4,6","8",",6","5",",6","0",",6","","","0","3,6","0","3,6","0","2,6","12","2,6","0","2,6","","","2.2","3,6,05,","","","15.0",",,6,11,","26.7","2,6,22,","","","143.6","2,6","42.1",",,,6","","","13.54","4,6","17.78","2,,,6","9.30","3,,,6"
"USC00472050","1893-06","42.63333","-88.31667","280.4","DELAVAN, WI US","","","112.1","3,6","","","","","","","","","0","2,6","0","2,6","0","1,6","27","1,6","0","1,6","","","10.6","2,6,10,","","","","","31.7","1,6,19,","","","2.5","1,6","","","","","22.12","3,6","26.13","1,,,6","18.10","2,,,6"
"USC00472050","1893-07","42.63333","-88.31667","280.4","DELAVAN, WI US","","","197.2",",6","7",",6","7",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","5",",6","","","16.1",",6,04,","","","37.6",",,6,07,","33.3",",6,24,+","0.0","6","0.0",",6","88.7",",,,6","","","24.69",",6","29.11",",,,6","20.27",",,,6"
"USC00472050","1893-08","42.63333","-88.31667","280.4","DELAVAN, WI US","","","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","23.1",",,6,10,","","","","","","","36.3",",,,6","","","","","","","",""
"USC00472050","1893-09","42.63333","-88.31667","280.4","DELAVAN, WI US","","","73.5",",6","5",",6","2",",6","1",",6","","","0",",6","0",",6","0",",6","22",",6","3",",6","","","1.1",",6,27,","","","51.8",",,6,30,","36.1",",6,14,","","","70.2",",6","66.1",",,,6","","","18.44",",6","24.65",",,,6","12.23",",,,6"
"USC00472050","1893-10","42.63333","-88.31667","280.4","DELAVAN, WI US","","","","","6",",6","4",",6","1",",6","","","0","5,6","6","5,6","0","3,6","7","3,6","0","3,6","","","-5.6","5,6,30,","","","45.0",",,6,01,","26.1","3,6,11,+","","","","","68.2",",,,6","","","10.44","7,6","15.84","3,,,6","5.04","5,,,6"
