"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00403809","1902-12","35.86667","-86.23333","185.9","HALLS HILL, TN US","5","1,6","4","1,6","1","1,6","","","","","","","48.0","1,,6,16,","109.7","1,,,6","",""
"USC00403809","1903-01","35.86667","-86.23333","185.9","HALLS HILL, TN US","8",",6","6",",6","0",",6","","","","","","","25.1",",,6,11,","72.3",",,,6","",""
"USC00403809","1903-02","35.86667","-86.23333","185.9","HALLS HILL, TN US","10",",6","10",",6","3",",6","1",",6","","","43",",,6,17,","39.4",",,6,28,","180.0",",,,6","43",",,,6"
"USC00403809","1903-03","35.86667","-86.23333","185.9","HALLS HILL, TN US","16",",6","14",",6","1",",6","","","3","","","","26.7",",,6,07,","152.5",",,,6","",""
"USC00403809","1903-04","35.86667","-86.23333","185.9","HALLS HILL, TN US","12",",6","10",",6","1",",6","","","1","","","","55.4",",,6,08,","145.1",",,,6","",""
"USC00403809","1903-05","35.86667","-86.23333","185.9","HALLS HILL, TN US","10",",6","9",",6","2",",6","","","","","","","49.0",",,6,31,","125.2",",,,6","",""
"USC00403809","1903-06","35.86667","-86.23333","185.9","HALLS HILL, TN US","9",",6","8",",6","2",",6","","","1","","","","34.3",",,6,22,","115.0",",,,6","",""
"USC00403809","1903-07","35.86667","-86.23333","185.9","HALLS HILL, TN US","6",",6","6",",6","1",",6","","","2","","","","28.4",",,6,13,","74.9",",,,6","",""
"USC00403809","1903-08","35.86667","-86.23333","185.9","HALLS HILL, TN US","10",",6","6",",6","2",",6","","","4","","","","30.5",",,6,12,","96.2",",,,6","",""
"USC00403809","1903-09","35.86667","-86.23333","185.9","HALLS HILL, TN US","4",",6","2",",6","0",",6","","","","","","","14.2",",,6,16,","19.1",",,,6","",""
"USC00403809","1903-10","35.86667","-86.23333","185.9","HALLS HILL, TN US","3",",6","3",",6","0",",6","","","1","","","","7.6",",,6,08,","17.0",",,,6","",""
"USC00403809","1903-11","35.86667","-86.23333","185.9","HALLS HILL, TN US","8",",6","7",",6","2",",6","","","","","","","73.7",",,6,04,","188.6",",,,6","",""
"USC00403809","1903-12","35.86667","-86.23333","185.9","HALLS HILL, TN US","6",",6","5",",6","1",",6","","","","","","","63.0",",,6,20,","102.4",",,,6","",""
"USC00403809","1904-01","35.86667","-86.23333","185.9","HALLS HILL, TN US","11",",6","9",",6","0",",6","3",",6","1","","51",",,6,13,","17.8",",,6,22,","64.6",",,,6","112",",,,6"
"USC00403809","1904-02","35.86667","-86.23333","185.9","HALLS HILL, TN US","7",",6","5",",6","0",",6","0",",6","","","0",",T,6,20,+","9.4",",,6,22,","34.6",",,,6","0",",T,,6"
"USC00403809","1904-03","35.86667","-86.23333","185.9","HALLS HILL, TN US","16",",6","12",",6","3",",6","","","","","","","40.1",",,6,26,","183.8",",,,6","",""
"USC00403809","1904-04","35.86667","-86.23333","185.9","HALLS HILL, TN US","12",",6","9",",6","0",",6","","","","","","","17.3",",,6,25,+","88.4",",,,6","",""
"USC00403809","1904-05","35.86667","-86.23333","185.9","HALLS HILL, TN US","8",",6","7",",6","0",",6","","","1","","","","17.3",",,6,30,","68.9",",,,6","",""
"USC00403809","1904-06","35.86667","-86.23333","185.9","HALLS HILL, TN US","15",",6","11",",6","1",",6","","","1","","","","50.0",",,6,07,","136.7",",,,6","",""
"USC00403809","1904-07","35.86667","-86.23333","185.9","HALLS HILL, TN US","8",",6","8",",6","2",",6","","","1","","","","31.0",",,6,12,","126.7",",,,6","",""
"USC00403809","1904-08","35.86667","-86.23333","185.9","HALLS HILL, TN US","8",",6","7",",6","1",",6","","","1","","","","36.6",",,6,23,","89.5",",,,6","",""
"USC00403809","1904-09","35.86667","-86.23333","185.9","HALLS HILL, TN US","7",",6","5",",6","0",",6","","","1","","","","14.0",",,6,20,","47.3",",,,6","",""
"USC00403809","1904-10","35.86667","-86.23333","185.9","HALLS HILL, TN US","3",",6","3",",6","0",",6","","","2","","","","24.9",",,6,06,","34.3",",,,6","",""
"USC00403809","1904-11","35.86667","-86.23333","185.9","HALLS HILL, TN US","6",",6","6",",6","1",",6","","","4","","","","35.6",",,6,04,","76.1",",,,6","",""
"USC00403809","1904-12","35.86667","-86.23333","185.9","HALLS HILL, TN US","14",",6","9",",6","2",",6","0",",6","1","","0",",T,6,29,+","36.8",",,6,24,","133.1",",,,6","0",",T,,6"
"USC00403809","1905-01","35.86667","-86.23333","185.9","HALLS HILL, TN US","9",",6","6",",6","1",",6","4",",6","","","89",",,6,10,","27.4",",,6,12,","82.6",",,,6","226",",,,6"
"USC00403809","1905-02","35.86667","-86.23333","185.9","HALLS HILL, TN US","9",",6","8",",6","0",",6","2",",6","3","","51",",,6,13,","22.4",",,6,20,","98.0",",,,6","94",",,,6"
"USC00403809","1905-03","35.86667","-86.23333","185.9","HALLS HILL, TN US","8",",6","7",",6","1",",6","","","1","","","","67.1",",,6,09,","122.5",",,,6","",""
"USC00403809","1905-04","35.86667","-86.23333","185.9","HALLS HILL, TN US","11",",6","9",",6","0",",6","","","1","","","","19.8",",,6,29,","85.4",",,,6","",""
"USC00403809","1905-05","35.86667","-86.23333","185.9","HALLS HILL, TN US","11",",6","8",",6","1",",6","","","1","","","","64.0",",,6,23,","153.2",",,,6","",""
"USC00403809","1905-06","35.86667","-86.23333","185.9","HALLS HILL, TN US","11",",6","9",",6","3",",6","","","","","","","76.2",",,6,21,","228.0",",,,6","",""
"USC00403809","1905-07","35.86667","-86.23333","185.9","HALLS HILL, TN US","11",",6","10",",6","1",",6","","","","","","","43.7",",,6,03,","124.8",",,,6","",""
"USC00403809","1905-08","35.86667","-86.23333","185.9","HALLS HILL, TN US","9",",6","8",",6","2",",6","","","","","","","38.1",",,6,11,","109.2",",,,6","",""
"USC00403809","1905-09","35.86667","-86.23333","185.9","HALLS HILL, TN US","7",",6","5",",6","1",",6","","","4","","","","32.0",",,6,11,","75.2",",,,6","",""
"USC00403809","1905-10","35.86667","-86.23333","185.9","HALLS HILL, TN US","9",",6","8",",6","3",",6","","","1","","","","37.8",",,6,03,","175.8",",,,6","",""
"USC00403809","1905-11","35.86667","-86.23333","185.9","HALLS HILL, TN US","7",",6","6",",6","0",",6","","","","","","","6.9",",,6,30,","25.7",",,,6","",""
"USC00403809","1905-12","35.86667","-86.23333","185.9","HALLS HILL, TN US","12",",6","10",",6","2",",6","1",",6","","","64",",,6,31,","36.8",",,6,15,","139.6",",,,6","64",",,,6"
"USC00403809","1906-01","35.86667","-86.23333","185.9","HALLS HILL, TN US","14",",6","12",",6","1",",6","0",",6","","","5",",,6,27,","66.0",",,6,22,","138.5",",,,6","8",",,,6"
"USC00403809","1906-02","35.86667","-86.23333","185.9","HALLS HILL, TN US","6",",6","5",",6","0",",6","0",",6","","","0",",T,6,27,+","14.5",",,6,21,","34.8",",,,6","0",",T,,6"
