"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GMW00034168","1949-01","48.31667","11.93333","469.1","ERDING, GM","0.0","X","0.0",",X","10",",X","4",",X","0",",X","5",",X","2",",X","0",",X","25",",X","7",",X","0",",X","0",",X","23","","","","-10.0",",X,27,","102",",,X,13,","69",",,X,12,","5.1",",,X,22,","10.0",",X,19,","","","580.8",",X","25.4",",,,X","126",",,,X","-0.40",",X","2.42",",,,X","-3.22",",,,X"
"GMW00034168","1949-02","48.31667","11.93333","469.1","ERDING, GM","0.0","X","0.0",",X","3",",X","2",",X","0",",X","1",",X","1",",X","0",",X","22",",X","4",",X","0",",X","0",",X","12","","","","-13.9",",X,03,","25",",,X,01,","25",",,X,01,","5.6",",,X,25,","12.2",",X,23,","","","484.9",",X","9.4",",,,X","25",",,,X","1.01",",X","5.58",",,,X","-3.55",",,,X"
"GMW00034168","1949-03","48.31667","11.93333","469.1","ERDING, GM","0.0","X","0.0",",X","9",",X","4",",X","0",",X","0",",X","1",",X","0",",X","23",",X","5",",X","0",",X","0",",X","5","","","","-10.0",",X,09,+","0",",T,X,21,+","41",",,X,03,","12.2",",,X,15,","19.4",",X,29,+","","","485.7",",X","33.3",",,,X","77",",,,X","2.66",",X","7.60",",,,X","-2.27",",,,X"
"GMW00034168","1949-04","48.31667","11.93333","469.1","ERDING, GM","0.0","X","0.0",",X","9",",X","5",",X","0",",X","0",",X","0",",X","0",",X","3",",X","0",",X","10",",X","0",",X","1","","1","","-1.1",",X,09,","0",",,X,30,+","0",",T,X,10,+","23.1",",,X,05,","25.6",",X,18,","","","216.0",",X","78.0",",,,X","0",",T,,X","11.13",",X","17.34",",,,X","4.93",",,,X"
"GMW00034168","1949-05","48.31667","11.93333","469.1","ERDING, GM","1.1","X","1.1",",X","15",",X","10",",X","2",",X","0",",X","0",",X","0",",X","1",",X","0",",X","12",",X","0",",X","7","","5","","0.0",",X,11,","0",",,X,31,+","0",",T,X,10,","76.7",",,X,21,","27.8",",X,29,","","","176.1",",X","221.6",",,,X","0",",T,,X","12.69",",X","17.60",",,,X","7.78",",,,X"
"GMW00034168","1949-06","48.31667","11.93333","469.1","ERDING, GM","6.3","X","5.2",",X","11",",X","6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","13",",X","0",",X","7","","7","","3.9",",X,25,","0",",,X,30,+","0",",,X,30,+","21.3",",,X,05,","29.4",",X,09,","","","106.4",",X","70.5",",,,X","0",",,,X","14.96",",X","20.41",",,,X","9.52",",,,X"
"GMW00034168","1949-07","48.31667","11.93333","469.1","ERDING, GM","39.1","X","32.8",",X","8",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","0",",X","1","","8","","7.8",",X,22,+","0",",,X,31,+","0",",,X,31,+","10.4",",,X,18,","31.1",",X,28,","34.9","X","34.9",",X","32.8",",,,X","0",",,,X","18.27",",X","25.41",",,,X","11.13",",,,X"
"GMW00034168","1949-08","48.31667","11.93333","469.1","ERDING, GM","85.7","X","46.6",",X","12",",X","8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","21",",X","4",",X","8","","5","","6.7",",X,22,","0",",,X,31,+","0",",,X,31,+","22.6",",,X,12,","36.1",",X,08,","96.6","X","61.7",",X","100.9",",,,X","0",",,,X","17.85",",X","23.99",",,,X","11.70",",,,X"
"GMW00034168","1949-09","48.31667","11.93333","469.1","ERDING, GM","101.8","X","16.1",",X","7",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","24",",X","0",",X","12","","2","","6.1",",X,27,","0",",,X,30,+","0",",,X,30,+","15.2",",,X,19,","30.0",",X,01,","153.5","X","56.9",",X","46.7",",,,X","0",",,,X","16.98",",X","23.19",",,,X","10.76",",,,X"
"GMW00034168","1949-10","48.31667","11.93333","469.1","ERDING, GM","101.8","X","0.0",",X","5",",X","2",",X","0",",X","0",",X","0",",X","0",",X","3",",X","0",",X","7",",X","0",",X","21","","","","-0.6",",X,30,","0",",,X,31,+","0",",T,X,31,+","10.2",",,X,27,","24.4",",X,26,","370.6","X","217.1",",X","18.1",",,,X","0",",T,,X","11.33",",X","17.42",",,,X","5.24",",,,X"
"GMW00034168","1949-11","48.31667","11.93333","469.1","ERDING, GM","101.8","X","0.0",",X","9",",X","6",",X","0",",X","0",",X","0",",X","0",",X","13",",X","0",",X","0",",X","0",",X","20","","","","-3.9",",X,04,","0",",,X,30,+","0",",T,X,15,+","9.1",",,X,15,","11.7",",X,21,+","816.7","X","446.1",",X","36.3",",,,X","0",",T,,X","3.46",",X","5.91",",,,X","1.02",",,,X"
"GMW00034168","1949-12","48.31667","11.93333","469.1","ERDING, GM","101.8","X","0.0",",X","14",",X","9",",X","0",",X","3","2,X","1","1,X","0",",X","18",",X","2",",X","0",",X","0",",X","20","","","","-11.7",",X,14,+","76","2,,X,14,","25","1,,X,10,","15.7",",,X,06,","13.3",",X,07,","1314.2","X","497.5",",X","74.3",",,,X","40","1,,,X","2.29",",X","5.34",",,,X","-0.77",",,,X"
"GMW00034168","1950-01","48.31667","11.93333","469.1","ERDING, GM","0.0","X","0.0",",X","10",",X","6",",X","0",",X","4",",X","4",",X","0",",X","24",",X","11",",X","0",",X","0",",X","26","","","","-11.1",",X,30,+","51",",,X,06,","51",",,X,03,","17.8",",,X,12,","7.8",",X,10,","1921.1","X","606.9",",X","53.1",",,,X","132",",,,X","-1.24",",X","1.64",",,,X","-4.12",",,,X"
"GMW00034168","1950-02","48.31667","11.93333","469.1","ERDING, GM","0.0","X","0.0",",X","7",",X","3",",X","0",",X","1",",X","1",",X","0",",X","19",",X","4",",X","0",",X","0",",X","13","","","","-7.8",",X,05,","25",",,X,10,","64",",,X,10,","10.7",",,X,10,","15.0",",X,19,","2360.9","X","439.8",",X","22.3",",,,X","64",",,,X","2.63",",X","6.69",",,,X","-1.43",",,,X"
"GMW00034168","1950-03","48.31667","11.93333","469.1","ERDING, GM","0.0","X","0.0",",X","8",",X","1",",X","0",",X","1",",X","0",",X","0",",X","12",",X","2",",X","0",",X","0",",X","25","","","","-5.6",",X,02,","25",",,X,02,","20",",,X,01,","4.1",",,X,13,","17.2",",X,29,+","2745.7","X","384.8",",X","10.8",",,,X","20",",,,X","5.92",",X","10.91",",,,X","0.93",",,,X"
"GMW00034168","1950-04","48.31667","11.93333","469.1","ERDING, GM","0.0","X","0.0",",X","16",",X","9",",X","0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","4",",X","0",",X","12","","1","","-2.2",",X,01,","0",",,X,30,+","5",",,X,11,","21.8",",,X,23,","21.7",",X,20,","3063.9","X","318.2",",X","77.8",",,,X","8",",,,X","7.73",",X","12.69",",,,X","2.77",",,,X"
"GMW00034168","1950-05","48.31667","11.93333","469.1","ERDING, GM","7.5","X","7.5",",X","8",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","17",",X","0",",X","18","","5","","3.9",",X,01,","0",",,X,31,+","0",",,X,31,+","5.6",",,X,03,","30.0",",X,21,","3174.3","X","110.4",",X","19.0",",,,X","0",",,,X","15.02",",X","21.69",",,,X","8.34",",,,X"
"GMW00034168","1950-06","48.31667","11.93333","469.1","ERDING, GM","43.9","X","36.4",",X","9",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","26",",X","3",",X","6","","5","","8.3",",X,02,","0",",,X,30,+","0",",T,X,25,","14.2",",,X,25,","34.4",",X,30,","3193.7","X","19.4",",X","27.7",",,,X","0",",T,,X","18.90",",X","25.87",",,,X","11.93",",,,X"
"GMW00034168","1950-07","48.31667","11.93333","469.1","ERDING, GM","107.9","X","64.0",",X","15",",X","10",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","3",",X","7","","7","","9.4",",X,16,","0",",,X,31,+","0",",T,X,07,","36.6",",,X,14,","34.4",",X,04,","10.4","X","10.4",",X","112.0",",,,X","0",",T,,X","20.06",",X","26.23",",,,X","13.90",",,,X"
"GMW00034168","1950-08","48.31667","11.93333","469.1","ERDING, GM","140.5","X","32.6",",X","14",",X","11",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","26",",X","1",",X","19","","10","","6.7",",X,08,","0",",,X,31,+","0",",T,X,31,","35.8",",,X,31,","32.8",",X,24,","45.5","X","35.1",",X","119.7",",,,X","0",",T,,X","18.25",",X","24.27",",,,X","12.23",",,,X"
"GMW00034168","1950-09","48.31667","11.93333","469.1","ERDING, GM","146.6","X","6.1",",X","15",",X","12",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","8",",X","0",",X","20","","","","3.9",",X,28,","0",",,X,30,+","0",",,X,30,+","11.4",",,X,15,","28.9",",X,15,","180.6","X","135.1",",X","74.0",",,,X","0",",,,X","14.03",",X","18.65",",,,X","9.41",",,,X"
"GMW00034168","1950-10","48.31667","11.93333","469.1","ERDING, GM","146.6","X","0.0",",X","10",",X","6",",X","0",",X","1",",X","2",",X","0",",X","9",",X","0",",X","1",",X","0",",X","28","","","","-3.3",",X,31,","25",",,X,28,","51",",,X,26,","7.9",",,X,01,","21.1",",X,08,","507.1","X","326.5",",X","36.3",",,,X","112",",,,X","7.80",",X","12.03",",,,X","3.57",",,,X"
"GMW00034168","1950-11","48.31667","11.93333","469.1","ERDING, GM","146.6","X","0.0","1,X","19","1,X","9","1,X","1","1,X","3","1,X","2","1,X","0","1,X","10","1,X","1","1,X","0","1,X","0","1,X","23","","","","-2.8","1,X,28,+","102","1,,X,06,","119","1,,X,05,","32.5","1,,X,25,","15.6","1,X,13,+","923.8","X","416.7","1,X","113.5","1,,,X","167","1,,,X","3.96","1,X","6.79","1,,,X","1.13","1,,,X"
"GMW00034168","1950-12","48.31667","11.93333","469.1","ERDING, GM","146.6","X","0.0",",X","8",",X","5",",X","0",",X","16","2,X","4","1,X","0",",X","28",",X","20",",X","0",",X","0",",X","28","","","","-11.1",",X,19,","178","2,,X,22,","86","1,,X,16,","8.6",",,X,16,","10.6",",X,02,","1563.1","X","639.3",",X","29.5",",,,X","232","1,,,X","-2.29",",X","-0.24",",,,X","-4.34",",,,X"
"GMW00034168","1951-01","48.31667","11.93333","469.1","ERDING, GM","0.0","X","0.0",",X","13",",X","8",",X","0",",X","15",",X","5",",X","0",",X","30",",X","3",",X","0",",X","0",",X","29","","","","-8.9",",X,02,","102",",,X,22,+","84",",,X,21,","19.8",",,X,20,","7.2",",X,08,","2128.3","X","565.2",",X","55.4",",,,X","274",",,,X","0.10",",X","2.73",",,,X","-2.53",",,,X"
"GMW00034168","1951-02","48.31667","11.93333","469.1","ERDING, GM","0.0","X","0.0",",X","11",",X","6",",X","0",",X","1",",X","1",",X","0",",X","24",",X","2",",X","0",",X","0",",X","19","","","","-4.4",",X,04,","51",",,X,07,","41",",,X,06,","14.0",",,X,06,","8.9",",X,17,","2598.3","X","470.0",",X","40.6",",,,X","82",",,,X","1.55",",X","4.37",",,,X","-1.27",",,,X"
"GMW00034168","1951-03","48.31667","11.93333","469.1","ERDING, GM","0.0","X","0.0",",X","16",",X","10",",X","0",",X","4",",X","4",",X","0",",X","19",",X","5",",X","0",",X","0",",X","19","","","","-14.4",",X,06,","76",",,X,06,","41",",,X,05,","7.1",",,X,27,","16.7",",X,17,","3077.6","X","479.3",",X","46.6",",,,X","138",",,,X","2.87",",X","6.67",",,,X","-0.93",",,,X"
"GMW00034168","1951-04","48.31667","11.93333","469.1","ERDING, GM","0.0","X","0.0",",X","10",",X","2",",X","0",",X","0",",X","0",",X","0",",X","3",",X","0",",X","2",",X","0",",X","9","","1","","-2.2",",X,16,","0",",,X,30,+","0",",T,X,15,+","5.6",",,X,02,","24.4",",X,26,","3374.9","X","297.3",",X","19.3",",,,X","0",",T,,X","8.42",",X","13.75",",,,X","3.09",",,,X"
"GMW00034168","1951-05","48.31667","11.93333","469.1","ERDING, GM","2.3","X","2.3",",X","16",",X","11",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","12","","5","","0.6",",X,01,","0",",,X,31,+","0",",,X,31,+","11.9",",,X,09,","25.6",",X,24,","3557.9","X","183.0",",X","71.9",",,,X","0",",,,X","12.50",",X","17.40",",,,X","7.60",",,,X"
"GMW00034168","1951-06","48.31667","11.93333","469.1","ERDING, GM","16.3","X","14.0",",X","18",",X","13",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","15",",X","0",",X","15","","8","","7.2",",X,02,","0",",,X,30,+","0",",T,X,23,+","40.6",",,X,17,","30.6",",X,15,","3640.0","X","82.1",",X","172.6",",,,X","0",",T,,X","16.07",",X","21.20",",,,X","10.93",",,,X"
"GMW00034168","1951-07","48.31667","11.93333","469.1","ERDING, GM","44.1","X","27.8",",X","12",",X","11",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","23",",X","0",",X","23","","6","","7.8",",X,06,","0",",,X,31,+","0",",,X,31,+","64.3",",,X,16,","31.7",",X,11,","36.8","X","36.8",",X","161.0",",,,X","0",",,,X","18.04",",X","23.41",",,,X","12.68",",,,X"
