"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"RSM00031318","1936-01","53.067","130.017","254.0","NORA, RS","9",",I","0",",I","0",",I","","","","","","","","","","","1.7",",,I,05,","","","7.0",",,,I","",""
"RSM00031318","1936-02","53.067","130.017","254.0","NORA, RS","0",",I","0",",I","0",",I","","","","","","","","","","","0.0",",T,I,13,+","","","0.0",",T,,I","",""
"RSM00031318","1936-03","53.067","130.017","254.0","NORA, RS","2",",I","0",",I","0",",I","","","","","","","","","","","1.8",",,I,23,","","","2.4",",,,I","",""
"RSM00031318","1936-04","53.067","130.017","254.0","NORA, RS","6",",I","4",",I","0",",I","","","","","","","","","","","8.0",",,I,29,","","","22.8",",,,I","",""
"RSM00031318","1936-05","53.067","130.017","254.0","NORA, RS","10",",I","7",",I","1",",I","","","","","","","","","","","31.4",",,I,12,","","","65.3",",,,I","",""
"RSM00031318","1936-06","53.067","130.017","254.0","NORA, RS","19",",I","11",",I","2",",I","","","","","","","","","","","34.5",",,I,11,","","","154.3",",,,I","",""
"RSM00031318","1936-07","53.067","130.017","254.0","NORA, RS","16",",I","14",",I","2",",I","","","","","","","","","","","69.1",",,I,22,","","","217.7",",,,I","",""
"RSM00031318","1936-08","53.067","130.017","254.0","NORA, RS","14",",I","12",",I","3",",I","","","","","","","","","","","40.5",",,I,20,","","","190.4",",,,I","",""
"RSM00031318","1936-09","53.067","130.017","254.0","NORA, RS","15",",I","7",",I","1",",I","","","","","","","","","","","31.0",",,I,04,","","","117.6",",,,I","",""
"RSM00031318","1936-10","53.067","130.017","254.0","NORA, RS","14",",I","6",",I","0",",I","","","","","","","","","","","11.6",",,I,11,","","","48.9",",,,I","",""
"RSM00031318","1936-11","53.067","130.017","254.0","NORA, RS","6",",I","2",",I","0",",I","","","","","","","","","","","5.1",",,I,10,","","","12.8",",,,I","",""
"RSM00031318","1936-12","53.067","130.017","254.0","NORA, RS","9",",I","2",",I","0",",I","","","","","","","","","","","3.0",",,I,02,","","","11.7",",,,I","",""
"RSM00031318","1937-01","53.067","130.017","254.0","NORA, RS","2",",I","0",",I","0",",I","","","","","","","","","","","0.3",",,I,18,+","","","0.8",",,,I","",""
"RSM00031318","1937-02","53.067","130.017","254.0","NORA, RS","4",",I","0",",I","0",",I","","","","","","","","","","","1.2",",,I,25,","","","3.7",",,,I","",""
"RSM00031318","1937-03","53.067","130.017","254.0","NORA, RS","0",",I","0",",I","0",",I","","","","","","","","","","","0.1",",,I,14,","","","0.1",",,,I","",""
"RSM00031318","1937-04","53.067","130.017","254.0","NORA, RS","6",",I","5",",I","0",",I","","","","","","","","","","","18.6",",,I,10,","","","56.8",",,,I","",""
"RSM00031318","1937-05","53.067","130.017","254.0","NORA, RS","9",",I","5",",I","0",",I","","","","","","","","","","","12.8",",,I,01,","","","40.0",",,,I","",""
"RSM00031318","1937-06","53.067","130.017","254.0","NORA, RS","7",",I","2",",I","0",",I","","","","","","","","","","","12.4",",,I,28,","","","21.3",",,,I","",""
"RSM00031318","1937-07","53.067","130.017","254.0","NORA, RS","21",",I","16",",I","3",",I","","","","","","","","","","","79.5",",,I,24,","","","269.1",",,,I","",""
"RSM00031318","1937-08","53.067","130.017","254.0","NORA, RS","12",",I","7",",I","0",",I","","","","","","","","","","","24.1",",,I,03,","","","91.9",",,,I","",""
