"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN017060500","1901-01","19.267","84.883","17.0","GOPALPUR, IN","","","","","4",",I","3",",I","0",",I","","","","","","","","","","","","","16.3",",,I,19,","","","","","","","27.4",",,,I","","","","","",""
"IN017060500","1901-02","19.267","84.883","17.0","GOPALPUR, IN","","","","","5",",I","4",",I","1",",I","","","","","","","","","","","","","35.8",",,I,15,","","","","","","","48.5",",,,I","","","","","",""
"IN017060500","1901-03","19.267","84.883","17.0","GOPALPUR, IN","","","","","2",",I","1",",I","0",",I","","","","","","","","","","","","","3.6",",,I,08,","","","","","","","4.9",",,,I","","","","","",""
"IN017060500","1901-04","19.267","84.883","17.0","GOPALPUR, IN","","","","","2",",I","0",",I","0",",I","","","","","","","","","","","","","1.3",",,I,30,+","","","","","","","2.6",",,,I","","","","","",""
"IN017060500","1901-05","19.267","84.883","17.0","GOPALPUR, IN","","","","","3",",I","2",",I","0",",I","","","","","","","","","","","","","12.7",",,I,23,","","","","","","","15.7",",,,I","","","","","",""
"IN017060500","1901-06","19.267","84.883","17.0","GOPALPUR, IN","","","","","5",",I","3",",I","0",",I","","","","","","","","","","","","","15.5",",,I,03,","","","","","","","36.9",",,,I","","","","","",""
"IN017060500","1901-07","19.267","84.883","17.0","GOPALPUR, IN","","","","","17",",I","8",",I","2",",I","","","","","","","","","","","","","43.7",",,I,28,","","","","","","","125.6",",,,I","","","","","",""
"IN017060500","1901-08","19.267","84.883","17.0","GOPALPUR, IN","","","","","17",",I","6",",I","0",",I","","","","","","","","","","","","","20.3",",,I,10,","","","","","","","49.2",",,,I","","","","","",""
"IN017060500","1901-09","19.267","84.883","17.0","GOPALPUR, IN","","","","","10",",I","8",",I","4",",I","","","","","","","","","","","","","130.8",",,I,21,","","","","","","","316.4",",,,I","","","","","",""
"IN017060500","1901-10","19.267","84.883","17.0","GOPALPUR, IN","","","","","13",",I","7",",I","1",",I","","","","","","","","","","","","","47.0",",,I,11,","","","","","","","118.5",",,,I","","","","","",""
