"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00400137","2012-12","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1027.8","7","0.0","1,7","17",",7","9",",7","1",",7","","","","","0","1,7","18","1,7","0",",7","6",",7","0",",7","","","-7.8","1,7,30,","","","","","28.4",",,7,10,","23.9",",7,04,","","","754.8","7","  14.4",",,,7,3,1","  16.1",",,,7,3,2","301.1",",7","  20.0",",,,7,3,1","  18.9",",,,7,3,2","   0.6",",,,7,3,1","   3.3",",,,7,3,2","   3.3",",,,7,3,1","   5.6",",,,7,3,2","   6.2",",,,7,3,1","   8.9",",,,7,3,2","  12.7",",,,7,3,1","  12.6",",,,7,3,2","113.2",",,,7","","","8.42","1,7","14.27",",,,7","2.58","1,,,7","",""
"USC00400137","2013-01","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","","","13","2,7","10","2,7","4","2,7","","","","","","","","","1",",7","4",",7","0",",7","","","","","","","","","66.3","2,,7,14,","23.3",",7,30,","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","256.7",",a,,7","","","","","11.34",",,,7","","","",""
"USC00400137","2013-02","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","","","10","2,7","6","2,7","0","2,7","0","5,7","0","5,7","","","","","0",",7","0",",7","0",",7","","","","","0","5,,7,28,+","0","5,,7,28,+","24.9","2,,7,08,","20.6",",7,08,","","","","","   8.9","5,,,7,3,1","  10.6","5,,,7,3,2","","","  16.7","5,,,7,3,1","  15.0","5,,,7,3,2","   1.1","5,,,7,3,1","   3.3","5,,,7,3,2","   6.1","5,,,7,3,1","   6.1","5,,,7,3,2","   3.4","5,,,7,3,1","   6.3","5,,,7,3,2","  11.7","5,,,7,3,1","  10.9","5,,,7,3,2","113.1",",a,,7","0","5,,,7","","","11.70",",,,7","","","",""
"USC00400137","2013-03","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","0.0",",7","10",",7","6",",7","1",",7","","","","","0",",7","20",",7","0",",7","4",",7","0",",7","","","-7.2",",7,03,","","","","","61.7",",,7,11,","25.6",",7,16,","","","","","  11.1","1,,,7,3,1","  13.3",",,,7,3,2","347.2",",7","  21.7",",,,7,3,1","  19.4",",,,7,3,2","   1.1","1,,,7,3,1","   3.9",",,,7,3,2","   5.6",",,,7,3,1","   5.6",",,,7,3,2","   4.2","1,,,7,3,1","   7.2",",,,7,3,2","  13.6",",,,7,3,1","  12.6",",,,7,3,2","107.8",",,,7","","","7.13",",7","13.55",",,,7","0.72",",,,7","",""
"USC00400137","2013-04","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","22.2",",7","12",",7","9",",7","3",",7","0","5,7","0","5,7","0",",7","1",",7","0",",7","17",",7","0",",7","","","0.0",",7,25,","0","5,,7,30,+","0","5,,7,30,+","62.7",",,7,19,","30.6",",7,18,","106.4","1,,,7","","","  21.7",",,,7,3,1","  20.6",",,,7,3,2","130.9",",7","  27.8",",,,7,3,1","  26.1",",,,7,3,2","   7.2",",,,7,3,1","   9.4",",,,7,3,2","  10.0",",,,7,3,1","  10.6",",,,7,3,2","  13.6",",,,7,3,1","  13.7",",,,7,3,2","  21.5",",,,7,3,1","  20.2",",,,7,3,2","194.1",",,,7","0","5,,,7","14.71",",7","21.34",",,,7","8.08",",,,7","1840",",,,7"
"USC00400137","2013-05","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","82.6",",7","12",",7","9",",7","2",",7","","","","","0",",7","0",",7","0",",7","26",",7","0",",7","","","2.8",",7,04,","","","","","67.1",",,7,22,","31.7",",7,20,","149.7","1,,,7","","","  23.9",",,,7,3,1","  26.1",",,,7,3,2","44.8",",7","  34.4",",,,7,3,1","  33.9",",,,7,3,2","   7.8",",,,7,3,1","  10.6",",,,7,3,2","  16.1",",,,7,3,1","  17.8",",,,7,3,2","  16.9",",,,7,3,1","  19.3",",,,7,3,2","  27.8",",,,7,3,1","  26.8",",,,7,3,2","175.4",",,,7","","","19.55",",7","25.73",",,,7","13.37",",,,7","1452",",,,7"
"USC00400137","2013-06","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","198.8",",7","8",",7","5",",7","0",",7","","","","","0",",7","0",",7","0",",7","30",",7","13",",7","","","12.8",",7,08,","","","","","20.6",",,7,10,","35.6",",7,28,","182.1",",,,7","","","  28.3",",,,7,3,1","  30.6",",,,7,3,2","0.0",",7","  40.0",",,,7,3,1","  39.4",",,,7,3,2","  19.4",",,,7,3,1","  22.2",",,,7,3,2","  27.2",",,,7,3,1","  29.4",",,,7,3,2","  23.4",",,,7,3,1","  26.1",",,,7,3,2","  34.4",",,,7,3,1","  33.8",",,,7,3,2","58.7",",,,7","","","24.96",",7","31.04",",,,7","18.88",",,,7","1236",",,,7"
"USC00400137","2013-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","207.5",",7","12",",7","7",",7","2",",7","","","","","0",",7","0",",7","0",",7","31",",7","10",",7","","","15.0",",7,13,","","","","","43.2",",,7,23,","35.6",",7,18,","176.1","1,,,7","0.0","7","  27.2",",,,7,3,1","  29.4",",,,7,3,2","0.0",",7","  39.4",",,,7,3,1","  38.3",",,,7,3,2","  20.6",",,,7,3,1","  21.7",",,,7,3,2","  27.8",",,,7,3,1","  29.4",",,,7,3,2","  23.6",",,,7,3,1","  26.3",",,,7,3,2","  34.1",",,,7,3,1","  33.5",",,,7,3,2","132.0",",,,7","","","25.03",",7","30.97",",,,7","19.08",",,,7","1029",",,,7"
"USC00400137","2013-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","220.1",",7","8",",7","3",",7","0",",7","0","3,7","0","3,7","0",",7","0",",7","0",",7","31",",7","17",",7","","","12.8",",7,16,+","0","3,,7,31,+","0","3,,7,31,+","16.0",",,7,01,","35.6",",7,31,","160.8",",,,7","0.0","7","  26.7",",,,7,3,1","  31.7",",,,7,3,2","0.0",",7","  37.8",",,,7,3,1","  36.1",",,,7,3,2","  18.9",",,,7,3,1","  22.8",",,,7,3,2","  27.8",",,,7,3,1","  28.3",",,,7,3,2","  23.6",",,,7,3,1","  26.7",",,,7,3,2","  33.3",",,,7,3,1","  32.8",",,,7,3,2","35.5",",,,7","0","3,,,7","25.43",",7","31.59",",,,7","19.27",",,,7","963",",,,7"
"USC00400137","2013-09","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","166.3",",7","6",",7","3",",7","1",",7","","","","","0",",7","0",",7","0",",7","29",",7","13",",7","","","10.0",",7,16,+","","","","","68.8",",,7,21,","36.1",",7,09,+","154.5","1,,,7","2.2","7","  26.7",",,,7,3,1","  29.4",",,,7,3,2","2.2",",7","  37.8",",,,7,3,1","  36.1",",,,7,3,2","  15.6",",,,7,3,1","  19.4",",,,7,3,2","  21.7",",,,7,3,1","  22.2",",,,7,3,2","  21.7",",,,7,3,1","  24.9",",,,7,3,2","  32.2",",,,7,3,1","  31.3",",,,7,3,2","90.1",",,,7","","","23.80",",7","30.71",",,,7","16.90",",,,7","1130","1,,,7"
"USC00400137","2013-10","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","43.0",",7","10",",7","6",",7","1",",7","","","","","0",",7","1",",7","0",",7","20",",7","0",",7","","","-0.6",",7,26,","","","","","27.2",",,7,06,","31.1",",7,06,","95.4",",,,7","94.4","7","  20.6","1,,,7,3,1","  23.3","1,,,7,3,2","92.2",",7","  30.0",",,,7,3,1","  28.9","1,,,7,3,2","   6.7","1,,,7,3,1","  10.0","1,,,7,3,2","  16.7",",,,7,3,1","  15.6","1,,,7,3,2","  14.2","1,,,7,3,1","  17.3","1,,,7,3,2","  23.1",",,,7,3,1","  22.5","1,,,7,3,2","76.3",",,,7","","","16.75",",7","22.75",",,,7","10.74",",,,7","965",",,,7"
"USC00400137","2013-11","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","0.0",",7","9",",7","7",",7","1",",7","0","5,7","0","5,7","0",",7","13",",7","0",",7","4",",7","0",",7","","","-8.9",",7,28,","0","5,,7,30,+","0","5,T,7,28,","50.8",",,7,01,","23.3",",7,18,","","","393.7","7","  13.3",",,,7,3,1","  16.7",",,,7,3,2","299.3",",7","  20.6",",,,7,3,1","  20.6",",,,7,3,2","   0.6",",,,7,3,1","   3.3",",,,7,3,2","   5.6",",,,7,3,1","   6.1",",,,7,3,2","   6.3",",,,7,3,1","   9.6",",,,7,3,2","  14.4",",,,7,3,1","  14.4",",,,7,3,2","118.8",",,,7","0","5,T,,7","8.36",",7","14.76",",,,7","1.95",",,,7","1716",",,,7"
"USC00400137","2013-12","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","","","0.0",",7","10",",7","8",",7","4",",7","","","","","0",",7","21",",7","0",",7","3",",7","0",",7","","","-7.2",",7,25,+","","","","","39.9",",,7,22,","25.0",",7,05,","","","800.5","7","  14.4","1,,,7,3,1","  15.0","1,,,7,3,2","406.8",",7","  18.9","1,,,7,3,1","  18.3","2,,,7,3,2","   0.6","1,,,7,3,1","   1.7","1,,,7,3,2","   1.7","1,,,7,3,1","   4.4","2,,,7,3,2","   3.8","1,,,7,3,1","   5.8","1,,,7,3,2","   9.5","1,,,7,3,1","   9.7","2,,,7,3,2","171.9",",,,7","","","5.21",",7","10.57",",,,7","-0.15",",,,7","1705","1,,,7"
"USC00400137","2014-01","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","7","0.0",",7","8",",7","6",",7","1",",7","","","","","0",",7","25",",7","3",",7","0",",7","0",",7","","","-17.2",",7,29,","","","","","39.4",",,7,11,","19.4",",7,21,","","","1350.7","7","   2.2","2,,,7,3,1","   6.1","1,,,7,3,2","550.2",",7","  12.2","3,,,7,3,1","  11.1","2,,,7,3,2","  -4.4","2,,,7,3,1","   0.0","1,,,7,3,2","  -1.1","3,,,7,3,1","   1.7","2,,,7,3,2","  -0.2","2,,,7,3,1","   3.1","1,,,7,3,2","   5.5","3,,,7,3,1","   5.8","2,,,7,3,2","90.4",",,,7","","","0.58",",7","7.33",",,,7","-6.16",",,,7","2284","2,,,7"
"USC00400137","2014-02","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","7","0.0",",7","8",",7","7",",7","2",",7","","","","","0",",7","19",",7","2",",7","2",",7","0",",7","","","-8.9",",7,27,","","","","","56.6",",,7,05,","22.8",",7,21,","","","1751.2","7","  12.8","2,,,7,3,1","  12.8","1,,,7,3,2","400.5",",7","  18.9",",,,7,3,1","  16.7","1,,,7,3,2","   0.0","2,,,7,3,1","   1.1","1,,,7,3,2","   0.0",",,,7,3,1","   2.2","1,,,7,3,2","   2.6","2,,,7,3,1","   4.7","1,,,7,3,2","   9.2",",,,7,3,1","   9.1","1,,,7,3,2","144.1",",,,7","","","4.03",",7","9.73",",,,7","-1.67",",,,7","2289",",,,7"
"USC00400137","2014-03","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","7","0.0",",7","9",",7","7",",7","2",",7","","","","","0",",7","17",",7","1",",7","3",",7","0",",7","","","-9.4",",7,04,","","","","","54.4",",,7,03,","25.6",",7,12,","","","2083.7","7","  12.8",",,,7,3,1","  13.9",",,,7,3,2","332.5",",7","  21.1",",,,7,3,1","  19.4",",,,7,3,2","   0.6",",,,7,3,1","   3.9",",,,7,3,2","   2.8",",,,7,3,1","   3.9",",,,7,3,2","   4.4",",,,7,3,1","   7.3",",,,7,3,2","  14.8",",,,7,3,1","  13.6",",,,7,3,2","148.4",",,,7","","","7.61",",7","14.81",",,,7","0.41",",,,7","2248",",,,7"
"USC00400137","2014-04","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","28.3","7","28.3",",7","9",",7","8",",7","1",",7","","","","","0",",7","2",",7","0",",7","21",",7","0",",7","","","-1.1",",7,16,","","","","","63.0",",,7,28,","29.4",",7,27,","131.5","3,,,7","2185.4","7","  18.3",",,,7,3,1","  20.6",",,,7,3,2","101.7",",7","  30.0",",,,7,3,1","  26.7",",,,7,3,2","   5.0",",,,7,3,1","   8.9",",,,7,3,2","  12.2",",,,7,3,1","  13.3",",,,7,3,2","  10.9",",,,7,3,1","  13.8",",,,7,3,2","  22.4",",,,7,3,1","  20.9",",,,7,3,2","149.6",",,,7","","","15.89",",7","22.80",",,,7","8.98",",,,7","1834",",,,7"
"USC00400137","2014-05","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","148.3","7","120.0",",7","11",",7","7",",7","1",",7","","","","","0",",7","0",",7","0",",7","23",",7","1",",7","","","4.4",",7,01,","","","","","32.3",",,7,14,","32.2",",7,27,","166.6",",,,7","2226.3","7","  23.9",",,,7,3,1","  25.6",",,,7,3,2","40.9",",7","  35.0",",,,7,3,1","  33.9","1,,,7,3,2","   9.4",",,,7,3,1","  13.3",",,,7,3,2","  18.3",",,,7,3,1","  18.9","1,,,7,3,2","  18.1",",,,7,3,1","  20.3",",,,7,3,2","  29.6",",,,7,3,1","  28.1","1,,,7,3,2","110.3",",,,7","","","20.89",",7","26.56",",,,7","15.21",",,,7","1561",",,,7"
"USC00400137","2014-06","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","350.3","7","202.0",",7","15",",7","13",",7","4",",7","","","","","0",",7","0",",7","0",",7","30",",7","9",",7","","","12.8",",7,14,","","","","","87.4",",,7,29,","33.9",",7,23,+","155.4","3,,,7","2226.3","7","  30.0",",,,7,3,1","  31.1",",,,7,3,2","0.0",",7","  40.0",",,,7,3,1","  38.9",",,,7,3,2","  18.3",",,,7,3,1","  21.1",",,,7,3,2","  26.7",",,,7,3,1","  26.7",",,,7,3,2","  23.1",",,,7,3,1","  25.4",",,,7,3,2","  33.4",",,,7,3,1","  32.3",",,,7,3,2","298.3",",,,7","","","25.07",",7","30.26",",,,7","19.87",",,,7","1311",",,,7"
"USC00400137","2014-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","520.6","7","170.3",",7","5",",7","5",",7","3",",7","","","","","0",",7","0",",7","0",",7","30",",7","11",",7","","","12.8",",7,30,+","","","","","127.8",",,7,09,","33.9",",7,15,+","174.0","2,,,7","0.0","7","  26.7",",,,7,3,1","  28.9",",,,7,3,2","0.0",",7","  37.8",",,,7,3,1","  37.2",",,,7,3,2","  18.9",",,,7,3,1","  21.1",",,,7,3,2","  22.8",",,,7,3,1","  23.9",",,,7,3,2","  22.5",",,,7,3,1","  25.0",",,,7,3,2","  33.9",",,,7,3,1","  32.7",",,,7,3,2","251.0",",,,7","","","23.83",",7","29.71",",,,7","17.94",",,,7","1303",",,,7"
"USC00400137","2014-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","758.8","7","238.2",",7","8",",7","7",",7","1",",7","","","","","0",",7","0",",7","0",",7","31",",7","20",",7","","","13.9",",7,14,","","","","","42.4",",,7,09,","36.1",",7,25,+","168.3","1,,,7","0.0","7","  29.4",",,,7,3,1","  30.0",",,,7,3,2","0.0",",7","  38.9",",,,7,3,1","  37.8",",,,7,3,2","  20.0",",,,7,3,1","  23.9",",,,7,3,2","  28.9",",,,7,3,1","  29.4",",,,7,3,2","  24.4",",,,7,3,1","  27.3",",,,7,3,2","  35.1",",,,7,3,1","  33.9",",,,7,3,2","99.6",",,,7","","","26.02",",7","32.27",",,,7","19.76",",,,7","1066","1,,,7"
"USC00400137","2014-09","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","896.0","7","137.2",",7","4",",7","4",",7","0",",7","","","","","0",",7","0",",7","0",",7","28",",7","7",",7","","","9.4",",7,23,","","","","","22.9",",,7,11,","34.4",",7,06,","129.0",",,,7","7.8","7","  24.4",",,,7,3,1","  27.8",",,,7,3,2","7.8",",7","  33.9",",,,7,3,1","  32.8",",,,7,3,2","  15.6",",,,7,3,1","  18.3",",,,7,3,2","  20.6",",,,7,3,1","  21.7",",,,7,3,2","  20.3",",,,7,3,1","  23.0",",,,7,3,2","  29.4",",,,7,3,1","  28.6",",,,7,3,2","60.4",",,,7","","","22.65",",7","28.66",",,,7","16.63",",,,7","1203",",,,7"
"USC00400137","2014-10","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","942.1","7","46.1",",7","10",",7","9",",7","3",",7","","","","","0",",7","0",",7","0",",7","22",",7","2",",7","","","2.8",",7,31,+","","","","","31.8",",,7,14,","32.2",",7,02,+","92.8",",,,7","84.2","7","  21.7",",,,7,3,1","  23.9","1,,,7,3,2","76.4",",7","  32.2",",,,7,3,1","  30.6","1,,,7,3,2","  10.0",",,,7,3,1","  10.6","1,,,7,3,2","  18.9",",,,7,3,1","  18.3","1,,,7,3,2","  14.8",",,,7,3,1","  17.2","1,,,7,3,2","  23.8",",,,7,3,1","  23.2","1,,,7,3,2","141.1",",,,7","","","17.35",",7","24.04",",,,7","10.67",",,,7","1508",",,,7"
"USC00400137","2014-11","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","942.1","7","0.0",",7","6",",7","5",",7","1",",7","","","","","0",",7","15",",7","0",",7","2",",7","0",",7","","","-8.3",",7,18,","","","","","37.8",",,7,06,","22.8",",7,05,","","","418.3","7","  11.1",",,,7,3,1","  12.8",",,,7,3,2","334.1",",7","  18.9","1,,,7,3,1","  20.0",",,,7,3,2","   0.6",",,,7,3,1","   4.4",",,,7,3,2","   5.6","1,,,7,3,1","   5.6",",,,7,3,2","   5.0",",,,7,3,1","   7.8",",,,7,3,2","  11.9","1,,,7,3,1","  12.0",",,,7,3,2","89.7",",,,7","","","7.20",",7","12.94",",,,7","1.45",",,,7","",""
"USC00400137","2014-12","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","942.4","7","0.3",",7","10",",7","6",",7","1",",7","","","","","0",",7","10",",7","0",",7","1",",7","0",",7","","","-3.9",",7,31,","","","","","53.3",",,7,06,","22.2",",7,01,","","","762.4","7","  13.3","2,,,7,3,1","  12.8",",,,7,3,2","344.1",",7","  15.6","1,,,7,3,1","  15.6","2,,,7,3,2","   2.2","2,,,7,3,1","   0.6",",,,7,3,2","   7.2","1,,,7,3,1","   8.9","2,,,7,3,2","   6.2","2,,,7,3,1","   9.0",",,,7,3,2","  11.4","1,,,7,3,1","  11.2","2,,,7,3,2","102.8",",,,7","","","7.24",",7","11.38",",,,7","3.10",",,,7","",""
"USC00400137","2015-01","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","7","0.0",",7","7",",7","5",",7","0",",7","","","","","0",",7","23",",7","3",",7","0",",7","0",",7","","","-15.6",",7,09,+","","","","","13.0",",,7,12,","19.4",",7,20,","","","1218.8","7","   7.8","1,,,7,3,1","  10.0","1,,,7,3,2","456.4",",7","  13.9","1,,,7,3,1","  12.2","1,,,7,3,2","  -1.7","1,,,7,3,1","   1.7","1,,,7,3,2","  -0.6","1,,,7,3,1","   1.7","1,,,7,3,2","   2.4","1,,,7,3,1","   5.3","1,,,7,3,2","   8.2","1,,,7,3,1","   7.9","1,,,7,3,2","35.1",",,,7","","","3.61",",7","9.43",",,,7","-2.21",",,,7","",""
"USC00400137","2015-02","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.0","7","0.0",",7","8",",7","8",",7","4",",7","","","","","0",",7","26",",7","6",",7","0",",7","0",",7","","","-14.4",",7,19,","","","","","61.7",",,7,22,","18.9",",7,08,","","","1705.2","7","   7.2","1,,,7,3,1","   9.4",",,,7,3,2","486.4",",7","  13.9",",,,7,3,1","  11.1",",,,7,3,2","  -1.1","1,,,7,3,1","  -0.6",",,,7,3,2","   0.0",",,,7,3,1","   3.3",",,,7,3,2","   1.9","1,,,7,3,1","   4.4",",,,7,3,2","   7.0",",,,7,3,1","   7.0",",,,7,3,2","202.2",",,,7","","","0.96",",7","6.85",",,,7","-4.93",",,,7","",""
"USC00400137","2015-03","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","0.8","7","0.8",",7","16",",7","13",",7","2",",7","","","","","0",",7","8",",7","1",",7","7",",7","0",",7","","","-14.4",",7,06,","","","","","39.6",",,7,30,","25.0",",7,26,+","","","1955.7","7","  13.9",",,,7,3,1","  15.6","1,,,7,3,2","250.5",",7","  25.0",",,,7,3,1","  22.8","1,,,7,3,2","   0.6",",,,7,3,1","   2.2","1,,,7,3,2","   2.8",",,,7,3,1","   6.1","1,,,7,3,2","   7.6",",,,7,3,1","  10.3","1,,,7,3,2","  15.3",",,,7,3,1","  14.5","1,,,7,3,2","176.1",",,,7","","","10.28",",7","16.51",",,,7","4.05",",,,7","",""
"USC00400137","2015-04","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","36.6","7","35.8",",7","11",",7","9",",7","1",",7","","","","","0",",7","0",",7","0",",7","19",",7","0",",7","","","2.2",",7,05,","","","","","37.6",",,7,25,","30.6",",7,09,","111.2",",,,7","2026.5","7","  17.8",",,,7,3,1","  20.6",",,,7,3,2","70.8",",7","  26.7",",,,7,3,1","  26.7",",,,7,3,2","   8.9",",,,7,3,1","  11.1",",,,7,3,2","  14.4",",,,7,3,1","  15.6",",,,7,3,2","  13.9",",,,7,3,1","  16.7",",,,7,3,2","  22.8",",,,7,3,1","  21.8",",,,7,3,2","137.4",",,,7","","","17.17",",7","23.22",",,,7","11.11",",,,7","1531",",,,7"
"USC00400137","2015-05","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","141.0","7","104.4",",7","10",",7","9",",7","0",",7","","","","","0",",7","0",",7","0",",7","30",",7","1",",7","","","5.6",",7,22,+","","","","","23.1",",,7,25,","32.2",",7,11,","143.9",",,,7","2045.7","7","  22.2",",,,7,3,1","  23.3",",,,7,3,2","19.2",",7","  35.0",",,,7,3,1","  31.1",",,,7,3,2","  11.1",",,,7,3,1","  14.4",",,,7,3,2","  18.3",",,,7,3,1","  21.1",",,,7,3,2","  18.2",",,,7,3,1","  20.2",",,,7,3,2","  29.8",",,,7,3,1","  27.7",",,,7,3,2","106.1",",,,7","","","21.08",",7","26.97",",,,7","15.19",",,,7","1263",",,,7"
"USC00400137","2015-06","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","360.4","7","219.4",",7","11",",7","7",",7","4",",7","","","","","0",",7","0",",7","0",",7","30",",7","21",",7","","","12.8",",7,04,","","","","","92.5",",,7,24,","34.4",",7,24,+","174.9",",,,7","2046.0","7","  28.3","1,,,7,3,1","  31.1","1,,,7,3,2","0.3",",7","  41.1","1,,,7,3,1","  39.4","2,,,7,3,2","  16.1","1,,,7,3,1","  20.0","1,,,7,3,2","  24.4","1,,,7,3,1","  24.4","2,,,7,3,2","  23.0","1,,,7,3,1","  26.1","1,,,7,3,2","  36.0","1,,,7,3,1","  34.3","2,,,7,3,2","244.6",",,,7","","","25.64",",7","31.31",",,,7","19.97",",,,7","930",",,,7"
"USC00400137","2015-07","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","642.2","7","281.8",",7","7",",7","6",",7","1",",7","","","","","0",",7","0",",7","0",",7","31",",7","20",",7","","","17.8",",7,31,","","","","","37.3",",,7,04,","36.7",",7,30,","198.4",",,,7","0.0","7","  31.1",",,,7,3,1","  32.2",",,,7,3,2","0.0",",7","  40.6",",,,7,3,1","  39.4",",,,7,3,2","  22.2",",,,7,3,1","  23.9",",,,7,3,2","  25.6",",,,7,3,1","  26.7",",,,7,3,2","  26.0",",,,7,3,1","  28.5",",,,7,3,2","  36.4",",,,7,3,1","  35.1",",,,7,3,2","108.1",",,,7","","","27.42",",7","32.62",",,,7","22.23",",,,7","1163",",,,7"
"USC00400137","2015-08","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","851.2","7","209.0",",7","9",",7","5",",7","1",",7","","","","","0",",7","0",",7","0",",7","31",",7","14",",7","","","11.7",",7,27,+","","","","","42.7",",,7,06,","36.7",",7,05,","170.8",",,,7","0.0","7","  27.2",",,,7,3,1","  30.6",",,,7,3,2","0.0",",7","  40.6",",,,7,3,1","  38.9",",,,7,3,2","  16.7",",,,7,3,1","  22.2",",,,7,3,2","  30.0",",,,7,3,1","  29.4",",,,7,3,2","  23.4",",,,7,3,1","  26.2",",,,7,3,2","  34.7",",,,7,3,1","  33.3",",,,7,3,2","95.7",",,,7","","","25.08",",7","31.45",",,,7","18.70",",,,7","1126",",,,7"
"USC00400137","2015-09","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1001.4","7","150.2",",7","5",",7","2",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","10",",7","","","7.8",",7,13,","0",",,7,30,+","0",",,7,30,+","42.7",",,7,10,","36.1",",7,06,","143.7",",,,7","4.7","7","  25.6",",,,7,3,1","  28.3",",,,7,3,2","4.7",",7","  37.8",",,,7,3,1","  36.7",",,,7,3,2","  15.0",",,,7,3,1","  18.3",",,,7,3,2","  25.0",",,,7,3,1","  25.6",",,,7,3,2","  20.9",",,,7,3,1","  23.9",",,,7,3,2","  31.6",",,,7,3,1","  30.6",",,,7,3,2","52.6",",,,7","0",",,,7","23.18",",7","30.16",",,,7","16.20",",,,7","982",",,,7"
"USC00400137","2015-10","35.1131","-89.2122","140.2","AMES PLANTATION, TN US","1030.6","7","29.2",",7","8",",7","5",",7","0",",7","","","","","0",",7","0",",7","0",",7","22",",7","1",",7","","","1.7",",7,18,","","","","","18.8",",,7,27,","32.8",",7,16,","100.7",",,,7","77.7","7","  19.4",",,,7,3,1","  21.7",",,,7,3,2","73.0",",7","  30.6",",,,7,3,1","  29.4",",,,7,3,2","   8.9",",,,7,3,1","  10.6",",,,7,3,2","  16.1",",,,7,3,1","  18.3",",,,7,3,2","  14.6",",,,7,3,1","  17.7",",,,7,3,2","  24.3",",,,7,3,1","  23.8",",,,7,3,2","62.8",",,,7","","","16.92",",7","24.04",",,,7","9.80",",,,7","1570",",,,7"
