"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00114061","1893-06","37.8","-89.016667","123.4","HERRIN, IL US","178.3","1,6","7",",6","7",",6","3",",6","","","0",",6","0",",6","0","1,6","29","1,6","5","1,6","15.6",",6,08,","","","30.5",",,6,04,","33.3","1,6,11,","","","0.0","1,6","113.1",",,,6","","","24.47","1,6","28.19","1,,,6","20.75",",,,6"
"USC00114061","1893-07","37.8","-89.016667","123.4","HERRIN, IL US","290.0",",6","3",",6","3",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","17",",6","19.4",",6,28,","","","29.2",",,6,16,","34.4",",6,25,+","0.0","","0.0",",6","38.1",",,,6","","","27.69",",6","31.38",",,,6","23.99",",,,6"
"USC00114061","1893-08","37.8","-89.016667","123.4","HERRIN, IL US","210.7",",6","2",",6","2",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","9",",6","15.0",",6,31,","","","27.9",",,6,11,","33.3",",6,08,+","0.0","","0.0",",6","49.5",",,,6","","","25.13",",6","30.17",",,,6","20.09",",,,6"
"USC00114061","1893-09","37.8","-89.016667","123.4","HERRIN, IL US","151.7","2,6","5",",6","5",",6","0",",6","","","0","1,6","0","1,6","0","1,6","26","1,6","2","1,6","5.6","1,6,26,","","","22.4",",,6,08,","32.2","1,6,15,+","10.6","","10.6","1,6","76.3",",,,6","","","23.18","2,6","27.30","1,,,6","19.06","1,,,6"
"USC00114061","1894-02","37.8","-89.016667","123.4","HERRIN, IL US","","","3",",6","3",",6","0",",6","1",",6","","","","","","","","","","","","","76",",,6,14,","12.7",",,6,17,+","","","","","","","33.0",",,,6","76",",,,6","","","","","",""
"USC00114061","1894-03","37.8","-89.016667","123.4","HERRIN, IL US","14.5","5,6","5",",6","5",",6","2",",6","1",",6","0","3,6","4","3,6","0","3,6","9","3,6","0","3,6","-6.7","3,6,26,","38",",,6,28,","38.1",",,6,06,","26.7","3,6,21,","","","170.7","3,6","86.5",",,,6","38",",,,6","12.22","5,6","16.77","3,,,6","7.68","3,,,6"
"USC00114061","1894-04","37.8","-89.016667","123.4","HERRIN, IL US","28.4",",6","4",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","8",",6","0",",6","3.3",",6,12,+","","","19.1",",,6,03,","28.9",",6,30,+","","","144.2",",6","27.0",",,,6","","","14.47",",6","18.22",",,,6","10.72",",,,6"
"USC00114061","1894-05","37.8","-89.016667","123.4","HERRIN, IL US","74.0","2,6","6",",6","6",",6","0",",6","","","0","1,6","0","1,6","0","1,6","18","1,6","0","1,6","4.4","1,6,19,","","","19.1",",,6,05,+","31.1","1,6,16,","","","50.2","1,6","85.2",",,,6","","","19.18","2,6","22.74","1,,,6","15.62","1,,,6"
"USC00114061","1894-06","37.8","-89.016667","123.4","HERRIN, IL US","225.2",",6","2",",6","2",",6","1",",6","","","0",",6","0",",6","0",",6","29",",6","18",",6","10.0",",6,07,+","","","47.0",",,6,26,","34.4",",6,29,+","","","5.5",",6","53.4",",,,6","","","25.65",",6","30.72",",,,6","20.58",",,,6"
"USC00114061","1894-07","37.8","-89.016667","123.4","HERRIN, IL US","241.6",",6","2",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","9",",6","15.6",",6,23,","","","6.4",",,6,13,+","34.4",",6,31,+","0.0","6","0.0",",6","12.8",",,,6","","","26.13",",6","30.28",",,,6","21.98",",,,6"
