"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00040385","1972-07","38.88333","-121.06667","387.1","AUBURN DAM PROJECT, CA US","","","189.9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","10.0",",0,21,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","43.9",",0,14,","310.7",",,,0","2.8","0","2.8",",0","15.19",",,,0","31.85",",,,0","0.0",",,,0","0",",,,0","24.37",",0","33.76",",,,0","14.98",",,,0","1975",",,,0"
"USC00040385","1972-08","38.88333","-121.06667","387.1","AUBURN DAM PROJECT, CA US","","","169.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","7.2",",0,16,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","40.0",",0,07,","297.1",",,,0","7.5","0","4.7",",0","14.69",",,,0","30.75",",,,0","0.0",",,,0","0",",,,0","23.65",",0","32.94",",,,0","14.37",",,,0","2319",",,,0"
"USC00040385","1972-09","38.88333","-121.06667","387.1","AUBURN DAM PROJECT, CA US","","","50.5",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","5.0",",0,12,","0",",,0,30,+","0",",,0,30,+","23.9",",,0,27,","35.6",",0,01,","190.5",",,,0","33.6","0","26.1",",0","11.54",",,,0","25.96",",,,0","33.3",",,,0","0",",,,0","19.15",",0","27.53",",,,0","10.76",",,,0","1941",",,,0"
"USC00040385","1972-10","38.88333","-121.06667","387.1","AUBURN DAM PROJECT, CA US","","","10.0","2,0","9","2,0","5","2,0","0","2,0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","14","2,0","0","2,0","0.6","2,0,30,","0",",,0,31,+","0",",,0,31,+","17.3","2,,0,11,","30.0","2,0,01,","82.4","3,,,0","134.2","0","100.6","2,0","8.85","2,,,0","20.43","2,,,0","42.3",",a,,0","0",",,,0","15.21","2,0","21.40","2,,,0","9.02","2,,,0","1568","3,,,0"
"USC00040385","1972-11","38.88333","-121.06667","387.1","AUBURN DAM PROJECT, CA US","","","0.0",",0","15",",0","8",",0","3",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","-1.1",",0,23,","0",",,0,30,+","0",",,0,30,+","55.9",",,0,04,","20.0",",0,04,+","36.3",",,,0","429.4","0","295.2",",0","3.91",",,,0","10.82",",,,0","178.1",",,,0","0",",,,0","8.49",",0","13.26",",,,0","3.73",",,,0","1368",",,,0"
"USC00040385","1972-12","38.88333","-121.06667","387.1","AUBURN DAM PROJECT, CA US","","","0.0",",0","10",",0","10",",0","1",",0","1",",0","1",",0","0",",0","19",",0","0",",0","0",",0","0",",0","-10.6",",0,10,+","102",",,0,06,","89",",,0,06,","26.7",",,0,19,","16.7",",0,21,","","","868.4","0","439.0",",0","","","","","112.6",",,,0","89",",,,0","4.17",",0","9.05",",,,0","-0.71",",,,0","1336",",,,0"
"USC00040385","1973-01","38.88333","-121.06667","387.1","AUBURN DAM PROJECT, CA US","0.0","0","0.0",",0","16",",0","15",",0","4",",0","0",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","-4.4",",0,07,+","0",",,0,31,+","0",",,0,31,+","114.8",",,0,12,","17.8",",0,14,","","","1259.9","0","391.5",",0","","","","","357.2",",,,0","0",",,,0","5.70",",0","10.42",",,,0","0.99",",,,0","",""
"USC00040385","1973-02","38.88333","-121.06667","387.1","AUBURN DAM PROJECT, CA US","0.0","0","0.0",",0","17",",0","13",",0","3",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","-0.6",",0,01,","0",",,0,28,+","0",",,0,28,+","38.4",",,0,11,","20.0",",0,22,","49.8","1,,,0","1516.7","0","256.8",",0","5.90","2,,,0","13.87","2,,,0","208.5",",,,0","0",",,,0","9.16",",0","14.05",",,,0","4.27",",,,0","1670",",,,0"
"USC00040385","1973-03","38.88333","-121.06667","387.1","AUBURN DAM PROJECT, CA US","0.0","0","0.0",",0","13",",0","11",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","-0.6",",0,14,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,31,","19.4",",0,16,","73.1",",,,0","1829.8","0","313.1",",0","5.33","1,,,0","15.66",",,,0","139.6",",,,0","0",",,,0","8.23",",0","13.61",",,,0","2.86",",,,0","1908",",,,0"
"USC00040385","1973-04","38.88333","-121.06667","387.1","AUBURN DAM PROJECT, CA US","2.2","0","2.2",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","0.6",",0,18,+","0",",,0,30,+","0",",,0,30,+","1.0",",,0,17,","27.8",",0,27,","145.4",",,,0","1975.2","0","145.4",",0","8.78",",,,0","24.26",",,,0","3.4",",,,0","0",",,,0","13.56",",0","20.84",",,,0","6.28",",,,0","1734",",,,0"
"USC00040385","1973-05","38.88333","-121.06667","387.1","AUBURN DAM PROJECT, CA US","75.0","0","72.8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","6",",0","3.3",",0,05,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,25,+","35.6",",0,30,","200.5",",,,0","2023.5","0","48.3",",0","13.30",",,,0","30.03",",,,0","1.6",",,,0","0",",,,0","19.12",",0","26.78",",,,0","11.46",",,,0","1364",",,,0"
