"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00414337","1905-06","31.85","-96.8","152.4","HUBBARD, TX US","","","264.9",",6","7",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","19",",6","","","20.0",",6,22,+","","","24.9",",,6,20,","35.6",",6,20,+","","","0.0",",6","102.6",",,,6","","","27.16",",6","32.54",",,,6","21.78",",,,6"
"USC00414337","1905-07","31.85","-96.8","152.4","HUBBARD, TX US","","","274.0",",6","6",",6","6",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","23",",6","3","","14.4",",6,09,","","","48.3",",,6,21,","37.2",",6,28,","0.0","","0.0",",6","118.7",",,,6","","","27.17",",6","33.21",",,,6","21.13",",,,6"
"USC00414337","1905-08","31.85","-96.8","152.4","HUBBARD, TX US","","","326.4","1,6","2",",6","2",",6","0",",6","","","0","1,6","0","1,6","0",",6","31",",6","31",",6","","","19.4","1,6,28,+","","","6.4",",,6,08,+","38.3",",6,25,+","0.0","","0.0",",6","12.8",",,,6","","","29.23","1,6","35.81",",,,6","22.65","1,,,6"
"USC00414337","1906-06","31.85","-96.8","152.4","HUBBARD, TX US","","","258.0",",6","5",",6","4",",6","2",",6","","","0",",6","0",",6","0",",6","30",",6","20",",6","","","16.1",",6,12,","","","53.3",",,6,25,","36.1",",6,20,+","","","0.0",",6","116.3",",,,6","","","26.93",",6","32.79",",,,6","21.07",",,,6"
"USC00414337","1906-07","31.85","-96.8","152.4","HUBBARD, TX US","","","256.5","1,6","6",",6","6",",6","3",",6","","","0","1,6","0","1,6","0",",6","31",",6","18",",6","","","18.3","1,6,03,","","","30.5",",,6,22,","36.1",",6,02,+","0.0","","0.0",",6","107.7",",,,6","","","26.89","1,6","31.88",",,,6","21.90","1,,,6"
"USC00414337","1906-08","31.85","-96.8","152.4","HUBBARD, TX US","","","276.4",",6","6",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","26",",6","","","13.9",",6,27,","","","22.1",",,6,05,","35.6",",6,13,","0.0","","0.0",",6","42.9",",,,6","","","27.25",",6","33.05",",,,6","21.45",",,,6"
"USC00414337","1906-09","31.85","-96.8","152.4","HUBBARD, TX US","","","","","4",",6","3",",6","2",",6","","","0","1,6","0","1,6","","","","","","","","","11.7","1,6,30,","","","76.2",",,6,03,","","","","","","","123.3",",,,6","","","","","","","19.79","1,,,6"
"USC00414337","1906-10","31.85","-96.8","152.4","HUBBARD, TX US","","","25.4",",6","2",",6","2",",6","1",",6","","","0",",6","0",",6","0",",6","24",",6","0",",6","","","1.1",",6,31,","","","30.5",",,6,14,","29.4",",6,03,","","","57.5",",6","40.7",",,,6","","","17.30",",6","24.13",",,,6","10.46",",,,6"
"USC00414337","1906-11","31.85","-96.8","152.4","HUBBARD, TX US","","","22.8","3,6","6",",6","6",",6","1",",6","0",",6","0","1,6","3","1,6","0","2,6","15","2,6","0","2,6","","","-3.3","1,6,20,","0",",T,6,20,","34.3",",,6,23,","31.1","2,6,09,","","","124.2","2,6","76.9",",,,6","0",",T,,6","14.55","3,6","20.65","2,,,6","8.45","1,,,6"
"USC00414337","1907-01","31.85","-96.8","152.4","HUBBARD, TX US","23.4","","23.4","1,6","3",",6","3",",6","0",",6","","","0","1,6","5","1,6","0",",6","13",",6","0",",6","","","-4.4","1,6,25,","","","11.9",",,6,02,","31.7",",6,17,","","","170.6",",6","22.8",",,,6","","","13.34","1,6","19.35",",,,6","7.32","1,,,6"
"USC00414337","1907-02","31.85","-96.8","152.4","HUBBARD, TX US","26.4","","3.0","1,6","3",",6","3",",6","0",",6","0",",6","0",",6","5",",6","1","1,6","15","1,6","0","1,6","","","-3.3",",6,05,+","0",",T,6,04,+","6.9",",,6,27,","28.9","1,6,21,","","","161.7","1,6","15.0",",,,6","0",",T,,6","12.30","1,6","19.53","1,,,6","5.08",",,,6"
"USC00414337","1907-03","31.85","-96.8","152.4","HUBBARD, TX US","107.8","","81.4","4,6","4",",6","3",",6","0",",6","","","0","4,6","0","4,6","0",",6","25",",6","0",",6","","","3.3","4,6,14,+","","","12.7",",,6,13,","31.7",",6,19,","","","43.4",",6","23.1",",,,6","","","19.70","4,6","25.84",",,,6","13.56","4,,,6"
"USC00414337","1907-04","31.85","-96.8","152.4","HUBBARD, TX US","143.6","","35.8",",6","3",",6","2",",6","1",",6","","","0",",6","0",",6","0",",6","23",",6","3",",6","","","3.9",",6,30,","","","38.9",",,6,21,","35.6",",6,11,","","","73.4",",6","49.8",",,,6","","","17.08",",6","23.57",",,,6","10.59",",,,6"
"USC00414337","1907-05","31.85","-96.8","152.4","HUBBARD, TX US","209.5","","65.9","3,6","9",",6","9",",6","4",",6","","","0","2,6","0","2,6","0","1,6","22","1,6","0","1,6","","","5.6","2,6,03,","","","44.5",",,6,02,","31.7","1,6,24,","","","28.4","1,6","208.8",",,,6","","","19.67","3,6","24.86","1,,,6","14.48","2,,,6"
"USC00414337","1907-06","31.85","-96.8","152.4","HUBBARD, TX US","456.5","","247.0",",6","6",",6","6",",6","1",",6","","","0",",6","0",",6","0",",6","30",",6","17",",6","","","15.0",",6,01,","","","39.4",",,6,10,","36.1",",6,29,","","","0.0",",6","86.4",",,,6","","","26.57",",6","31.76",",,,6","21.37",",,,6"
"USC00414337","1907-07","31.85","-96.8","152.4","HUBBARD, TX US","753.3","","296.8","1,6","4",",6","3",",6","1",",6","","","0","1,6","0","1,6","0",",6","31",",6","26",",6","","","13.3","1,6,05,","","","25.4",",,6,08,","38.3",",6,28,","0.0","","0.0",",6","36.3",",,,6","","","28.25","1,6","34.23",",,,6","22.27","1,,,6"
"USC00414337","1907-08","31.85","-96.8","152.4","HUBBARD, TX US","1100.4","","347.1",",6","3",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","31",",6","","","20.0",",6,31,","","","15.2",",,6,31,","40.0",",6,12,","0.0","","0.0",",6","22.8",",,,6","","","29.53",",6","36.39",",,,6","22.67",",,,6"
"USC00414337","1907-09","31.85","-96.8","152.4","HUBBARD, TX US","1341.2","","240.8","1,6","2",",6","1",",6","1",",6","","","0","1,6","0","1,6","0",",6","30",",6","21",",6","","","14.4","1,6,10,","","","45.7",",,6,17,","37.8",",6,02,","0.0","","0.0",",6","47.5",",,,6","","","26.64","1,6","33.07",",,,6","20.21","1,,,6"
"USC00414337","1907-10","31.85","-96.8","152.4","HUBBARD, TX US","1420.3","","79.1",",6","6",",6","6",",6","3",",6","","","0",",6","0",",6","0",",6","25",",6","3",",6","","","7.2",",6,14,+","","","50.8",",,6,04,","33.3",",6,03,","26.7","","26.7",",6","183.9",",,,6","","","20.02",",6","24.64",",,,6","15.41",",,,6"
"USC00414337","1908-01","31.85","-96.8","152.4","HUBBARD, TX US","3.1","","3.1","3,6","3",",6","3",",6","0",",6","","","0","3,6","6","3,6","0",",6","17",",6","2",",6","","","-5.6","3,6,31,","","","10.7",",,6,03,","32.8",",6,01,","","","167.8",",6","19.8",",,,6","","","12.20","3,6","21.42",",,,6","2.98","3,,,6"
"USC00414337","1908-03","31.85","-96.8","152.4","HUBBARD, TX US","","","69.3",",6","4",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","23",",6","0",",6","","","4.4",",6,08,","","","26.7",",,6,09,","31.1",",6,18,","","","69.7",",6","46.5",",,,6","","","18.32",",6","24.28",",,,6","12.36",",,,6"
"USC00414337","1908-04","31.85","-96.8","152.4","HUBBARD, TX US","","","76.1",",6","12",",6","9",",6","4",",6","","","0",",6","0",",6","0",",6","23",",6","0",",6","","","2.8",",6,29,","","","58.9",",,6,18,","31.1",",6,07,","","","50.0",",6","203.5",",,,6","","","19.20",",6","24.67",",,,6","13.74",",,,6"
