"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ARM00087046","1973-05","-24.393","-65.098","920.2","JUJUY, AR","","","","","","","0","2,","0","2,S","4.0","2,S,05,+","","","","","9.28","2,,,S"
"ARM00087046","1973-06","-24.393","-65.098","920.2","JUJUY, AR","2","4,S","1","4,S","0","4,S","","","","","","","3.0","4,,S,01,","3.5","4,,,S","",""
"ARM00087046","1973-08","-24.393","-65.098","920.2","JUJUY, AR","0","5,S","0","5,S","0","5,S","","","","","","","0.0","5,,S,31,+","0.0","5,,,S","",""
"ARM00087046","1973-09","-24.393","-65.098","920.2","JUJUY, AR","2","5,S","1","5,S","0","5,S","","","","","","","3.0","5,,S,17,","4.0","5,,,S","",""
"ARM00087046","1973-10","-24.393","-65.098","920.2","JUJUY, AR","1","4,S","0","4,S","0","4,S","","","","","","","1.0","4,,S,07,","1.0","4,,,S","",""
"ARM00087046","1973-11","-24.393","-65.098","920.2","JUJUY, AR","3","4,S","3","4,S","0","4,S","","","","","","","11.9","4,,S,09,","28.9","4,,,S","",""
"ARM00087046","1973-12","-24.393","-65.098","920.2","JUJUY, AR","6","4,S","6","4,S","1","4,S","","","","","","","370.1","4,,S,25,","413.2","4,,,S","",""
"ARM00087046","1974-01","-24.393","-65.098","920.2","JUJUY, AR","5","3,S","4","3,S","2","3,S","","","","","","","54.1","3,,S,23,","119.2","3,,,S","",""
"ARM00087046","1974-02","-24.393","-65.098","920.2","JUJUY, AR","18","2,S","15","2,S","4","2,S","","","","","","","80.0","2,,S,28,+","326.2","2,,,S","",""
"ARM00087046","1974-07","-24.393","-65.098","920.2","JUJUY, AR","5","5,S","2","5,S","0","5,S","","","","","","","21.1","5,,S,05,","29.1","5,,,S","",""
"ARM00087046","1974-09","-24.393","-65.098","920.2","JUJUY, AR","5","4,S","2","4,S","0","4,S","0","4,S","0","4,S","2.0","4,S,07,+","4.1","4,,S,30,","10.1","4,,,S","8.96","4,,,S"
"ARM00087046","1974-10","-24.393","-65.098","920.2","JUJUY, AR","7","2,S","4","2,S","0","2,S","","","","","","","5.1","2,,S,17,+","20.9","2,,,S","",""
"ARM00087046","1974-11","-24.393","-65.098","920.2","JUJUY, AR","3","3,S","2","3,S","0","3,S","","","","","","","9.9","3,,S,22,","19.8","3,,,S","",""
"ARM00087046","1975-04","-24.393","-65.098","920.2","JUJUY, AR","","","","","","","0","5,","0","5,S","5.0","5,S,30,","","","","","12.96","5,,,S"
"ARM00087046","1976-10","-24.393","-65.098","920.2","JUJUY, AR","2","3,S","2","3,S","1","3,S","","","","","","","55.9","3,,S,11,","62.0","3,,,S","",""
"ARM00087046","1976-11","-24.393","-65.098","920.2","JUJUY, AR","2","5,S","1","5,S","0","5,S","","","","","","","8.9","5,,S,22,","9.9","5,,,S","",""
"ARM00087046","1976-12","-24.393","-65.098","920.2","JUJUY, AR","10","3,S","5","3,S","0","3,S","","","","","","","20.1","3,,S,23,","45.7","3,,,S","",""
"ARM00087046","1977-01","-24.393","-65.098","920.2","JUJUY, AR","6","2,S","5","2,S","1","2,S","","","","","","","26.9","2,,S,17,","72.0","2,,,S","",""
"ARM00087046","1977-02","-24.393","-65.098","920.2","JUJUY, AR","14","3,S","10","3,S","5","3,S","","","","","","","140.0","3,,S,27,","363.3","3,,,S","",""
"ARM00087046","1977-03","-24.393","-65.098","920.2","JUJUY, AR","12","2,S","11","2,S","3","2,S","","","","","","","47.0","2,,S,08,","201.2","2,,,S","",""
"ARM00087046","1977-04","-24.393","-65.098","920.2","JUJUY, AR","10","1,S","10","1,S","0","1,S","0","3,S","2","3,S","0.0","3,S,04,+","20.1","1,,S,19,","114.2","1,,,S","11.93","3,,,S"
"ARM00087046","1977-05","-24.393","-65.098","920.2","JUJUY, AR","5","2,S","5","2,S","0","2,S","","","","","","","7.1","2,,S,16,","22.2","2,,,S","",""
"ARM00087046","1977-06","-24.393","-65.098","920.2","JUJUY, AR","1","3,S","1","3,S","1","3,S","0","2,S","2","2,S","-1.0","2,S,26,+","128.0","3,,S,26,","128.0","3,,,S","7.00","2,,,S"
"ARM00087046","1977-08","-24.393","-65.098","920.2","JUJUY, AR","3","3,S","2","3,S","0","3,S","0","4,","4","4,S","-2.0","4,S,14,","5.1","3,,S,23,","10.2","3,,,S","5.74","4,,,S"
"ARM00087046","1977-09","-24.393","-65.098","920.2","JUJUY, AR","3","5,S","2","5,S","1","5,S","","","","","","","134.1","5,,S,19,","149.1","5,,,S","",""
"ARM00087046","1977-10","-24.393","-65.098","920.2","JUJUY, AR","2","2,S","1","2,S","0","2,S","0","5,S","0","5,S","6.0","5,S,13,+","20.1","2,,S,25,","21.1","2,,,S","12.19","5,,,S"
"ARM00087046","1977-11","-24.393","-65.098","920.2","JUJUY, AR","8","1,S","4","1,S","0","1,S","0","5,","1","5,S","0.0","5,S,04,","19.1","1,,S,22,","41.4","1,,,S","14.96","5,,,S"
"ARM00087046","1977-12","-24.393","-65.098","920.2","JUJUY, AR","11","3,S","9","3,S","2","3,S","","","","","","","45.0","3,,S,13,","175.8","3,,,S","",""
"ARM00087046","1978-01","-24.393","-65.098","920.2","JUJUY, AR","7","5,S","6","5,S","2","5,S","","","","","","","37.1","5,,S,26,","109.9","5,,,S","",""
"ARM00087046","1978-03","-24.393","-65.098","920.2","JUJUY, AR","10","3,S","7","3,S","2","3,S","","","","","","","43.9","3,,S,17,","127.3","3,,,S","",""
"ARM00087046","1978-04","-24.393","-65.098","920.2","JUJUY, AR","3","4,S","1","4,S","0","4,S","","","","","","","7.1","4,,S,06,","9.1","4,,,S","",""
