"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00083986","1943-09","28.1469","-82.2276","16.2","HILLSBOROUGH RVR ST PARK, FL US","","","242.9",",6","15",",6","10",",6","2",",6","","","","","0",",6","0",",6","0",",6","30",",6","19",",6","","","17.2",",6,30,+","","","","","45.0",",,6,03,","35.6",",6,17,","","","0.0",",6","162.0",",,,6","","","26.43",",6","32.16",",,,6","20.70",",,,6"
"USC00083986","1943-10","28.1469","-82.2276","16.2","HILLSBOROUGH RVR ST PARK, FL US","","","106.2",",6","6",",6","3",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","1",",6","","","3.3",",6,29,","","","","","10.2",",,6,03,","32.2",",6,14,","","","31.7",",6","21.6",",,,6","","","20.74",",6","27.74",",,,6","13.73",",,,6"
"USC00083986","1943-11","28.1469","-82.2276","16.2","HILLSBOROUGH RVR ST PARK, FL US","","","36.4",",6","6",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","26",",6","1",",6","","","0.6",",6,10,","","","","","6.1",",,6,30,","32.8",",6,07,","","","64.0",",6","9.0",",,,6","","","17.41",",6","24.95",",,,6","9.87",",,,6"
"USC00083986","1943-12","28.1469","-82.2276","16.2","HILLSBOROUGH RVR ST PARK, FL US","","","19.6",",6","3",",6","1",",6","0",",6","","","","","0",",6","5",",6","0",",6","23",",6","0",",6","","","-5.6",",6,19,","","","","","8.6",",,6,16,","28.9",",6,09,+","","","116.8",",6","11.7",",,,6","","","15.20",",6","23.41",",,,6","6.98",",,,6"
"USC00083986","1944-01","28.1469","-82.2276","16.2","HILLSBOROUGH RVR ST PARK, FL US","5.1","6","5.1",",6","4",",6","3",",6","0",",6","","","","","0",",6","2",",6","0",",6","18",",6","0",",6","","","-3.3",",6,22,","","","","","23.9",",,6,09,","28.9",",6,27,","","","130.5",",6","44.0",",,,6","","","14.29",",6","22.19",",,,6","6.38",",,,6"
"USC00083986","1944-02","28.1469","-82.2276","16.2","HILLSBOROUGH RVR ST PARK, FL US","60.2","6","55.1","2,6","3",",6","3",",6","0",",6","","","","","0",",6","1",",6","0","2,6","27","2,6","0","2,6","","","-1.1",",6,02,","","","","","6.1",",,6,15,","31.1","2,6,27,+","","","35.9","2,6","14.2",",,,6","","","19.02","2,6","27.94","2,,,6","10.09",",,,6"
"USC00083986","1944-03","28.1469","-82.2276","16.2","HILLSBOROUGH RVR ST PARK, FL US","146.7","6","86.5",",6","11",",6","9",",6","3",",6","","","","","0",",6","0",",6","0",",6","27",",6","4",",6","","","1.1",",6,02,","","","","","39.1",",,6,25,","32.8",",6,19,","","","31.7",",6","143.7",",,,6","","","20.10",",6","27.56",",,,6","12.64",",,,6"
"USC00083986","1944-04","28.1469","-82.2276","16.2","HILLSBOROUGH RVR ST PARK, FL US","285.4","6","138.7",",6","9",",6","6",",6","0",",6","","","","","0",",6","1",",6","0",",6","29",",6","9",",6","","","-1.1",",6,06,","","","","","8.6",",,6,26,","35.0",",6,22,","","","20.6",",6","35.4",",,,6","","","22.27",",6","29.79",",,,6","14.75",",,,6"
"USC00083986","1944-05","28.1469","-82.2276","16.2","HILLSBOROUGH RVR ST PARK, FL US","453.3","6","167.9",",6","12",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","21",",6","","","9.4",",6,08,","","","","","33.0",",,6,22,","36.1",",6,19,","","","0.0",",6","114.4",",,,6","","","23.75",",6","32.23",",,,6","15.27",",,,6"
"USC00083986","1944-06","28.1469","-82.2276","16.2","HILLSBOROUGH RVR ST PARK, FL US","","","","","12",",6","11",",6","2",",6","","","","","0","2,6","0","2,6","","","","","","","","","16.7","2,6,23,","","","","","27.2",",,6,26,","","","","","","","141.7",",,,6","","","","","","","19.77","2,,,6"
