"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"UKW00015042","1957-08","52.46667","-1.11667","151.2","BRUNTINGTHORPE, UK","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UKW00015042","1958-03","52.46667","-1.11667","151.2","BRUNTINGTHORPE, UK","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UKW00015042","1958-07","52.46667","-1.11667","151.2","BRUNTINGTHORPE, UK","","","","","","","","","","","0","5,X","0","5,X","","","","","","","","","","","","","","","","","0","5,,X,31,+","0","5,,X,31,+","","","","","","","","","","","0","5,,,X","","","","","","","","","",""
"UKW00015042","1958-10","52.46667","-1.11667","151.2","BRUNTINGTHORPE, UK","","","","","","","","","","","0","5,X","0","5,X","","","","","","","","","","","","","","","","","0","5,,X,31,+","0","5,,X,31,+","","","","","","","","","","","0","5,,,X","","","","","","","","","",""
"UKW00015042","1958-12","52.46667","-1.11667","151.2","BRUNTINGTHORPE, UK","","","","","","","","","","","1","1,X","0","1,X","","","","","","","","","","","20","","","","","","25","1,,X,10,","15","1,,X,10,","","","","","","","","","","","15","1,,,X","","","","","","","","","",""
"UKW00015042","1959-01","52.46667","-1.11667","151.2","BRUNTINGTHORPE, UK","0.0","X","0.0","1,X","12","1,X","6","1,X","0","1,X","16",",X","3",",X","0","1,X","24","1,X","5","1,X","0","1,X","0","1,X","26","","","","-9.4","1,X,16,","127",",,X,09,+","137",",,X,07,","24.4","1,,X,22,","9.4","1,X,19,","","","523.5","1,X","65.8","1,,,X","259",",,,X","0.88","1,X","3.30","1,,,X","-1.53","1,,,X","","","",""
"UKW00015042","1959-02","52.46667","-1.11667","151.2","BRUNTINGTHORPE, UK","0.0","X","0.0",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","14",",X","1",",X","0",",X","0",",X","25","","","","-3.3",",X,19,","0",",,X,28,+","0",",,X,28,+","0.3",",,X,09,","15.6",",X,28,","","","416.6",",X","0.3",",,,X","0",",,,X","3.46",",X","5.97",",,,X","0.94",",,,X","","","",""
"UKW00015042","1959-03","52.46667","-1.11667","151.2","BRUNTINGTHORPE, UK","0.0","X","0.0",",X","11",",X","5",",X","0",",X","0",",X","0",",X","0",",X","1",",X","0",",X","0",",X","0",",X","23","","","","-0.6",",X,13,","0",",,X,31,+","0",",,X,31,+","7.9",",,X,03,","15.0",",X,02,+","","","365.5",",X","27.4",",,,X","0",",,,X","6.54",",X","9.49",",,,X","3.60",",,,X","","","",""
"UKW00015042","1959-04","52.46667","-1.11667","151.2","BRUNTINGTHORPE, UK","0.0","X","0.0",",X","12",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","13","","1","","1.1",",X,19,+","0",",,X,30,+","0",",T,X,07,+","15.0",",,X,16,","18.3",",X,13,","","","279.9",",X","46.6",",,,X","0",",T,,X","9.00",",X","12.42",",,,X","5.59",",,,X","","","",""
"UKW00015042","1959-05","52.46667","-1.11667","151.2","BRUNTINGTHORPE, UK","0.0","X","0.0",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","5",",X","0",",X","17","","1","","1.7",",X,05,+","0",",,X,31,+","0",",,X,31,+","2.3",",,X,20,","24.4",",X,11,+","","","200.3",",X","4.1",",,,X","0",",,,X","11.87",",X","16.40",",,,X","7.34",",,,X","","","",""
