"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00230177","1936-11","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","3",",6","3",",6","1",",6","1",",6","","","76",",,6,26,","25.4",",,6,02,","53.3",",,,6","76",",,,6"
"USC00230177","1936-12","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","6",",6","6",",6","1",",6","0",",6","","","0",",T,6,18,","50.3",",,6,30,","103.9",",,,6","0",",T,,6"
"USC00230177","1937-01","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","12",",6","12",",6","4",",6","1",",6","","","152",",,6,22,","61.7",",,6,14,","249.1",",,,6","152",",,,6"
"USC00230177","1937-02","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","5",",6","4",",6","0",",6","0",",6","","","0",",T,6,28,+","11.9",",,6,08,","32.7",",,,6","0",",T,,6"
"USC00230177","1937-03","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","3",",6","3",",6","0",",6","0",",6","","","0",",,6,31,+","16.5",",,6,13,","37.6",",,,6","0",",,,6"
"USC00230177","1937-04","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","9",",6","8",",6","2",",6","0",",6","","","0",",,6,30,+","31.2",",,6,04,","116.0",",,,6","0",",,,6"
"USC00230177","1937-05","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","5",",6","5",",6","1",",6","0",",6","","","0",",,6,31,+","26.7",",,6,02,","56.4",",,,6","0",",,,6"
"USC00230177","1937-06","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","7",",6","7",",6","1",",6","0",",6","","","0",",,6,30,+","31.8",",,6,10,","99.6",",,,6","0",",,,6"
"USC00230177","1937-07","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","4",",6","4",",6","3",",6","0",",6","","","0",",,6,31,+","62.7",",,6,17,","172.9",",,,6","0",",,,6"
"USC00230177","1937-08","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","5",",6","5",",6","1",",6","0",",6","","","0",",,6,31,+","31.5",",,6,04,","61.8",",,,6","0",",,,6"
"USC00230177","1937-09","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","5",",6","5",",6","0",",6","0",",6","","","0",",,6,30,+","20.8",",,6,10,","67.6",",,,6","0",",,,6"
"USC00230177","1937-10","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","7",",6","7",",6","1",",6","0",",6","","","0",",,6,31,+","26.7",",,6,04,","95.0",",,,6","0",",,,6"
"USC00230177","1937-11","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","5",",6","5",",6","1",",6","1",",6","","","51",",,6,28,","26.9",",,6,28,","68.3",",,,6","51",",,,6"
"USC00230177","1937-12","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","8",",6","6",",6","2",",6","0",",6","","","0",",,6,31,+","27.9",",,6,16,","81.6",",,,6","0",",,,6"
"USC00230177","1938-01","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","4",",6","4",",6","1",",6","0",",6","","","0",",,6,31,+","27.9",",,6,24,","89.6",",,,6","0",",,,6"
"USC00230177","1938-02","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","7",",6","6",",6","2",",6","0",",6","","","0",",,6,28,+","38.9",",,6,18,","111.6",",,,6","0",",,,6"
"USC00230177","1938-03","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","11",",6","9",",6","1",",6","0",",6","","","0",",,6,31,+","49.0",",,6,29,","131.6",",,,6","0",",,,6"
"USC00230177","1938-04","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","5",",6","3",",6","1",",6","0",",6","","","0",",,6,30,+","50.0",",,6,16,","82.5",",,,6","0",",,,6"
"USC00230177","1938-05","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","9",",6","9",",6","4",",6","0",",6","","","0",",,6,31,+","31.5",",,6,13,","157.8",",,,6","0",",,,6"
"USC00230177","1938-06","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","4",",6","4",",6","3",",6","0",",6","","","0",",,6,30,+","46.2",",,6,17,","117.3",",,,6","0",",,,6"
"USC00230177","1938-07","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","5",",6","4",",6","2",",6","0",",6","","","0",",,6,31,+","27.4",",,6,18,","74.1",",,,6","0",",,,6"
"USC00230177","1938-08","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","3",",6","3",",6","1",",6","0",",6","","","0",",,6,31,+","38.1",",,6,15,","60.0",",,,6","0",",,,6"
"USC00230177","1938-09","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","1",",6","1",",6","0",",6","0",",6","","","0",",,6,30,+","8.9",",,6,18,","8.9",",,,6","0",",,,6"
"USC00230177","1938-10","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","1",",6","1",",6","0",",6","0",",6","","","0",",,6,31,+","23.4",",,6,19,","23.4",",,,6","0",",,,6"
"USC00230177","1938-11","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","3",",6","3",",6","2",",6","0",",6","","","0",",,6,30,+","50.8",",,6,04,","89.9",",,,6","0",",,,6"
"USC00230177","1938-12","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","6",",6","6",",6","1",",6","0",",6","","","0",",,6,31,+","38.6",",,6,03,","67.3",",,,6","0",",,,6"
"USC00230177","1939-01","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","10",",6","8",",6","1",",6","2",",6","","","89",",,6,17,","45.7",",,6,29,","113.9",",,,6","140",",,,6"
"USC00230177","1939-02","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","12",",6","9",",6","0",",6","2",",6","","","191",",,6,25,","20.6",",,6,19,","98.5",",,,6","239",",,,6"
"USC00230177","1939-03","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","6",",6","5",",6","2",",6","0",",6","","","0",",T,6,17,","41.9",",,6,10,","104.7",",,,6","0",",T,,6"
"USC00230177","1939-04","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","9",",6","6",",6","2",",6","0",",6","","","0",",,6,30,+","79.0",",,6,16,","175.6",",,,6","0",",,,6"
"USC00230177","1939-05","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","10",",6","8",",6","1",",6","0",",6","","","0",",,6,31,+","29.0",",,6,08,","64.6",",,,6","0",",,,6"
"USC00230177","1939-06","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","12",",6","8",",6","1",",6","0",",6","","","0",",,6,30,+","67.3",",,6,27,","166.1",",,,6","0",",,,6"
"USC00230177","1939-07","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","7",",6","6",",6","0",",6","0",",6","","","0",",,6,31,+","20.6",",,6,09,","56.2",",,,6","0",",,,6"
"USC00230177","1939-08","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","9",",6","7",",6","2",",6","0",",6","","","0",",,6,31,+","49.3",",,6,23,","108.5",",,,6","0",",,,6"
"USC00230177","1939-09","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","3",",6","3",",6","0",",6","0",",6","","","0",",,6,30,+","21.6",",,6,29,","32.0",",,,6","0",",,,6"
"USC00230177","1939-10","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","8",",6","5",",6","2",",6","0",",6","","","0",",,6,31,+","51.8",",,6,07,","112.2",",,,6","0",",,,6"
"USC00230177","1939-11","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","4",",6","4",",6","1",",6","0",",6","","","0",",,6,30,+","27.7",",,6,19,","57.7",",,,6","0",",,,6"
"USC00230177","1939-12","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","5",",6","5",",6","0",",6","3",",6","","","127",",,6,26,","20.3",",,6,23,","51.5",",,,6","190",",,,6"
"USC00230177","1940-01","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","10",",6","6",",6","0",",6","4",",6","","","89",",,6,04,","15.0",",,6,14,","47.5",",,,6","288",",,,6"
"USC00230177","1940-02","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","5",",6","3",",6","0",",6","0",",6","","","0",",T,6,24,+","15.2",",,6,18,","29.5",",,,6","0",",T,,6"
"USC00230177","1940-03","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","8",",6","6",",6","1",",6","2",",6","","","102",",,6,24,","45.0",",,6,11,","104.6",",,,6","178",",,,6"
"USC00230177","1940-04","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","11",",6","8",",6","3",",6","0",",6","","","0",",,6,30,+","42.4",",,6,11,","157.6",",,,6","0",",,,6"
"USC00230177","1940-05","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","5",",6","5",",6","0",",6","0",",6","","","0",",,6,31,+","19.3",",,6,19,","41.1",",,,6","0",",,,6"
"USC00230177","1940-06","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","9",",6","4",",6","1",",6","0",",6","","","0",",,6,30,+","45.2",",,6,28,","63.7",",,,6","0",",,,6"
"USC00230177","1940-07","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","3",",6","3",",6","0",",6","0",",6","","","0",",,6,31,+","10.9",",,6,21,","22.8",",,,6","0",",,,6"
"USC00230177","1940-08","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","11",",6","9",",6","2",",6","0",",6","","","0",",,6,31,+","52.1",",,6,09,","190.0",",,,6","0",",,,6"
"USC00230177","1940-09","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","2",",6","1",",6","0",",6","0",",6","","","0",",,6,30,+","14.2",",,6,24,","16.2",",,,6","0",",,,6"
"USC00230177","1940-10","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","4",",6","4",",6","0",",6","0",",6","","","0",",,6,31,+","13.5",",,6,07,","28.9",",,,6","0",",,,6"
"USC00230177","1940-11","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","10",",6","7",",6","2",",6","0",",6","","","0",",,6,30,+","41.4",",,6,11,","131.2",",,,6","0",",,,6"
"USC00230177","1940-12","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","10",",6","9",",6","2",",6","0",",6","","","0",",T,6,03,","40.1",",,6,31,","123.2",",,,6","0",",T,,6"
"USC00230177","1941-01","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","9",",6","7",",6","0",",6","0",",6","","","0",",T,6,18,","21.8",",,6,01,","71.8",",,,6","0",",T,,6"
"USC00230177","1941-02","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","4",",6","2",",6","0",",6","0",",6","","","13",",,6,26,","11.4",",,6,13,","16.2",",,,6","13",",,,6"
"USC00230177","1941-03","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","7",",6","3",",6","0",",6","1",",6","","","38",",,6,13,","6.4",",,6,10,","17.7",",,,6","38",",,,6"
"USC00230177","1941-04","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","10",",6","7",",6","1",",6","0",",6","","","0",",,6,30,+","31.5",",,6,03,","87.3",",,,6","0",",,,6"
"USC00230177","1941-05","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","5",",6","3",",6","0",",6","","","","","","","19.8",",,6,06,","31.0",",,,6","",""
"USC00230177","1941-06","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","10",",6","7",",6","1",",6","0",",6","","","0",",,6,30,+","33.0",",,6,09,","100.1",",,,6","0",",,,6"
"USC00230177","1941-07","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","7",",6","5",",6","0",",6","0",",6","","","0",",,6,31,+","20.3",",,6,01,","42.8",",,,6","0",",,,6"
"USC00230177","1941-08","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","8",",6","7",",6","1",",6","0",",6","","","0",",,6,31,+","54.6",",,6,18,","108.3",",,,6","0",",,,6"
"USC00230177","1941-09","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","6",",6","5",",6","1",",6","0",",6","","","0",",,6,30,+","40.6",",,6,25,","94.4",",,,6","0",",,,6"
"USC00230177","1941-10","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","15",",6","14",",6","5",",6","0",",6","","","0",",,6,31,+","59.9",",,6,31,","327.1",",,,6","0",",,,6"
"USC00230177","1941-11","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","8",",6","6",",6","0",",6","0",",6","","","0",",,6,30,+","13.2",",,6,22,+","59.2",",,,6","0",",,,6"
"USC00230177","1941-12","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","7",",6","5",",6","0",",6","0",",6","","","0",",T,6,11,","23.4",",,6,22,","58.4",",,,6","0",",T,,6"
"USC00230177","1942-01","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","8",",6","6",",6","0",",6","1",",6","","","69",",,6,03,","24.9",",,6,30,","91.6",",,,6","82",",,,6"
"USC00230177","1942-02","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","7",",6","6",",6","1",",6","1",",6","","","76",",,6,18,","29.2",",,6,23,","100.4",",,,6","76",",,,6"
"USC00230177","1942-03","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","6",",6","5",",6","1",",6","0",",6","","","0",",T,6,30,+","41.4",",,6,07,","75.4",",,,6","0",",T,,6"
"USC00230177","1942-04","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","8",",6","4",",6","1",",6","0",",6","","","0",",,6,30,+","52.8",",,6,08,","80.3",",,,6","0",",,,6"
"USC00230177","1942-05","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","9",",6","7",",6","2",",6","0",",6","","","0",",,6,31,+","43.2",",,6,26,","157.4",",,,6","0",",,,6"
"USC00230177","1942-06","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","15",",6","11",",6","1",",6","0",",6","","","0",",,6,30,+","32.8",",,6,13,","133.0",",,,6","0",",,,6"
"USC00230177","1942-07","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","8",",6","5",",6","1",",6","0",",6","","","0",",,6,31,+","25.9",",,6,07,","68.7",",,,6","0",",,,6"
"USC00230177","1942-08","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","5",",6","5",",6","1",",6","0",",6","","","0",",,6,31,+","25.9",",,6,08,","72.6",",,,6","0",",,,6"
"USC00230177","1942-09","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","6",",6","5",",6","1",",6","0",",6","","","0",",,6,30,+","40.1",",,6,07,","87.1",",,,6","0",",,,6"
"USC00230177","1942-10","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","6",",6","4",",6","1",",6","0",",6","","","0",",,6,31,+","58.2",",,6,30,","79.3",",,,6","0",",,,6"
"USC00230177","1942-11","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","13",",6","9",",6","3",",6","0",",6","","","0",",,6,30,+","36.6",",,6,21,","163.1",",,,6","0",",,,6"
"USC00230177","1942-12","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","12",",6","10",",6","1",",6","2",",6","","","127",",,6,05,","54.1",",,6,27,","126.8",",,,6","198",",,,6"
"USC00230177","1943-01","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","4",",6","1",",6","0",",6","0",",6","","","0",",T,6,08,+","3.6",",,6,31,","6.2",",,,6","0",",T,,6"
"USC00230177","1943-02","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","4",",6","3",",6","0",",6","1",",6","","","25",",,6,13,","20.1",",,6,03,","32.5",",,,6","25",",,,6"
"USC00230177","1943-03","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","9",",6","9",",6","2",",6","2",",6","","","64",",,6,05,","33.5",",,6,10,","90.0",",,,6","110",",,,6"
"USC00230177","1943-04","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","7",",6","6",",6","1",",6","0",",6","","","0",",,6,30,+","59.9",",,6,22,","103.4",",,,6","0",",,,6"
"USC00230177","1943-05","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","10",",6","10",",6","3",",6","0",",6","","","0",",,6,31,+","72.1",",,6,10,","223.1",",,,6","0",",,,6"
"USC00230177","1943-06","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","10",",6","8",",6","2",",6","0",",6","","","0",",,6,30,+","38.1",",,6,22,","112.1",",,,6","0",",,,6"
"USC00230177","1943-07","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","4",",6","3",",6","0",",6","0",",6","","","0",",,6,31,+","12.7",",,6,17,","26.9",",,,6","0",",,,6"
"USC00230177","1943-08","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","5",",6","5",",6","2",",6","0",",6","","","0",",,6,31,+","44.2",",,6,08,","111.8",",,,6","0",",,,6"
"USC00230177","1943-09","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","4",",6","3",",6","1",",6","0",",6","","","0",",,6,30,+","54.1",",,6,12,","65.8",",,,6","0",",,,6"
"USC00230177","1943-10","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","6",",6","6",",6","1",",6","0",",6","","","0",",,6,31,+","25.4",",,6,24,","67.8",",,,6","0",",,,6"
"USC00230177","1943-11","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","2",",6","2",",6","0",",6","0",",6","","","0",",,6,30,+","17.8",",,6,07,","27.7",",,,6","0",",,,6"
"USC00230177","1943-12","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","4",",6","3",",6","0",",6","1",",6","","","38",",,6,14,","21.6",",,6,28,","51.6",",,,6","38",",,,6"
"USC00230177","1944-01","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","3",",6","3",",6","0",",6","1",",6","","","33",",,6,08,","12.7",",,6,27,","17.7",",,,6","33",",,,6"
"USC00230177","1944-02","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","6","1,6","6","1,6","1","1,6","1",",6","","","127",",,6,14,","35.6","1,,6,29,","82.6","1,,,6","127",",,,6"
"USC00230177","1944-03","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","8",",6","8",",6","0",",6","0",",6","","","0",",T,6,19,","17.8",",,6,18,","76.3",",,,6","0",",T,,6"
"USC00230177","1944-04","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","9",",6","8",",6","2",",6","0",",6","","","0",",,6,30,+","48.3",",,6,23,","108.1",",,,6","0",",,,6"
"USC00230177","1944-05","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","11",",6","8",",6","0",",6","0",",6","","","0",",,6,31,+","20.3",",,6,03,","77.8",",,,6","0",",,,6"
"USC00230177","1944-06","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","4",",6","3",",6","0",",6","0",",6","","","0",",,6,30,+","20.8",",,6,15,","34.8",",,,6","0",",,,6"
"USC00230177","1944-07","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","2",",6","2",",6","2",",6","0",",6","","","0",",,6,31,+","27.9",",,6,17,","54.8",",,,6","0",",,,6"
"USC00230177","1944-08","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","3",",6","3",",6","3",",6","0",",6","1","","0",",,6,31,+","27.9",",,6,25,","80.5",",,,6","0",",,,6"
"USC00230177","1944-09","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","2",",6","2",",6","2",",6","0",",6","","","0",",,6,30,+","28.2",",,6,11,","55.6",",,,6","0",",,,6"
"USC00230177","1944-10","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","2",",6","2",",6","0",",6","0",",6","","","0",",,6,31,+","12.7",",,6,03,","15.2",",,,6","0",",,,6"
"USC00230177","1944-11","37.360327","-90.69762","199.0","ANNAPOLIS, MO US","8",",6","7",",6","0",",6","0",",6","","","0",",,6,30,+","10.7",",,6,15,","47.9",",,,6","0",",,,6"
