"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00003822","1948-11","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","1341.5","0","43.1",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","16","","","","6","","5.0",",0,11,","0",",,0,30,+","0",",,0,30,+","53.6",",,0,23,","28.3",",0,10,","","","91.9","0","48.5",",0","","","","","113.0",",,,0","","","0",",,,0","18.15",",0","23.67",",,,0","12.64",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1948-12","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","1356.1","0","14.6",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","14",",0","0",",0","18","","","","2","","-2.8",",0,26,","0",",,0,31,+","0",",,0,31,+","34.5",",,0,18,","27.2",",0,13,","","","251.1","0","159.2",",0","","","","","93.2",",,,0","","","0",",,,0","13.67",",0","19.26",",,,0","8.07",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1949-01","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","15.7","0","15.7",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","18",",0","0",",0","13","","","","","","-1.7",",0,01,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,31,","28.3",",0,11,","","","355.3","0","104.2",",0","","","","","12.3",",,,0","","","0",",,,0","15.48",",0","21.25",",,,0","9.70",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1949-02","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","32.1","0","16.4",",0","13",",0","10",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","19","","","","3","","2.8",",0,11,+","0",",,0,28,+","0",",,0,28,+","16.5",",,0,07,","27.2",",0,16,","","","446.2","0","90.9",",0","","","","","96.3",",,,0","","","0",",,,0","15.67",",0","20.33",",,,0","11.02",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1949-03","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","63.9","0","31.8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","11","","","","2","","0.6",",0,08,+","0",",,0,31,+","0",",,0,31,+","14.0",",,0,14,","28.3",",0,25,","","","579.4","0","133.2",",0","","","","","23.4",",,,0","","","0",",,,0","15.06",",0","20.98",",,,0","9.14",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1949-04","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","111.2","0","47.3",",0","12",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","8","","","","3","","3.3",",0,17,","0",",,0,30,+","0",",,0,30,+","35.6",",,0,05,","31.1",",0,24,","","","609.3","0","29.9",",0","","","","","75.2",",,,0","","","0",",,,0","18.91",",0","24.11",",,,0","13.71",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1949-05","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","259.9","0","148.7",",0","7",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","13","","","","9","","11.7",",0,13,","0",",,0,31,+","0",",,0,31,+","32.3",",,0,30,","33.3",",0,21,+","","","609.9","0","0.6",",0","","","","","69.2",",,,0","","","0",",,,0","23.11",",0","28.77",",,,0","17.46",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1949-06","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","493.6","0","233.7",",0","16",",0","13",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","12",",0","7","","","","10","","15.6",",0,02,","0",",,0,30,+","0",",,0,30,+","47.8",",,0,11,","35.6",",0,28,","","","609.9","0","0.0",",0","","","","","193.0",",,,0","","","0",",,,0","26.12",",0","30.69",",,,0","21.56",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1949-07","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","781.4","0","287.8",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","6","","","","8","","20.6",",0,12,","0",",,0,31,+","0",",,0,31,+","6.4",",,0,19,+","38.9",",0,28,","","","0.0","0","0.0",",0","","","","","34.0",",,,0","","","0",",,,0","27.62",",0","32.14",",,,0","23.09",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1949-08","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","1062.3","0","280.9",",0","17",",0","12",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","11","","","","16","","20.6",",0,23,","0",",,0,31,+","0",",,0,31,+","83.8",",,0,28,","36.7",",0,19,","","","0.0","0","0.0",",0","","","","","284.6",",,,0","","","0",",,,0","27.40",",0","32.21",",,,0","22.58",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1949-09","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","1245.9","0","183.6",",0","13",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","8",",0","11","","","","6","","12.2",",0,30,","0",",,0,30,+","0",",,0,30,+","50.0",",,0,16,","33.9",",0,19,+","","","0.3","0","0.3",",0","","","","","169.4",",,,0","","","0",",,,0","24.44",",0","28.91",",,,0","19.98",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1949-10","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","1375.1","0","129.2",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","17","","","","3","","12.2",",0,22,+","0",",,0,31,+","0",",,0,31,+","8.6",",,0,30,","31.1",",0,24,","","","0.3","0","0.0",",0","","","","","31.1",",,,0","","","0",",,,0","22.50",",0","26.98",",,,0","18.03",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1949-11","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","1379.0","0","3.9",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","17",",0","0",",0","5","","","","1","","-1.1",",0,19,","0",",,0,30,+","0",",,0,30,+","4.6",",,0,25,","25.6",",0,28,+","","","143.0","0","142.7",",0","","","","","11.5",",,,0","","","0",",,,0","13.71",",0","20.45",",,,0","6.96",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1949-12","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","1383.2","0","4.2",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","16","","","","","","0.6",",0,24,+","0",",,0,31,+","0",",,0,31,+","21.1",",,0,15,","25.6",",0,27,","","","321.5","0","178.5",",0","","","","","45.7",",,,0","","","0",",,,0","12.71",",0","18.42",",,,0","7.00",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1950-01","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","20.3","0","20.3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","17","","","","1","","3.9",",0,08,","0",",,0,31,+","0",",,0,31,+","11.2",",,0,27,","27.2",",0,16,","","","383.1","0","61.6",",0","","","","","12.3",",,,0","","","0",",,,0","17.00",",0","22.43",",,,0","11.57",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1950-02","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","30.0","0","9.7",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","7","","","","","","0.6",",0,17,","0",",,0,28,+","0",",,0,28,+","5.6",",,0,14,","27.2",",0,02,","","","510.5","0","127.4",",0","","","","","13.2",",,,0","","","0",",,,0","14.13",",0","20.09",",,,0","8.16",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1950-03","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","42.8","0","12.8",",0","14",",0","10",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","13",",0","0",",0","10","","","","5","","-1.7",",0,03,","0",",,0,31,+","0",",,0,31,+","23.4",",,0,05,","28.9",",0,25,","","","666.9","0","156.4",",0","","","","","126.0",",,,0","","","0",",,,0","13.70",",0","19.38",",,,0","8.02",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1950-04","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","83.6","0","40.8",",0","4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","3","","","","5","","1.1",",0,15,","0",",,0,30,+","0",",T,0,27,","43.9",",,0,25,","29.4",",0,28,","","","745.2","0","78.3",",0","","","","","85.4",",,,0","","","0",",T,,0","17.08",",0","23.59",",,,0","10.58",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1950-05","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","257.6","0","174.0",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","8","","","","8","","16.1",",0,21,+","0",",,0,31,+","0",",,0,31,+","39.6",",,0,29,","34.4",",0,26,","","","745.2","0","0.0",",0","","","","","118.6",",,,0","","","0",",,,0","23.95",",0","29.06",",,,0","18.83",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1950-06","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","525.7","0","268.1",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","18",",0","2","","","","9","","17.2",",0,06,","0",",,0,30,+","0",",T,0,30,","35.1",",,0,30,","38.9",",0,24,","","","745.2","0","0.0",",0","","","","","94.2",",,,0","","","0",",T,,0","27.27",",0","32.76",",,,0","21.77",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1950-07","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","782.4","0","256.7",",0","22",",0","14",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","5","","","","21","","19.4",",0,09,+","0",",,0,31,+","0",",,0,31,+","26.4",",,0,22,","35.6",",0,22,+","","","0.0","0","0.0",",0","","","","","170.4",",,,0","","","0",",,,0","26.61",",0","30.99",",,,0","22.24",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1950-08","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","1041.8","0","259.4",",0","13",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","12","","","","10","","18.9",",0,08,+","0",",,0,31,+","0",",,0,31,+","29.7",",,0,24,","36.7",",0,02,","","","0.0","0","0.0",",0","","","","","152.6",",,,0","","","0",",,,0","26.70",",0","31.42",",,,0","21.98",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1950-09","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","1226.8","0","185.0",",0","10",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","7",",0","7","","","","5","","13.9",",0,26,","0",",,0,30,+","0",",,0,30,+","215.1",",,0,05,","33.3",",0,16,+","","","0.8","0","0.8",",0","","","","","439.4",",,,0","","","0",",,,0","24.47",",0","29.00",",,,0","19.95",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1950-10","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","1303.1","0","76.3",",0","8",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","16","","","","","","6.7",",0,14,","0",",,0,31,+","0",",,0,31,+","51.3",",,0,19,","30.0",",0,12,","","","5.2","0","4.4",",0","","","","","122.8",",,,0","","","0",",,,0","20.65",",0","25.96",",,,0","15.34",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1950-11","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","1317.0","0","13.9",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","6",",0","1",",0","13",",0","0",",0","8","","","","1","","-9.4",",0,25,","0",",T,0,24,","0",",T,0,24,","8.1",",,0,20,","30.0",",0,01,","","","204.1","0","198.9",",0","","","","","22.2",",,,0","","","0",",T,,0","12.17",",0","19.19",",,,0","5.14",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1950-12","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","1317.0","0","0.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","4",",0","0",",0","14","","","","1","","-3.3",",0,20,+","0",",,0,31,+","0",",,0,31,+","19.1",",,0,29,","23.9",",0,02,","","","531.6","0","327.5",",0","","","","","64.0",",,,0","","","0",",,,0","7.77",",0","13.60",",,,0","1.94",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1951-01","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","0.0","0","0.0",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","7",",0","0",",0","17","","","","","","-5.0",",0,09,","0",",,0,31,+","0",",,0,31,+","7.9",",,0,15,","25.0",",0,20,","","","781.0","0","249.4",",0","","","","","21.7",",,,0","","","0",",,,0","10.29",",0","16.99",",,,0","3.58",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1951-02","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","4.4","0","4.4",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","13",",0","0",",0","13","","","","","","-6.1",",0,04,+","0",",,0,28,+","0",",T,0,02,","18.5",",,0,07,","27.2",",0,27,+","","","983.4","0","202.4",",0","","","","","29.5",",,,0","","","0",",T,,0","11.26",",0","18.69",",,,0","3.83",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1951-03","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","25.7","0","21.3",",0","12",",0","8",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","16",",0","0",",0","13","","","","3","","0.0",",0,14,","0",",,0,31,+","0",",,0,31,+","47.0",",,0,29,","30.0",",0,08,+","","","1110.3","0","126.9",",0","","","","","116.3",",,,0","","","0",",,,0","14.93",",0","20.57",",,,0","9.28",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1951-04","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","60.5","0","34.8",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","12","","","","4","","4.4",",0,04,","0",",,0,30,+","0",",,0,30,+","18.0",",,0,22,","30.0",",0,30,","","","1155.9","0","45.6",",0","","","","","48.1",",,,0","","","0",",,,0","17.97",",0","23.94",",,,0","12.00",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1951-05","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","186.7","0","126.2",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","5",",0","6","","","","5","","10.0",",0,25,","0",",,0,31,+","0",",,0,31,+","7.4",",,0,26,","35.0",",0,22,","","","1155.9","0","0.0",",0","","","","","18.8",",,,0","","","0",",,,0","22.40",",0","29.39",",,,0","15.42",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1951-06","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","440.1","0","253.4",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","21",",0","14","","","","18","","16.7",",0,07,","0",",,0,30,+","0",",,0,30,+","25.4",",,0,05,","36.1",",0,29,+","","","1155.9","0","0.0",",0","","","","","77.2",",,,0","","","0",",,,0","26.78",",0","32.85",",,,0","20.70",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1951-07","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","718.7","0","278.6",",0","17",",0","14",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","22",",0","9","","","","20","","17.8",",0,09,","0",",,0,31,+","0",",,0,31,+","46.5",",,0,28,","38.3",",0,14,","","","0.0","0","0.0",",0","","","","","258.2",",,,0","","","0",",,,0","27.32",",0","32.99",",,,0","21.65",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1951-08","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","1016.5","0","297.8",",0","13",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","24",",0","7","","","","16","","18.3",",0,31,+","0",",,0,31,+","0",",,0,31,+","116.6",",,0,23,","36.1",",0,22,+","","","0.0","0","0.0",",0","","","","","246.2",",,,0","","","0",",,,0","27.94",",0","33.57",",,,0","22.31",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00003822","1951-09","32.13133","-81.20237","14.0","SAVANNAH INTERNATIONAL AIRPORT, GA US","","","1216.1","0","199.6",",0","11",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","16","","","","10","","17.2",",0,20,+","0",",,0,30,+","0",",,0,30,+","40.4",",,0,02,","35.6",",0,04,","","","0.0","0","0.0",",0","","","","","154.0",",,,0","","","0",",,,0","24.99",",0","29.43",",,,0","20.54",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
