"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00141867","1965-05","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","","","66.2","2,0","7",",0","6",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0","2,0","27","2,0","0","2,0","","","6.1","2,0,28,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,08,","31.1","2,0,04,","","","","","19.7","2,0","93.2",",,,0","0",",,,0","19.94","2,0","25.58","2,,,0","14.29","2,,,0","",""
"USC00141867","1965-06","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","","","118.8",",0","12","1,0","11","1,0","2","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","","","12.2",",0,18,","0",",,0,30,+","0",",,0,30,+","39.4","1,,0,05,","32.8",",0,30,","173.6","5,,,0","","","0.0",",0","184.5","1,,,0","0",",,,0","22.29",",0","27.68",",,,0","16.90",",,,0","5137",",,,0"
"USC00141867","1965-07","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","","","207.7",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","10",",0","","","13.9",",0,31,+","0",",,0,31,+","0",",,0,31,+","71.1",",,0,14,","36.1",",0,24,+","","","0.0","0","0.0",",0","122.9",",,,0","0",",,,0","25.03",",0","30.70",",,,0","19.37",",,,0","",""
"USC00141867","1965-08","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","","","186.9",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","","","13.3",",0,11,+","0",",,0,31,+","0",",,0,31,+","28.2",",,0,19,","37.2",",0,27,","","","0.0","0","0.0",",0","79.8",",,,0","0",",,,0","24.36",",0","30.83",",,,0","17.89",",,,0","",""
"USC00141867","1965-09","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","","","78.3",",0","10",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","4",",0","","","3.9",",0,24,","0",",,0,30,+","0",",,0,30,+","59.7",",,0,10,","32.8",",0,10,+","","","44.1","0","44.1",",0","238.3",",,,0","0",",,,0","19.47",",0","25.26",",,,0","13.68",",,,0","",""
"USC00141867","1965-10","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","","","15.4",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","20",",0","1",",0","","","-1.7",",0,12,","0",",,0,31,+","0",",,0,31,+","9.1",",,0,19,","33.3",",0,11,","","","171.7","0","127.6",",0","9.1",",,,0","0",",,,0","14.71",",0","22.26",",,,0","7.16",",,,0","",""
"USC00141867","1965-11","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","","","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","4",",0","0",",0","","","-12.2",",0,30,","0",",,0,30,+","0",",,0,30,+","2.0",",,0,12,","24.4",",0,03,","","","462.7","0","291.0",",0","2.0",",,,0","0",",,,0","8.63",",0","15.52",",,,0","1.74",",,,0","",""
"USC00141867","1965-12","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","","","0.0",",0","7",",0","2",",0","1",",0","3","2,0","3","1,0","0",",0","23",",0","3",",0","0",",0","0",",0","","","-11.7",",0,01,","51","2,,0,16,","25","1,,0,18,+","49.8",",,0,24,","20.0",",0,05,","","","924.7","0","462.0",",0","60.8",",,,0","75","1,,,0","3.43",",0","9.39",",,,0","-2.53",",,,0","",""
"USC00141867","1966-01","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","0.0","0","0.0","3,0","1",",0","0",",0","0",",0","1",",0","1",",0","2","3,0","28","3,0","12","2,0","0","2,0","0","2,0","","","-23.9","3,0,29,","25",",,0,25,","25",",,0,25,","0.3",",,0,25,","12.8","2,0,10,","","","1538.3","0","613.6","2,0","0.3",",,,0","25",",,,0","-3.69","3,0","1.80","2,,,0","-9.19","3,,,0","",""
"USC00141867","1966-02","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","0.0","0","0.0","2,0","3",",0","2",",0","0",",0","1",",0","1",",0","1","2,0","23","2,0","7","2,0","0","2,0","0","2,0","","","-17.8","2,0,02,","25",",,0,14,","25",",,0,14,","16.3",",,0,09,","15.6","2,0,09,","","","2042.7","0","504.4","2,0","24.9",",,,0","35",",,,0","-1.07","2,0","5.13","2,,,0","-7.27","2,,,0","",""
"USC00141867","1966-03","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","2",",0","8",",0","0",",0","","","-11.1",",0,24,+","0",",T,0,06,+","8",",,0,05,","2.0",",,0,12,","26.1",",0,31,+","","","2373.7","0","331.0",",0","2.3",",,,0","8",",,,0","7.65",",0","15.00",",,,0","0.31",",,,0","",""
"USC00141867","1966-04","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","1.1","0","1.1","2,0","7",",0","5",",0","1",",0","0",",0","0",",0","0","2,0","8","2,0","0","2,0","9","2,0","0","2,0","","","-5.6","2,0,21,","0",",,0,30,+","0",",,0,30,+","78.0",",,0,11,","28.9","2,0,01,","","","2599.0","0","225.3","2,0","101.0",",,,0","0",",,,0","10.33","2,0","17.28","2,,,0","3.37","2,,,0","",""
"USC00141867","1966-05","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","51.0","0","49.9",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","1.7",",0,02,","0",",,0,31,+","0",",,0,31,+","18.3",",,0,31,","31.7",",0,18,+","","","2671.7","0","72.7",",0","35.2",",,,0","0",",,,0","17.60",",0","24.96",",,,0","10.23",",,,0","",""
"USC00141867","1966-06","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","173.3","0","122.3",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","","","8.9",",0,10,","0",",,0,30,+","0",",,0,30,+","26.7",",,0,08,","35.6",",0,29,","247.5","1,,,0","2677.8","0","6.1",",0","51.7",",,,0","0",",,,0","22.21",",0","28.34",",,,0","16.07",",,,0","6290",",,,0"
"USC00141867","1966-07","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","475.8","0","302.5",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","","","17.2",",0,31,","0",",,0,31,+","0",",,0,31,+","26.7",",,0,25,","40.0",",0,19,","286.4","3,,,0","0.0","0","0.0",",0","64.8",",,,0","0",",,,0","28.09",",0","34.61",",,,0","21.57",",,,0","4864",",,,0"
"USC00141867","1966-08","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","623.1","0","147.3",",0","7",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","","","11.7",",0,24,+","0",",,0,31,+","0",",,0,31,+","37.6",",,0,20,","36.1",",0,18,+","223.3","1,,,0","4.9","0","4.9",",0","106.1",",,,0","0",",,,0","22.93",",0","28.88",",,,0","16.97",",,,0","4088",",,,0"
"USC00141867","1966-09","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","670.7","0","47.6",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","","","5.0",",0,28,","0",",,0,30,+","0",",,0,30,+","20.6",",,0,02,","31.1",",0,25,+","164.7",",,,0","45.2","0","40.3",",0","50.8",",,,0","0",",,,0","18.58",",0","24.82",",,,0","12.33",",,,0","3730",",,,0"
"USC00141867","1966-10","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","687.1","0","16.4",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","18",",0","0",",0","","","-5.0",",0,16,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,19,+","29.4",",0,13,","180.7","3,,,0","213.6","0","168.4",",0","15.0",",,,0","0",",,,0","13.43",",0","21.38",",,,0","5.48",",,,0","6118","3,,,0"
"USC00141867","1966-11","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","687.1","0","0.0",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","7",",0","0",",0","","","-10.6",",0,02,","0",",,0,30,+","0",",,0,30,+","1.8",",,0,25,","23.9",",0,23,","","","549.5","0","335.9",",0","3.3",",,,0","0",",,,0","7.14",",0","14.70",",,,0","-0.43",",,,0","",""
"USC00141867","1966-12","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","687.1","0","0.0",",0","3",",0","2",",0","0",",0","7",",0","3",",0","0",",0","29",",0","14",",0","1",",0","0",",0","","","-16.7",",0,30,+","127",",,0,31,+","76",",,0,28,","7.4",",,0,28,","21.1",",0,08,","","","1152.5","0","603.0",",0","12.8",",,,0","139",",,,0","-1.12",",0","5.23",",,,0","-7.46",",,,0","",""
"USC00141867","1967-01","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","0.0","0","0.0",",0","2",",0","2",",0","0",",0","5","1,0","0",",0","0",",0","28",",0","9",",0","1",",0","0",",0","","","-16.7",",0,08,","127","1,,0,01,","15",",,0,26,","14.0",",,0,26,","22.8",",0,24,","","","1758.6","0","606.1",",0","19.1",",,,0","18",",,,0","-1.22",",0","5.15",",,,0","-7.58",",,,0","",""
"USC00141867","1967-02","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","0.0","0","0.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","25",",0","7",",0","2",",0","0",",0","","","-14.4",",0,25,+","0",",T,0,18,+","8",",,0,17,","3.3",",,0,02,","23.3",",0,15,","","","2283.4","0","524.8",",0","4.1",",,,0","11",",,,0","-0.41",",0","6.49",",,,0","-7.31",",,,0","",""
"USC00141867","1967-03","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","5.5","0","5.5",",0","5",",0","1",",0","0",",0","0",",0","0",",0","1",",0","17",",0","3",",0","12",",0","0",",0","","","-21.1",",0,08,","0",",T,0,08,","8",",,0,08,","7.6",",,0,26,","31.1",",0,30,","","","2632.8","0","349.4",",0","12.1",",,,0","8",",,,0","7.24",",0","15.32",",,,0","-0.84",",,,0","",""
"USC00141867","1967-04","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","26.1","0","20.6",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","2",",0","0",",0","16",",0","0",",0","","","-4.4",",0,24,","0",",,0,30,+","0",",,0,30,+","109.7",",,0,01,","30.0",",0,17,","","","2775.6","0","142.8",",0","145.9",",,,0","0",",,,0","14.26",",0","20.64",",,,0","7.88",",,,0","",""
"USC00141867","1967-05","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","70.5","0","44.4",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","19",",0","6",",0","","","-1.1",",0,02,","0",",,0,31,+","0",",,0,31,+","22.1",",,0,29,","35.0",",0,25,","238.8","2,,,0","2902.4","0","126.8",",0","66.1",",,,0","0",",,,0","15.68",",0","22.48",",,,0","8.87",",,,0","6092","2,,,0"
"USC00141867","1967-06","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","180.1","0","109.6",",0","14",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","","","10.6",",0,02,","0",",,0,30,+","0",",,0,30,+","83.3",",,0,11,","31.7",",0,15,","205.1","3,,,0","2919.9","0","17.5",",0","328.7",",,,0","0",",,,0","21.40",",0","26.62",",,,0","16.19",",,,0","5410",",,,0"
"USC00141867","1967-07","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","330.6","0","150.5",",0","6",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","9.4",",0,15,","0",",,0,31,+","0",",,0,31,+","36.8",",,0,28,","36.7",",0,25,","234.7",",,,0","7.0","0","7.0",",0","62.4",",,,0","0",",,,0","22.96",",0","28.96",",,,0","16.96",",,,0","3906",",,,0"
"USC00141867","1967-08","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","453.2","0","122.6",",0","7",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","8.9",",0,20,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,26,","34.4",",0,30,","244.7",",,,0","11.7","0","4.7",",0","34.8",",,,0","0",",,,0","22.14",",0","29.31",",,,0","14.97",",,,0","4141",",,,0"
"USC00141867","1967-09","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","482.1","0","28.9",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","","","1.1",",0,29,","0",",,0,30,+","0",",,0,30,+","68.6",",,0,04,","31.1",",0,26,","132.3","5,,,0","67.6","0","55.9",",0","162.9",",,,0","0",",,,0","17.43",",0","23.68",",,,0","11.18",",,,0","4276",",,,0"
"USC00141867","1967-10","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","502.4","0","20.3",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","13",",0","0",",0","","","-1.7",",0,28,","0",",,0,31,+","0",",,0,31,+","77.0",",,0,07,","31.7",",0,05,","151.7","2,,,0","262.4","0","194.8",",0","112.1",",,,0","0",",,,0","12.70",",0","19.76",",,,0","5.65",",,,0","7427",",,,0"
"USC00141867","1967-11","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","502.4","0","0.0",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","19",",0","1",",0","2",",0","0",",0","","","-7.2",",0,07,","0",",,0,30,+","0",",,0,30,+","16.3",",,0,01,","22.2",",0,17,","","","660.7","0","398.3",",0","27.0",",,,0","0",",,,0","5.06",",0","11.13",",,,0","-1.02",",,,0","",""
"USC00141867","1967-12","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","502.4","0","0.0",",0","7",",0","5",",0","0",",0","9",",0","2",",0","0",",0","29",",0","8",",0","0",",0","0",",0","","","-16.7",",0,31,+","76",",,0,22,+","76",",,0,21,","13.0",",,0,18,","16.7",",0,21,","","","1219.4","0","558.7",",0","32.4",",,,0","137",",,,0","0.31",",0","5.36",",,,0","-4.74",",,,0","",""
"USC00141867","1968-01","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","0.0","0","0.0",",0","2",",0","0",",0","0",",0","9",",0","1",",0","2",",0","27",",0","13",",0","0",",0","0",",0","","","-22.8",",0,07,","25",",,0,15,+","25",",,0,12,","1.8",",,0,12,","19.4",",0,29,","","","1891.1","0","671.7",",0","2.6",",,,0","28",",,,0","-3.34",",0","2.12",",,,0","-8.79",",,,0","",""
"USC00141867","1968-02","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","0.0","0","0.0",",0","3",",0","1",",0","0",",0","1",",0","1",",0","0",",0","27",",0","9",",0","0",",0","0",",0","","","-15.6",",0,21,","25",",,0,24,","25",",,0,24,","3.6",",,0,01,","16.1",",0,20,","","","2445.3","0","554.2",",0","5.4",",,,0","38",",,,0","-0.78",",0","5.13",",,,0","-6.69",",,,0","",""
"USC00141867","1968-03","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","2.2","0","2.2","1,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","15","1,0","1",",0","11",",0","0",",0","","","-12.2","1,0,23,","0",",,0,31,+","0",",,0,31,+","10.4",",,0,31,","28.3",",0,31,","","","2772.5","0","327.2",",0","10.4",",,,0","0",",,,0","7.60","1,0","15.20",",,,0","0.00","1,,,0","",""
"USC00141867","1968-04","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","6.1","0","3.9",",0","8",",0","7",",0","0",",0","0","1,0","0",",0","0",",0","5",",0","0",",0","8",",0","0",",0","","","-5.6",",0,05,","0","1,,0,30,+","0",",,0,30,+","22.9",",,0,03,","26.7",",0,12,","","","2964.8","0","192.3",",0","81.6",",,,0","0",",,,0","12.05",",0","18.59",",,,0","5.51",",,,0","",""
"USC00141867","1968-05","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","21.1","0","15.0",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","1",",0","","","2.2",",0,19,","0",",,0,31,+","0",",,0,31,+","45.7",",,0,22,","32.2",",0,03,","205.5","2,,,0","3081.6","0","116.8",",0","121.4",",,,0","0",",,,0","15.05",",0","21.07",",,,0","9.03",",,,0","5914","2,,,0"
"USC00141867","1968-06","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","153.9","0","132.8",",0","6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","8.3",",0,27,","0",",,0,30,+","0",",,0,30,+","31.2",",,0,16,","35.0",",0,29,","242.7","1,,,0","3087.7","0","6.1",",0","79.6",",,,0","0",",,,0","22.56",",0","28.49",",,,0","16.62",",,,0","6142",",,,0"
"USC00141867","1968-07","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","352.1","0","198.2",",0","8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","","","8.9",",0,03,","0",",,0,31,+","0",",,0,31,+","49.3",",,0,24,","34.4",",0,31,+","247.9","2,,,0","1.1","0","1.1",",0","150.2",",,,0","0",",,,0","24.69",",0","30.94",",,,0","18.44",",,,0","5152",",,,0"
"USC00141867","1968-08","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","529.6","0","177.5",",0","13",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","","","12.8",",0,31,","0",",,0,31,+","0",",,0,31,+","28.2",",,0,10,","35.6",",0,09,","201.9","1,,,0","1.1","0","0.0",",0","95.2",",,,0","0",",,,0","24.06",",0","29.58",",,,0","18.54",",,,0","5250","2,,,0"
"USC00141867","1968-09","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","576.6","0","47.0",",0","3",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","","","5.6",",0,12,","0",",,0,30,+","0",",,0,30,+","28.7",",,0,24,","32.2",",0,21,","172.1","3,,,0","32.3","0","31.2",",0","56.4",",,,0","0",",,,0","18.86",",0","26.05",",,,0","11.67",",,,0","5234",",,,0"
"USC00141867","1968-10","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","603.0","0","26.4",",0","7",",0","6",",0","2",",0","0",",0","0",",0","0",",0","5",",0","0",",0","15",",0","1",",0","","","-0.6",",0,29,+","0",",,0,31,+","0",",,0,31,+","68.1",",,0,17,","32.2",",0,31,","154.8","2,,,0","198.9","0","166.6",",0","136.7",",,,0","0",",,,0","13.81",",0","21.38",",,,0","6.23",",,,0","7278",",,,0"
"USC00141867","1968-11","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","603.0","0","0.0",",0","5","1,0","3","1,0","0","1,0","0",",0","0",",0","0",",0","18",",0","0",",0","2",",0","0",",0","","","-8.3",",0,30,","0",",,0,30,+","0",",T,0,11,","21.1","1,,0,03,","26.7",",0,01,","","","615.6","0","416.7",",0","32.6","1,,,0","0",",T,,0","4.44",",0","9.64",",,,0","-0.75",",,,0","4812","4,,,0"
"USC00141867","1968-12","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","603.0","0","0.0",",0","5",",0","4",",0","1",",0","0",",0","0",",0","1",",0","29",",0","9",",0","0",",0","0",",0","","","-22.8",",0,31,","0",",T,0,31,+","5",",,0,28,","30.2",",,0,19,","15.6",",0,12,","","","1257.9","0","642.3",",0","43.7",",,,0","5",",,,0","-2.39",",0","3.34",",,,0","-8.12",",,,0","",""
"USC00141867","1969-01","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","0.0","0","0.0","1,0","9",",0","3",",0","0",",0","8",",0","2",",0","3","1,0","27","1,0","17",",0","0",",0","0",",0","","","-23.9","1,0,05,+","51",",,0,30,+","43",",,0,26,","4.1",",,0,17,","11.7",",0,16,","","","1944.4","0","686.5",",0","12.9",",,,0","84",",,,0","-4.60","1,0","0.47",",,,0","-9.68","1,,,0","",""
"USC00141867","1969-02","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","0.0","0","0.0",",0","7",",0","4",",0","0",",0","13",",0","3",",0","0",",0","24",",0","4",",0","0",",0","0",",0","","","-11.7",",0,19,+","152",",,0,16,+","152",",,0,15,","10.7",",,0,24,","15.0",",0,06,","","","2456.0","0","511.6",",0","30.5",",,,0","249",",,,0","0.06",",0","4.89",",,,0","-4.76",",,,0","",""
"USC00141867","1969-03","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","0.0","0","0.0","1,0","4",",0","2",",0","1",",0","4",",0","1",",0","0",",0","25",",0","5","1,0","2","1,0","0","1,0","","","-14.4",",0,11,+","76",",,0,08,","76",",,0,08,","29.0",",,0,24,","22.2","1,0,23,+","","","2957.4","0","501.4","1,0","40.5",",,,0","76",",,,0","1.56","1,0","7.01","1,,,0","-3.88",",,,0","",""
"USC00141867","1969-04","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","0.3","0","0.3",",0","7",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","","","1.1",",0,29,+","0",",,0,30,+","0",",,0,30,+","58.9",",,0,27,","27.2",",0,16,","","","3128.8","0","171.4",",0","147.5",",,,0","0",",,,0","12.63",",0","19.42",",,,0","5.84",",,,0","",""
"USC00141867","1969-05","38.6758","-96.5096","400.8","COUNCIL GROVE LAKE, KS US","37.9","0","37.6","1,0","10",",0","9",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","23",",0","0",",0","","","5.0","1,0,09,","0",",,0,31,+","0",",,0,31,+","35.3",",,0,22,","30.0",",0,29,","","","3187.0","0","58.2",",0","91.3",",,,0","0",",,,0","17.61","1,0","23.07",",,,0","12.16","1,,,0","4771","5,,,0"
