"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00349399","1987-05","34.23333","-98.05","302.1","WAURIKA DAM, OK US","","","117.3","3,0","10","2,0","8","2,0","2","2,0","0",",0","0",",0","0","2,0","0","2,0","0","3,0","27","3,0","5","3,0","11.7","2,0,06,","0",",,0,31,+","0",",,0,31,+","69.6","2,,0,28,","34.4","3,0,19,","","","","","2.0","3,0","","","","","217.1","2,,,0","0",",,,0","22.44","3,0","28.83","3,,,0","16.06","2,,,0","4185","5,,,0"
"USC00349399","1987-07","34.23333","-98.05","302.1","WAURIKA DAM, OK US","","","264.7",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","23",",0","15.6",",0,14,","0",",,0,31,+","0",",,0,31,+","24.4",",,0,13,","37.2",",0,31,","279.5",",,,0","0.0","0","0.0",",0","","","","","51.3",",,,0","0",",,,0","26.87",",0","32.94",",,,0","20.81",",,,0","4496","2,,,0"
"USC00349399","1987-08","34.23333","-98.05","302.1","WAURIKA DAM, OK US","","","326.0",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","27",",0","15.6",",0,29,","0",",,0,31,+","0",",,0,31,+","20.6",",,0,27,","40.6",",0,07,","287.0","3,,,0","0.0","0","0.0",",0","","","","","53.1",",,,0","0",",,,0","28.85",",0","36.07",",,,0","21.63",",,,0","3749","1,,,0"
"USC00349399","1987-09","34.23333","-98.05","302.1","WAURIKA DAM, OK US","","","","","6","3,0","5","3,0","0","3,0","0",",0","0",",0","","","","","0","5,0","25","5,0","9","5,0","","","0",",,0,30,+","0",",,0,30,+","22.6","3,,0,18,","35.6","5,0,02,","227.3","5,,,0","","","","","","","","","75.7",",a,,0","0",",,,0","","","30.78","5,,,0","","","3106","5,,,0"
"USC00349399","1987-10","34.23333","-98.05","302.1","WAURIKA DAM, OK US","","","15.8","1,0","2",",0","2",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","23","1,0","0","1,0","2.2","1,0,21,+","0",",,0,31,+","0",",,0,31,+","27.7",",,0,24,","30.6","1,0,09,","181.3","1,,,0","","","61.9","1,0","","","","","31.5",",,,0","0",",,,0","16.80","1,0","24.39","1,,,0","9.20","1,,,0","4797","3,,,0"
"USC00349399","1987-11","34.23333","-98.05","302.1","WAURIKA DAM, OK US","","","9.2","2,0","6","2,0","3","2,0","1","2,0","0",",0","0",",0","0","2,0","9","2,0","0","2,0","12","2,0","0","2,0","-5.6","2,0,30,","0",",,0,30,+","0",",,0,30,+","29.7","2,,0,15,","28.9","2,0,05,","","","","","196.5","2,0","","","","","42.1",",a,,0","0",",,,0","11.64","2,0","18.41","2,,,0","4.88","2,,,0","4918","2,,,0"
"USC00349399","1987-12","34.23333","-98.05","302.1","WAURIKA DAM, OK US","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","","","","","148.8",",a,,0","0",",,,0","","","","","","","",""
"USC00349399","1988-01","34.23333","-98.05","302.1","WAURIKA DAM, OK US","","","","","","","","","","","","","0","2,0","","","","","","","","","","","","","","","0","2,,0,31,+","","","","","","","","","","","","","","","40.4","3,a,,0","0","2,,,0","","","","","","","",""
"USC00349399","1988-02","34.23333","-98.05","302.1","WAURIKA DAM, OK US","","","","","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,29,+","0",",,0,29,+","4.8",",,0,19,","","","","","","","","","","","","","10.2",",,,0","0",",,,0","","","","","","","",""
"USC00349399","1988-03","34.23333","-98.05","302.1","WAURIKA DAM, OK US","","","5.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","9",",0","0",",0","13",",0","1",",0","-4.4",",0,14,","0",",,0,31,+","0",",,0,31,+","59.4",",,0,02,","32.2",",0,25,","","","","","222.1",",0","","","","","91.4",",,,0","0",",,,0","11.33",",0","19.02",",,,0","3.64",",,,0","6401",",,,0"
"USC00349399","1988-04","34.23333","-98.05","302.1","WAURIKA DAM, OK US","","","16.7","1,0","7",",0","4",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","22","1,0","1","1,0","1.1","1,0,19,","0",",,0,30,+","0",",,0,30,+","42.9",",,0,18,","32.8","1,0,05,","201.9","1,,,0","","","88.0","1,0","","","","","98.5",",,,0","0",",,,0","15.87","1,0","23.56","1,,,0","8.18","1,,,0","5446","1,,,0"
