"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00094971","1996-08","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","","","","","47.2",",M","","","","","","","","","","","0",",M","0",",M","0",",M","31",",M","0",",M","","","","","","","10.0",",M,23,+","","","","","","","31.1",",M,06,","","","6.9",",M","","","","","19.63",",M","25.45",",,,M","13.82",",,,M","","","","","","","","","",""
"USW00094971","1996-09","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","","","","","19.7",",M","","","","","","","","","","","0",",M","0",",M","0",",M","11",",M","0",",M","","","","","","","1.1",",M,14,","","","","","","","28.3",",M,04,","","","133.2",",M","","","","","14.55",",M","20.54",",,,M","8.56",",,,M","","","","","","","","","",""
"USW00094971","1996-10","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","","","","","1.1","1,M","","","","","","","","","","","0","1,M","11","1,M","0","1,M","8","1,M","0","1,M","","","","","","","-6.1","1,M,30,","","","","","","","28.3","1,M,14,","","","260.2","1,M","","","","","9.70","1,M","16.43","1,,,M","2.96","1,,,M","","","","","","","","","",""
"USW00094971","1996-11","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","","","","","0.0",",M","","","","","","","","","","","3",",M","28",",M","17",",M","0",",M","0",",M","","","","","","","-22.8",",M,26,","","","","","","","15.6",",M,03,","","","674.9",",M","","","","","-4.16",",M","0.30",",,,M","-8.63",",,,M","","","","","","","","","",""
"USW00094971","1996-12","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","","","","","0.0",",M","","","","","","","","","","","12",",M","31",",M","27",",M","0",",M","0",",M","","","","","","","-26.7",",M,26,","","","","","","","0.6",",M,16,+","","","902.9",",M","","","","","-10.79",",M","-6.91",",,,M","-14.68",",,,M","","","","","","","","","",""
"USW00094971","1997-01","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","","","0.0","M","0.0","1,M","","","","","","","","","","","18","1,M","30","1,M","20","1,M","0","1,M","0","1,M","","","","","","","-25.6","1,M,17,+","","","","","","","5.6","1,M,31,","","","903.6","1,M","","","","","-11.79","1,M","-7.20","1,,,M","-16.37","1,,,M","","","","","","","","","",""
"USW00094971","1997-02","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","","","0.0","M","0.0","2,M","","","","","","","","","","","4","2,M","26","2,M","20","2,M","0","2,M","0","2,M","","","","","","","-21.7","2,M,12,","","","","","","","4.4","2,M,20,","","","652.4","2,M","","","","","-6.76","2,M","-2.90","2,,,M","-10.62","2,,,M","","","","","","","","","",""
"USW00094971","1997-03","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","","","0.0","M","0.0","1,M","","","","","","","","","","","0","1,M","28","1,M","6","1,M","1","1,M","0","1,M","","","","","","","-16.1","1,M,15,+","","","","","","","21.7","1,M,27,","","","544.9","1,M","","","","","0.17","1,M","5.07","1,,,M","-4.74","1,,,M","","","","","","","","","",""
"USW00094971","1997-05","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","","","","","0.0",",M","","","","","","","","","","","0",",M","6",",M","0",",M","12",",M","0",",M","","","","","","","-3.9",",M,13,","","","","","","","28.9",",M,17,","","","211.6",",M","","","","","11.51",",M","18.37",",,,M","4.64",",,,M","","","","","","","","","",""
"USW00094971","1997-06","43.40111","-94.74722","401.4","ESTHERVILLE MUNICIPAL AIRPORT, IA US","","","","","87.6",",M","","","","","","","","","","","0",",M","0",",M","0",",M","30",",M","2",",M","","","","","","","8.3",",M,09,","","","","","","","34.4",",M,19,","","","2.0",",M","","","","","21.19",",M","28.28",",,,M","14.09",",,,M","","","","","","","","","",""
