"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CSTA","1991-08","39.4833","-120.075","2093.1","STAMPEDE CALIFORNIA, CA US","","","1.7",",U","0",",U","1",",U","0",",U","29",",U","0",",U","0.0",",U,28,","30.0",",U,22,","","","58.9",",U","16.49",",U","25.91",",,,U","7.06",",,,U"
"USR0000CSTA","1991-09","39.4833","-120.075","2093.1","STAMPEDE CALIFORNIA, CA US","","","1.3",",U","0",",U","0",",U","0",",U","27",",U","0",",U","1.1",",U,12,","30.0",",U,19,+","","","104.9",",U","14.88",",U","24.96",",,,U","4.80",",,,U"
"USR0000CSTA","1991-10","39.4833","-120.075","2093.1","STAMPEDE CALIFORNIA, CA US","","","0.0","1,U","0",",U","9",",U","0","1,U","19","1,U","0","1,U","-8.3",",U,31,+","28.3","1,U,04,","","","244.5","1,U","10.20","1,U","18.97","1,,,U","1.44",",,,U"
"USR0000CSTA","1991-11","39.4833","-120.075","2093.1","STAMPEDE CALIFORNIA, CA US","","","0.0",",U","0",",U","25",",U","2",",U","2",",U","0",",U","-11.1",",U,30,","22.2",",U,07,","","","447.0",",U","3.43",",U","10.57",",,,U","-3.71",",,,U"
"USR0000CSTA","1991-12","39.4833","-120.075","2093.1","STAMPEDE CALIFORNIA, CA US","","","0.0",",U","0",",U","31",",U","1",",U","0",",U","0",",U","-12.2",",U,21,+","13.9",",U,05,","","","571.6",",U","-0.11",",U","6.99",",,,U","-7.20",",,,U"
"USR0000CSTA","1992-01","39.4833","-120.075","2093.1","STAMPEDE CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","30",",U","0",",U","0",",U","0",",U","-12.8",",U,08,","13.3",",U,30,+","","","554.9",",U","0.43",",U","7.85",",,,U","-6.98",",,,U"
"USR0000CSTA","1992-02","39.4833","-120.075","2093.1","STAMPEDE CALIFORNIA, CA US","0.0","U","0.0","2,U","0","1,U","25","1,U","0","2,U","0","2,U","0","2,U","-10.6","1,U,02,","17.8","2,U,27,","","","447.9","2,U","1.71","2,U","6.81","2,,,U","-3.38","1,,,U"
"USR0000CSTA","1992-03","39.4833","-120.075","2093.1","STAMPEDE CALIFORNIA, CA US","0.0","U","0.0","1,U","0",",U","30",",U","0","1,U","0","1,U","0","1,U","-6.7",",U,10,","16.7","1,U,12,","","","439.0","1,U","3.72","1,U","10.74","1,,,U","-3.29",",,,U"
"USR0000CSTA","1992-04","39.4833","-120.075","2093.1","STAMPEDE CALIFORNIA, CA US","0.0","U","0.0",",U","0",",U","17",",U","0",",U","4",",U","0",",U","-6.7",",U,05,","24.4",",U,28,","","","315.4",",U","7.82",",U","15.84",",,,U","-0.20",",,,U"
"USR0000CSTA","1992-05","39.4833","-120.075","2093.1","STAMPEDE CALIFORNIA, CA US","0.6","U","0.6",",U","0",",U","5",",U","0",",U","24",",U","0",",U","-2.2",",U,01,","27.8",",U,31,+","","","157.8",",U","13.26",",U","22.46",",,,U","4.06",",,,U"
"USR0000CSTA","1992-06","39.4833","-120.075","2093.1","STAMPEDE CALIFORNIA, CA US","4.2","U","3.6",",U","0",",U","5",",U","0",",U","20",",U","0",",U","-2.2",",U,13,","30.6",",U,22,","","","152.0",",U","13.39",",U","21.94",",,,U","4.83",",,,U"
"USR0000CSTA","1992-07","39.4833","-120.075","2093.1","STAMPEDE CALIFORNIA, CA US","18.9","U","14.7",",U","0",",U","1",",U","0",",U","26",",U","3",",U","-0.6",",U,01,","32.8",",U,28,","78.7","U","78.7",",U","16.27",",U","25.79",",,,U","6.74",",,,U"
"USR0000CSTA","1992-08","39.4833","-120.075","2093.1","STAMPEDE CALIFORNIA, CA US","48.0","U","29.1",",U","0",",U","1",",U","0",",U","30",",U","3",",U","0.0",",U,23,","33.3",",U,10,","124.4","U","45.7",",U","17.80",",U","27.68",",,,U","7.92",",,,U"
"USR0000CSTA","1992-10","39.4833","-120.075","2093.1","STAMPEDE CALIFORNIA, CA US","","","0.0","2,U","0","2,U","13","2,U","0","2,U","11","2,U","0","2,U","-3.3","2,U,22,","26.7","2,U,11,","","","258.2","2,U","9.43","2,U","18.11","2,,,U","0.75","2,,,U"
"USR0000CSTA","1992-11","39.4833","-120.075","2093.1","STAMPEDE CALIFORNIA, CA US","","","0.0",",U","0",",U","28",",U","0",",U","0",",U","0",",U","-10.6",",U,24,","19.4",",U,14,+","","","472.0",",U","2.60",",U","10.17",",,,U","-4.98",",,,U"
