"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1MEHN0012","2010-06","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","135.8","4,a,,N"
"US1MEHN0012","2010-08","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","75.9","5,a,,N"
"US1MEHN0012","2010-09","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","129.3","4,a,,N"
"US1MEHN0012","2011-08","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","158.8","1,a,,N"
"US1MEHN0012","2011-09","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","62.1","2,a,,N"
"US1MEHN0012","2011-10","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","132.7","4,a,,N"
"US1MEHN0012","2011-11","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","57.1",",a,,N"
"US1MEHN0012","2012-01","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","55.6","3,a,,N"
"US1MEHN0012","2012-02","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","45.7","1,a,,N"
"US1MEHN0012","2012-06","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","109.8","2,a,,N"
"US1MEHN0012","2012-07","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","31.5","4,a,,N"
"US1MEHN0012","2012-08","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","76.5","5,a,,N"
"US1MEHN0012","2012-09","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","53.5","4,a,,N"
"US1MEHN0012","2012-10","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","123.7","4,a,,N"
"US1MEHN0012","2012-11","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","40.2","3,a,,N"
"US1MEHN0012","2013-10","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","23.2","1,a,,N"
"US1MEHN0012","2013-11","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","78.1","5,a,,N"
"US1MEHN0012","2014-09","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","43.4","2,a,,N"
"US1MEHN0012","2014-10","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","129.9","5,a,,N"
"US1MEHN0012","2014-11","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","112.2","4,a,,N"
"US1MEHN0012","2015-07","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","41.3","2,a,,N"
"US1MEHN0012","2015-08","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","61.1",",a,,N"
"US1MEHN0012","2015-09","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","71.2","3,a,,N"
"US1MEHN0012","2015-10","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","197.9","4,a,,N"
"US1MEHN0012","2016-05","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","64.4","1,a,,N"
"US1MEHN0012","2016-06","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","82.4","5,a,,N"
"US1MEHN0012","2017-06","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","59.6",",a,,N"
"US1MEHN0012","2017-07","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","33.8",",a,,N"
"US1MEHN0012","2017-08","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","82.3",",a,,N"
"US1MEHN0012","2017-09","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","41.7","1,a,,N"
"US1MEHN0012","2018-06","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","74.5","3,a,,N"
"US1MEHN0012","2018-07","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","30.2","2,a,,N"
"US1MEHN0012","2018-08","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","56.6","2,a,,N"
"US1MEHN0012","2018-10","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","117.9","3,a,,N"
"US1MEHN0012","2019-05","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","83.9",",a,,N"
"US1MEHN0012","2019-07","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","59.6","4,a,,N"
"US1MEHN0012","2019-09","44.413599","-68.587335","5.5","BLUE HILL 0.1 WSW, ME US","55.1","5,a,,N"
