"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000SBEA","1993-08","45.0572","-101.4767","698.0","BEAR CREEK SOUTH DAKOTA, SD US","","","71.2","1,U","0","1,U","0","1,U","0","1,U","26","1,U","2","1,U","3.3","1,U,31,","35.6","1,U,24,","","","28.4","1,U","19.76","1,U","26.51","1,,,U","13.01","1,,,U"
"USR0000SBEA","1993-09","45.0572","-101.4767","698.0","BEAR CREEK SOUTH DAKOTA, SD US","","","3.6","1,U","0",",U","4",",U","0","1,U","15","1,U","1","1,U","-5.6",",U,14,","33.3","1,U,11,","","","150.7","1,U","13.12","1,U","20.90","1,,,U","5.34",",,,U"
"USR0000SBEA","1993-10","45.0572","-101.4767","698.0","BEAR CREEK SOUTH DAKOTA, SD US","","","0.8","2,U","0","1,U","17","1,U","1","1,U","7","1,U","1","1,U","-12.2","1,U,30,","33.9","1,U,06,","","","320.4","1,U","7.64","2,U","15.96","1,,,U","-0.69","1,,,U"
"USR0000SBEA","1993-11","45.0572","-101.4767","698.0","BEAR CREEK SOUTH DAKOTA, SD US","","","0.0","2,U","2","1,U","28","1,U","7","1,U","0","1,U","0","1,U","-18.9","1,U,24,","18.3","1,U,03,","","","560.5","1,U","-1.63","2,U","4.39","1,,,U","-7.66","1,,,U"
"USR0000SBEA","1993-12","45.0572","-101.4767","698.0","BEAR CREEK SOUTH DAKOTA, SD US","","","0.0","3,U","1","3,U","28","3,U","12","3,U","0","3,U","0","3,U","-17.8","3,U,22,","10.0","3,U,12,+","","","605.6","3,U","-3.30","3,U","1.43","3,,,U","-8.02","3,,,U"
"USR0000SBEA","1994-01","45.0572","-101.4767","698.0","BEAR CREEK SOUTH DAKOTA, SD US","0.0","U","0.0","2,U","14","2,U","29","2,U","25","2,U","0","2,U","0","2,U","-29.4","2,U,07,","9.4","2,U,23,","","","911.4","2,U","-13.09","2,U","-8.32","2,,,U","-17.87","2,,,U"
"USR0000SBEA","1994-02","45.0572","-101.4767","698.0","BEAR CREEK SOUTH DAKOTA, SD US","0.0","U","0.0","2,U","13","1,U","27","1,U","20","1,U","0","1,U","0","1,U","-37.8","1,U,09,+","6.1","1,U,18,","","","790.0","1,U","-11.80","2,U","-6.21","1,,,U","-17.39","1,,,U"
"USR0000SBEA","1994-03","45.0572","-101.4767","698.0","BEAR CREEK SOUTH DAKOTA, SD US","0.0","U","0.0",",U","0",",U","28",",U","2",",U","1",",U","0",",U","-12.2",",U,24,+","24.4",",U,19,","","","491.4",",U","2.48",",U","9.50",",,,U","-4.54",",,,U"
"USR0000SBEA","1994-04","45.0572","-101.4767","698.0","BEAR CREEK SOUTH DAKOTA, SD US","2.2","U","2.2","2,U","0","1,U","18","1,U","1","1,U","6","1,U","0","1,U","-7.8","1,U,05,","29.4","1,U,17,","","","317.2","1,U","7.21","2,U","14.73","1,,,U","-0.32","1,,,U"
"USR0000SBEA","1994-05","45.0572","-101.4767","698.0","BEAR CREEK SOUTH DAKOTA, SD US","36.0","U","33.8",",U","0",",U","2",",U","0",",U","23",",U","1",",U","-1.1",",U,07,+","32.2",",U,17,","","","111.3",",U","15.83",",U","23.69",",,,U","7.97",",,,U"
"USR0000SBEA","1994-06","45.0572","-101.4767","698.0","BEAR CREEK SOUTH DAKOTA, SD US","","","","","0","2,U","0","2,U","","","","","","","8.9","2,U,11,+","","","","","","","","","","","15.72","2,,,U"
"USR0000SBEA","1994-07","45.0572","-101.4767","698.0","BEAR CREEK SOUTH DAKOTA, SD US","","","","","","","","","0","2,U","29","2,U","28","2,U","","","45.6","2,U,18,","","","","","","","38.03","2,,,U","",""
"USR0000SBEA","1994-08","45.0572","-101.4767","698.0","BEAR CREEK SOUTH DAKOTA, SD US","","","155.8","4,U","0","4,U","0","4,U","0",",U","29",",U","17",",U","2.8","4,U,31,","41.7",",U,02,","","","21.6",",U","23.60","4,U","31.72",",,,U","15.47","4,,,U"
"USR0000SBEA","1994-09","45.0572","-101.4767","698.0","BEAR CREEK SOUTH DAKOTA, SD US","","","35.9",",U","0",",U","0",",U","0",",U","23",",U","3",",U","1.1",",U,22,","38.3",",U,09,","","","85.6",",U","16.68",",U","24.78",",,,U","8.57",",,,U"
