"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00487770","1949-07","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","5",",0","2",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","4.3",",,0,12,","11.2",",,,0","0",",,,0"
"USC00487770","1949-08","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","0",",0","0",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","0.0",",,,0","0",",,,0"
"USC00487770","1949-09","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","3",",0","3",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","9.1",",,0,03,","17.0",",,,0","0",",,,0"
"USC00487770","1949-10","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","4",",0","3",",0","0",",0","1","3,0","1",",0","","","127","3,,0,20,","127",",,0,20,","16.3",",,0,07,","32.3",",,,0","127",",,,0"
"USC00487770","1949-11","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","0",",0","0",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,11,","0.0",",T,,0","0",",,,0"
"USC00487770","1949-12","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","1",",0","1",",0","0",",0","","","1",",0","","","","","38",",,0,10,","3.8",",,0,10,","3.8",",,,0","38",",,,0"
"USC00487770","1950-01","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","1",",0","0",",0","0",",0","","","1",",0","","","","","89",",,0,02,","1.8",",,0,02,","1.8",",,,0","102",",,,0"
"USC00487770","1950-02","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","0",",0","0",",0","0",",0","0","1,0","0",",0","","","0","1,,0,28,+","0",",T,0,12,","0.0",",T,0,12,","0.0",",T,,0","0",",T,,0"
"USC00487770","1950-03","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","2",",0","1",",0","0",",0","0","4,0","1",",0","","","0","4,,0,31,+","51",",,0,07,","6.6",",,0,25,","8.4",",,,0","51",",,,0"
"USC00487770","1950-04","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","2","2,0","1","2,0","0","2,0","1",",0","1",",0","","","51",",,0,29,","51",",,0,29,","6.6","2,,0,28,","14.3",",a,,0","51",",,,0"
"USC00487770","1950-05","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","5",",0","4",",0","0",",0","1","1,0","0","1,0","","","76","1,,0,03,","0","1,T,0,07,","17.0",",,0,07,","41.4",",,,0","0","1,T,,0"
"USC00487770","1950-06","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","5",",0","4",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","12.7",",,0,02,","34.4",",,,0","0",",,,0"
"USC00487770","1950-07","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","3",",0","3",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","7.6",",,0,04,","15.7",",,,0","0",",,,0"
"USC00487770","1950-08","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","0",",0","0",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,12,","0.0",",T,,0","0",",,,0"
"USC00487770","1950-09","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","6",",0","6",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",T,0,30,","28.2",",,0,20,","58.2",",,,0","0",",T,,0"
"USC00487770","1950-10","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","1","4,0","1","4,0","0","4,0","0","4,0","1","4,0","","","0","4,T,0,01,","38","4,,0,01,","3.8","4,,0,01,","3.8","4,,,0","38","4,,,0"
"USC00487770","1950-11","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","1","4,0","1","4,0","0","4,0","15",",0","0","2,0","","","279",",,0,08,","0","2,,0,30,+","16.3","4,,0,08,","16.3","4,,,0","0","2,,,0"
"USC00487770","1950-12","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","0",",0","0",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","0.0",",,,0","0",",,,0"
"USC00487770","1951-01","43.13333","-108.33333","1542.9","RIVERTON 9 N, WY US","0",",0","0",",0","0",",0","0","1,0","0",",0","","","0","1,T,0,31,+","0",",T,0,28,+","0.0",",T,0,28,+","0.0",",T,,0","0",",T,,0"
