"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"KZ000036546","1936-11","48.55","83.683","427.0","KURCUM, KZ","11",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","14.2",",,I,03,","","","45.4",",,,I","","","",""
"KZ000036546","1936-12","48.55","83.683","427.0","KURCUM, KZ","6","1,I","2","1,I","0","1,I","","","","","","","","","","","","","","","","","3.0","1,,I,16,","","","9.7","1,,,I","","","",""
"KZ000036546","1937-02","48.55","83.683","427.0","KURCUM, KZ","3",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","4.8",",,I,16,","","","7.3",",,,I","","","",""
"KZ000036546","1937-03","48.55","83.683","427.0","KURCUM, KZ","7",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","4.8",",,I,19,","","","16.0",",,,I","","","",""
"KZ000036546","1937-04","48.55","83.683","427.0","KURCUM, KZ","12","1,I","4","1,I","0","1,I","","","","","","","","","","","","","","","","","14.6","1,,I,15,","","","39.8","1,,,I","","","",""
"KZ000036546","1937-05","48.55","83.683","427.0","KURCUM, KZ","10",",I","9",",I","0",",I","","","","","","","","","","","","","","","","","15.9",",,I,11,","","","59.2",",,,I","","","",""
"KZ000036546","1937-06","48.55","83.683","427.0","KURCUM, KZ","9","1,I","4","1,I","0","1,I","","","","","","","","","","","","","","","","","8.6","1,,I,29,","","","29.6","1,,,I","","","",""
"KZ000036546","1937-07","48.55","83.683","427.0","KURCUM, KZ","6",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","16.3",",,I,21,","","","26.2",",,,I","","","",""
"KZ000036546","1937-08","48.55","83.683","427.0","KURCUM, KZ","2",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","3.9",",,I,22,","","","6.2",",,,I","","","",""
"KZ000036546","1937-09","48.55","83.683","427.0","KURCUM, KZ","5",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","6.7",",,I,21,","","","13.4",",,,I","","","",""
"KZ000036546","1937-10","48.55","83.683","427.0","KURCUM, KZ","2","1,I","1","1,I","0","1,I","","","","","","","","","","","","","","","","","2.8","1,,I,07,","","","4.5","1,,,I","","","",""
"KZ000036546","1937-11","48.55","83.683","427.0","KURCUM, KZ","7",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","6.1",",,I,14,","","","19.1",",,,I","","","",""
"KZ000036546","1937-12","48.55","83.683","427.0","KURCUM, KZ","11",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","4.5",",,I,01,","","","17.3",",,,I","","","",""
"KZ000036546","1938-01","48.55","83.683","427.0","KURCUM, KZ","5",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","2.6",",,I,29,","","","7.5",",,,I","","","",""
"KZ000036546","1938-02","48.55","83.683","427.0","KURCUM, KZ","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","6.7",",,I,26,","","","21.8",",,,I","","","",""
"KZ000036546","1938-03","48.55","83.683","427.0","KURCUM, KZ","7",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","2.9",",,I,21,","","","10.8",",,,I","","","",""
"KZ000036546","1938-04","48.55","83.683","427.0","KURCUM, KZ","2",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","10.3",",,I,11,","","","12.0",",,,I","","","",""
"KZ000036546","1938-05","48.55","83.683","427.0","KURCUM, KZ","11",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","6.1",",,I,03,","","","30.4",",,,I","","","",""
"KZ000036546","1938-06","48.55","83.683","427.0","KURCUM, KZ","8",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","14.4",",,I,24,","","","32.6",",,,I","","","",""
"KZ000036546","1938-07","48.55","83.683","427.0","KURCUM, KZ","12",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","8.4",",,I,31,","","","41.8",",,,I","","","",""
"KZ000036546","1938-08","48.55","83.683","427.0","KURCUM, KZ","4",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","7.0",",,I,18,","","","13.9",",,,I","","","",""
"KZ000036546","1938-09","48.55","83.683","427.0","KURCUM, KZ","6",",I","3",",I","1",",I","","","","","","","","","","","","","","","","","42.0",",,I,29,","","","51.9",",,,I","","","",""
"KZ000036546","1938-10","48.55","83.683","427.0","KURCUM, KZ","8","2,I","4","2,I","0","2,I","","","","","","","","","","","","","","","","","11.9","2,,I,01,","","","33.6","2,,,I","","","",""
"KZ000036546","1938-11","48.55","83.683","427.0","KURCUM, KZ","7",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","13.7",",,I,03,","","","32.8",",,,I","","","",""
"KZ000036546","1938-12","48.55","83.683","427.0","KURCUM, KZ","10",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","4.0",",,I,13,","","","18.4",",,,I","","","",""
"KZ000036546","1939-01","48.55","83.683","427.0","KURCUM, KZ","7",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","5.7",",,I,07,","","","14.8",",,,I","","","",""
"KZ000036546","1939-02","48.55","83.683","427.0","KURCUM, KZ","5","1,I","0","1,I","0","1,I","","","","","","","","","","","","","","","","","1.5","1,,I,11,","","","5.7","1,,,I","","","",""
"KZ000036546","1939-03","48.55","83.683","427.0","KURCUM, KZ","5",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","3.7",",,I,30,","","","8.6",",,,I","","","",""
"KZ000036546","1939-04","48.55","83.683","427.0","KURCUM, KZ","2",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.6",",,I,30,","","","2.6",",,,I","","","",""
"KZ000036546","1939-05","48.55","83.683","427.0","KURCUM, KZ","12",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","8.2",",,I,03,","","","48.1",",,,I","","","",""
"KZ000036546","1939-06","48.55","83.683","427.0","KURCUM, KZ","2",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","2.2",",,I,09,","","","3.2",",,,I","","","",""
"KZ000036546","1939-07","48.55","83.683","427.0","KURCUM, KZ","4",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","2.2",",,I,03,","","","5.5",",,,I","","","",""
"KZ000036546","1939-08","48.55","83.683","427.0","KURCUM, KZ","5",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","1.8",",,I,05,","","","4.5",",,,I","","","",""
"KZ000036546","1939-09","48.55","83.683","427.0","KURCUM, KZ","4",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","5.1",",,I,12,","","","12.1",",,,I","","","",""
"KZ000036546","1939-10","48.55","83.683","427.0","KURCUM, KZ","6","1,I","4","1,I","0","1,I","","","","","","","","","","","","","","","","","10.0","1,,I,07,","","","28.3","1,,,I","","","",""
"KZ000036546","1939-11","48.55","83.683","427.0","KURCUM, KZ","12",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","9.0",",,I,04,","","","38.9",",,,I","","","",""
"KZ000036546","1939-12","48.55","83.683","427.0","KURCUM, KZ","9",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","3.7",",,I,10,","","","14.2",",,,I","","","",""
"KZ000036546","1940-01","48.55","83.683","427.0","KURCUM, KZ","5","3,I","0","3,I","0","3,I","","","","","","","","","","","","","","","","","2.2","3,,I,10,","","","5.7","3,,,I","","","",""
"KZ000036546","1940-02","48.55","83.683","427.0","KURCUM, KZ","6","1,I","4","1,I","0","1,I","","","","","","","","","","","","","","","","","7.6","1,,I,02,","","","26.4","1,,,I","","","",""
"KZ000036546","1940-03","48.55","83.683","427.0","KURCUM, KZ","2",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","2.2",",,I,25,","","","3.3",",,,I","","","",""
"KZ000036546","1940-04","48.55","83.683","427.0","KURCUM, KZ","5","3,I","3","3,I","0","3,I","","","","","","","","","","","","","","","","","12.7","3,,I,10,","","","22.8","3,,,I","","","",""
"KZ000036546","1940-05","48.55","83.683","427.0","KURCUM, KZ","7",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","5.5",",,I,18,","","","17.0",",,,I","","","",""
"KZ000036546","1940-06","48.55","83.683","427.0","KURCUM, KZ","4",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","5.6",",,I,17,","","","13.0",",,,I","","","",""
"KZ000036546","1940-07","48.55","83.683","427.0","KURCUM, KZ","2","1,I","1","1,I","0","1,I","","","","","","","","","","","","","","","","","2.6","1,,I,26,","","","3.5","1,,,I","","","",""
"KZ000036546","1940-08","48.55","83.683","427.0","KURCUM, KZ","4","1,I","3","1,I","0","1,I","","","","","","","","","","","","","","","","","7.2","1,,I,18,","","","18.3","1,,,I","","","",""
"KZ000036546","1940-09","48.55","83.683","427.0","KURCUM, KZ","8","1,I","5","1,I","0","1,I","","","","","","","","","","","","","","","","","13.6","1,,I,09,","","","46.2","1,,,I","","","",""
"KZ000036546","1940-11","48.55","83.683","427.0","KURCUM, KZ","7","2,I","3","2,I","0","2,I","","","","","","","","","","","","","","","","","5.8","2,,I,23,","","","17.2","2,,,I","","","",""
"KZ000036546","1940-12","48.55","83.683","427.0","KURCUM, KZ","14",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","5.5",",,I,03,","","","19.8",",,,I","","","",""
"KZ000036546","1941-01","48.55","83.683","427.0","KURCUM, KZ","3","1,I","0","1,I","0","1,I","","","","","","","","","","","","","","","","","0.9","1,,I,09,+","","","3.1","1,,,I","","","",""
