"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1MNSR0031","2018-09","45.59751","-94.31049","328.3","SAINT JOSEPH 2.5 N, MN US","68.2","5,a,,N"
"US1MNSR0031","2018-11","45.59751","-94.31049","328.3","SAINT JOSEPH 2.5 N, MN US","9.9","2,a,,N"
"US1MNSR0031","2021-04","45.59751","-94.31049","328.3","SAINT JOSEPH 2.5 N, MN US","143.4","3,a,,N"
"US1MNSR0031","2021-10","45.59751","-94.31049","328.3","SAINT JOSEPH 2.5 N, MN US","81.0",",a,,N"
