"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00387830","1894-06","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","7",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","48.3",",,6,28,","","","","","","","92.9",",,,6","","","","","","","",""
"USC00387830","1894-07","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","10",",6","10",",6","4",",6","","","","","","","","","","","","","","","","","","","","","67.1",",,6,10,","","","","","","","245.0",",,,6","","","","","","","",""
"USC00387830","1894-08","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","7",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","38.1",",,6,06,","","","","","","","111.7",",,,6","","","","","","","",""
"USC00387830","1894-09","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","5",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","","","55.9",",,6,27,","","","","","","","141.0",",,,6","","","","","","","",""
"USC00387830","1894-10","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","","","100.3",",,6,09,","","","","","","","106.7",",,,6","","","","","","","",""
"USC00387830","1894-11","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","19.1",",,6,03,","","","","","","","39.5",",,,6","","","","","","","",""
"USC00387830","1894-12","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","5","1,6","5","1,6","0","1,6","1",",6","","","","","","","","","","","","","","","","","51",",,6,31,","21.6","1,,6,04,","","","","","","","57.2","1,,,6","51",",,,6","","","","","",""
"USC00387830","1895-01","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","4",",6","4",",6","3",",6","","","","","","","","","","","","","","","","","","","","","63.5",",,6,10,","","","","","","","144.7",",,,6","","","","","","","",""
"USC00387830","1895-02","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","2","1,6","2","1,6","1","1,6","1",",6","","","","","","","","","","","","","","","","","51",",,6,12,","25.4","1,,6,02,","","","","","","","30.5","1,,,6","51",",,,6","","","","","",""
"USC00387830","1895-03","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","5",",6","5",",6","4",",6","","","","","","","","","","","","","","","","","","","","","50.8",",,6,15,+","","","","","","","184.2",",,,6","","","","","","","",""
"USC00387830","1895-04","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","4",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","","","27.9",",,6,07,","","","","","","","78.8",",,,6","","","","","","","",""
"USC00387830","1895-05","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","7",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","","","34.3",",,6,24,","","","","","","","116.9",",,,6","","","","","","","",""
"USC00387830","1895-07","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","3",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","","","78.7",",,6,06,","","","","","","","100.8",",,,6","","","","","","","",""
"USC00387830","1895-08","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","9",",6","9",",6","4",",6","","","","","","","","","","","","","","","","","","","","","57.2",",,6,04,","","","","","","","208.3",",,,6","","","","","","","",""
"USC00387830","1895-10","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","6.4",",,6,12,","","","","","","","6.4",",,,6","","","","","","","",""
"USC00387830","1895-11","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","10.2",",,6,11,","","","","","","","10.2",",,,6","","","","","","","",""
"USC00387830","1895-12","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","3",",6","3",",6","2",",6","","","","","","","","","","","","","","","","","","","","","50.8",",,6,30,","","","","","","","88.9",",,,6","","","","","","","",""
"USC00387830","1896-01","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","3",",6","3",",6","2",",6","","","","","","","","","","","","","","","","","","","","","50.8",",,6,17,","","","","","","","91.4",",,,6","","","","","","","",""
"USC00387830","1896-02","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","4",",6","4",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","0",",T,6,17,","114.3",",,6,07,","","","","","","","177.8",",,,6","0",",T,,6","","","","","",""
"USC00387830","1896-03","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","0",",6","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","0",",T,6,13,","0.0",",T,6,24,+","","","","","","","0.0",",T,,6","0",",T,,6","","","","","",""
"USC00387830","1896-04","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","3",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","","","26.7",",,6,24,","","","","","","","38.7",",,,6","","","","","","","",""
"USC00387830","1896-06","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","6",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","31.8",",,6,04,","","","","","","","101.9",",,,6","","","","","","","",""
"USC00387830","1896-07","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","6",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","","","101.6",",,6,07,","","","","","","","191.9",",,,6","","","","","","","",""
"USC00387830","1896-08","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","5",",6","5",",6","3",",6","","","","","","","","","","","","","","","","","","","","","94.0",",,6,27,","","","","","","","173.5",",,,6","","","","","","","",""
"USC00387830","1896-09","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","1",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","12.7",",,6,28,","","","","","","","12.7",",,,6","","","","","","","",""
"USC00387830","1896-10","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","24.1",",,6,23,","","","","","","","31.7",",,,6","","","","","","","",""
"USC00387830","1896-11","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","4",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","","","53.3",",,6,29,","","","","","","","98.6",",,,6","","","","","","","",""
"USC00387830","1896-12","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","","","","","","","1",",6","","","","","","","","","","","","","","","","","38",",,6,02,","","","","","","","","","","","38",",,,6","","","","","",""
"USC00387830","1897-01","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","2",",6","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","0",",,6,31,+","38.1",",,6,14,","","","","","","","49.3",",,,6","0",",,,6","","","","","",""
"USC00387830","1897-02","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","6",",6","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","0",",,6,28,+","80.0",",,6,06,","","","","","","","219.7",",,,6","0",",,,6","","","","","",""
"USC00387830","1897-03","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","6",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","","","33.0",",,6,14,+","","","","","","","90.4",",,,6","","","","","","","",""
"USC00387830","1897-04","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","3",",6","3",",6","2",",6","","","","","","","","","","","","","","","","","","","","","27.9",",,6,04,+","","","","","","","62.2",",,,6","","","","","","","",""
"USC00387830","1897-05","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","4",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","21.6",",,6,01,","","","","","","","59.2",",,,6","","","","","","","",""
"USC00387830","1897-06","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","6",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","","","37.6",",,6,28,","","","","","","","145.8",",,,6","","","","","","","",""
"USC00387830","1897-07","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","9",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","","","","","36.8",",,6,05,","","","","","","","89.6",",,,6","","","","","","","",""
"USC00387830","1897-08","33.566667","-81.583333","152.4","SHAWS FORK, SC US","","","","","8",",6","8",",6","4",",6","","","","","","","","","","","","","","","","","","","","","55.9",",,6,16,","","","","","","","214.3",",,,6","","","","","","","",""
