"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA002100FCG","1982-05","61.1833","-129.1333","890.0","HOUR LAKE, YT CA","","","0.0",",C","13",",C","6",",C","0",",C","","","1",",C","0",",C","26",",C","0",",C","0",",C","0",",C","-10.0",",C,05,","","","25",",,C,18,","11.2",",,C,17,","19.0",",C,28,","","","443.6",",C","39.1",",,,C","65",",,,C","4.02",",C","10.40",",,,C","-2.35",",,,C"
"CA002100FCG","1982-06","61.1833","-129.1333","890.0","HOUR LAKE, YT CA","","","","","","","","","","","0",",C","","","","","","","","","","","","","","","0",",,C,30,+","","","","","","","","","","","","","","","","","","","",""
"CA002100FCG","1982-07","61.1833","-129.1333","890.0","HOUR LAKE, YT CA","","","","","","","","","","","0",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","0",",,C,31,+","","","","","","","","","","","0",",,,C","","","","","",""
"CA002100FCG","1982-08","61.1833","-129.1333","890.0","HOUR LAKE, YT CA","","","","","","","","","","","0",",C","0",",C","","","","","","","","","","","","","0",",,C,31,+","0",",,C,31,+","","","","","","","","","79.3","5,a,,C","0",",,,C","","","","","",""
"CA002100FCG","1982-10","61.1833","-129.1333","890.0","HOUR LAKE, YT CA","","","0.0","3,C","12",",C","5",",C","0",",C","","","5",",C","2","2,C","26","2,C","13","2,C","0","2,C","0","2,C","-25.0","2,C,28,","","","96",",,C,30,","9.6",",,C,30,","10.5","2,C,13,","","","571.8","2,C","41.8",",,,C","398",",,,C","-2.04","3,C","2.29","2,,,C","-6.38","2,,,C"
"CA002100FCG","1982-11","61.1833","-129.1333","890.0","HOUR LAKE, YT CA","","","0.0","1,C","15",",C","4",",C","0",",C","","","4",",C","19",",C","30",",C","29","1,C","0","1,C","0","1,C","-42.0",",C,20,","","","58",",,C,04,","5.8",",,C,04,","-1.0","1,C,04,+","","","1036.2","1,C","27.2",",,,C","272",",,,C","-17.36","1,C","-12.69","1,,,C","-22.03",",,,C"
"CA002100FCG","1982-12","61.1833","-129.1333","890.0","HOUR LAKE, YT CA","","","0.0",",C","12",",C","2",",C","0",",C","","","2",",C","28",",C","31",",C","31",",C","0",",C","0",",C","-33.5",",C,05,","","","54",",,C,11,","5.4",",,C,11,","-10.0",",C,30,+","","","1210.1",",C","19.0",",,,C","190",",,,C","-20.70",",C","-16.45",",,,C","-24.95",",,,C"
"CA002100FCG","1983-01","61.1833","-129.1333","890.0","HOUR LAKE, YT CA","0.0","C","0.0","2,C","20",",C","10",",C","0",",C","","","10",",C","24",",C","31",",C","29","2,C","0","2,C","0","2,C","-46.0",",C,10,","","","112",",,C,13,","11.2",",,C,13,","-5.0","2,C,18,","","","1098.4","2,C","77.0",",,,C","770",",,,C","-20.18","2,C","-14.29","2,,,C","-26.06",",,,C"
"CA002100FCG","1983-02","61.1833","-129.1333","890.0","HOUR LAKE, YT CA","0.0","C","0.0",",C","15",",C","1",",C","0",",C","","","1",",C","22",",C","28",",C","28",",C","0",",C","0",",C","-42.0",",C,16,","","","26",",,C,05,","2.6",",,C,05,","-3.0",",C,25,+","","","1013.6",",C","24.6",",,,C","246",",,,C","-17.87",",C","-12.48",",,,C","-23.25",",,,C"
"CA002100FCG","1983-03","61.1833","-129.1333","890.0","HOUR LAKE, YT CA","0.0","C","0.0",",C","7",",C","2",",C","0",",C","","","2",",C","20",",C","31",",C","24",",C","0",",C","0",",C","-37.0",",C,07,","","","34",",,C,08,","3.4",",,C,08,","5.5",",C,12,","","","975.6",",C","12.2",",,,C","122",",,,C","-13.14",",C","-3.55",",,,C","-22.73",",,,C"
"CA002100FCG","1983-04","61.1833","-129.1333","890.0","HOUR LAKE, YT CA","0.0","C","0.0",",C","7",",C","1",",C","0",",C","","","1",",C","2",",C","27",",C","2",",C","0",",C","0",",C","-21.0",",C,07,","","","90",",,C,09,","9.0",",,C,09,","18.0",",C,27,","","","549.7",",C","16.2",",,,C","124",",,,C","0.01",",C","6.95",",,,C","-6.93",",,,C"
