"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00416499","1975-12","31.45389","-100.49333","598.6","O C FISHER DAM, TX US","","","1.3","1,0","2",",0","2",",0","0",",0","0",",0","0",",0","0","1,0","14","1,0","0","1,0","10","1,0","0","1,0","-10.6","1,0,19,","0",",,0,31,+","0",",,0,31,+","8.1",",,0,25,","25.6","1,0,06,","","","","","300.6","1,0","","","","","12.4",",,,0","0",",,,0","8.36","1,0","16.13","1,,,0","0.58","1,,,0","3833","2,,,0"
"USC00416499","1976-01","31.45389","-100.49333","598.6","O C FISHER DAM, TX US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","7",",0","0",",0","-11.7",",0,09,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","25.6",",0,24,","","","","","370.5",",0","","","","","0.0",",,,0","0",",,,0","6.38",",0","15.28",",,,0","-2.52",",,,0","4591",",,,0"
"USC00416499","1976-02","31.45389","-100.49333","598.6","O C FISHER DAM, TX US","3.3","0","3.3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","8",",0","1",",0","22",",0","0",",0","-3.9",",0,07,","0",",,0,29,+","0",",,0,29,+","3.8",",,0,17,","30.0",",0,10,","148.3","4,,,0","","","152.7",",0","5.35","3,,,0","23.29","2,,,0","3.8",",,,0","0",",,,0","13.18",",0","22.20",",,,0","4.17",",,,0","4857",",,,0"
"USC00416499","1976-03","31.45389","-100.49333","598.6","O C FISHER DAM, TX US","28.8","0","25.5",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","23",",0","0",",0","-3.9",",0,14,","0",",,0,31,+","0",",,0,31,+","3.6",",,0,08,","31.7",",0,26,","217.3","2,,,0","","","142.3",",0","6.93","1,,,0","26.29","1,,,0","5.9",",,,0","0",",,,0","14.57",",0","22.57",",,,0","6.56",",,,0","6089","1,,,0"
"USC00416499","1976-04","31.45389","-100.49333","598.6","O C FISHER DAM, TX US","71.0","0","42.2",",0","9",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","3.9",",0,01,","0",",,0,30,+","0",",,0,30,+","23.6",",,0,23,","30.0",",0,14,","199.7",",,,0","","","29.1",",0","12.48",",,,0","29.18",",,,0","107.6",",,,0","0",",,,0","18.77",",0","25.70",",,,0","11.84",",,,0","4854",",,,0"
"USC00416499","1976-05","31.45389","-100.49333","598.6","O C FISHER DAM, TX US","153.3","0","82.3",",0","6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","9",",0","7.8",",0,02,","0",",,0,31,+","0",",,0,31,+","37.6",",,0,13,","37.2",",0,30,","245.2",",,,0","","","17.5",",0","14.09",",,,0","29.20",",,,0","76.3",",,,0","0",",,,0","20.42",",0","27.51",",,,0","13.34",",,,0","3719",",,,0"
"USC00416499","1976-06","31.45389","-100.49333","598.6","O C FISHER DAM, TX US","387.0","0","233.7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","22",",0","14.4",",0,16,","0",",,0,30,+","0",",,0,30,+","4.8",",,0,08,","36.7",",0,13,","320.1",",,,0","","","0.0",",0","18.76",",,,0","33.42",",,,0","7.9",",,,0","0",",,,0","26.12",",0","33.18",",,,0","19.06",",,,0","4243",",,,0"
"USC00416499","1976-07","31.45389","-100.49333","598.6","O C FISHER DAM, TX US","582.6","0","195.6",",0","17",",0","12",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","16.1",",0,24,","0",",,0,31,+","0",",,0,31,+","32.5",",,0,03,","36.7",",0,04,","188.8",",,,0","0.0","0","0.0",",0","20.51",",,,0","31.42",",,,0","149.7",",,,0","0",",,,0","24.64",",0","29.62",",,,0","19.67",",,,0","",""
"USC00416499","1976-08","31.45389","-100.49333","598.6","O C FISHER DAM, TX US","842.0","0","259.4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","15.6",",0,19,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,30,","37.2",",0,13,+","280.0",",,,0","0.0","0","0.0",",0","19.97",",,,0","34.85",",,,0","15.0",",,,0","0",",,,0","26.70",",0","34.00",",,,0","19.40",",,,0","",""
"USC00416499","1976-09","31.45389","-100.49333","598.6","O C FISHER DAM, TX US","978.9","0","136.9",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","10.0",",0,30,+","0",",,0,30,+","0",",,0,30,+","28.7",",,0,19,","32.2",",0,06,+","156.2",",,,0","3.6","0","3.6",",0","18.32",",,,0","32.45",",,,0","73.1",",,,0","0",",,,0","22.78",",0","28.65",",,,0","16.90",",,,0","",""
