"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00197104","1902-05","42.416667","-72.0","353.6","RUTLAND, MA US","","","10.6","1,6","","","","","","","","","0",",6","2",",6","0","1,6","9","1,6","0","1,6","","","","","-3.3",",6,10,","","","","","29.4","1,6,23,","","","193.3","1,6","","","","","12.35","1,6","18.24","1,,,6","6.45",",,,6"
"USC00197104","1902-06","42.416667","-72.0","353.6","RUTLAND, MA US","","","10.0","2,6","8",",6","8",",6","0",",6","","","0","1,6","0","1,6","0","2,6","15","2,6","0","2,6","","","","","4.4","1,6,09,","","","13.5",",,6,21,","30.0","2,6,03,","","","77.7","2,6","56.1",",,,6","","","15.95","2,6","21.83","2,,,6","10.08","1,,,6"
"USC00197104","1902-07","42.416667","-72.0","353.6","RUTLAND, MA US","","","31.7","1,6","11",",6","7",",6","0",",6","","","0","1,6","0","1,6","0",",6","22",",6","0",",6","","","","","9.4","1,6,17,","","","16.0",",,6,22,","30.0",",6,14,+","35.8","6","35.8",",6","81.1",",,,6","","","18.06","1,6","22.56",",,,6","13.56","1,,,6"
"USC00197104","1902-08","42.416667","-72.0","353.6","RUTLAND, MA US","","","30.8","1,6","6",",6","5",",6","2",",6","","","0",",6","0",",6","0","1,6","24","1,6","0","1,6","","","","","6.7",",6,13,","","","77.2",",,6,11,","28.3","1,6,31,+","68.9","6","33.1","1,6","142.7",",,,6","","","18.26","1,6","23.47","1,,,6","13.05",",,,6"
"USC00197104","1902-09","42.416667","-72.0","353.6","RUTLAND, MA US","","","8.3","2,6","10",",6","9",",6","2",",6","","","0","1,6","0","1,6","0","2,6","9","2,6","0","2,6","4","","","","5.6","1,6,25,","","","34.3",",,6,28,","28.9","2,6,01,","161.6","6","92.7","2,6","118.5",",,,6","","","15.27","2,6","19.69","2,,,6","10.86","1,,,6"
"USC00197104","1902-10","42.416667","-72.0","353.6","RUTLAND, MA US","","","0.0",",6","8",",6","8",",6","4",",6","0",",6","0",",6","9",",6","0",",6","3",",6","0",",6","1","","","","-3.3",",6,30,+","0",",T,6,29,","65.8",",,6,28,","21.7",",6,03,+","402.6","6","241.0",",6","220.2",",,,6","0",",T,,6","10.56",",6","16.88",",,,6","4.24",",,,6"
"USC00197104","1902-11","42.416667","-72.0","353.6","RUTLAND, MA US","","","0.0","3,6","4",",6","3",",6","0",",6","1",",6","0","2,6","14","2,6","0","1,6","0","1,6","0","1,6","","","","","-7.2","2,6,29,","51",",,6,30,","7.9",",,6,26,","20.0","1,6,13,","694.5","6","291.9","1,6","15.8",",,,6","51",",,,6","7.58","3,6","15.15","1,,,6","0.00","2,,,6"
"USC00197104","1902-12","42.416667","-72.0","353.6","RUTLAND, MA US","","","0.0","1,6","11","5,6","8","5,6","2","5,6","","","1","1,6","29","1,6","13",",6","0",",6","0",",6","","","","","-27.2","1,6,09,","","","49.5","5,,6,21,","13.9",",6,04,","1333.3","6","638.8",",6","142.7","5,,,6","","","-2.82","1,6","3.70",",,,6","-9.33","1,,,6"
"USC00197104","1903-01","42.416667","-72.0","353.6","RUTLAND, MA US","0.0","6","0.0","3,6","8",",6","5",",6","0",",6","","","3",",6","31",",6","13","3,6","0","3,6","0","3,6","","","","","-23.3",",6,19,","","","22.9",",,6,21,","12.2","3,6,29,+","1950.2","6","616.9","3,6","66.1",",,,6","","","-3.65","3,6","2.02","3,,,6","-9.31",",,,6"
"USC00197104","1903-02","42.416667","-72.0","353.6","RUTLAND, MA US","","","","","7",",6","7",",6","1",",6","","","3",",6","25",",6","","","","","","","","","","","-21.1",",6,18,","","","27.7",",,6,04,","","","","","","","94.3",",,,6","","","","","","","-7.60",",,,6"
