"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IR000407660","1951-01","34.267","47.117","1322.0","KERMANSHAH, IR","0.0","G","0.0",",G","","","","","","","0",",G","28",",G","0",",G","0",",G","0",",G","-8.0",",G,29,+","","","14.0",",G,22,","","","483.3",",G","","","2.74",",G","8.61",",,,G","-3.13",",,,G"
"IR000407660","1951-02","34.267","47.117","1322.0","KERMANSHAH, IR","0.0","G","0.0",",G","","","","","","","0",",G","27",",G","5",",G","0",",G","0",",G","-16.0",",G,15,","","","15.0",",G,28,+","","","494.8",",G","","","0.66",",G","6.86",",,,G","-5.54",",,,G"
"IR000407660","1951-03","34.267","47.117","1322.0","KERMANSHAH, IR","0.0","G","0.0",",G","","","","","","","0",",G","25",",G","0",",G","1",",G","0",",G","-4.0",",G,15,","","","22.0",",G,24,","","","347.3",",G","","","7.13",",G","15.13",",,,G","-0.87",",,,G"
"IR000407660","1951-04","34.267","47.117","1322.0","KERMANSHAH, IR","0.2","G","0.2",",G","","","","","","","0",",G","5",",G","0",",G","12",",G","0",",G","-4.0",",G,05,","","","25.0",",G,18,","","","189.2",",G","","","12.03",",G","20.17",",,,G","3.90",",,,G"
"IR000407660","1951-05","34.267","47.117","1322.0","KERMANSHAH, IR","21.2","G","21.0",",G","","","","","","","0",",G","0",",G","0",",G","24",",G","0",",G","3.0",",G,12,+","","","32.0",",G,31,+","","","77.3",",G","","","16.52",",G","25.81",",,,G","7.23",",,,G"
"IR000407660","1951-06","34.267","47.117","1322.0","KERMANSHAH, IR","137.2","G","116.0",",G","","","","","","","0",",G","0",",G","0",",G","30",",G","24",",G","6.0",",G,11,","","","35.0",",G,25,+","","","0.0",",G","","","22.20",",G","33.27",",,,G","11.13",",,,G"
"IR000407660","1951-07","34.267","47.117","1322.0","KERMANSHAH, IR","403.4","G","266.2",",G","","","","","","","0",",G","0",",G","0",",G","31",",G","31",",G","11.0",",G,09,","","","42.0",",G,25,","0.0","G","0.0",",G","","","26.92",",G","37.87",",,,G","15.97",",,,G"
"IR000407660","1951-08","34.267","47.117","1322.0","KERMANSHAH, IR","622.1","G","218.7",",G","","","","","","","0",",G","0",",G","0",",G","31",",G","31",",G","10.0",",G,06,","","","38.0",",G,21,+","0.0","G","0.0",",G","","","25.39",",G","36.10",",,,G","14.68",",,,G"
"IR000407660","1951-09","34.267","47.117","1322.0","KERMANSHAH, IR","729.6","G","107.5",",G","","","","","","","0",",G","0",",G","0",",G","29",",G","15",",G","4.0",",G,26,","","","36.0",",G,16,","6.0","G","6.0",",G","","","21.72",",G","32.10",",,,G","11.33",",,,G"
"IR000407660","1951-10","34.267","47.117","1322.0","KERMANSHAH, IR","737.1","G","7.5",",G","","","","","","","0",",G","6",",G","0",",G","22",",G","0",",G","-2.0",",G,20,","","","32.0",",G,01,","123.3","G","117.3",",G","","","14.79",",G","23.74",",,,G","5.84",",,,G"
"IR000407660","1951-11","34.267","47.117","1322.0","KERMANSHAH, IR","737.1","G","0.0",",G","","","","","","","0",",G","14",",G","0",",G","3",",G","0",",G","-3.0",",G,25,","","","22.0",",G,18,+","397.8","G","274.5",",G","","","9.18",",G","16.90",",,,G","1.47",",,,G"
"IR000407660","1951-12","34.267","47.117","1322.0","KERMANSHAH, IR","737.1","G","0.0","1,G","","","","","","","0","1,G","24","1,G","2","1,G","0","1,G","0","1,G","-8.0","1,G,29,+","","","16.0","1,G,14,+","862.8","G","465.0","1,G","","","2.83","1,G","7.93","1,,,G","-2.27","1,,,G"
"IR000407660","1952-01","34.267","47.117","1322.0","KERMANSHAH, IR","0.0","G","0.0",",G","","","","","","","0",",G","30",",G","6",",G","0",",G","0",",G","-13.0",",G,08,","","","16.0",",G,25,","1410.6","G","547.8",",G","","","0.66",",G","6.42",",,,G","-5.10",",,,G"
"IR000407660","1952-02","34.267","47.117","1322.0","KERMANSHAH, IR","0.0","G","0.0",",G","","","","","","","0",",G","19",",G","0",",G","0",",G","0",",G","-9.0",",G,15,+","","","18.0",",G,22,","1811.8","G","401.2",",G","","","4.50",",G","10.90",",,,G","-1.90",",,,G"
"IR000407660","1952-03","34.267","47.117","1322.0","KERMANSHAH, IR","0.0","G","0.0",",G","","","","","","","0",",G","21",",G","1",",G","2",",G","0",",G","-9.0",",G,06,+","","","23.0",",G,31,","2179.1","G","367.3",",G","","","6.48",",G","13.35",",,,G","-0.39",",,,G"
"IR000407660","1952-04","34.267","47.117","1322.0","KERMANSHAH, IR","1.2","G","1.2",",G","","","","","","","0",",G","3",",G","0",",G","13",",G","0",",G","-4.0",",G,16,","","","28.0",",G,10,+","2366.3","G","187.2",",G","","","12.13",",G","19.90",",,,G","4.37",",,,G"
"IR000407660","1952-05","34.267","47.117","1322.0","KERMANSHAH, IR","10.7","G","9.5",",G","","","","","","","0",",G","0",",G","0",",G","24",",G","0",",G","3.0",",G,06,","","","32.0",",G,27,","2432.1","G","65.8",",G","","","16.52",",G","25.32",",,,G","7.71",",,,G"
"IR000407660","1952-06","34.267","47.117","1322.0","KERMANSHAH, IR","81.2","G","70.5",",G","","","","","","","0",",G","0",",G","0",",G","30",",G","10",",G","3.0",",G,02,","","","37.0",",G,30,","2434.6","G","2.5",",G","","","20.60",",G","31.93",",,,G","9.27",",,,G"
"IR000407660","1952-07","34.267","47.117","1322.0","KERMANSHAH, IR","387.4","G","306.2",",G","","","","","","","0",",G","0",",G","0",",G","31",",G","31",",G","13.0",",G,17,+","","","40.0",",G,13,+","0.0","G","0.0",",G","","","28.21",",G","37.77",",,,G","18.65",",,,G"
"IR000407660","1952-08","34.267","47.117","1322.0","KERMANSHAH, IR","622.1","G","234.7",",G","","","","","","","0",",G","0",",G","0",",G","31",",G","31",",G","11.0",",G,30,+","","","37.0",",G,26,+","0.0","G","0.0",",G","","","25.90",",G","36.06",",,,G","15.74",",,,G"
"IR000407660","1952-09","34.267","47.117","1322.0","KERMANSHAH, IR","728.1","G","106.0",",G","","","","","","","0",",G","0",",G","0",",G","30",",G","18",",G","7.0",",G,30,+","","","36.0",",G,05,+","0.0","G","0.0",",G","","","21.87",",G","32.83",",,,G","10.90",",,,G"
"IR000407660","1952-10","34.267","47.117","1322.0","KERMANSHAH, IR","734.9","G","6.8",",G","","","","","","","0",",G","3",",G","0",",G","31",",G","0",",G","-1.0",",G,28,+","","","32.0",",G,03,+","79.7","G","79.7",",G","","","15.98",",G","27.55",",,,G","4.42",",,,G"
"IR000407660","1952-11","34.267","47.117","1322.0","KERMANSHAH, IR","734.9","G","0.0",",G","","","","","","","0",",G","15",",G","0",",G","8",",G","0",",G","-7.0",",G,19,","","","23.0",",G,11,+","397.7","G","318.0",",G","","","7.73",",G","15.10",",,,G","0.37",",,,G"
"IR000407660","1952-12","34.267","47.117","1322.0","KERMANSHAH, IR","734.9","G","0.0",",G","","","","","","","0",",G","24",",G","0",",G","0",",G","0",",G","-9.0",",G,31,","","","19.0",",G,10,","803.5","G","405.8",",G","","","5.24",",G","11.81",",,,G","-1.32",",,,G"
"IR000407660","1953-01","34.267","47.117","1322.0","KERMANSHAH, IR","0.0","G","0.0",",G","","","","","","","0",",G","23",",G","0",",G","0",",G","0",",G","-8.0",",G,27,+","","","16.0",",G,05,","1235.8","G","432.3",",G","","","4.39",",G","10.61",",,,G","-1.84",",,,G"
"IR000407660","1953-02","34.267","47.117","1322.0","KERMANSHAH, IR","0.0","G","0.0",",G","","","","","","","0",",G","25",",G","0",",G","0",",G","0",",G","-8.0",",G,14,","","","19.0",",G,17,","1622.6","G","386.8",",G","","","4.52",",G","11.25",",,,G","-2.21",",,,G"
"IR000407660","1953-03","34.267","47.117","1322.0","KERMANSHAH, IR","0.0","G","0.0",",G","","","","","","","0",",G","21",",G","0",",G","0",",G","0",",G","-8.0",",G,23,","","","21.0",",G,29,","2035.9","G","413.3",",G","","","5.00",",G","11.42",",,,G","-1.42",",,,G"
"IR000407660","1953-04","34.267","47.117","1322.0","KERMANSHAH, IR","0.2","G","0.2",",G","","","","","","","0",",G","0",",G","0",",G","14",",G","0",",G","1.0",",G,08,","","","28.0",",G,20,","2203.1","G","167.2",",G","","","12.77",",G","20.10",",,,G","5.43",",,,G"
"IR000407660","1953-05","34.267","47.117","1322.0","KERMANSHAH, IR","7.7","G","7.5",",G","","","","","","","0",",G","0",",G","0",",G","30",",G","0",",G","3.0",",G,13,+","","","31.0",",G,19,","2258.4","G","55.3",",G","","","16.79",",G","26.45",",,,G","7.13",",,,G"
"IR000407660","1953-06","34.267","47.117","1322.0","KERMANSHAH, IR","108.4","G","100.7",",G","","","","","","","0",",G","0",",G","0",",G","30",",G","14",",G","6.0",",G,01,","","","37.0",",G,25,","2261.1","G","2.7",",G","","","21.60",",G","32.57",",,,G","10.63",",,,G"
"IR000407660","1953-07","34.267","47.117","1322.0","KERMANSHAH, IR","380.6","G","272.2",",G","","","","","","","0",",G","0",",G","0",",G","31",",G","30",",G","11.0",",G,09,+","","","41.0",",G,17,+","0.0","G","0.0",",G","","","27.11",",G","37.13",",,,G","17.10",",,,G"
"IR000407660","1953-08","34.267","47.117","1322.0","KERMANSHAH, IR","622.3","G","241.7",",G","","","","","","","0",",G","0",",G","0",",G","31",",G","31",",G","12.0",",G,29,","","","39.0",",G,10,","0.0","G","0.0",",G","","","26.13",",G","35.94",",,,G","16.32",",,,G"
"IR000407660","1953-09","34.267","47.117","1322.0","KERMANSHAH, IR","702.8","G","80.5",",G","","","","","","","0",",G","0",",G","0",",G","30",",G","15",",G","6.0",",G,30,+","","","37.0",",G,02,+","2.0","G","2.0",",G","","","20.95",",G","32.27",",,,G","9.63",",,,G"
