"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00154755","1941-04","37.25083","-84.93278","265.2","LIBERTY, KY US","12",",6","11",",6","1",",6","","","","","","","","","","","","","33.0",",,6,04,","108.9",",,,6","",""
"USC00154755","1941-06","37.25083","-84.93278","265.2","LIBERTY, KY US","9",",6","8",",6","3",",6","","","","","","","","","","","","","34.3",",,6,11,","147.9",",,,6","",""
"USC00154755","1941-07","37.25083","-84.93278","265.2","LIBERTY, KY US","8",",6","7",",6","3",",6","","","","","","","","","","","","","55.9",",,6,19,","170.1",",,,6","",""
"USC00154755","1941-09","37.25083","-84.93278","265.2","LIBERTY, KY US","6",",6","5",",6","0",",6","","","","","","","","","","","","","15.5",",,6,03,","39.6",",,,6","",""
"USC00154755","1941-10","37.25083","-84.93278","265.2","LIBERTY, KY US","7",",6","6",",6","0",",6","","","","","","","","","","","","","19.1",",,6,31,","67.4",",,,6","",""
"USC00154755","1941-11","37.25083","-84.93278","265.2","LIBERTY, KY US","10",",6","6",",6","1",",6","","","0",",6","","","","","","","0",",T,6,10,+","37.8",",,6,23,","82.9",",,,6","0",",T,,6"
"USC00154755","1941-12","37.25083","-84.93278","265.2","LIBERTY, KY US","8",",6","8",",6","1",",6","","","","","","","","","","","","","29.2",",,6,13,","73.3",",,,6","",""
"USC00154755","1942-01","37.25083","-84.93278","265.2","LIBERTY, KY US","8",",6","6",",6","1",",6","","","1",",6","","","","","","","51",",,6,04,","30.5",",,6,01,","85.2",",,,6","51",",,,6"
"USC00154755","1942-02","37.25083","-84.93278","265.2","LIBERTY, KY US","7",",6","6",",6","1",",6","","","0",",6","","","","","","","0",",T,6,25,+","36.6",",,6,17,","70.1",",,,6","0",",T,,6"
"USC00154755","1942-07","37.25083","-84.93278","265.2","LIBERTY, KY US","13",",6","10",",6","2",",6","","","","","","","","","","","","","26.7",",,6,09,","136.4",",,,6","",""
"USC00154755","1942-09","37.25083","-84.93278","265.2","LIBERTY, KY US","8",",6","6",",6","0",",6","","","","","","","","","","","","","22.9",",,6,27,","90.3",",,,6","",""
"USC00154755","1942-11","37.25083","-84.93278","265.2","LIBERTY, KY US","13",",6","11",",6","1",",6","","","0",",6","","","","","","","0",",,6,30,+","58.4",",,6,23,","138.8",",,,6","0",",,,6"
"USC00154755","1942-12","37.25083","-84.93278","265.2","LIBERTY, KY US","16",",6","9",",6","2",",6","","","","","","","","","","","","","52.3",",,6,30,","202.9",",,,6","",""
"USC00154755","1943-01","37.25083","-84.93278","265.2","LIBERTY, KY US","11",",6","5",",6","0",",6","","","1",",6","","","","","","","76",",,6,26,","19.6",",,6,26,","53.0",",,,6","76",",,,6"
"USC00154755","1943-02","37.25083","-84.93278","265.2","LIBERTY, KY US","8","1,6","4","1,6","0","1,6","","","","","","","","","","","","","21.8","1,,6,11,","55.1","1,,,6","",""
