"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00071200","2007-03","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","0.3","0","0.3",",0","10",",0","8",",0","2",",0","4",",0","2",",0","0",",0","19",",0","2",",0","5",",0","0",",0","","","","","-14.4",",0,08,","51",",,0,16,","61",",,0,16,","58.9",",,0,16,","27.2",",0,27,","","","","","","","","","384.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125.0",",,,0","97",",,,0","5.94",",0","12.28",",,,0","-0.41",",,,0","","","",""
"USC00071200","2007-04","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","2.5","0","2.2",",0","6",",0","5",",0","4",",0","0",",0","0",",0","0",",0","7",",0","0",",0","9",",0","0",",0","1","","2","","-3.9",",0,11,","0",",,0,30,+","0",",T,0,16,+","109.0",",,0,15,","28.3",",0,30,","","","","","","","","","255.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","220.3",",,,0","0",",T,,0","9.89",",0","15.35",",,,0","4.42",",,,0","","","",""
"USC00071200","2007-05","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","42.9","0","40.4",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","1",",0","1","","2","","2.2",",0,08,+","0",",,0,31,+","0",",,0,31,+","24.4",",,0,16,","32.2",",0,31,","","","","","","","","","68.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5",",,,0","0",",,,0","17.43",",0","24.53",",,,0","10.33",",,,0","","","",""
"USC00071200","2007-06","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","159.6","0","116.7",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","","","6","","8.3",",0,23,","0",",,0,30,+","0",",,0,30,+","31.2",",,0,03,","34.4",",0,08,","","","","","","","","","5.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.8",",,,0","0",",,,0","22.03",",0","27.89",",,,0","16.16",",,,0","","","",""
"USC00071200","2007-07","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","325.4","0","165.8",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","4","","8","","9.4",",0,02,","0",",,0,31,+","0",",,0,31,+","51.1",",,0,30,","35.0",",0,10,+","1.4","0","","","","","","","1.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","160.8",",,,0","0",",,,0","23.63",",0","29.50",",,,0","17.77",",,,0","","","",""
"USC00071200","2007-08","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","500.8","0","175.4",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","8",",0","1","","4","","12.8",",0,14,","0",",,0,31,+","0",",,0,31,+","21.3",",,0,20,","35.6",",0,08,","6.1","0","","","","","","","4.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.6",",,,0","0",",,,0","23.84",",0","29.26",",,,0","18.41",",,,0","","","",""
"USC00071200","2007-09","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","578.0","0","77.2",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","3",",0","2","","1","","6.1",",0,17,+","0",",,0,30,+","0",",,0,30,+","10.9",",,0,11,","32.8",",0,26,+","27.5","0","","","","","","","21.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.1",",,,0","0",",,,0","20.19",",0","27.22",",,,0","13.16",",,,0","","","",""
"USC00071200","2007-10","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","618.8","0","40.8",",0","8",",0","8",",0","2",",0","0",",0","0",",0","0",",0","2",",0","0",",0","21",",0","1",",0","4","","2","","-1.1",",0,29,","0",",,0,31,+","0",",,0,31,+","35.6",",,0,26,","32.2",",0,09,","125.2","0","","","","","","","97.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","136.2",",,,0","0",",,,0","16.50",",0","22.88",",,,0","10.11",",,,0","","","",""
"USC00071200","2007-11","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","618.8","0","0.0",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","2",",0","0",",0","4","","","","-7.2",",0,24,","0",",,0,30,+","0",",,0,30,+","16.0",",,0,15,","21.7",",0,22,","478.0","0","","","","","","","352.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.5",",,,0","0",",,,0","6.57",",0","11.91",",,,0","1.23",",,,0","","","",""
"USC00071200","2007-12","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","618.8","0","0.0",",0","19",",0","14",",0","2",",0","4",",0","1",",0","0",",0","22",",0","2",",0","0",",0","0",",0","3","","","","-11.1",",0,07,","102",",,0,06,+","102",",,0,05,","26.9",",,0,02,","17.2",",0,23,","967.0","0","","","","","","","489.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129.3",",,,0","105",",,,0","2.56",",0","6.61",",,,0","-1.49",",,,0","","","",""
"USC00071200","2008-01","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","0.0","0","0.0",",0","12",",0","4",",0","0",",0","1",",0","1",",0","0",",0","24",",0","2",",0","0",",0","0",",0","","","1","","-11.1",",0,04,","25",",,0,17,","66",",,0,17,","16.3",",,0,17,","18.9",",0,08,","1496.8","0","","","","","","","529.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.0",",,,0","71",",,,0","1.24",",0","6.16",",,,0","-3.68",",,,0","","","",""
"USC00071200","2008-02","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","0.0","0","0.0","1,0","10",",0","6",",0","2",",0","2",",0","2",",0","0","1,0","24","1,0","3",",0","2",",0","0",",0","1","","1","","-11.1","1,0,11,","25",",,0,22,+","30",",,0,22,","42.7",",,0,13,","21.7",",0,18,","1944.5","0","","","","","","","447.7",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.4",",,,0","58",",,,0","2.20","1,0","7.74",",,,0","-3.33","1,,,0","","","",""
"USC00071200","2008-03","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","0.0","0","0.0",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","0",",0","0",",0","","","","","-5.6",",0,10,","0",",,0,31,+","0",",T,0,18,","22.9",",,0,08,","20.6",",0,04,","2309.6","0","","","","","","","365.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.7",",,,0","0",",T,,0","6.55",",0","12.24",",,,0","0.87",",,,0","","","",""
"USC00071200","2008-04","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","0.3","0","0.3",",0","12",",0","7",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","13",",0","0",",0","1","","4","","-2.8",",0,03,","0",",,0,30,+","0",",,0,30,+","14.5",",,0,28,","28.9",",0,18,","2478.7","0","","","","","","","169.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.9",",,,0","0",",,,0","12.71",",0","18.56",",,,0","6.85",",,,0","","","",""
"USC00071200","2008-05","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","10.9","0","10.6",",0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","","","4","","3.3",",0,01,","0",",,0,31,+","0",",,0,31,+","63.5",",,0,09,","28.3",",0,27,","2590.3","0","","","","","","","111.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","144.4",",,,0","0",",,,0","15.07",",0","21.42",",,,0","8.73",",,,0","","","",""
"USC00071200","2008-06","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","162.2","0","151.3",",0","9",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","6",",0","2","","5","","10.0",",0,18,","0",",,0,30,+","0",",,0,30,+","55.6",",,0,04,","35.6",",0,10,","2591.7","0","","","","","","","1.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.1",",,,0","0",",,,0","23.33",",0","29.61",",,,0","17.06",",,,0","","","",""
"USC00071200","2008-07","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","361.6","0","199.4",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","4","","14.4",",0,25,","0",",,0,31,+","0",",,0,31,+","62.7",",,0,23,","34.4",",0,20,+","0.0","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","146.2",",,,0","0",",,,0","24.76",",0","30.76",",,,0","18.76",",,,0","","","",""
"USC00071200","2008-08","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","483.3","0","121.7",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","3","","10.6",",0,27,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,14,","31.7",",0,01,","0.0","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.6",",,,0","0",",,,0","22.26",",0","28.44",",,,0","16.08",",,,0","","","",""
"USC00071200","2008-09","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","560.2","0","76.9",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","4",",0","","","3","","7.2",",0,21,","0",",,0,30,+","0",",,0,30,+","79.8",",,0,06,","34.4",",0,04,","18.0","0","","","","","","","18.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","130.8",",,,0","0",",,,0","20.30",",0","25.93",",,,0","14.66",",,,0","","","",""
"USC00071200","2008-11","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","","","0.0",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","13",",0","0",",0","2",",0","0",",0","","","","","-7.2",",0,24,","0",",T,0,21,","5",",,0,21,","31.0",",,0,15,","23.9",",0,15,","","","","","","","","","329.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.7",",,,0","5",",,,0","7.35",",0","11.90",",,,0","2.80",",,,0","","","",""
"USC00071200","2008-12","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","","","0.0",",0","13",",0","7",",0","1",",0","1",",0","1",",0","0",",0","21",",0","3",",0","0",",0","0",",0","","","","","-9.4",",0,23,","25",",,0,06,","25",",,0,06,","55.1",",,0,11,","19.4",",0,10,","","","","","","","","","461.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110.7",",,,0","25",",,,0","3.45",",0","8.44",",,,0","-1.54",",,,0","","","",""
"USC00071200","2009-01","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","0.0","0","0.0",",0","8",",0","4",",0","1",",0","2",",0","1",",0","0",",0","29",",0","11",",0","0",",0","0",",0","2","","","","-16.7",",0,17,","51",",,0,27,","48",",,0,27,","44.2",",,0,07,","12.2",",0,23,","","","","","","","","","636.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.5",",,,0","74",",,,0","-2.20",",0","2.03",",,,0","-6.44",",,,0","","","",""
"USC00071200","2009-02","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","0.0","0","0.0",",0","7",",0","1",",0","0",",0","2",",0","1",",0","0",",0","23",",0","2",",0","0",",0","0",",0","","","","","-11.7",",0,05,","25",",,0,04,+","25",",,0,03,","4.6",",,0,18,","20.0",",0,11,","","","","","","","","","445.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0",",,,0","38",",,,0","2.43",",0","8.16",",,,0","-3.31",",,,0","","","",""
"USC00071200","2009-03","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","0.0","0","0.0",",0","11",",0","9",",0","0",",0","4",",0","2",",0","0",",0","15",",0","2",",0","3",",0","0",",0","2","","","","-16.1",",0,04,","152",",,0,02,","147",",,0,02,","12.7",",,0,28,","23.9",",0,29,","","","","","","","","","405.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.7",",,,0","266",",,,0","5.25",",0","10.82",",,,0","-0.32",",,,0","","","",""
"USC00071200","2009-04","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","14.7","0","14.7",",0","13",",0","9",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","8",",0","1",",0","1","","3","","-2.8",",0,13,","0",",,0,30,+","0",",,0,30,+","26.2",",,0,03,","33.3",",0,26,","","","","","","","","","203.6",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","118.2",",,,0","0",",,,0","12.04",",0","18.12",",,,0","5.96",",,,0","","","",""
"USC00071200","2009-05","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","43.3","0","28.6",",0","14",",0","9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","3","","3","","0.6",",0,19,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,06,","29.4",",0,23,","","","","","","","","","69.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120.9",",,,0","0",",,,0","17.00",",0","22.74",",,,0","11.27",",,,0","","","",""
"USC00071200","2009-06","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","137.9","0","94.6",",0","14",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","2","","6","","5.6",",0,01,","0",",,0,30,+","0",",,0,30,+","45.2",",,0,18,","31.1",",0,26,","","","","","","","","","12.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","131.4",",,,0","0",",,,0","21.07",",0","26.00",",,,0","16.15",",,,0","","","",""
"USC00071200","2009-07","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","271.1","0","133.2",",0","8",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","1",",0","","","10","","11.7",",0,15,","0",",,0,31,+","0",",,0,31,+","35.3",",,0,17,","32.2",",0,16,","0.0","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.9",",,,0","0",",,,0","22.63",",0","28.59",",,,0","16.67",",,,0","","","",""
"USC00071200","2009-08","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","453.8","0","182.7",",0","11",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","","","9","","14.4",",0,31,","0",",,0,31,+","0",",,0,31,+","38.6",",,0,02,","33.9",",0,10,","0.0","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","176.7",",,,0","0",",,,0","24.23",",0","29.27",",,,0","19.18",",,,0","","","",""
"USC00071200","2009-09","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","487.2","0","33.4",",0","11",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","2","","2","","5.0",",0,20,","0",",,0,30,+","0",",,0,30,+","94.5",",,0,11,","28.9",",0,05,","29.8","0","","","","","","","29.8",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","153.4",",,,0","0",",,,0","18.45",",0","23.46",",,,0","13.44",",,,0","","","",""
"USC00071200","2009-10","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","490.6","0","3.4",",0","14",",0","8",",0","3",",0","0",",0","0",",0","0",",0","2",",0","0",",0","9",",0","0",",0","","","1","","0.0",",0,20,+","0",",,0,31,+","0",",,0,31,+","46.7",",,0,24,","26.7",",0,09,","218.3","0","","","","","","","188.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158.8",",,,0","0",",,,0","12.36",",0","17.67",",,,0","7.05",",,,0","","","",""
"USC00071200","2009-11","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","490.6","0","0.0",",0","13",",0","10",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","2",",0","0",",0","2","","1","","-4.4",",0,07,","0",",,0,30,+","0",",,0,30,+","14.7",",,0,12,","21.7",",0,08,","486.5","0","","","","","","","268.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.2",",,,0","0",",,,0","9.39",",0","14.23",",,,0","4.56",",,,0","","","",""
"USC00071200","2009-12","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","490.6","0","0.0",",0","10",",0","9",",0","4",",0","8",",0","3",",0","0",",0","25",",0","3",",0","0",",0","0",",0","","","","","-11.1",",0,24,","356",",,0,19,","432",",,0,19,","51.8",",,0,09,","20.0",",0,03,","1002.7","0","","","","","","","516.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219.2",",,,0","500",",,,0","1.68",",0","6.11",",,,0","-2.74",",,,0","","","",""
"USC00071200","2010-01","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","0.0","0","0.0",",0","8",",0","3",",0","1",",0","3",",0","2",",0","0",",0","29",",0","9",",0","0",",0","0",",0","","","1","","-11.1",",0,11,","102",",,0,30,","109",",,0,30,","45.0",",,0,25,","16.7",",0,25,","1574.2","0","","","","","","","571.5",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.8",",,,0","156",",,,0","-0.10",",0","4.23",",,,0","-4.44",",,,0","","","",""
"USC00071200","2010-02","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","0.0","0","0.0",",0","12",",0","7",",0","1",",0","22",",0","6",",0","0",",0","25",",0","3",",0","0",",0","0",",0","","","","","-12.2",",0,08,+","533",",,0,10,","493",",,0,06,","46.7",",,0,06,","8.3",",0,21,","2104.4","0","","","","","","","530.2",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","143.0",",,,0","1192",",,,0","-0.60",",0","3.34",",,,0","-4.54",",,,0","","","",""
"USC00071200","2010-03","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","0.0","0","0.0",",0","14",",0","9",",0","2",",0","0",",0","0",",0","0",",0","8",",0","0",",0","4",",0","0",",0","1","","1","","-2.8",",0,28,","0",",,0,31,+","0",",T,0,26,","39.4",",,0,13,","22.8",",0,21,+","2413.5","0","","","","","","","309.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","148.1",",,,0","0",",T,,0","8.36",",0","14.02",",,,0","2.71",",,,0","","","",""
"USC00071200","2010-04","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","11.7","0","11.7",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","1",",0","0",",0","12",",0","0",",0","2","","1","","0.0",",0,28,","0",",,0,30,+","0",",,0,30,+","28.4",",,0,25,","30.6",",0,07,+","2585.4","0","","","","","","","171.9",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74.0",",,,0","0",",,,0","12.99",",0","19.87",",,,0","6.11",",,,0","","","",""
"USC00071200","2010-05","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","68.5","0","56.8",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","2",",0","","","4","","0.6",",0,11,+","0",",,0,31,+","0",",,0,31,+","17.5",",,0,18,","32.8",",0,31,+","2648.5","0","","","","","","","63.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.7",",,,0","0",",,,0","18.13",",0","24.10",",,,0","12.15",",,,0","","","",""
"USC00071200","2010-06","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","257.9","0","189.4",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","13",",0","","","4","","11.1",",0,09,","0",",,0,30,+","0",",,0,30,+","12.4",",,0,28,","37.2",",0,24,","2651.6","0","","","","","","","3.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.1",",,,0","0",",,,0","24.54",",0","30.81",",,,0","18.27",",,,0","","","",""
"USC00071200","2010-07","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","494.8","0","236.9",",0","8",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","7","","10.6",",0,02,","0",",,0,31,+","0",",,0,31,+","32.0",",,0,13,","39.4",",0,07,+","0.0","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125.5",",,,0","0",",,,0","25.97",",0","32.08",",,,0","19.86",",,,0","","","",""
"USC00071200","2010-08","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","689.0","0","194.2",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","1","","3","","11.1",",0,27,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,12,","36.1",",0,31,","0.0","0","","","","","","","0.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.9",",,,0","0",",,,0","24.60",",0","30.28",",,,0","18.91",",,,0","","","",""
"USC00071200","2010-09","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","779.9","0","90.9",",0","8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","6",",0","1","","3","","6.1",",0,21,","0",",,0,30,+","0",",,0,30,+","68.3",",,0,30,","35.6",",0,01,","7.4","0","","","","","","","7.4",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","135.1",",,,0","0",",,,0","21.11",",0","27.74",",,,0","14.49",",,,0","","","",""
"USC00071200","2010-10","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","786.0","0","6.1",",0","10",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","1","","1","","0.6",",0,23,","0",",,0,31,+","0",",,0,31,+","77.0",",,0,01,","27.8",",0,11,","163.5","0","","","","","","","156.1",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142.8",",,,0","0",",,,0","13.49",",0","19.41",",,,0","7.58",",,,0","","","",""
"USC00071200","2010-11","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","786.0","0","0.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","2","","","","-5.6",",0,29,","0",",,0,30,+","0",",T,0,25,","43.7",",,0,04,","18.9",",0,13,","479.8","0","","","","","","","316.3",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.8",",,,0","0",",T,,0","7.79",",0","13.31",",,,0","2.27",",,,0","","","",""
"USC00071200","2010-12","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","786.0","0","0.0",",0","6",",0","3",",0","1",",0","2",",0","1",",0","0",",0","29",",0","5",",0","0",",0","0",",0","1","","","","-10.0",",0,17,","76",",,0,26,","81",",,0,26,","26.4",",,0,12,","16.1",",0,01,","1052.8","0","","","","","","","573.0",",0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.9",",,,0","102",",,,0","-0.15",",0","3.79",",,,0","-4.09",",,,0","","","",""
"USC00071200","2011-01","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","0.0","7","0.0",",7","12",",7","6",",7","1",",7","15",",7","3",",7","0",",7","29",",7","8",",7","0",",7","0",",7","3","","1","","-12.8",",7,24,","229",",,7,26,","262",",,7,26,","41.9",",,7,26,","14.4",",7,02,+","1680.4","7","   1.7",",,,7,5,2","   2.2",",,,7,5,3","   3.3",",,,7,5,5","627.6",",7","   3.3",",,,7,5,2","   3.3",",,,7,5,3","   3.9",",,,7,5,5","   0.6",",,,7,5,2","   1.1",",,,7,5,3","   2.2",",,,7,5,5","   0.6",",,,7,5,2","   1.1",",,,7,5,3","   2.2",",,,7,5,5","   0.8",",,,7,5,2","   1.4",",,,7,5,3","   2.7",",,,7,5,5","   1.0",",,,7,5,2","   1.6",",,,7,5,3","   2.8",",,,7,5,5","77.4",",,,7","459",",,,7","-1.91",",7","2.31",",,,7","-6.14",",,,7","","","",""
"USC00071200","2011-02","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","0.0","7","0.0",",7","10",",7","6",",7","0",",7","10",",7","2",",7","0",",7","21",",7","2",",7","1",",7","0",",7","4","","2","","-12.8",",7,23,","127",",,7,01,","66",",,7,22,","22.9",",,7,25,","21.1",",7,18,","2129.2","7","   5.6",",,,7,5,2","   5.6",",,,7,5,3","   5.0",",,,7,5,5","448.8",",7","   8.3",",,,7,5,2","   7.2",",,,7,5,3","   5.6",",,,7,5,5","   0.6",",,,7,5,2","   1.1",",,,7,5,3","   2.2",",,,7,5,5","   0.6",",,,7,5,2","   1.1",",,,7,5,3","   2.2",",,,7,5,5","   1.9",",,,7,5,2","   2.3",",,,7,5,3","   3.1",",,,7,5,5","   3.0",",,,7,5,2","   3.0",",,,7,5,3","   3.3",",,,7,5,5","72.1",",,,7","127",",,,7","2.31",",7","8.03",",,,7","-3.42",",,,7","","","",""
"USC00071200","2011-03","39.5917","-75.7325","24.4","BEAR 2 SW, DE US","0.0","7","0.0",",7","10",",7","5",",7","2",",7","0",",7","0",",7","0",",7","15",",7","0",",7","1",",7","0",",7","3","","2","","-5.6",",7,29,+","0",",,7,31,+","0",",T,7,24,","34.8",",,7,06,","24.4",",7,18,","2517.5","7","  10.0",",,,7,5,2","  10.0",",,,7,5,3","   8.9",",,,7,5,5","388.3",",7","  11.7",",,,7,5,2","  11.1",",,,7,5,3","   9.4",",,,7,5,5","   3.3",",,,7,5,2","   3.9",",,,7,5,3","   5.0",",,,7,5,5","   5.6",",,,7,5,2","   5.6",",,,7,5,3","   5.6",",,,7,5,5","   6.0",",,,7,5,2","   6.6",",,,7,5,3","   7.1",",,,7,5,5","   8.5",",,,7,5,2","   8.1",",,,7,5,3","   7.4",",,,7,5,5","113.6",",,,7","0",",T,,7","5.81",",7","11.16",",,,7","0.45",",,,7","","","",""
