"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00199080","1893-01","42.266667","-71.633333","90.8","WESTBORO, MA US","0.0","6","0.0","1,6","7","2,6","5","2,6","1","2,6","4",",6","10","1,6","30","1,6","22",",6","0",",6","0",",6","1","","","","-24.4","1,6,17,","152",",,6,10,+","27.9","2,,6,01,","10.0",",6,02,","","","795.9",",6","60.9","2,,,6","387",",,,6","-7.99","1,6","-2.70",",,,6","-13.27","1,,,6"
"USC00199080","1893-02","42.266667","-71.633333","90.8","WESTBORO, MA US","0.0","6","0.0","3,6","11",",6","11",",6","3",",6","8",",6","2","2,6","25","2,6","7","1,6","0","1,6","0","1,6","","","","","-18.9","2,6,21,","330",",,6,22,","34.5",",,6,22,","11.1","1,6,15,","","","537.6","1,6","177.2",",,,6","1245",",,,6","-3.14","3,6","2.69","1,,,6","-8.98","2,,,6"
"USC00199080","1893-03","42.266667","-71.633333","90.8","WESTBORO, MA US","0.0","6","0.0","2,6","7","1,6","7","1,6","2","1,6","3",",6","0","1,6","27","1,6","3","1,6","0","1,6","0","1,6","","","","","-17.2","1,6,06,","51",",,6,01,","27.9","1,,6,09,","11.7","1,6,14,","","","525.1","1,6","94.0","1,,,6","114",",,,6","0.16","2,6","5.71","1,,,6","-5.40","1,,,6"
"USC00199080","1893-04","42.266667","-71.633333","90.8","WESTBORO, MA US","0.0","6","0.0","2,6","8","2,6","6","2,6","1","2,6","2",",6","0","1,6","16","1,6","0","1,6","1","1,6","0","1,6","","","","","-8.3","1,6,07,","140",",,6,06,","29.7","2,,6,21,","22.2","1,6,14,","","","328.3","1,6","91.2","2,,,6","229",",,,6","6.79","2,6","13.39","1,,,6","0.19","1,,,6"
"USC00199080","1893-05","42.266667","-71.633333","90.8","WESTBORO, MA US","17.2","6","17.2",",6","8",",6","5",",6","2",",6","","","0",",6","1",",6","0",",6","16",",6","1",",6","","","","","0.0",",6,08,","","","87.4",",,6,04,","32.2",",6,23,","","","139.5",",6","168.1",",,,6","","","14.39",",6","20.84",",,,6","7.94",",,,6"
"USC00199080","1893-06","42.266667","-71.633333","90.8","WESTBORO, MA US","81.1","6","63.9","2,6","5",",6","4",",6","0",",6","","","0","1,6","0","1,6","0","1,6","25","1,6","7","1,6","","","","","6.1","1,6,02,","","","23.4",",,6,24,","35.6","1,6,21,","","","26.7","1,6","53.6",",,,6","","","19.85","2,6","26.72","1,,,6","12.97","1,,,6"
"USC00199080","1893-07","42.266667","-71.633333","90.8","WESTBORO, MA US","178.4","6","97.3",",6","9",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","2",",6","","","5","","6.7",",6,25,","","","14.5",",,6,05,","33.9",",6,22,","3.6","6","3.6",",6","54.8",",,,6","","","21.35",",6","28.96",",,,6","13.75",",,,6"
"USC00199080","1893-08","42.266667","-71.633333","90.8","WESTBORO, MA US","274.9","6","96.5",",6","7",",6","6",",6","2",",6","","","0",",6","0",",6","0",",6","30",",6","4",",6","","","3","","7.2",",6,14,","","","28.4",",,6,21,","33.9",",6,10,","8.1","6","4.5",",6","108.4",",,,6","","","21.30",",6","27.55",",,,6","15.05",",,,6"
"USC00199080","1893-09","42.266667","-71.633333","90.8","WESTBORO, MA US","278.0","6","3.1","1,6","7",",6","5",",6","0",",6","","","0",",6","0",",6","0","1,6","14","1,6","0","1,6","","","3","","1.7",",6,29,+","","","17.3",",,6,08,","26.1","1,6,14,","135.1","6","127.0","1,6","47.3",",,,6","","","14.16","1,6","20.49","1,,,6","7.84",",,,6"
"USC00199080","1893-10","42.266667","-71.633333","90.8","WESTBORO, MA US","278.3","6","0.3","3,6","5",",6","4",",6","1",",6","","","0","2,6","2","2,6","0","1,6","11","1,6","0","1,6","1","","","","-4.4","2,6,31,","","","55.9",",,6,24,","25.0","1,6,09,","310.3","6","175.2","1,6","102.5",",,,6","","","12.15","3,6","18.24","1,,,6","6.06","2,,,6"
