"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00024157","1891-06","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","23.6","0","7.3",",0","13",",0","8",",0","1",",0","","","","","0",",0","0",",0","0",",0","16",",0","0",",0","","","","","","","1.1",",0,08,","","","","","28.7",",,0,13,","28.9",",0,30,","","","3340.5","0","86.9",",0","","","","","83.4",",,,0","","","","","15.68",",0","21.26",",,,0","10.09",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1891-07","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","131.8","0","108.2",",0","7",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","9",",0","","","","","","","5.6",",0,06,","","","","","11.2",",,0,11,","36.1",",0,24,","","","25.3","0","25.3",",0","","","","","28.5",",,,0","","","","","21.00",",0","28.08",",,,0","13.93",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1891-08","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","235.6","0","103.8",",0","5",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","28",",0","10",",0","","","","","","","6.7",",0,06,","","","","","7.9",",,0,06,","35.0",",0,29,+","","","44.4","0","19.1",",0","","","","","16.8",",,,0","","","","","21.07",",0","28.84",",,,0","13.29",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1891-09","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","253.7","0","18.1",",0","7",",0","2",",0","0",",0","","","","","0",",0","0",",0","0",",0","19",",0","0",",0","","","","","","","2.2",",0,20,","","","","","7.1",",,0,09,","31.7",",0,05,","","","141.4","0","97.0",",0","","","","","16.7",",,,0","","","","","15.70",",0","22.36",",,,0","9.05",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1891-10","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","253.7","0","0.0",",0","8",",0","2",",0","0",",0","","","","","0",",0","3",",0","0",",0","9",",0","0",",0","","","","","","","-1.7",",0,02,","","","","","9.9",",,0,24,","25.6",",0,09,+","","","364.0","0","222.6",",0","","","","","15.1",",,,0","","","","","11.15",",0","17.42",",,,0","4.88",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1891-11","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","253.7","0","0.0",",0","12",",0","5",",0","0",",0","","","","","0",",0","13",",0","2",",0","0",",0","0",",0","","","","","","","-10.0",",0,16,","","","","","13.0",",,0,03,","20.6",",0,04,","","","783.6","0","419.6",",0","","","","","37.2",",,,0","","","","","4.35",",0","8.28",",,,0","0.42",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1891-12","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","253.7","0","0.0","2,0","16",",0","11",",0","0",",0","","","","","0","1,0","23","1,0","1","1,0","0","1,0","0","1,0","","","","","","","-9.4","1,0,25,","","","","","17.5",",,0,26,","7.8","1,0,01,","","","1291.9","0","508.3","1,0","","","","","77.1",",,,0","","","","","0.68","2,0","3.43","1,,,0","-2.07","1,,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1892-01","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","0.0","0","0.0","2,0","12",",0","5",",0","0",",0","","","","","2","1,0","25","1,0","9","1,0","0","1,0","0","1,0","","","","","","","-20.6","1,0,10,","","","","","9.7",",,0,28,","8.9","1,0,29,","","","1903.5","0","611.6","1,0","","","","","35.0",",,,0","","","","","-3.04","2,0","0.67","1,,,0","-6.76","1,,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1892-02","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","0.0","0","0.0","2,0","5",",0","3",",0","0",",0","","","","","0","1,0","21","1,0","2","1,0","0","1,0","0","1,0","","","","","","","-11.1","1,0,05,","","","","","5.6",",,0,26,","10.6","1,0,21,","","","2367.6","0","464.1","1,0","","","","","15.5",",,,0","","","","","1.16","2,0","5.71","1,,,0","-3.39","1,,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1892-03","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","0.0","0","0.0",",0","12",",0","4",",0","0",",0","","","","","0",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","-3.9",",0,02,","","","","","7.4",",,0,27,","18.9",",0,11,","","","2722.3","0","354.7",",0","","","","","30.9",",,,0","","","","","6.89",",0","11.80",",,,0","1.99",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1892-04","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","0.0","0","0.0",",0","15",",0","6",",0","0",",0","","","","","0",",0","12",",0","0",",0","0",",0","0",",0","","","","","","","-2.8",",0,12,","","","","","17.0",",,0,15,","20.0",",0,20,","","","3070.1","0","347.8",",0","","","","","58.4",",,,0","","","","","6.74",",0","11.95",",,,0","1.53",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1892-05","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","2.5","0","2.5","2,0","14",",0","9",",0","0",",0","","","","","0","1,0","1","1,0","0","1,0","9","1,0","0","1,0","","","","","","","0.0","1,0,03,","","","","","13.7",",,0,07,","29.4","1,0,21,","","","3234.2","0","164.1","1,0","","","","","61.0",",,,0","","","","","12.74","2,0","18.60","1,,,0","6.89","1,,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1892-06","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","38.1","0","35.6",",0","9",",0","3",",0","0",",0","","","","","0",",0","0",",0","0",",0","22",",0","4",",0","","","","","","","2.2",",0,02,","","","","","4.8",",,0,30,","35.6",",0,29,","","","3310.9","0","76.7",",0","","","","","18.2",",,,0","","","","","16.96",",0","24.00",",,,0","9.92",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1892-07","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","81.8","0","43.7",",0","4",",0","1",",0","1",",0","","","","","0",",0","0",",0","0",",0","27",",0","3",",0","","","","","","","6.7",",0,13,+","","","","","27.4",",,0,01,","35.6",",0,31,","","","27.0","0","27.0",",0","","","","","31.0",",,,0","","","","","18.87",",0","25.97",",,,0","11.77",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1892-08","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","147.3","0","65.5","2,0","2",",0","1",",0","0",",0","","","","","0","1,0","0","1,0","0","1,0","30","1,0","3","1,0","","","","","","","7.2","1,0,28,","","","","","4.1",",,0,11,","33.9","1,0,02,","","","35.3","0","8.3","1,0","","","","","5.4",",,,0","","","","","20.33","2,0","28.18","1,,,0","12.47","1,,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1892-09","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","150.9","0","3.6",",0","5",",0","1",",0","1",",0","","","","","0",",0","0",",0","0",",0","22",",0","0",",0","","","","","","","2.2",",0,22,","","","","","29.2",",,0,23,","30.0",",0,27,+","","","115.0","0","79.7",",0","","","","","34.3",",,,0","","","","","15.80",",0","23.26",",,,0","8.33",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1892-10","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","154.0","0","3.1",",0","6",",0","3",",0","0",",0","","","","","0",",0","13",",0","0",",0","8",",0","0",",0","","","","","","","-2.2",",0,29,+","","","","","6.6",",,0,09,","30.0",",0,04,","","","359.0","0","244.0",",0","","","","","17.6",",,,0","","","","","10.56",",0","17.64",",,,0","3.48",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1892-11","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","154.0","0","0.0",",0","17",",0","6",",0","0",",0","","","","","0",",0","13",",0","0",",0","0",",0","0",",0","","","","","","","-3.9",",0,07,","","","","","19.6",",,0,23,","15.6",",0,11,+","","","770.9","0","411.9",",0","","","","","64.2",",,,0","","","","","4.60",",0","8.15",",,,0","1.06",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1892-12","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","154.0","0","0.0","2,0","17",",0","8",",0","0",",0","","","","","0","1,0","26","1,0","15","1,0","0","1,0","0","1,0","","","","","","","-15.0","1,0,22,+","","","","","20.1",",,0,26,","7.8","1,0,24,","","","1369.7","0","598.8","1,0","","","","","78.3",",,,0","","","","","-2.41","2,0","0.19","1,,,0","-5.01","1,,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1893-01","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","","","","","7",",0","3",",0","0",",0","29",",0","3",",0","1","3,0","27","3,0","20","3,0","0","3,0","0","3,0","","","","","","","-28.3","3,0,31,","76",",,0,29,+","51",",,0,27,+","5.1",",,0,10,","12.8","3,0,04,","","","","","","","","","","","16.8",",,,0","","","171",",,,0","-4.38","6,0","-0.45","3,,,0","-8.30","3,,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1893-02","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","","","0.0",",0","21",",0","13",",0","0",",0","28",",0","12",",0","3",",0","25",",0","11",",0","0",",0","0",",0","","","","","","","-28.3",",0,02,","356",",,0,06,+","142",",,0,03,","14.2",",,0,03,","7.2",",0,20,","","","","","624.2",",0","","","","","99.2",",,,0","","","959",",,,0","-3.96",",0","0.18",",,,0","-8.10",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1893-03","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","","","0.0",",0","13",",0","8",",0","0",",0","25",",0","1",",0","0",",0","20",",0","0",",0","0",",0","0",",0","","","","","","","-12.2",",0,02,","51",",,0,23,+","38",",,0,11,","11.7",",,0,11,","15.6",",0,29,+","","","","","479.7",",0","","","","","50.1",",,,0","","","75",",,,0","2.86",",0","7.51",",,,0","-1.79",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1893-04","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","","","0.0",",0","23",",0","13",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","-0.6",",0,18,","0",",,0,30,+","0",",T,0,18,+","19.8",",,0,06,","17.2",",0,21,","","","","","355.5",",0","","","","","100.7",",,,0","","","0",",T,,0","6.48",",0","10.48",",,,0","2.48",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1893-05","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","","","0.0",",0","13",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","","","","","","","3.3",",0,23,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,17,","25.0",",0,16,","","","","","195.4",",0","","","","","63.5",",,,0","","","0",",,,0","12.03",",0","17.27",",,,0","6.78",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1893-06","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","","","2.5",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","","","","","","","3.9",",0,19,","0",",,0,30,+","0",",,0,30,+","3.3",",,0,14,+","27.2",",0,06,","","","","","126.4",",0","","","","","10.7",",,,0","","","0",",,,0","14.20",",0","20.32",",,,0","8.08",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1893-07","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","","","62.8",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","4",",0","","","","","","","6.1",",0,06,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,10,","37.2",",0,31,","","","23.9","0","23.9",",0","","","","","9.2",",,,0","","","0",",,,0","19.59",",0","27.27",",,,0","11.90",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1893-08","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","","","75.3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","","","7.2",",0,15,","0",",,0,31,+","0",",,0,31,+","2.0",",,0,06,","36.7",",0,01,","","","41.1","0","17.2",",0","","","","","2.0",",,,0","","","0",",,,0","20.21",",0","28.76",",,,0","11.65",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00024157","1893-09","47.6216","-117.528","717.2","SPOKANE INTERNATIONAL AIRPORT, WA US","","","","","24.5",",0","11",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","2",",0","","","","","","","0.6",",0,22,","0",",,0,30,+","0",",,0,30,+","12.7",",,0,19,","35.0",",0,01,","","","161.6","0","120.5",",0","","","","","33.2",",,,0","","","0",",,,0","15.13",",0","21.61",",,,0","8.66",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
