"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BLM00085345","1999-08","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","3,S","23","3,S","13","3,S","","","42.3","3,S,30,","","","","","29.12","3,,,S","",""
"BLM00085345","1999-09","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","3,S","27","3,S","18","3,S","","","45.3","3,S,07,","","","","","35.31","3,,,S","",""
"BLM00085345","1999-12","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","4,S","0","4,S","","","","","","","14.3","4,S,06,","","","","","","","","","20.13","4,,,S"
"BLM00085345","2000-01","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","26","5,S","19","5,S","","","42.6","5,S,13,","","","","","35.17","5,,,S","",""
"BLM00085345","2000-02","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","4,S","0","4,S","0","3,S","26","3,S","18","3,S","17.0","4,S,04,","41.8","3,S,11,","","","27.49","6,S","35.02","3,,,S","19.96","4,,,S"
"BLM00085345","2000-03","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","26","5,S","11","5,S","","","36.8","5,S,03,","","","","","30.41","5,,,S","",""
"BLM00085345","2000-04","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","0","5,S","0","5,S","25","5,S","9","5,S","9.2","5,S,20,","37.1","5,S,11,","","","23.08","9,S","29.46","5,,,S","16.71","5,,,S"
"BLM00085345","2000-05","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","3,S","0","3,S","0","3,S","19","3,S","0","3,S","4.2","3,S,07,","32.1","3,S,02,","","","18.61","6,S","23.54","3,,,S","13.69","3,,,S"
"BLM00085345","2000-06","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","1","5,S","","","","","","","-1.3","5,S,21,","","","","","","","","","11.86","5,,,S"
"BLM00085345","2000-08","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","2,S","26","2,S","14","2,S","","","39.0","2,S,19,","","","","","30.23","2,,,S","",""
"BLM00085345","2000-09","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","22","5,S","13","5,S","","","42.8","5,S,23,","","","","","31.05","5,,,S","",""
"BLM00085345","2000-10","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","26","5,S","17","5,S","","","44.1","5,S,21,","","","","","34.83","5,,,S","",""
"BLM00085345","2000-12","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","4,S","27","4,S","17","4,S","","","38.4","4,S,21,","","","","","32.93","4,,,S","",""
"BLM00085345","2001-04","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","3,S","0","3,S","0","3,S","24","3,S","11","3,S","8.8","3,S,26,","40.0","3,S,14,","","","22.95","6,S","29.17","3,,,S","16.72","3,,,S"
"BLM00085345","2001-05","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","1,S","0","1,S","","","","","","","4.4","1,S,18,","","","","","","","","","12.93","1,,,S"
"BLM00085345","2001-06","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","4,S","21","4,S","4","4,S","","","34.1","4,S,11,","","","","","25.47","4,,,S","",""
"BLM00085345","2001-07","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","2,S","26","2,S","9","2,S","","","36.8","2,S,19,","","","","","28.54","2,,,S","",""
"BLM00085345","2003-03","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","2,S","0","2,S","","","","","","","15.1","2,S,23,","","","","","","","","","19.96","2,,,S"
"BLM00085345","2003-04","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","3,S","0","3,S","0","5,S","25","5,S","8","5,S","8.5","3,S,21,","35.5","5,S,27,","","","22.68","8,S","28.74","5,,,S","16.63","3,,,S"
"BLM00085345","2003-05","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","0","5,S","0","5,S","25","5,S","6","5,S","5.6","5,S,09,","35.3","5,S,21,","","","21.29","9,S","28.83","5,,,S","13.75","5,,,S"
"BLM00085345","2003-07","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","4,S","0","4,S","0","2,S","23","2,S","8","2,S","2.5","4,S,13,","38.3","2,S,20,","","","17.92","6,S","25.90","2,,,S","9.94","4,,,S"
"BLM00085345","2003-08","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","1,S","26","1,S","9","1,S","","","38.3","1,S,21,","","","","","28.21","1,,,S","",""
"BLM00085345","2003-09","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","4,S","24","4,S","16","4,S","","","42.0","4,S,19,","","","","","33.22","4,,,S","",""
"BLM00085345","2003-10","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","0","5,S","0","4,S","27","4,S","21","4,S","11.1","5,S,11,","43.9","4,S,08,","","","27.98","9,S","36.03","4,,,S","19.94","5,,,S"
"BLM00085345","2003-11","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","250.0","5,S","0","3,S","0","3,S","0","3,S","27","3,S","23","3,S","10.1","3,S,02,","45.6","3,S,23,","0.0","3,S","28.63","5,S","37.46","3,,,S","19.79","3,,,S"
"BLM00085345","2003-12","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","4,S","0","4,S","0","5,S","26","5,S","16","5,S","14.7","4,S,30,","41.7","5,S,21,","","","26.68","8,S","32.76","5,,,S","20.59","4,,,S"
"BLM00085345","2004-01","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","0","5,S","","","","","","","18.4","5,S,03,","","","","","","","","","20.81","5,,,S"
"BLM00085345","2004-02","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","2,S","0","2,S","","","","","","","13.6","2,S,25,","","","","","","","","","19.09","2,,,S"
"BLM00085345","2004-03","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","26","5,S","14","5,S","","","42.0","5,S,02,","","","","","33.22","5,,,S","",""
"BLM00085345","2004-04","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","3,S","0","3,S","","","","","","","12.8","3,S,27,","","","","","","","","","18.55","3,,,S"
"BLM00085345","2004-05","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","3,S","0","3,S","","","","","","","2.7","3,S,27,","","","","","","","","","9.87","3,,,S"
"BLM00085345","2004-07","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","3,S","0","3,S","","","","","","","0.2","3,S,20,","","","","","","","","","10.46","3,,,S"
"BLM00085345","2004-08","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","0","5,S","","","","","","","1.8","5,S,01,","","","","","","","","","11.03","5,,,S"
"BLM00085345","2004-10","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","3,S","0","3,S","","","","","","","12.5","3,S,10,","","","","","","","","","18.17","3,,,S"
"BLM00085345","2005-01","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","0","5,S","","","","","","","15.1","5,S,18,","","","","","","","","","19.27","5,,,S"
"BLM00085345","2005-02","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","3,S","0","3,S","","","","","","","15.6","3,S,04,","","","","","","","","","20.27","3,,,S"
"BLM00085345","2005-03","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","2,S","0","2,S","","","","","","","12.2","2,S,23,","","","","","","","","","18.49","2,,,S"
"BLM00085345","2005-04","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","0","5,S","","","","","","","6.0","5,S,28,","","","","","","","","","16.16","5,,,S"
"BLM00085345","2005-05","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","3,S","0","3,S","","","","","","","7.1","3,S,25,","","","","","","","","","12.40","3,,,S"
"BLM00085345","2005-06","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","3,S","0","3,S","","","","","","","6.5","3,S,27,","","","","","","","","","13.38","3,,,S"
"BLM00085345","2005-09","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","4,S","0","4,S","","","","","","","5.0","4,S,06,","","","","","","","","","10.78","4,,,S"
"BLM00085345","2005-11","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","1,S","0","1,S","","","","","","","13.8","1,S,03,","","","","","","","","","19.03","1,,,S"
"BLM00085345","2006-01","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","0","5,S","","","","","","","16.6","5,S,05,","","","","","","","","","19.93","5,,,S"
"BLM00085345","2006-03","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","4,S","0","4,S","","","","","","","16.2","4,S,26,","","","","","","","","","19.63","4,,,S"
"BLM00085345","2006-04","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","4,S","0","4,S","","","","","","","9.3","4,S,19,","","","","","","","","","16.46","4,,,S"
"BLM00085345","2006-05","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","0","5,S","","","","","","","3.0","5,S,23,","","","","","","","","","10.53","5,,,S"
"BLM00085345","2006-06","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","3,S","0","3,S","","","","","","","9.0","3,S,13,","","","","","","","","","14.24","3,,,S"
"BLM00085345","2006-07","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","3,S","0","3,S","","","","","","","5.0","3,S,16,","","","","","","","","","11.33","3,,,S"
"BLM00085345","2006-09","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","0","5,S","","","","","","","0.1","5,S,06,","","","","","","","","","13.31","5,,,S"
"BLM00085345","2006-10","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","2,S","0","2,S","0","4,S","27","4,S","15","4,S","9.1","2,S,06,","41.9","4,S,10,","","","25.89","6,S","33.39","4,,,S","18.39","2,,,S"
"BLM00085345","2006-11","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0",",S","0",",S","","","","","","","12.0",",S,11,","","","","","","","","","18.32",",,,S"
"BLM00085345","2006-12","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","4,S","0","4,S","","","","","","","18.0","4,S,21,","","","","","","","","","20.76","4,,,S"
"BLM00085345","2007-06","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","21","5,S","2","5,S","","","34.1","5,S,22,","","","","","26.30","5,,,S","",""
"BLM00085345","2007-09","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","0","5,S","","","","","","","6.7","5,S,27,","","","","","","","","","15.19","5,,,S"
"BLM00085345","2007-11","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","0","5,S","","","","","","","13.1","5,S,05,","","","","","","","","","17.92","5,,,S"
"BLM00085345","2007-12","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","3,S","0","3,S","","","","","","","15.2","3,S,20,","","","","","","","","","18.64","3,,,S"
"BLM00085345","2008-03","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","0","5,S","","","","","","","13.7","5,S,16,","","","","","","","","","18.35","5,,,S"
"BLM00085345","2008-04","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","0","5,S","","","","","","","8.5","5,S,18,","","","","","","","","","15.42","5,,,S"
"BLM00085345","2008-05","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","0","5,S","","","","","","","3.8","5,S,05,","","","","","","","","","12.09","5,,,S"
"BLM00085345","2008-06","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","0","5,S","","","","","","","1.1","5,S,28,","","","","","","","","","8.22","5,,,S"
"BLM00085345","2008-07","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","2,S","0","2,S","","","","","","","8.8","2,S,04,","","","","","","","","","14.40","2,,,S"
"BLM00085345","2008-12","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","0","5,S","0","5,S","","","","","","","14.2","5,S,05,","","","","","","","","","19.27","5,,,S"
"BLM00085345","2009-02","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","23","5,S","17","5,S","","","41.1","5,S,05,","","","","","33.97","5,,,S","",""
"BLM00085345","2009-05","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","20","5,S","8","5,S","","","36.7","5,S,22,+","","","","","27.99","5,,,S","",""
"BLM00085345","2009-07","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","22","5,S","2","5,S","","","33.7","5,S,07,","","","","","24.75","5,,,S","",""
"BLM00085345","2009-08","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","24","5,S","13","5,S","","","40.7","5,S,15,","","","","","31.57","5,,,S","",""
"BLM00085345","2009-10","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","4,S","27","4,S","20","4,S","","","45.5","4,S,31,","","","","","36.14","4,,,S","",""
"BLM00085345","2009-12","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","3,S","28","3,S","17","3,S","","","40.0","3,S,29,+","","","","","34.09","3,,,S","",""
"BLM00085345","2010-01","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","26","5,S","19","5,S","","","43.1","5,S,29,","","","","","35.38","5,,,S","",""
"BLM00085345","2010-02","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","23","5,S","18","5,S","","","42.2","5,S,08,","","","","","35.26","5,,,S","",""
"BLM00085345","2010-06","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","23","5,S","1","5,S","","","32.5","5,S,15,","","","","","26.06","5,,,S","",""
"BLM00085345","2012-02","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","4,S","25","4,S","16","4,S","","","38.6","4,S,08,","","","","","33.34","4,,,S","",""
"BLM00085345","2012-06","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","3,S","18","3,S","2","3,S","","","33.5","3,S,28,","","","","","24.89","3,,,S","",""
"BLM00085345","2012-10","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","4,S","27","4,S","22","4,S","","","45.1","4,S,27,","","","","","37.01","4,,,S","",""
"BLM00085345","2013-02","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","23","5,S","17","5,S","","","44.2","5,S,09,+","","","","","35.20","5,,,S","",""
"BLM00085345","2013-12","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","26","5,S","23","5,S","","","45.0","5,S,03,","","","","","36.56","5,,,S","",""
"BLM00085345","2014-02","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","23","5,S","15","5,S","","","39.6","5,S,24,","","","","","33.06","5,,,S","",""
"BLM00085345","2014-05","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","22","5,S","0","5,S","","","32.0","5,S,21,","","","","","24.88","5,,,S","",""
"BLM00085345","2015-09","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","24","5,S","14","5,S","","","43.0","5,S,15,","","","","","32.39","5,,,S","",""
"BLM00085345","2015-10","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","4,S","26","4,S","16","4,S","","","44.1","4,S,19,","","","","","33.12","4,,,S","",""
"BLM00085345","2015-11","-21.255","-63.406","398.1","TCNL RAFAEL PABON, BL","","","","","","","0","5,S","25","5,S","15","5,S","","","45.1","5,S,27,","","","","","34.02","5,,,S","",""
