"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1INDL0036","2012-07","40.140238","-85.358253","299.0","MUNCIE 4.3 SSE, IN US","7","5,N","5","5,N","1","5,N","29.2","5,,N,20,","71.1","5,,,N"
"US1INDL0036","2012-10","40.140238","-85.358253","299.0","MUNCIE 4.3 SSE, IN US","","","","","","","","","112.2","3,a,,N"
"US1INDL0036","2012-11","40.140238","-85.358253","299.0","MUNCIE 4.3 SSE, IN US","5",",N","4",",N","0",",N","12.2",",,N,12,","23.9",",,,N"
"US1INDL0036","2012-12","40.140238","-85.358253","299.0","MUNCIE 4.3 SSE, IN US","9","4,N","6","4,N","0","4,N","10.9","4,,N,21,","54.9","2,a,,N"
"US1INDL0036","2013-04","40.140238","-85.358253","299.0","MUNCIE 4.3 SSE, IN US","11","4,N","7","4,N","2","4,N","43.4","4,,N,11,","138.1","1,a,,N"
"US1INDL0036","2013-05","40.140238","-85.358253","299.0","MUNCIE 4.3 SSE, IN US","14","2,N","6","2,N","0","2,N","17.8","2,,N,10,","61.1","2,,,N"
"US1INDL0036","2013-06","40.140238","-85.358253","299.0","MUNCIE 4.3 SSE, IN US","15","2,N","7","2,N","1","2,N","37.1","2,,N,13,","95.3","2,,,N"
"US1INDL0036","2013-07","40.140238","-85.358253","299.0","MUNCIE 4.3 SSE, IN US","11",",N","7",",N","0",",N","11.7",",,N,03,","43.9",",,,N"
"US1INDL0036","2013-10","40.140238","-85.358253","299.0","MUNCIE 4.3 SSE, IN US","12","1,N","5","1,N","1","1,N","43.7","1,,N,06,","79.5","1,,,N"
"US1INDL0036","2013-11","40.140238","-85.358253","299.0","MUNCIE 4.3 SSE, IN US","7","2,N","6","2,N","1","2,N","36.8","2,,N,17,","86.2","2,,,N"
