"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00108548","1894-02","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","","","0.0",",6","","","","","","","","","5",",6","19",",6","28",",6","22",",6","0",",6","0",",6","","","-32.2",",6,23,","","","432",",,6,19,","","","6.7",",6,28,+","","","869.4",",6","","","826",",,,6","-12.72",",6","-4.52",",,,6","-20.92",",,,6"
"USC00108548","1894-03","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","","","0.0","4,6","8","3,6","8","3,6","0","3,6","","","6",",6","5","4,6","26","4,6","3","4,6","0","4,6","0","4,6","","","-23.3","4,6,22,","","","127",",,6,18,","17.8","3,,6,15,","13.9","4,6,29,","","","575.6","4,6","78.0","3,,,6","622",",,,6","-2.99","4,6","4.73","4,,,6","-10.71","4,,,6"
"USC00108548","1894-04","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","","","0.0",",6","4",",6","4",",6","0",",6","","","1",",6","0",",6","27",",6","0",",6","0",",6","0",",6","","","-12.2",",6,04,","","","51",",,6,27,","12.7",",,6,27,","20.6",",6,26,","","","475.2",",6","27.4",",,,6","51",",,,6","2.49",",6","9.33",",,,6","-4.35",",,,6"
"USC00108548","1894-05","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","","","","","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","5.3",",,6,22,","","","","","","","7.8",",,,6","","","","","","","",""
"USC00108548","1895-03","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","","","0.0","2,6","","","","","","","","","","","3","1,6","30","1,6","3","1,6","0","1,6","0","1,6","","","-22.8","1,6,15,","","","","","","","15.6","1,6,22,","","","646.3","1,6","","","","","-3.79","2,6","3.57","1,,,6","-11.14","1,,,6"
"USC00108548","1895-04","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","","","0.0",",6","1","1,6","0","1,6","0","1,6","","","0",",6","0",",6","22",",6","0",",6","6",",6","0",",6","","","-13.3",",6,06,","","","0",",T,6,03,","0.8","1,,6,14,","23.9",",6,26,","","","395.4",",6","0.8","1,,,6","0",",T,,6","5.15",",6","12.52",",,,6","-2.22",",,,6"
"USC00108548","1895-05","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","","","0.0",",6","","","","","","","","","","","0",",6","11",",6","0",",6","7",",6","0",",6","","","-2.2",",6,10,","","","","","","","24.4",",6,12,","","","241.9",",6","","","","","10.53",",6","18.55",",,,6","2.51",",,,6"
"USC00108548","1895-06","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","","","3.1",",6","","","","","","","","","","","0",",6","10",",6","0",",6","15",",6","0",",6","","","-5.6",",6,18,","","","","","","","28.9",",6,28,+","","","193.2",",6","","","","","12.00",",6","21.63",",,,6","2.36",",,,6"
"USC00108548","1895-07","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","","","39.7",",6","","","","","","","","","","","0",",6","1",",6","0",",6","29",",6","5",",6","","","-0.6",",6,18,","","","","","","","35.0",",6,23,","42.6","6","42.6",",6","","","","","18.24",",6","28.33",",,,6","8.15",",,,6"
"USC00108548","1895-08","43.48333","-114.81667","1751.1","SOLDIER CREEK ADM SITE, ID US","","","37.5","1,6","3",",6","0",",6","0",",6","","","","","0",",6","0",",6","0","1,6","30","1,6","11","1,6","","","1.1",",6,08,","","","","","1.0",",,6,06,","35.0","1,6,03,","74.3","6","31.7","1,6","2.6",",,,6","","","18.52","1,6","29.67","1,,,6","7.36",",,,6"
