"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"PEM00084472","1965-10","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","","","","","","","0","5,S","0","5,S","","","","","","","1.1","5,S,19,+","","","","","","","","","","","","","5.36","5,,,S"
"PEM00084472","1966-08","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","","","","","","","0","5,S","3","5,S","","","","","","","0.0","5,S,23,+","","","","","","","","","","","","","2.73","5,,,S"
"PEM00084472","1968-03","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","","","","","","","0","5,S","0","5,S","","","","","","","2.8","5,S,15,","","","","","","","","","","","","","6.30","5,,,S"
"PEM00084472","1968-05","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","","","","","","","0","3,S","1","3,S","","","","","","","0.0","3,S,28,","","","","","","","","","","","","","3.11","3,,,S"
"PEM00084472","1968-12","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","","","","","","","0","5,S","3","5,S","0","3,S","24","3,S","0","3,S","-2.2","5,S,02,","","","25.0","3,S,22,","","","","","14.12","6,S","22.61","3,,,S","5.62","5,,,S"
"PEM00084472","1973-01","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","10","5,S","7","5,S","0","5,S","","","","","","","","","","","","","15.0","5,,S,23,","","","","","52.2","5,,,S","","","","","",""
"PEM00084472","1973-02","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","7","3,S","7","3,S","1","3,S","","","","","","","","","","","","","25.9","3,,S,22,","","","","","90.8","3,,,S","","","","","",""
"PEM00084472","1973-03","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","9","1,S","7","1,S","0","1,S","","","","","","","","","","","","","18.0","1,,S,14,","","","","","75.7","1,,,S","","","","","",""
"PEM00084472","1973-04","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","18","1,S","17","1,S","1","1,S","","","","","","","","","","","","","36.1","1,,S,10,","","","","","136.4","1,,,S","","","","","",""
"PEM00084472","1973-05","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","6","1,S","4","1,S","0","1,S","","","","","","","","","","","","","10.9","1,,S,09,","","","","","30.4","1,,,S","","","","","",""
"PEM00084472","1973-06","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","1","3,S","1","3,S","0","3,S","0","4,S","0","4,S","","","","","","","2.0","4,S,27,+","9.9","3,,S,26,","","","","","9.9","3,,,S","","","","","2.92","4,,,S"
"PEM00084472","1973-09","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","13","3,S","11","3,S","0","3,S","","","","","","","","","","","","","24.9","3,,S,21,","","","","","87.6","3,,,S","","","","","",""
"PEM00084472","1974-06","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","4","4,S","1","4,S","0","4,S","0","5,S","0","5,S","","","","","","","1.0","5,S,27,+","4.1","4,,S,11,","","","","","8.1","4,,,S","","","","","3.28","5,,,S"
"PEM00084472","1974-07","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","2","4,S","1","4,S","0","4,S","","","","","","","","","","","","","4.1","4,,S,24,","","","","","5.1","4,,,S","","","","","",""
"PEM00084472","1974-10","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","12","3,S","8","3,S","0","3,S","0","4,S","0","4,S","","","","","","","1.0","4,S,29,+","19.1","3,,S,01,","","","","","71.3","3,,,S","","","","","4.85","4,,,S"
"PEM00084472","1975-09","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","","","","","","","0","5,S","0","5,S","","","","","","","2.0","5,S,04,","","","","","","","","","","","","","5.08","5,,,S"
"PEM00084472","1975-10","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","","","","","","","0","3,S","0","3,S","0","5,S","9","5,S","0","5,S","1.0","3,S,25,","","","23.0","5,S,30,+","","","","","13.20","7,S","21.12","5,,,S","5.29","3,,,S"
"PEM00084472","1975-11","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","","","","","","","0","4,S","1","4,S","","","","","","","-2.0","4,S,10,","","","","","","","","","","","","","4.08","4,,,S"
"PEM00084472","1975-12","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","","","","","","","0","5,S","1","5,S","","","","","","","-3.0","5,S,03,","","","","","","","","","","","","","3.27","5,,,S"
"PEM00084472","1976-01","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","","","","","","","0","2,S","0","2,S","","","","","","","2.0","2,S,09,","","","","","","","","","","","","","7.21","2,,,S"
"PEM00084472","1976-02","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","","","","","","","0","2,S","0","2,S","0","4,S","5","4,S","0","4,S","1.0","2,S,14,+","","","22.0","4,S,19,+","","","","","13.30","6,S","20.68","4,,,S","5.93","2,,,S"
"PEM00084472","1976-03","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","","","","","","","0","2,S","0","2,S","","","","","","","1.0","2,S,08,","","","","","","","","","","","","","6.59","2,,,S"
"PEM00084472","1976-04","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","","","","","","","0","2,S","0","2,S","0","5,S","8","5,S","0","5,S","1.0","2,S,29,+","","","22.0","5,S,30,+","","","","","12.51","7,S","20.92","5,,,S","4.11","2,,,S"
"PEM00084472","1976-05","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","","","","","","","0","4,S","1","4,S","","","","","","","0.0","4,S,14,","","","","","","","","","","","","","4.85","4,,,S"
"PEM00084472","1976-06","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","","","","","","","0","2,S","7","2,S","","","","","","","-3.0","2,S,19,","","","","","","","","","","","","","1.93","2,,,S"
"PEM00084472","1976-10","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","3","4,S","3","4,S","0","4,S","","","","","","","","","","","","","18.0","4,,S,29,","","","","","30.2","4,,,S","","","","","",""
"PEM00084472","1976-11","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","7","2,S","5","2,S","0","2,S","0","3,S","0","3,S","","","","","","","1.0","3,S,07,","22.1","2,,S,27,","","","","","66.2","2,,,S","","","","","5.48","3,,,S"
"PEM00084472","1976-12","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","6","3,S","4","3,S","0","3,S","0","4,S","0","4,S","0","5,S","23","5,S","0","5,S","2.0","4,S,07,","20.1","3,,S,30,","24.0","5,S,24,+","","","37.4","3,,,S","14.36","8,S","22.65","5,,,S","6.07","4,,,S"
"PEM00084472","1977-01","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","13","3,S","9","3,S","0","3,S","0","5,S","0","5,S","","","","","","","6.0","5,S,24,","19.1","3,,S,03,","","","","","88.4","3,,,S","","","","","8.85","5,,,S"
"PEM00084472","1977-02","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","21",",S","17",",S","2",",S","0","2,S","0","2,S","","","","","","","2.0","2,S,09,","26.9",",,S,13,","","","","","230.5",",,,S","","","","","8.04","2,,,S"
"PEM00084472","1977-03","-7.139","-78.489","2676.4","GEN FAP ARMANDO REVOREDO IGLE, PE","","","11","2,S","9","2,S","0","2,S","0","5,S","0","5,S","","","","","","","3.0","5,S,03,","23.1","2,,S,30,","","","","","130.9","2,,,S","","","","","8.27","5,,,S"
