"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SUM00062680","1957-07","17.7","33.967","345.0","ATBARA, SU","","","491.4","1,S","3","1,S","0","1,S","0","1,S","0","1,S","0","1,S","0","1,S","30","1,S","30","1,S","25.0","1,S,28,+","2.0","1,,S,21,","43.9","1,S,27,","0.0","S","0.0","1,S","3.5","1,,,S","34.71","1,S","41.78","1,,,S","27.65","1,,,S"
"SUM00062680","1957-08","17.7","33.967","345.0","ATBARA, SU","","","474.6",",S","0","1,S","0","1,S","0","1,S","0",",S","0",",S","0",",S","31",",S","31",",S","21.1",",S,05,","0.0","1,,S,31,+","43.9",",S,02,","0.0","S","0.0",",S","0.0","1,,,S","33.64",",S","40.01",",,,S","27.27",",,,S"
"SUM00062680","1957-09","17.7","33.967","345.0","ATBARA, SU","","","484.2","1,S","1","1,S","0","1,S","0","1,S","0","1,S","0","1,S","0","1,S","29","1,S","29","1,S","25.0","1,S,07,","1.0","1,,S,01,","43.9","1,S,28,+","0.0","S","0.0","1,S","1.0","1,,,S","35.03","1,S","42.19","1,,,S","27.88","1,,,S"
"SUM00062680","1957-10","17.7","33.967","345.0","ATBARA, SU","","","434.4","1,S","0",",S","0",",S","0",",S","0",",S","0",",S","0","1,S","30","1,S","30","1,S","21.1",",S,24,","0.0",",,S,31,+","42.8","1,S,09,+","0.0","S","0.0","1,S","0.0",",,,S","32.81","1,S","40.31","1,,,S","25.30",",,,S"
"SUM00062680","1957-11","17.7","33.967","345.0","ATBARA, SU","","","306.1","1,S","0","1,S","0","1,S","0","1,S","0","1,S","0","1,S","0","1,S","29","1,S","29","1,S","17.8","1,S,23,","0.0","1,,S,30,+","38.9","1,S,06,+","0.0","S","0.0","1,S","0.0","1,,,S","28.89","1,S","36.42","1,,,S","21.36","1,,,S"
"SUM00062680","1957-12","17.7","33.967","345.0","ATBARA, SU","","","207.9",",S","0",",S","0",",S","0",",S","0",",S","0",",S","0",",S","31",",S","21",",S","15.0",",S,30,+","0.0",",,S,31,+","37.2",",S,05,+","0.0","S","0.0",",S","0.0",",,,S","25.04",",S","32.99",",,,S","17.09",",,,S"
"SUM00062680","1958-01","17.7","33.967","345.0","ATBARA, SU","133.1","S","133.1",",S","0",",S","0",",S","0",",S","0",",S","0",",S","0",",S","31",",S","14",",S","8.9",",S,09,+","0.0",",,S,31,+","37.2",",S,14,","1.9","S","1.9",",S","0.0",",,,S","22.56",",S","30.90",",,,S","14.23",",,,S"
"SUM00062680","1958-02","17.7","33.967","345.0","ATBARA, SU","252.9","S","119.8",",S","0",",S","0",",S","0",",S","0",",S","0",",S","0",",S","28",",S","12",",S","11.1",",S,17,+","0.0",",,S,28,+","38.9",",S,28,+","1.9","S","0.0",",S","0.0",",,,S","22.61",",S","31.51",",,,S","13.71",",,,S"
"SUM00062680","1958-03","17.7","33.967","345.0","ATBARA, SU","575.4","S","322.5",",S","0",",S","0",",S","0",",S","0",",S","0",",S","0",",S","31",",S","31",",S","15.0",",S,19,+","0.0",",,S,31,+","42.2",",S,07,","1.9","S","0.0",",S","0.0",",,,S","28.74",",S","38.03",",,,S","19.45",",,,S"
"SUM00062680","1958-04","17.7","33.967","345.0","ATBARA, SU","1050.7","S","475.3",",S","0",",S","0",",S","0",",S","0",",S","0",",S","0",",S","30",",S","30",",S","22.2",",S,02,+","0.0",",,S,30,+","46.1",",S,20,","1.9","S","0.0",",S","0.0",",,,S","34.18",",S","42.61",",,,S","25.74",",,,S"
