"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00093967","1996-07","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","","","247.3",",M","","","","","","","0",",M","0",",M","0",",M","31",",M","20",",M","","","","","","","15.0",",M,10,","","","42.2",",M,06,","0.0","","0.0",",M","","","26.31",",M","32.22",",,,M","20.41",",,,M","","","","","","","","","",""
"USW00093967","1996-08","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","","","234.5",",M","","","","","","","0",",M","0",",M","0",",M","31",",M","17",",M","","","","","","","15.0",",M,13,","","","37.2",",M,07,+","0.0","","0.0",",M","","","25.90",",M","32.08",",,,M","19.71",",,,M","","","","","","","","","",""
"USW00093967","1996-10","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","","","16.3",",M","","","","","","","0",",M","0",",M","0",",M","20",",M","0",",M","","","","","","","0.6",",M,22,","","","27.8",",M,16,+","","","116.9",",M","","","15.09",",M","21.22",",,,M","8.96",",,,M","","","","","","","","","",""
"USW00093967","1996-11","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","","","0.0",",M","","","","","","","0",",M","14",",M","0",",M","1",",M","0",",M","","","","","","","-6.7",",M,27,+","","","21.1",",M,05,","","","378.4",",M","","","5.72",",M","10.45",",,,M","0.99",",,,M","","","","","","","","","",""
"USW00093967","1996-12","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","","","0.0",",M","","","","","","","0",",M","23",",M","3",",M","1",",M","0",",M","","","","","","","-13.3",",M,19,","","","21.7",",M,10,","","","475.4",",M","","","3.00",",M","9.23",",,,M","-3.24",",,,M","","","","","","","","","",""
"USW00093967","1997-01","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","0.3","M","0.3",",M","","","","","","","5",",M","24",",M","10",",M","2",",M","0",",M","","","","","","","-23.3",",M,17,","","","23.9",",M,02,","","","576.9",",M","","","-0.27",",M","5.88",",,,M","-6.41",",,,M","","","","","","","","","",""
"USW00093967","1997-02","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","0.3","M","0.0",",M","","","","","","","0",",M","20",",M","1",",M","1",",M","0",",M","","","","","","","-6.1",",M,15,","","","21.1",",M,17,","","","381.0",",M","","","4.73",",M","9.50",",,,M","-0.05",",,,M","","","","","","","","","",""
"USW00093967","1997-03","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","2.0","M","1.7","1,M","","","","","","","0","1,M","12","1,M","0","1,M","8","1,M","0","1,M","","","","","","","-4.4","1,M,15,+","","","31.7","1,M,21,","","","272.7","1,M","","","9.30","1,M","16.95","1,,,M","1.65","1,,,M","","","","","","","","","",""
"USW00093967","1997-04","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","3.1","M","1.1",",M","","","","","","","0",",M","6",",M","0",",M","10",",M","0",",M","","","","","","","-2.8",",M,13,","","","28.9",",M,20,","","","199.4",",M","","","11.72",",M","18.15",",,,M","5.30",",,,M","","","","","","","","","",""
"USW00093967","1997-05","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","35.4","M","32.3",",M","","","","","","","0",",M","0",",M","0",",M","27",",M","0",",M","","","","","","","1.7",",M,01,","","","31.7",",M,18,+","","","52.4",",M","","","17.69",",M","24.56",",,,M","10.81",",,,M","","","","","","","","","",""
"USW00093967","1997-06","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","162.6","M","127.2","3,M","","","","","","","0","3,M","0","3,M","0","3,M","27","3,M","4","3,M","","","","","","","10.6","3,M,05,","","","33.3","3,M,20,","","","0.2","3,M","","","23.04","3,M","28.74","3,,,M","17.33","3,,,M","","","","","","","","","",""
"USW00093967","1997-07","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","404.3","M","241.7","1,M","","","","","","","0","1,M","0","1,M","0","1,M","30","1,M","19","1,M","","","","","","","12.2","1,M,05,","","","37.2","1,M,27,+","0.0","M","0.0","1,M","","","26.39","1,M","32.28","1,,,M","20.50","1,,,M","","","","","","","","","",""
"USW00093967","1997-08","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","616.8","M","212.5",",M","","","","","","","0",",M","0",",M","0",",M","31",",M","11",",M","","","","","","","12.2",",M,07,","","","36.7",",M,04,","0.0","M","0.0",",M","","","25.19",",M","31.01",",,,M","19.37",",,,M","","","","","","","","","",""
"USW00093967","1997-10","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","","","42.4",",M","","","","","","","0",",M","0",",M","0",",M","17",",M","1",",M","","","","","","","0.6",",M,27,+","","","32.2",",M,03,","","","128.9",",M","","","15.54",",M","21.43",",,,M","9.66",",,,M","","","","","","","","","",""
"USW00093967","1997-11","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","","","0.0",",M","","","","","","","0",",M","14",",M","0",",M","0",",M","0",",M","","","","","","","-7.2",",M,16,","","","20.0",",M,25,","","","352.1",",M","","","6.60",",M","11.93",",,,M","1.26",",,,M","","","","","","","","","",""
"USW00093967","1997-12","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","","","0.0","1,M","","","","","","","0","1,M","19","1,M","1",",M","0",",M","0",",M","","","","","","","-7.2","1,M,13,","","","18.3",",M,19,","","","464.8",",M","","","2.78","1,M","7.17",",,,M","-1.62","1,,,M","","","","","","","","","",""
"USW00093967","1998-01","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","0.0","W","0.0",",M","","","","","","","0",",M","22",",M","5",",M","0",",M","0",",M","","","","","","","-7.2",",M,19,","","","20.0",",M,03,","","","477.5",",M","","","2.93",",M","7.52",",,,M","-1.66",",,,M","","","","","","","","","",""
"USW00093967","1998-02","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","0.0","W","0.0",",M","","","","","","","0",",M","18",",M","0",",M","1",",M","0",",M","","","","","","","-5.0",",M,08,","","","21.7",",M,24,","","","354.7",",M","","","5.66",",M","11.31",",,,M","0.02",",,,M","","","","","","","","","",""
"USW00093967","1998-03","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","","","5.9","W","5.9",",M","","","","","","","0",",M","11",",M","2",",M","5",",M","0",",M","","","","","","","-11.1",",M,12,","","","27.8",",M,28,","","","370.5",",M","","","6.57",",M","11.37",",,,M","1.77",",,,M","","","","","","","","","",""
"USW00093967","1998-04","37.09111","-95.56639","229.2","COFFEYVILLE MUNICIPAL AIRPORT, KS US","4.8",",W","10.9","W","5.0",",W","13",",W","6",",W","2",",W","0",",W","0",",W","0",",W","12",",W","0",",W","","","","","","","1.7",",W,17,","55.6",",,W,27,","29.4",",W,25,","","","161.8",",W","119.9",",,,W","13.11",",W","19.33",",,,W","6.88",",,,W","","","170",",W","180",",W","17.9",",W","21.5",",W"
