"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00014815","2002-11","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.4",",W","467.9","W","0.0",",W","10",",W","5",",W","0",",W","","","0",",W","22",",W","5",",W","0",",W","0",",W","","","","","","","-10.0",",W,27,","","","10.4",",,W,21,","18.3",",W,10,","807.2","W","469.0",",W","34.2",",,,W","2.70",",W","6.39",",,,W","-0.99",",,,W","330",",W","330",",W","13.4",",W","17.0",",W"
"USW00014815","2002-12","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.5",",W","467.9","W","0.0","1,W","8",",W","2",",W","0",",W","","","2","1,W","28","1,W","17","1,W","0","1,W","0","1,W","","","","","","","-20.6","1,W,03,","","","6.6",",,W,19,","11.1","1,W,30,","1447.9","W","640.7","1,W","14.5",",,,W","-3.02","1,W","0.81","1,,,W","-6.85","1,,,W","280",",W","270",",W","13.4",",W","16.5",",W"
"USW00014815","2003-01","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.6",",W","0.0","W","0.0",",W","6",",W","0",",W","0",",W","","","3",",W","30",",W","26",",W","0",",W","0",",W","","","","","","","-23.3",",W,27,","","","1.0",",,W,28,+","8.3",",W,08,","2244.5","W","796.6",",W","4.2",",,,W","-7.36",",W","-3.72",",,,W","-11.00",",,,W","230",",W","250",",W","13.4",",W","16.1",",W"
"USW00014815","2003-02","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.6",",W","0.0","W","0.0",",W","2",",W","1",",W","0",",W","","","1",",W","28",",W","19",",W","0",",W","0",",W","","","","","","","-21.7",",W,25,","","","12.2",",,W,03,","7.2",",W,20,","2929.0","W","684.5",",W","13.5",",,,W","-6.11",",W","-1.68",",,,W","-10.54",",,,W","260",",W","250",",W","20.1",",W","24.1",",W"
"USW00014815","2003-03","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.2",",W","0.0","W","0.0",",W","11",",W","7",",W","0",",W","","","1",",W","20",",W","7",",W","2",",W","0",",W","","","","","","","-19.4",",W,03,","","","16.0",",,W,28,","21.7",",W,24,","3447.4","W","518.4",",W","37.6",",,,W","1.61",",W","7.43",",,,W","-4.21",",,,W","220",",W","230",",W","14.8",",W","20.1",",W"
"USW00014815","2003-04","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.3",",W","3.9","W","3.9","2,W","10",",W","4",",W","1",",W","","","0","2,W","9","2,W","2","2,W","6","2,W","0","2,W","","","","","","","-5.6","2,W,09,","","","44.2",",,W,04,","28.9","2,W,15,","3727.9","W","280.5","2,W","65.9",",,,W","8.46","2,W","14.74","2,,,W","2.17","2,,,W","220",",W","70",",W","13.4",",W","16.1",",W"
"USW00014815","2003-05","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.8",",W","5.9","W","2.0","2,W","16",",W","8",",W","0",",W","","","0","2,W","0","2,W","0","2,W","9","2,W","0","2,W","","","","","","","0.6","2,W,03,","","","18.5",",,W,11,","23.9","2,W,05,","3884.8","W","156.9","2,W","90.4",",,,W","12.99","2,W","18.54","2,,,W","7.43","2,,,W","230",",W","210",",W","17.9",",W","21.5",",W"
"USW00014815","2003-06","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.2",",W","50.9","W","45.0",",W","13",",W","4",",W","0",",W","","","0",",W","0",",W","0",",W","26",",W","2",",W","","","","","","","2.2",",W,01,","","","23.1",",,W,12,","32.8",",W,25,","3921.2","W","36.4",",W","71.8",",,,W","18.62",",W","24.88",",,,W","12.37",",,,W","260",",W","260",",W","14.8",",W","19.2",",W"
"USW00014815","2003-07","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.2",",W","146.3","W","95.4",",W","13",",W","9",",W","0",",W","","","0",",W","0",",W","0",",W","30",",W","1",",W","","","","","","","10.6",",W,25,","","","8.6",",,W,08,","32.2",",W,03,","0.5","W","0.5",",W","61.8",",,,W","21.39",",W","27.25",",,,W","15.54",",,,W","160",",W","160",",W","18.3",",W","21.5",",W"
"USW00014815","2003-08","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","2.9",",W","270.9","W","124.6",",W","15",",W","7",",W","0",",W","","","0",",W","0",",W","0",",W","31",",W","2",",W","","","","","","","12.2",",W,30,+","","","17.8",",,W,25,","35.0",",W,21,","2.2","W","1.7",",W","74.4",",,,W","22.30",",W","27.94",",,,W","16.65",",,,W","320",",W","320",",W","17.4",",W","22.8",",W"
"USW00014815","2003-09","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.4",",W","299.4","W","28.5",",W","13",",W","8",",W","0",",W","","","0",",W","0",",W","0",",W","18",",W","0",",W","","","","","","","3.3",",W,29,","","","10.7",",,W,14,+","28.9",",W,13,","84.3","W","82.1",",W","51.0",",,,W","16.54",",W","22.08",",,,W","11.01",",,,W","210",",W","200",",W","13.0",",W","15.6",",W"
"USW00014815","2003-10","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.5",",W","300.0","W","0.6",",W","8",",W","4",",W","1",",W","","","0",",W","7",",W","0",",W","9",",W","0",",W","","","","","","","-2.2",",W,23,+","","","34.5",",,W,14,","26.1",",W,20,","346.8","W","262.5",",W","61.3",",,,W","9.89",",W","15.71",",,,W","4.06",",,,W","200",",W","190",",W","13.4",",W","17.0",",W"
"USW00014815","2003-11","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.6",",W","300.0","W","0.0","1,W","13",",W","6",",W","1",",W","","","0","1,W","11","1,W","0","1,W","1","1,W","0","1,W","","","","","","","-8.3","1,W,09,","","","52.6",",,W,18,","21.7","1,W,04,","709.0","W","362.2","1,W","141.9",",,,W","5.84","1,W","9.87","1,,,W","1.82","1,,,W","260",",W","270",",W","17.4",",W","23.2",",W"
"USW00014815","2003-12","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.5",",W","300.0","W","0.0",",W","10",",W","4",",W","0",",W","","","0",",W","26",",W","9",",W","0",",W","0",",W","","","","","","","-11.7",",W,13,","","","6.9",",,W,10,","9.4",",W,10,","1286.6","W","577.6",",W","28.1",",,,W","-0.30",",W","3.02",",,,W","-3.61",",,,W","240",",W","230",",W","14.8",",W","17.9",",W"
"USW00014815","2004-01","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.7",",W","0.0","W","0.0",",W","7",",W","2",",W","0",",W","","","3",",W","29",",W","23",",W","0",",W","0",",W","","","","","","","-20.6",",W,25,","","","3.6",",,W,27,","14.4",",W,03,+","2071.5","W","784.9",",W","10.5",",,,W","-6.99",",W","-3.10",",,,W","-10.87",",,,W","300",",W","300",",W","14.3",",W","18.3",",W"
"USW00014815","2004-02","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.1",",W","0.0","W","0.0",",W","5",",W","2",",W","0",",W","","","3",",W","27",",W","12",",W","0",",W","0",",W","","","","","","","-18.9",",W,16,+","","","4.6",",,W,20,","13.9",",W,29,","2702.3","W","630.8",",W","9.5",",,,W","-3.42",",W","1.02",",,,W","-7.85",",,,W","220",",W","260",",W","14.8",",W","17.0",",W"
"USW00014815","2004-03","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.9",",W","0.0","W","0.0","1,W","16",",W","8",",W","0",",W","","","0","1,W","16","1,W","3","1,W","0","1,W","0","1,W","","","","","","","-11.1","1,W,13,","","","14.7",",,W,01,","20.0","1,W,28,","3119.5","W","417.2","1,W","76.6",",,,W","4.43","1,W","8.49","1,,,W","0.37","1,,,W","210",",W","210",",W","18.3",",W","22.8",",W"
"USW00014815","2004-04","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","5.0",",W","8.1","W","8.1",",W","6",",W","2",",W","0",",W","","","0",",W","10",",W","0",",W","10",",W","0",",W","","","","","","","-6.7",",W,05,","","","11.4",",,W,30,","29.4",",W,18,","3373.1","W","253.6",",W","21.1",",,,W","10.15",",W","16.69",",,,W","3.61",",,,W","260",",W","280",",W","16.5",",W","21.5",",W"
"USW00014815","2004-05","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.2",",W","34.4","W","26.3",",W","21",",W","14",",W","3",",W","","","0",",W","2",",W","0",",W","19",",W","0",",W","","","","","","","-1.7",",W,03,","","","46.7",",,W,10,","28.3",",W,12,","3476.3","W","103.2",",W","225.3",",,,W","15.85",",W","21.48",",,,W","10.22",",,,W","310",",W","310",",W","17.0",",W","21.5",",W"
"USW00014815","2004-06","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.6",",W","80.6","W","46.2","1,W","15",",W","7",",W","0",",W","","","0","1,W","0","1,W","0","1,W","23","1,W","1","1,W","","","","","","","6.7","1,W,20,","","","17.0",",,W,10,","32.2","1,W,08,","3511.5","W","35.2","1,W","77.5",",,,W","18.71","1,W","24.14","1,,,W","13.28","1,,,W","270",",W","240",",W","15.6",",W","17.9",",W"
"USW00014815","2004-07","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.4",",W","169.6","W","89.0",",W","14",",W","8",",W","2",",W","","","0",",W","0",",W","0",",W","30",",W","0",",W","","","","","","","10.6",",W,24,","","","37.6",",,W,21,","30.0",",W,22,+","5.6","W","5.6",",W","132.4",",,,W","21.02",",W","26.00",",,,W","16.05",",,,W","220",",W","220",",W","14.3",",W","17.9",",W"
"USW00014815","2004-08","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.1",",W","224.3","W","54.7",",W","14",",W","7",",W","2",",W","","","0",",W","0",",W","0",",W","25",",W","0",",W","","","","","","","8.9",",W,22,+","","","47.0",",,W,17,","31.1",",W,02,","36.7","W","31.1",",W","139.5",",,,W","19.10",",W","24.25",",,,W","13.95",",,,W","200",",W","190",",W","14.8",",W","20.6",",W"
"USW00014815","2004-09","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","2.6",",W","271.1","W","46.8",",W","6",",W","3",",W","0",",W","","","0",",W","0",",W","0",",W","26",",W","0",",W","","","","","","","3.3",",W,30,","","","12.7",",,W,16,","29.4",",W,23,","77.2","W","40.5",",W","29.4",",,,W","18.54",",W","24.64",",,,W","12.44",",,,W","290",",W","280",",W","11.6",",W","13.4",",W"
"USW00014815","2004-10","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.8",",W","271.1","W","0.0",",W","10",",W","6",",W","0",",W","","","0",",W","1",",W","0",",W","6",",W","0",",W","","","","","","","-1.7",",W,05,","","","21.1",",,W,29,","23.9",",W,07,","313.5","W","236.3",",W","57.1",",,,W","10.71",",W","15.68",",,,W","5.74",",,,W","230",",W","230",",W","19.2",",W","24.1",",W"
"USW00014815","2004-11","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.9",",W","271.1","W","0.0",",W","13",",W","7",",W","0",",W","","","0",",W","13",",W","0",",W","0",",W","0",",W","","","","","","","-5.6",",W,14,+","","","20.3",",,W,04,","15.6",",W,18,+","714.0","W","400.5",",W","75.7",",,,W","4.98",",W","8.88",",,,W","1.08",",,,W","310",",W","310",",W","13.4",",W","17.0",",W"
"USW00014815","2004-12","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.9",",W","271.1","W","0.0",",W","8",",W","5",",W","0",",W","","","2",",W","24",",W","12",",W","0",",W","0",",W","","","","","","","-19.4",",W,24,","","","13.2",",,W,07,","14.4",",W,31,","1342.4","W","628.4",",W","35.3",",,,W","-1.94",",W","1.61",",,,W","-5.48",",,,W","290",",W","280",",W","14.3",",W","19.2",",W"
"USW00014815","2005-01","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.9",",W","0.0","B","0.0",",W","9",",W","7",",W","1",",W","","","3",",W","30",",W","19",",W","0",",W","0",",W","","","","","","","-22.2",",W,23,","","","36.6",",,W,13,","15.0",",W,13,","2069.9","B","727.5",",W","84.5",",,,W","-5.14",",W","-1.20",",,,W","-9.07",",,,W","10",",W","20",",W","11.2",",W","14.8",",W"
"USW00014815","2005-02","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.5",",W","0.0","B","0.0",",W","10",",W","4",",W","0",",W","","","0",",W","25",",W","11",",W","0",",W","0",",W","","","","","","","-13.3",",W,02,","","","16.0",",,W,15,","8.9",",W,14,","2635.1","B","565.2",",W","43.3",",,,W","-1.85",",W","1.79",",,,W","-5.49",",,,W","280",",W","280",",W","11.6",",W","14.8",",W"
"USW00014815","2005-03","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.0",",W","0.0","B","0.0",",W","6",",W","2",",W","0",",W","","","0",",W","28",",W","10",",W","1",",W","0",",W","","","","","","","-15.6",",W,03,","","","7.9",",,W,19,","23.3",",W,30,","3211.0","B","575.9",",W","14.1",",,,W","-0.24",",W","4.49",",,,W","-4.98",",,,W","260",",W","260",",W","13.4",",W","16.1",",W"
"USW00014815","2005-04","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.5",",W","2.5","B","2.5","1,W","5",",W","0",",W","0",",W","","","0","1,W","6","1,W","0","1,W","10","1,W","0","1,W","","","","","","","-1.1","1,W,01,","","","2.3",",,W,22,","27.2","1,W,18,","3432.4","B","221.4","1,W","5.6",",,,W","10.78","1,W","17.24","1,,,W","4.33","1,,,W","10",",W","20",",W","14.3",",W","17.9",",W"
"USW00014815","2005-05","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.7",",W","8.6","B","6.1",",W","9",",W","5",",W","0",",W","","","0",",W","2",",W","0",",W","12",",W","0",",W","","","","","","","-3.3",",W,04,","","","13.7",",,W,19,","28.3",",W,09,","3601.1","B","168.7",",W","41.9",",,,W","13.09",",W","19.02",",,,W","7.15",",,,W","280",",W","260",",W","11.6",",W","14.3",",W"
"USW00014815","2005-06","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.5",",W","158.5","B","149.9",",W","7",",W","3",",W","0",",W","","","0",",W","0",",W","0",",W","28",",W","8",",W","","","","","","","9.4",",W,17,","","","24.9",",,W,13,","34.4",",W,26,+","3611.5","B","10.4",",W","51.4",",,,W","22.99",",W","28.75",",,,W","17.22",",,,W","240",",W","240",",W","14.8",",W","17.9",",W"
"USW00014815","2005-07","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.0",",W","310.4","B","151.9",",W","13",",W","9",",W","2",",W","","","0",",W","0",",W","0",",W","31",",W","6",",W","","","","","","","9.4",",W,02,","","","29.5",",,W,20,","33.9",",W,24,","1.5","B","1.5",",W","145.9",",,,W","23.19",",W","28.84",",,,W","17.53",",,,W","260",",W","270",",W","17.4",",W","20.1",",W"
"USW00014815","2005-08","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","2.9",",B","444.0","B","133.6",",B","9",",B","1",",B","0",",B","","","0",",B","0",",B","0",",B","30",",B","1",",B","","","","","","","11.1",",B,24,","","","14.7",",,B,20,","32.2",",B,03,","3.7","B","2.2",",B","21.5",",,,B","22.57",",B","27.95",",,,B","17.19",",,,B","240",",B","240",",B","11.6",",B","13.4",",B"
"USW00014815","2005-09","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.5",",B","","","","","8","5,B","3","5,B","0","5,B","","","","","","","","","","","","","","","","","","","","","","","15.2","5,,B,16,","","","","","","","38.0","5,,,B","","","","","","","","","","","","","",""
"USW00014815","2005-10","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.3",",B","","","17.7",",B","4",",B","2",",B","0",",B","","","0",",B","3",",B","0",",B","6",",B","0",",B","","","","","","","-1.7",",B,29,","","","9.9",",,B,31,","28.9",",B,04,+","","","224.5",",B","19.8",",,,B","11.66",",B","16.89",",,,B","6.44",",,,B","300",",B","300",",B","11.2",",B","14.3",",B"
"USW00014815","2005-11","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","5.4",",B","","","0.0",",B","14",",B","6",",B","0",",B","","","0",",B","15",",B","3",",B","1",",B","0",",B","","","","","","","-11.7",",B,25,","","","11.9",",,B,01,","21.1",",B,04,","","","387.4",",B","55.3",",,,B","5.42",",B","10.27",",,,B","0.57",",,,B","230",",B","250",",B","17.9",",B","21.0",",B"
"USW00014815","2005-12","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.3",",B","","","0.0",",B","12",",B","3",",B","0",",B","","","0",",B","26",",B","19",",B","0",",B","0",",B","","","","","","","-17.2",",B,08,","","","4.3",",,B,30,+","4.4",",B,24,+","","","691.1",",B","19.5",",,,B","-3.96",",B","-1.44",",,,B","-6.48",",,,B","230",",B","230",",B","12.5",",B","15.6",",B"
"USW00014815","2006-01","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.7",",W","0.0","W","0.0",",W","12",",W","6",",W","0",",W","","","0",",W","23",",W","2",",W","0",",W","0",",W","21","","1","","1","","-6.6",",W,26,","","","19.6",",,W,02,","12.2",",W,12,","","","525.0",",W","76.1",",,,W","1.40",",W","4.42",",,,W","-1.62",",,,W","300",",W","310",",W","13.0",",W","16.1",",W"
"USW00014815","2006-02","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.6","1,W","0.0","W","0.0",",W","5",",W","3",",W","0",",W","","","0",",W","24",",W","14",",W","0",",W","0",",W","14","","1","","1","","-17.1",",W,18,","","","17.5",",,W,16,","13.9",",W,16,","","","580.3",",W","26.9",",,,W","-2.39",",W","1.70",",,,W","-6.49",",,,W","290",",W","290",",W","14.3",",W","19.2",",W"
"USW00014815","2006-03","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.0",",W","0.0","W","0.0",",W","13",",W","7",",W","1",",W","","","0",",W","23",",W","1",",W","1",",W","0",",W","17","","1","","5","","-8.8",",W,05,","","","31.2",",,W,13,","21.1",",W,31,","","","483.0",",W","74.9",",,,W","2.75",",W","7.48",",,,W","-1.97",",,,W","260",",W","240",",W","17.4",",W","22.8",",W"
"USW00014815","2006-04","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.4",",W","1.1","W","1.1",",W","10",",W","5",",W","0",",W","","","0",",W","6",",W","0",",W","7",",W","0",",W","12","","1","","3","","-3.8",",W,09,","","","16.5",",,W,07,","26.1",",W,14,","","","224.9",",W","43.5",",,,W","10.88",",W","17.26",",,,W","4.49",",,,W","260",",W","270",",W","13.9",",W","17.4",",W"
"USW00014815","2006-05","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.8",",W","37.5","W","36.4",",W","15",",W","11",",W","0",",W","","","0",",W","0",",W","0",",W","14",",W","2",",W","18","","2","","6","","2.2",",W,22,","","","21.1",",,W,11,","33.3",",W,29,","","","143.3",",W","107.6",",,,W","14.89",",W","20.31",",,,W","9.46",",,,W","300",",W","230",",W","13.4",",W","17.0",",W"
"USW00014815","2006-06","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","2.9",",W","100.7","W","63.2",",W","10",",W","5",",W","0",",W","","","0",",W","0",",W","0",",W","29",",W","1",",W","11","","1","","4","","8.3",",W,11,","","","24.4",",,W,18,","33.9",",W,17,","","","11.8",",W","67.7",",,,W","20.05",",W","25.93",",,,W","14.17",",,,W","280",",W","280",",W","12.5",",W","16.1",",W"
"USW00014815","2006-07","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.4",",W","266.8","W","166.1",",W","15",",W","6",",W","0",",W","","","0",",W","0",",W","0",",W","31",",W","6",",W","20","","2","","9","","12.2",",W,07,+","","","15.7",",,W,27,","34.4",",W,31,+","0.0","W","0.0",",W","61.1",",,,W","23.69",",W","29.04",",,,W","18.35",",,,W","330",",W","330",",W","13.4",",W","16.5",",W"
"USW00014815","2006-08","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.2",",W","376.3","W","109.5",",W","11",",W","7",",W","2",",W","","","0",",W","0",",W","0",",W","31",",W","2",",W","13","","","","3","","10.0",",W,12,","","","32.8",",,W,24,","34.4",",W,01,","0.0","W","0.0",",W","112.9",",,,W","21.86",",W","27.31",",,,W","16.42",",,,W","340",",W","330",",W","12.5",",W","17.9",",W"
"USW00014815","2006-09","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.3",",W","383.8","W","7.5",",W","13",",W","8",",W","0",",W","","","0",",W","0",",W","0",",W","14",",W","0",",W","23","","3","","10","","1.7",",W,29,","","","22.9",",,W,13,","27.2",",W,08,","86.0","W","86.0",",W","88.3",",,,W","15.72",",W","20.55",",,,W","10.88",",,,W","290",",W","280",",W","13.9",",W","17.0",",W"
"USW00014815","2006-10","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.1",",W","383.8","W","0.0",",W","17",",W","10",",W","0",",W","","","0",",W","7",",W","0",",W","6",",W","0",",W","19","","2","","3","","-2.1",",W,15,","","","24.4",",,W,02,","25.0",",W,03,","380.2","W","294.2",",W","85.7",",,,W","8.84",",W","13.86",",,,W","3.82",",,,W","290",",W","290",",W","14.3",",W","18.3",",W"
"USW00014815","2006-11","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.5",",W","383.8","W","0.0",",W","8",",W","5",",W","0",",W","","","0",",W","11",",W","0",",W","0",",W","0",",W","18","","3","","1","","-4.3",",W,23,+","","","20.8",",,W,30,","18.9",",W,09,","761.9","W","381.7",",W","71.8",",,,W","5.61",",W","9.48",",,,W","1.74",",,,W","10",",W","60",",W","11.6",",W","14.8",",W"
"USW00014815","2006-12","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.6",",W","383.8","W","0.0",",W","12",",W","5",",W","0",",W","","","0",",W","20",",W","6",",W","0",",W","0",",W","22","","1","","","","-9.9",",W,08,","","","16.0",",,W,01,","12.2",",W,22,+","1268.6","W","506.7",",W","59.0",",,,W","1.99",",W","5.23",",,,W","-1.25",",,,W","190",",W","270",",W","13.0",",W","16.1",",W"
"USW00014815","2007-01","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.2","1,W","0.0","W","0.0",",W","14",",W","4",",W","1",",W","","","0",",W","28",",W","18",",W","0",",W","0",",W","27","","3","","","","-17.1",",W,28,","","","27.9",",,W,04,","10.0",",W,12,+","1906.8","W","638.2",",W","58.5",",,,W","-2.25",",W","0.93",",,,W","-5.44",",,,W","230","1,W","240","1,W","11.2","1,W","13.9","1,W"
"USW00014815","2007-02","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.9",",W","0.0","W","0.0","1,W","3",",W","1",",W","0",",W","","","4",",W","28",",W","20","1,W","0","1,W","0","1,W","21","","3","","","","-26.0",",W,05,","","","7.1",",,W,25,","5.6","1,W,20,+","2611.0","W","704.2","1,W","8.2",",,,W","-7.87","1,W","-3.78","1,,,W","-11.97",",,,W","260",",W","250",",W","15.7",",W","19.7",",W"
"USW00014815","2007-03","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.6",",W","3.1","W","3.1",",W","14",",W","5",",W","0",",W","","","0",",W","17",",W","5",",W","4",",W","0",",W","17","","2","","3","","-17.1",",W,06,","","","9.7",",,W,27,","25.6",",W,26,","3033.9","W","422.9",",W","42.3",",,,W","4.79",",W","10.23",",,,W","-0.65",",,,W","230",",W","90","1,W","17.0",",W","31.7","1,W"
"USW00014815","2007-04","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","4.5",",W","3.1","W","0.0",",W","13",",W","5",",W","0",",W","","","0",",W","11",",W","3",",W","7",",W","0",",W","18","","5","","1","","-7.1",",W,07,","","","16.3",",,W,26,","26.7",",W,22,","3351.8","W","317.9",",W","59.5",",,,W","7.74",",W","13.04",",,,W","2.43",",,,W","240",",W","40",",W","22.8",",W","83.6",",W"
"USW00014815","2007-05","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.5","1,W","41.4","W","38.3",",W","7",",W","5",",W","0",",W","","","0",",W","0",",W","0",",W","21",",W","0",",W","10","","1","","6","","2.2",",W,18,","","","20.8",",,W,26,","31.1",",W,24,+","3421.8","W","70.0",",W","70.9",",,,W","17.31",",W","23.76",",,,W","10.86",",,,W","260",",W","190",",W","11.2",",W","15.7",",W"
"USW00014815","2007-06","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.0","1,W","144.9","W","103.5",",W","7",",W","3",",W","0",",W","","","0",",W","0",",W","0",",W","29",",W","6",",W","9","","1","","6","","5.6",",W,06,","","","21.3",",,W,03,","34.4",",W,18,","3435.9","W","14.1",",W","31.9",",,,W","21.31",",W","27.81",",,,W","14.81",",,,W","240",",W","240",",W","15.7",",W","21.5",",W"
"USW00014815","2007-07","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","3.1",",W","263.4","W","118.5",",W","6",",W","2",",W","0",",W","","","0",",W","0",",W","0",",W","31",",W","7",",W","10","","","","7","","9.4",",W,15,+","","","5.6",",,W,25,","36.1",",W,08,","2.0","W","2.0",",W","12.3",",,,W","22.09",",W","28.84",",,,W","15.35",",,,W","210",",W","270",",W","12.5",",W","16.5",",W"
"USW00014815","2007-08","42.3075","-85.25111","282.9","BATTLE CREEK KELLOGG AIRPORT, MI US","2.7",",W","401.9","W","138.5",",W","14",",W","10",",W","2",",W","","","0",",W","0",",W","0",",W","28",",W","4",",W","22","","1","","7","","9.4",",W,18,","","","27.7",",,W,19,","35.6",",W,01,","9.7","W","7.7",",W","141.1",",,,W","22.55",",W","27.95",",,,W","17.15",",,,W","280",",W","270",",W","18.3",",W","25.0",",W"
