"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00401495","1963-08","36.25","-85.95","167.9","CARTHAGE WATER PLANT, TN US","","","187.4",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","10.0",",0,15,","0",",,0,31,+","0",",,0,31,+","60.2",",,0,29,","35.0",",0,04,","0.0",",0","106.7",",,,0","0",",,,0","24.38",",0","31.32",",,,0","17.44",",,,0"
"USC00401495","1963-09","36.25","-85.95","167.9","CARTHAGE WATER PLANT, TN US","","","91.8",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","5.0",",0,25,","0",",,0,30,+","0",",,0,30,+","28.7",",,0,29,","33.3",",0,11,","14.7",",0","73.8",",,,0","0",",,,0","20.90",",0","28.44",",,,0","13.36",",,,0"
"USC00401495","1963-10","36.25","-85.95","167.9","CARTHAGE WATER PLANT, TN US","","","14.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","30",",0","0",",0","0.0",",0,30,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","30.6",",0,21,+","34.1",",0","0.0",",,,0","0",",,,0","17.68",",0","27.90",",,,0","7.46",",,,0"
"USC00401495","1963-11","36.25","-85.95","167.9","CARTHAGE WATER PLANT, TN US","","","0.0","1,0","9",",0","6",",0","0",",0","0",",0","0",",0","0","1,0","10","1,0","0",",0","6",",0","0",",0","-5.0","1,0,03,","0",",,0,30,+","0",",,0,30,+","17.8",",,0,29,","23.3",",0,20,","237.0",",0","71.9",",,,0","0",",,,0","10.21","1,0","17.46",",,,0","2.96","1,,,0"
"USC00401495","1963-12","36.25","-85.95","167.9","CARTHAGE WATER PLANT, TN US","","","0.0",",0","7",",0","4",",0","0",",0","4",",0","1",",0","0",",0","26",",0","7",",0","0",",0","0",",0","-16.1",",0,19,","152",",,0,24,","127",",,0,23,","15.0",",,0,12,","20.6",",0,07,","580.2",",0","45.9",",,,0","140",",,,0","-0.38",",0","5.07",",,,0","-5.84",",,,0"
"USC00401495","1964-01","36.25","-85.95","167.9","CARTHAGE WATER PLANT, TN US","0.0","","0.0",",0","10",",0","8",",0","2",",0","5",",0","2",",0","0",",0","24",",0","2",",0","0",",0","0",",0","-13.3",",0,15,+","102",",,0,01,","89",",,0,01,","30.7",",,0,01,","20.6",",0,23,","480.9",",0","136.5",",,,0","130",",,,0","2.82",",0","10.14",",,,0","-4.50",",,,0"
"USC00401495","1964-02","36.25","-85.95","167.9","CARTHAGE WATER PLANT, TN US","0.0","","0.0",",0","14",",0","9",",0","0",",0","1",",0","1",",0","0",",0","23",",0","0",",0","0",",0","0",",0","-10.0",",0,23,","102",",,0,28,","140",",,0,28,","19.8",",,0,16,","16.1",",0,05,","460.2",",0","90.8",",,,0","143",",,,0","2.47",",0","8.23",",,,0","-3.30",",,,0"
"USC00401495","1964-03","36.25","-85.95","167.9","CARTHAGE WATER PLANT, TN US","0.0","","0.0",",0","12",",0","11",",0","2",",0","0",",0","0",",0","0",",0","15",",0","0",",0","6",",0","0",",0","-6.7",",0,01,","0",",,0,31,+","0",",,0,31,+","40.6",",,0,05,","24.4",",0,05,","308.9",",0","161.6",",,,0","0",",,,0","8.37",",0","15.32",",,,0","1.42",",,,0"
"USC00401495","1964-04","36.25","-85.95","167.9","CARTHAGE WATER PLANT, TN US","","","","","11",",0","10",",0","0",",0","0",",0","0",",0","0","4,0","3","4,0","0","4,0","19","4,0","0","4,0","-1.1","4,0,09,","0",",,0,30,+","0",",,0,30,+","22.4",",,0,24,","28.9","4,0,20,","","","157.0",",,,0","0",",,,0","14.82","5,0","22.04","4,,,0","7.61","4,,,0"
"USC00401495","1964-05","36.25","-85.95","167.9","CARTHAGE WATER PLANT, TN US","","","74.5","1,0","8",",0","6",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","28","1,0","7","1,0","4.4","1,0,01,","0",",,0,31,+","0",",,0,31,+","38.4",",,0,28,","33.3","1,0,23,+","18.3","1,0","112.9",",,,0","0",",,,0","20.21","1,0","28.44","1,,,0","11.97","1,,,0"
