"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00412354","1980-05","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","73.6","0","62.1","3,0","3",",0","2",",0","0",",0","0",",0","0",",0","0","3,0","0","3,0","0",",0","30",",0","12",",0","","","1","","4.4","3,0,16,","0",",,0,31,+","0",",,0,31,+","11.4",",,0,03,","36.7",",0,31,","","","1787.9","0","","","21.4",",0","","","","","","","","","","","20.3",",,,0","0",",,,0","19.71","3,0","29.95",",,,0","9.48","3,,,0","",""
"USC00412354","1980-06","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","359.5","0","285.9",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","28",",0","","","","","11.7",",0,02,","0",",,0,30,+","0",",,0,30,+","1.3",",,0,21,","42.8",",0,29,+","","","1787.9","0","","","0.0",",0","","","","","","","","","","","3.9",",,,0","0",",,,0","27.86",",0","38.69",",,,0","17.03",",,,0","",""
"USC00412354","1980-07","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","","","1",",0","1",",0","0",",0","0",",0","0",",0","","","","","0",",0","31",",0","31",",0","","","","","","","0",",,0,31,+","0",",,0,31,+","3.6",",,0,09,","40.6",",0,26,+","","","","","","","","","","","","","","","","","","","3.6",",,,0","0",",,,0","","","38.13",",,,0","","","",""
"USC00412354","1980-08","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","236.5",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","26",",0","","","","","13.3",",0,28,","0",",,0,31,+","0",",,0,31,+","6.9",",,0,12,","40.6",",0,04,+","","","","","","","0.0",",0","","","","","","","","","","","23.2",",,,0","0",",,,0","25.96",",0","34.25",",,,0","17.68",",,,0","",""
"USC00412354","1980-09","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","129.0",",0","13",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","13",",0","","","","","11.1",",0,18,","0",",,0,30,+","0",",,0,30,+","34.3",",,0,26,","35.6",",0,20,","","","","","","","2.8",",0","","","","","","","","","","","75.6",",,,0","0",",,,0","22.54",",0","30.29",",,,0","14.79",",,,0","",""
"USC00412354","1980-10","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","12.8",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","23",",0","0",",0","","","","","-6.1",",0,29,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,28,","31.7",",0,02,","","","","","","","138.2",",0","","","","","","","","","","","15.2",",,,0","0",",,,0","14.29",",0","23.31",",,,0","5.26",",,,0","",""
"USC00412354","1980-11","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","","","1",",0","1",",0","1",",0","0",",0","0",",0","0","1,0","17","1,0","","","","","","","","","","","-9.4","1,0,18,","0",",,0,30,+","0",",,0,30,+","50.8",",,0,16,","","","","","","","","","","","","","","","","","","","","","50.8",",,,0","0",",,,0","","","","","-0.84","1,,,0","",""
"USC00412354","1980-12","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","0.0","1,0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0","1,0","7","1,0","0","1,0","","","","","-10.6",",0,22,","0",",,0,31,+","0",",,0,31,+","4.6",",,0,08,","24.4","1,0,07,","","","","","","","346.2","1,0","","","","","","","","","","","4.6",",,,0","0",",,,0","6.83","1,0","16.69","1,,,0","-3.02",",,,0","",""
"USC00412354","1981-01","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","0.0","0","0.0","1,0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0","1,0","1","1,0","0","1,0","","","","","-7.2",",0,22,","0",",,0,31,+","0",",,0,31,+","4.8",",,0,13,","23.3","1,0,29,","","","","","","","369.7","1,0","","","","","","","","","","","16.5",",,,0","0",",,,0","5.95","1,0","13.56","1,,,0","-1.65",",,,0","",""
"USC00412354","1981-02","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","9",",0","0",",0","","","","","-7.2",",0,22,","0",",,0,28,+","0",",,0,28,+","8.1",",,0,28,","26.1",",0,21,","","","","","","","277.4",",0","","","","","","","","","","","8.1",",,,0","0",",,,0","8.43",",0","17.77",",,,0","-0.91",",,,0","",""
"USC00412354","1981-03","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","0.0","0","0.0",",0","","","","","","","0",",0","0",",0","0",",0","12",",0","0",",0","10",",0","0",",0","","","","","-2.8",",0,23,","0",",,0,31,+","0",",,0,31,+","","","28.3",",0,27,","","","","","","","241.8",",0","","","","","","","","","","","","","0",",,,0","10.53",",0","19.19",",,,0","1.88",",,,0","",""
"USC00412354","1981-04","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","31.6","0","31.6",",0","1","2,0","1","2,0","0","2,0","0",",0","0",",0","0",",0","1",",0","0",",0","25",",0","2",",0","","","1","","0.0",",0,05,","0",",,0,30,+","0",",,0,30,+","19.1","2,,0,28,","32.2",",0,28,+","","","","","","","57.4",",0","","","","","","","","","","","19.1","2,,,0","0",",,,0","17.47",",0","26.82",",,,0","8.13",",,,0","",""
"USC00412354","1981-05","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","110.6","0","79.0",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","","","1","","7.2",",0,11,","0",",,0,31,+","0",",,0,31,+","5.6",",,0,29,","35.6",",0,28,","","","","","","","6.1",",0","","","","","","","","","","","6.4",",,,0","0",",,,0","20.68",",0","29.68",",,,0","11.69",",,,0","",""
"USC00412354","1981-06","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","347.1","0","236.5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","23",",0","","","","","10.0",",0,17,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","42.8",",0,23,+","","","","","","","0.0",",0","","","","","","","","","","","0.0",",,,0","0",",,,0","26.22",",0","36.08",",,,0","16.35",",,,0","",""
"USC00412354","1981-07","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","606.6","0","259.5","2,0","4",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","28","1,0","","","","","15.0","1,0,22,","0",",,0,31,+","0",",,0,31,+","2.3",",,0,09,","40.6","1,0,24,","","","0.0","0","","","0.0","1,0","","","","","","","","","","","4.9",",,,0","0",",,,0","27.27","2,0","36.01","1,,,0","18.54","1,,,0","",""
"USC00412354","1981-08","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","780.4","0","173.8","1,0","5",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","19",",0","","","","","12.8","1,0,25,+","0",",,0,31,+","0",",,0,31,+","20.3",",,0,11,","37.8",",0,31,","","","0.0","0","","","0.0",",0","","","","","","","","","","","39.2",",,,0","0",",,,0","24.13","1,0","32.09",",,,0","16.17","1,,,0","",""
"USC00412354","1981-09","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","879.7","0","99.3",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","6",",0","","","","","10.0",",0,29,+","0",",,0,30,+","0",",,0,30,+","24.9",",,0,08,","36.7",",0,01,","","","6.6","0","","","6.6",",0","","","","","","","","","","","54.9",",,,0","0",",,,0","21.42",",0","29.11",",,,0","13.73",",,,0","",""
"USC00412354","1981-10","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","900.6","0","20.9","1,0","3",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","4","1,0","0","1,0","24","1,0","0","1,0","","","","","-2.8","1,0,24,","0",",,0,31,+","0",",,0,31,+","18.5",",,0,06,","31.7","1,0,01,","","","79.4","0","","","72.8","1,0","","","","","","","","","","","19.3",",,,0","0",",,,0","16.60","1,0","25.17","1,,,0","8.04","1,,,0","",""
"USC00412354","1981-12","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","","","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","6",",0","0",",0","","","","","-10.6",",0,18,","0",",,0,31,+","0",",,0,31,+","0.8",",,0,13,","23.3",",0,22,","","","","","","","325.8",",0","","","","","","","","","","","0.8",",,,0","0",",,,0","7.82",",0","17.57",",,,0","-1.93",",,,0","",""
"USC00412354","1982-01","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","0.0","0","0.0","1,0","2","2,0","1","2,0","0","2,0","0","2,0","1","1,0","0","1,0","26","1,0","0",",0","5",",0","0",",0","","","","","-13.9","1,0,14,","0","2,,0,31,+","76","1,,0,13,","6.4","2,,0,21,","22.8",",0,28,","","","","","   8.3","2,,,0,0,2","388.9",",0","  14.4","2,,,0,0,2","   0.6","2,,,0,0,2","   1.7","2,,,0,0,2","   4.5","2,,,0,0,2","  10.1","2,,,0,0,2","6.9","2,,,0","76","1,,,0","5.26","1,0","14.64",",,,0","-4.11","1,,,0","",""
"USC00412354","1982-02","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","0.0","0","0.0","3,0","2","1,0","1","1,0","0","1,0","0","1,0","1",",0","0","3,0","16","3,0","0",",0","9",",0","0",",0","","","","","-11.7","3,0,02,","0","1,,0,28,+","51",",,0,25,","14.0","1,,0,26,","28.3",",0,24,","","","","","  10.6",",,,0,0,2","271.2",",0","  21.7",",,,0,0,2","   4.4",",,,0,0,2","   7.2",",,,0,0,2","   7.5",",,,0,0,2","  14.0",",,,0,0,2","14.5","1,,,0","51",",,,0","7.55","3,0","16.61",",,,0","-1.52","3,,,0","",""
"USC00412354","1982-03","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","0.6","0","0.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","25",",0","1",",0","","","","","-6.7",",0,07,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","32.2",",0,19,","","","","","  13.3",",,,0,0,2","182.2",",0","  24.4",",,,0,0,2","   6.1",",,,0,0,2","  15.0",",,,0,0,2","  10.1",",,,0,0,2","  20.7",",,,0,0,2","0.0",",,,0","0",",,,0","12.47",",0","22.92",",,,0","2.03",",,,0","",""
"USC00412354","1982-04","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","19.4","0","18.8","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","2","2,0","0",",0","25",",0","0",",0","","","","","-1.1","2,0,03,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","31.7",",0,13,+","","","","","  21.1",",,,0,0,2","76.6",",0","  30.0",",,,0,0,2","   5.6",",,,0,0,2","  13.9",",,,0,0,2","  14.5",",,,0,0,2","  25.5",",,,0,0,2","0.0",",,,0","0",",,,0","16.41","2,0","25.58",",,,0","7.24","2,,,0","",""
"USC00412354","1982-05","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","80.7","0","61.3",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","1","","3","","4.4",",0,07,","0",",,0,31,+","0",",,0,31,+","13.2",",,0,05,","35.0",",0,27,","","","","","  20.0",",,,0,0,2","18.7",",0","  34.4",",,,0,0,2","  10.0",",,,0,0,2","  20.0",",,,0,0,2","  16.1",",,,0,0,2","  29.0",",,,0,0,2","34.5",",,,0","0",",,,0","19.71",",0","28.92",",,,0","10.49",",,,0","",""
"USC00412354","1982-06","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","284.5","0","203.8","1,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","30",",0","29",",0","","","","","7.8","1,0,04,","0",",,0,30,+","0",",,0,30,+","6.9",",,0,29,","40.0",",0,28,","","","","","  26.1",",,,0,0,2","0.0",",0","  40.0",",,,0,0,2","  17.2",",,,0,0,2","  33.3",",,,0,0,2","  22.6",",,,0,0,2","  36.0",",,,0,0,2","7.4",",,,0","0",",,,0","25.37","1,0","35.92",",,,0","14.81","1,,,0","",""
"USC00412354","1982-07","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","545.5","0","261.0","1,0","5",",0","5",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","31",",0","","","","","14.4","1,0,02,","0",",,0,31,+","0",",,0,31,+","19.1",",,0,05,","38.9",",0,28,+","","","0.0","0","  27.2",",,,0,0,2","0.0",",0","  39.4",",,,0,0,2","  19.4",",,,0,0,2","  27.2",",,,0,0,2","  24.3",",,,0,0,2","  36.5",",,,0,0,2","47.6",",,,0","0",",,,0","27.03","1,0","36.35",",,,0","17.70","1,,,0","",""
"USC00412354","1982-08","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","798.7","0","253.2",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","29",",0","","","1","","15.0",",0,23,","0",",,0,31,+","0",",,0,31,+","4.3",",,0,25,","38.9",",0,16,","","","0.0","0","  27.2",",,,0,0,2","0.0",",0","  40.0",",,,0,0,2","  22.2",",,,0,0,2","  30.6",",,,0,0,2","  25.0",",,,0,0,2","  36.9",",,,0,0,2","9.6",",,,0","0",",,,0","26.50",",0","35.03",",,,0","17.97",",,,0","",""
"USC00412354","1982-09","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","941.6","0","142.9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","15",",0","","","","","8.9",",0,13,","0",",,0,30,+","0",",,0,30,+","4.3",",,0,19,","38.9",",0,02,","","","1.7","0","  26.1",",,,0,0,2","1.7",",0","  40.6",",,,0,0,2","  17.2",",,,0,0,2","  26.1",",,,0,0,2","  22.1",",,,0,0,2","  33.7",",,,0,0,2","9.9",",,,0","0",",,,0","23.04",",0","32.25",",,,0","13.83",",,,0","",""
"USC00412354","1982-10","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","958.6","0","17.0","2,0","1",",0","1",",0","1",",0","0",",0","0",",0","0","1,0","1","1,0","0","1,0","25","1,0","3","1,0","1","","","","-3.3","1,0,29,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,01,","32.8","1,0,08,+","","","96.4","0","  25.6",",,,0,0,2","94.7","1,0","  29.4","2,,,0,0,2","  10.0",",,,0,0,2","  18.9","2,,,0,0,2","  14.1",",,,0,0,2","  23.3","2,,,0,0,2","30.5",",,,0","0",",,,0","15.75","2,0","25.69","1,,,0","5.82","1,,,0","",""
"USC00412354","1982-11","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","958.6","0","0.0","1,0","4",",0","2",",0","0",",0","","","1",",0","0",",0","14",",0","0","1,0","7","1,0","0","1,0","","","","","-5.6",",0,12,","","","38",",,0,26,","10.2",",,0,26,","26.7","1,0,01,","","","362.6","0","  11.7",",,,0,0,2","266.2","1,0","  20.6",",,,0,0,2","  -1.7",",,,0,0,2","   6.1",",,,0,0,2","   7.5",",,,0,0,2","  14.4",",,,0,0,2","19.1",",,,0","38",",,,0","9.08","1,0","17.50","1,,,0","0.65",",,,0","",""
"USC00412354","1982-12","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","958.6","0","0.0",",0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","0",",0","0",",0","","","","","-6.7",",0,31,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,09,","20.0",",0,22,+","","","786.7","0","   5.6",",,,0,0,2","424.1",",0","  11.7",",,,0,0,2","   1.7",",,,0,0,2","   2.8",",,,0,0,2","   3.3",",,,0,0,2","   6.4",",,,0,0,2","35.8",",,,0","0",",,,0","4.65",",0","11.53",",,,0","-2.23",",,,0","",""
"USC00412354","1983-01","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","0.0","0","0.0","3,0","2","1,0","2","1,0","0","1,0","0","3,0","1",",0","0","1,0","23","1,0","2","2,0","0","2,0","0","2,0","","","","","-12.8","1,0,04,+","0","3,,0,31,+","81",",,0,01,","16.5","1,,0,21,","18.3","2,0,30,","","","1159.4","0","   7.2",",,,0,0,2","372.7","2,0","  12.8",",,,0,0,2","   0.6",",,,0,0,2","   1.7",",,,0,0,2","   3.4",",,,0,0,2","   6.8",",,,0,0,2","24.1","1,,,0","81",",,,0","4.63","3,0","12.51","2,,,0","-3.26","1,,,0","",""
"USC00412354","1983-02","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","0.0","0","0.0","2,0","6",",0","1",",0","0",",0","0",",0","0",",0","0","2,0","19","2,0","0",",0","5",",0","0",",0","","","","","-3.9","2,0,21,+","0",",,0,28,+","0",",,0,28,+","6.1",",,0,05,","23.3",",0,19,","","","1423.4","0","  10.0",",,,0,0,2","264.0",",0","  17.2",",,,0,0,2","   3.9",",,,0,0,2","   7.2",",,,0,0,2","   6.1",",,,0,0,2","  12.0",",,,0,0,2","10.5",",,,0","0",",,,0","8.30","2,0","17.03",",,,0","-0.42","2,,,0","",""
"USC00412354","1983-03","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","0.0","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","15",",0","0",",0","","","","","-2.8",",0,28,","0",",,0,31,+","0",",,0,31,+","3.6",",,0,04,","26.7",",0,14,","","","1632.4","0","  12.2",",,,0,0,2","209.0",",0","  22.2",",,,0,0,2","   7.8",",,,0,0,2","  12.8",",,,0,0,2","   9.5",",,,0,0,2","  17.6",",,,0,0,2","3.6",",,,0","0",",,,0","11.59",",0","20.50",",,,0","2.68",",,,0","",""
"USC00412354","1983-04","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","11.1","0","11.1","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","8","1,0","0",",0","20",",0","0",",0","","","","","-6.1","1,0,08,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","29.4",",0,29,+","","","1806.2","0","  18.3",",,,0,0,2","173.8",",0","  27.2",",,,0,0,2","   4.4",",,,0,0,2","   7.2",",,,0,0,2","  12.1",",,,0,0,2","  20.3",",,,0,0,2","0.0",",,,0","0",",,,0","12.70","1,0","21.42",",,,0","3.98","1,,,0","",""
"USC00412354","1983-05","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","62.6","0","51.5",",0","","","","","","","","","","","0",",0","1",",0","0",",0","31",",0","7",",0","","","","","0.0",",0,03,","","","","","","","35.6",",0,31,","","","1841.8","0","  22.8",",,,0,0,2","35.6",",0","  36.1",",,,0,0,2","  14.4",",,,0,0,2","  23.9",",,,0,0,2","  18.2",",,,0,0,2","  31.1",",,,0,0,2","","","","","18.85",",0","30.25",",,,0","7.44",",,,0","",""
"USC00412354","1983-06","31.91461","-105.20982","1130.2","DELL CITY 5 SSW, TX US","206.7","0","144.1","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","30",",0","26",",0","","","","","6.7","2,0,05,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","40.0",",0,21,","","","1844.9","0","  25.6",",,,0,0,2","3.1",",0","  40.6",",,,0,0,2","  13.9",",,,0,0,2","  26.7",",,,0,0,2","  21.3",",,,0,0,2","  36.2",",,,0,0,2","0.0",",,,0","0",",,,0","23.45","2,0","34.27",",,,0","12.64","2,,,0","",""
