"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00087886","1892-01","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","16.5","6","16.5",",6","","","","","","","","","","","0",",6","0",",6","0",",6","13",",6","0",",6","","","","","1.1",",6,04,","","","","","","","27.2",",6,11,","","","","","117.6",",6","","","","","15.07",",6","20.26",",,,6","9.88",",,,6"
"USC00087886","1892-02","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","36.0","6","19.5","2,6","","","","","","","","","","","0","1,6","0","1,6","0","1,6","24","1,6","0","1,6","","","","","3.3","1,6,13,","","","","","","","27.8","1,6,08,","","","","","38.4","1,6","","","","","17.65","2,6","23.40","1,,,6","11.90","1,,,6"
"USC00087886","1892-03","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","71.0","6","35.0",",6","","","","","","","","","","","0",",6","0",",6","0",",6","23",",6","0",",6","","","","","1.7",",6,19,","","","","","","","28.9",",6,24,","","","","","59.9",",6","","","","","17.53",",6","23.58",",,,6","11.47",",,,6"
"USC00087886","1892-04","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","231.8","6","160.8",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","3",",6","","","","","11.7",",6,15,+","","","","","","","32.8",",6,25,","","","","","1.4",",6","","","","","23.65",",6","29.53",",,,6","17.77",",,,6"
"USC00087886","1892-05","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","453.7","6","221.9",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","12",",6","","","","","13.3",",6,24,","","","","","","","33.9",",6,31,","","","","","0.0",",6","","","","","25.49",",6","31.40",",,,6","19.58",",,,6"
"USC00087886","1892-06","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","724.3","6","270.6",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","18",",6","","","","","20.6",",6,11,","","","","","","","34.4",",6,22,","","","","","0.0",",6","","","","","27.35",",6","31.85",",,,6","22.85",",,,6"
"USC00087886","1892-07","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","1039.9","6","315.6",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","28",",6","","","","","21.7",",6,10,+","","","","","","","35.0",",6,11,","","","0.0","6","0.0",",6","","","","","28.51",",6","33.21",",,,6","23.82",",,,6"
"USC00087886","1892-08","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","1337.3","6","297.4",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","23",",6","","","","","22.2",",6,06,","","","","","","","33.9",",6,29,+","","","0.0","6","0.0",",6","","","","","27.93",",6","32.25",",,,6","23.60",",,,6"
"USC00087886","1892-09","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","1595.2","6","257.9",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","3",",6","","","","","21.1",",6,29,+","","","","","","","32.8",",6,07,+","","","0.0","6","0.0",",6","","","","","26.93",",6","30.81",",,,6","23.05",",,,6"
"USC00087886","1892-10","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","1749.9","6","154.7",",6","","","","","","","","","","","0",",6","0",",6","0",",6","28",",6","0",",6","","","","","7.8",",6,29,","","","","","","","30.6",",6,22,+","","","11.9","6","11.9",",6","","","","","22.94",",6","27.22",",,,6","18.65",",,,6"
"USC00087886","1892-11","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","1796.0","6","46.1",",6","","","","","","","","","","","0",",6","0",",6","0",",6","23",",6","0",",6","","","","","6.1",",6,20,+","","","","","","","29.4",",6,09,+","","","64.0","6","52.1",",6","","","","","18.13",",6","23.88",",,,6","12.38",",,,6"
"USC00087886","1892-12","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","1826.3","6","30.3",",6","","","","","","","","","","","0",",6","0",",6","0",",6","20",",6","0",",6","","","","","3.3",",6,30,+","","","","","","","27.2",",6,13,","","","135.3","6","71.3",",6","","","","","17.01",",6","22.15",",,,6","11.87",",,,6"
"USC00087886","1893-01","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","3.1","6","3.1",",6","","","","","","","","","","","0",",6","2",",6","0",",6","12",",6","0",",6","","","","","0.0",",6,22,+","","","","","","","25.6",",6,28,","","","308.3","6","173.0",",6","","","","","12.85",",6","18.39",",,,6","7.32",",,,6"
"USC00087886","1893-02","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","61.6","6","58.5",",6","3",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","25",",6","0",",6","","","","","6.1",",6,23,","","","","","30.7",",,6,25,","28.9",",6,14,","","","331.5","6","23.2",",6","51.8",",,,6","","","19.59",",6","25.06",",,,6","14.13",",,,6"
"USC00087886","1893-03","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","116.6","6","55.0",",6","","","","","","","","","","","0",",6","0",",6","0",",6","26",",6","0",",6","","","","","1.1",",6,05,","","","","","","","29.4",",6,25,+","","","371.3","6","39.8",",6","","","","","18.82",",6","24.43",",,,6","13.22",",,,6"
"USC00087886","1893-04","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","280.7","6","164.1",",6","4",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","5",",6","","","","","11.1",",6,01,","","","","","6.9",",,6,28,","32.8",",6,30,+","","","371.9","6","0.6",",6","13.0",",,,6","","","23.79",",6","29.86",",,,6","17.71",",,,6"
"USC00087886","1893-05","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","515.2","6","234.5",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","15",",6","","","","","14.4",",6,19,","","","","","","","33.9",",6,25,+","","","371.9","6","0.0",",6","","","","","25.90",",6","31.51",",,,6","20.28",",,,6"
"USC00087886","1893-06","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","807.7","6","292.5",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","22",",6","","","","","21.1",",6,09,","","","","","","","35.6",",6,02,+","","","371.9","6","0.0",",6","","","","","28.08",",6","32.91",",,,6","23.26",",,,6"
"USC00087886","1893-07","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","1127.4","6","319.7",",6","8",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","29",",6","","","","","22.2",",6,21,","","","","","39.4",",,6,28,","35.6",",6,06,","","","0.0","6","0.0",",6","86.7",",,,6","","","28.65",",6","33.47",",,,6","23.83",",,,6"
"USC00087886","1893-08","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","1441.1","6","313.7",",6","9",",6","9",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","21",",6","","","","","21.1",",6,10,","","","","","97.5",",,6,09,","34.4",",6,28,","","","0.0","6","0.0",",6","226.3",",,,6","","","28.45",",6","32.15",",,,6","24.75",",,,6"
"USC00087886","1893-09","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","1709.7","6","268.6",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","9",",6","","","","","20.0",",6,11,","","","","","","","33.9",",6,17,","","","0.0","6","0.0",",6","","","","","27.29",",6","31.43",",,,6","23.14",",,,6"
"USC00087886","1893-10","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","1886.7","6","177.0",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","2",",6","","","","","14.4",",6,31,","","","","","","","32.8",",6,02,+","","","0.0","6","0.0",",6","","","","","24.04",",6","28.52",",,,6","19.57",",,,6"
"USC00087886","1893-11","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","1953.8","6","67.1",",6","","","","","","","","","","","0",",6","0",",6","0",",6","28",",6","0",",6","","","","","6.7",",6,25,","","","","","","","28.9",",6,23,","","","14.7","6","14.7",",6","","","","","20.08",",6","25.26",",,,6","14.90",",,,6"
"USC00087886","1893-12","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","1985.6","6","31.8",",6","","","","","","","","","","","0",",6","0",",6","0",",6","25",",6","0",",6","","","","","3.3",",6,19,","","","","","","","27.2",",6,03,","","","65.6","6","50.9",",6","","","","","17.72",",6","22.89",",,,6","12.54",",,,6"
"USC00087886","1894-01","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","18.8","","18.8",",6","","","","","","","","","","","0",",6","0",",6","0",",6","25",",6","0",",6","","","","","7.2",",6,31,+","","","","","","","26.7",",6,24,","","","100.1","","34.5",",6","","","","","17.83",",6","22.89",",,,6","12.77",",,,6"
"USC00087886","1894-02","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","63.0","","44.2","2,6","","","","","","","","","","","0","1,6","0","1,6","0","1,6","22","1,6","0","1,6","","","","","3.3","1,6,16,","","","","","","","27.8","1,6,11,","","","142.1","","42.0","1,6","","","","","18.45","2,6","23.93","1,,,6","12.96","1,,,6"
"USC00087886","1894-03","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","154.7","","91.7",",6","2",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","0",",6","","","","","4.4",",6,27,","","","","","21.1",",,6,01,","31.7",",6,21,+","","","159.0","","16.9",",6","41.9",",,,6","","","20.74",",6","26.55",",,,6","14.94",",,,6"
"USC00087886","1894-04","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","296.5","","141.8",",6","1",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","30",",6","2",",6","","","","","12.8",",6,14,","","","","","17.3",",,6,25,","32.8",",6,17,","","","159.0","","0.0",",6","17.3",",,,6","","","23.06",",6","29.41",",,,6","16.71",",,,6"
"USC00087886","1914-08","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","","","325.3",",6","12",",6","8",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","27",",6","","","","","22.2",",6,25,+","","","","","33.5",",,6,25,","34.4",",6,31,+","","","","","0.0",",6","109.2",",,,6","","","28.83",",6","33.22",",,,6","24.44",",,,6"
"USC00087886","1914-09","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","","","242.1","1,6","11",",6","11",",6","3",",6","","","","","0","1,6","0","1,6","0",",6","30",",6","9",",6","","","","","20.0","1,6,30,+","","","","","35.6",",,6,30,","33.3",",6,02,+","","","","","0.0",",6","172.5",",,,6","","","26.72","1,6","30.89",",,,6","22.54","1,,,6"
"USC00087886","1914-10","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","","","182.6",",6","13",",6","8",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","0",",6","","","","","12.8",",6,28,","","","","","22.9",",,6,25,","31.7",",6,08,","","","","","0.0",",6","81.1",",,,6","","","24.22",",6","28.27",",,,6","20.17",",,,6"
"USC00087886","1914-11","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","","","65.8",",6","6",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","24",",6","0",",6","","","","","2.2",",6,21,","","","","","16.0",",,6,09,","28.3",",6,08,","","","","","26.7",",6","55.0",",,,6","","","19.64",",6","23.54",",,,6","15.74",",,,6"
"USC00087886","1914-12","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","","","33.0",",6","12",",6","7",",6","3",",6","","","","","0",",6","0",",6","0",",6","16",",6","0",",6","","","","","5.6",",6,12,","","","","","37.6",",,6,08,","26.1",",6,24,+","","","","","68.8",",6","153.2",",,,6","","","17.18",",6","20.86",",,,6","13.50",",,,6"
"USC00087886","1915-01","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","9.5","6","9.5",",6","10",",6","7",",6","2",",6","","","","","0",",6","0",",6","0",",6","7",",6","0",",6","","","","","6.7",",6,02,","","","","","72.9",",,6,27,","25.0",",6,31,+","","","","","92.2",",6","170.4",",,,6","","","15.67",",6","19.29",",,,6","12.05",",,,6"
"USC00087886","1915-02","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","19.3","6","9.8","1,6","6",",6","5",",6","2",",6","","","","","0","1,6","0","1,6","0",",6","15",",6","0",",6","","","","","6.7","1,6,09,","","","","","38.6",",,6,16,","26.1",",6,01,","","","","","61.4",",6","107.1",",,,6","","","16.47","1,6","20.80",",,,6","12.14","1,,,6"
"USC00087886","1915-03","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","24.6","6","5.3",",6","8",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","9",",6","0",",6","","","","","5.0",",6,08,","","","","","29.0",",,6,05,","23.9",",6,31,+","","","","","109.5",",6","50.9",",,,6","","","14.97",",6","18.82",",,,6","11.12",",,,6"
"USC00087886","1915-04","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","121.8","6","97.2","1,6","2",",6","2",",6","0",",6","","","","","0",",6","0",",6","0","1,6","27","1,6","0","1,6","","","","","8.3",",6,04,","","","","","19.6",",,6,02,","28.9","1,6,30,+","","","","","13.6","1,6","22.1",",,,6","","","21.09","1,6","25.86","1,,,6","16.31",",,,6"
"USC00087886","1915-05","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","367.5","6","245.7",",6","8",",6","6",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","7",",6","","","","","18.9",",6,09,+","","","","","73.4",",,6,09,","32.8",",6,23,+","","","","","0.0",",6","180.6",",,,6","","","26.26",",6","30.37",",,,6","22.15",",,,6"
"USC00087886","1915-06","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","659.4","6","291.9",",6","6",",6","5",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","20",",6","","","","","22.2",",6,16,+","","","","","34.8",",,6,01,","33.9",",6,26,+","","","","","0.0",",6","97.9",",,,6","","","28.06",",6","32.02",",,,6","24.10",",,,6"
"USC00087886","1915-07","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","970.0","6","310.6",",6","16",",6","11",",6","4",",6","","","","","0",",6","0",",6","0",",6","31",",6","18",",6","","","","","22.8",",6,24,+","","","","","54.6",",,6,23,","33.9",",6,16,","","","0.0","6","0.0",",6","227.5",",,,6","","","28.35",",6","31.99",",,,6","24.71",",,,6"
"USC00087886","1915-08","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","1293.6","6","323.6",",6","9",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","31",",6","24",",6","","","","","21.7",",6,02,","","","","","392.4",",,6,02,","34.4",",6,23,","","","0.0","6","0.0",",6","473.0",",,,6","","","28.77",",6","32.48",",,,6","25.06",",,,6"
"USC00087886","1915-09","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","1581.6","6","288.0","1,6","8",",6","8",",6","0",",6","","","","","0",",6","0",",6","0","1,6","29","1,6","17","1,6","","","","","21.1",",6,14,","","","","","16.5",",,6,03,","33.9","1,6,12,+","","","0.0","6","0.0","1,6","54.1",",,,6","","","28.23","1,6","32.03","1,,,6","24.42",",,,6"
"USC00087886","1915-10","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","1803.7","6","222.1",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","3",",6","","","","","14.4",",6,10,","","","","","","","32.2",",6,15,+","","","0.0","6","0.0",",6","","","","","25.50",",6","29.22",",,,6","21.77",",,,6"
"USC00087886","1915-11","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","1916.1","6","112.4",",6","6",",6","6",",6","1",",6","","","","","0",",6","0",",6","0",",6","28",",6","0",",6","","","","","6.7",",6,30,","","","","","36.1",",,6,17,","30.0",",6,12,","","","11.1","6","11.1",",6","127.6",",,,6","","","21.71",",6","25.54",",,,6","17.89",",,,6"
"USC00087886","1915-12","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","1925.6","6","9.5",",6","7",",6","5",",6","1",",6","","","","","0",",6","0",",6","0",",6","14",",6","0",",6","","","","","3.9",",6,21,","","","","","34.3",",,6,20,","25.0",",6,28,","","","96.8","6","85.7",",6","69.9",",,,6","","","15.87",",6","20.51",",,,6","11.24",",,,6"
"USC00087886","1916-01","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","71.2","6","71.2",",6","4",",6","1",",6","0",",6","","","","","0",",6","0",",6","0",",6","29",",6","0",",6","","","","","6.7",",6,18,","","","","","3.6",",,6,17,","26.7",",6,31,+","","","109.3","6","12.5",",6","7.0",",,,6","","","20.23",",6","24.42",",,,6","16.04",",,,6"
"USC00087886","1916-02","27.76846","-82.62569","1.2","ST PETERSBURG, FL US","102.3","6","31.1",",6","3",",6","2",",6","0",",6","","","","","0",",6","0",",6","0",",6","18",",6","0",",6","","","","","2.8",",6,15,","","","","","17.3",",,6,02,","26.7",",6,01,","","","165.9","6","56.6",",6","23.6",",,,6","","","17.45",",6","22.08",",,,6","12.83",",,,6"
