"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MLM00061230","1964-04","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","0","4,S","0","4,S","0","4,S","0","5,S","0","5,S","","","","","","","17.2","5,S,12,+","0.0","4,,S,30,+","","","","","","","0.0","4,,,S","","","","","21.22","5,,,S"
"MLM00061230","1976-04","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","","","","","","","","","","","0","5,S","25","5,S","25","5,S","","","","","43.0","5,S,24,+","","","","","","","","","39.48","5,,,S","",""
"MLM00061230","1976-11","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","0","4,S","0","4,S","0","4,S","0","5,S","0","5,S","","","","","","","15.0","5,S,27,","0.0","4,,S,30,+","","","","","","","0.0","4,,,S","","","","","19.16","5,,,S"
"MLM00061230","1977-02","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","155.0","4,S","0","5,S","0","5,S","0","5,S","0","4,S","0","4,S","0","4,S","24","4,S","19","4,S","12.0","4,S,15,+","0.0","5,,S,28,+","37.0","4,S,28,+","","","0.0","4,S","0.0","5,,,S","24.79","4,S","34.17","4,,,S","15.42","4,,,S"
"MLM00061230","1977-03","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","0.0","5,,S,31,+","","","","","","","0.0","5,,,S","","","","","",""
"MLM00061230","1977-04","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","4",",S","1",",S","0",",S","0","2,S","0","2,S","","","","","","","14.0","2,S,04,+","8.9",",,S,25,","","","","","","","11.9",",,,S","","","","","25.00","2,,,S"
"MLM00061230","1977-07","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","7","5,S","4","5,S","1","5,S","","","","","","","","","","","","","41.9","5,,S,20,","","","","","","","66.3","5,,,S","","","","","",""
"MLM00061230","1977-08","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","5","4,S","1","4,S","0","4,S","","","","","","","","","","","","","13.0","4,,S,17,","","","","","","","21.0","4,,,S","","","","","",""
"MLM00061230","1977-11","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","0","3,S","0","3,S","0","3,S","0","3,S","0","3,S","0","3,S","27","3,S","25","3,S","14.0","3,S,29,+","0.0","3,,S,30,+","38.0","3,S,23,+","","","","","0.0","3,,,S","26.65","6,S","35.37","3,,,S","17.93","3,,,S"
"MLM00061230","1977-12","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","199.8","2,S","0","1,S","0","1,S","0","1,S","0","1,S","0","1,S","0","1,S","30","1,S","20","1,S","13.0","1,S,28,+","0.0","1,,S,31,+","36.0","1,S,02,","","","0.0","1,S","0.0","1,,,S","25.18","2,S","32.97","1,,,S","17.40","1,,,S"
"MLM00061230","1978-03","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","1","3,S","1","3,S","0","3,S","0","5,S","0","5,S","","","","","","","15.0","5,S,23,+","9.9","3,,S,05,","","","","","","","9.9","3,,,S","","","","","18.65","5,,,S"
"MLM00061230","1978-06","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","4","3,S","3","3,S","0","3,S","","","","","","","","","","","","","15.0","3,,S,14,","","","","","","","32.0","3,,,S","","","","","",""
"MLM00061230","1978-07","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","10","4,S","7","4,S","2","4,S","","","","","","","","","","","","","39.1","4,,S,15,","","","","","","","110.0","4,,,S","","","","","",""
"MLM00061230","1978-08","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","11","3,S","5","3,S","0","3,S","","","","","","","","","","","","","18.0","3,,S,22,+","","","","","","","74.7","3,,,S","","","","","",""
"MLM00061230","1978-10","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","3","5,S","2","5,S","0","5,S","","","","","","","","","","","","","11.9","5,,S,03,","","","","","","","21.8","5,,,S","","","","","",""
"MLM00061230","1979-02","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","","","","","","","","","","","0","3,S","25","3,S","18","3,S","","","","","39.0","3,S,11,+","","","","","","","","","35.04","3,,,S","",""
"MLM00061230","1979-04","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","0.0","5,,S,30,+","","","","","","","0.0","5,,,S","","","","","",""
"MLM00061230","1979-05","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","4","4,S","1","4,S","0","4,S","","","","","","","","","","","","","7.1","4,,S,12,","","","","","","","9.1","4,,,S","","","","","",""
"MLM00061230","1979-07","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","8","2,S","6","2,S","1","2,S","","","","","","","","","","","","","33.0","2,,S,22,","","","","","","","87.0","2,,,S","","","","","",""
"MLM00061230","1979-08","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","9","3,S","7","3,S","1","3,S","","","","","","","","","","","","","52.1","3,,S,27,","","","","","","","134.2","3,,,S","","","","","",""
"MLM00061230","1979-09","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","4","1,S","3","1,S","0","1,S","0","5,S","0","5,S","","","","","","","20.0","5,S,10,","24.9","1,,S,10,","","","","","","","38.1","1,,,S","","","","","24.80","5,,,S"
"MLM00061230","1979-10","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","322.3","5,S","5","1,S","2","1,S","0","1,S","0","1,S","0","1,S","0","4,S","27","4,S","23","4,S","21.0","1,S,29,","14.0","1,,S,11,","41.0","4,S,08,+","","","0.0","4,S","19.5","1,,,S","30.69","5,S","36.56","4,,,S","24.83","1,,,S"
"MLM00061230","1979-11","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","0.0","5,,S,30,+","","","","","","","0.0","5,,,S","","","","","",""
"MLM00061230","1979-12","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","4","5,S","4","5,S","1","5,S","","","","","","","","","","","","","50.0","5,,S,22,","","","","","","","82.0","5,,,S","","","","","",""
"MLM00061230","1980-01","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","0","4,S","0","4,S","0","4,S","0","5,S","0","5,S","0","5,S","26","5,S","16","5,S","14.0","5,S,03,","0.0","4,,S,31,+","39.0","5,S,22,+","","","","","0.0","4,,,S","25.94","9,S","33.46","5,,,S","18.42","5,,,S"
"MLM00061230","1980-02","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","0",",S","0",",S","0",",S","0","4,S","0","4,S","0","4,S","25","4,S","16","4,S","13.0","4,S,17,","0.0",",,S,29,+","37.0","4,S,19,","","","","","0.0",",,,S","25.72","7,S","33.32","4,,,S","18.12","4,,,S"
"MLM00061230","1980-03","15.233","-9.35","237.0","NIORO DU SAHEL, ML","","","","","0","4,S","0","4,S","0","4,S","0","5,S","0","5,S","","","","","","","17.0","5,S,08,+","0.0","4,,S,31,+","","","","","","","0.0","4,,,S","","","","","22.85","5,,,S"
