"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00048135","1943-01","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","","","12",",6","8",",6","3",",6","","","1",",6","","","","","","","","","","","","","","","","","71",",,6,21,","99.1",",,6,21,","","","","","","","","","","","","","265.8",",,,6","71",",,,6","","","","","","","",""
"USC00048135","1943-02","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","","","10",",6","6",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","","","0",",T,6,08,","33.0",",,6,23,","","","","","","","","","","","","","77.2",",,,6","0",",T,,6","","","","","","","",""
"USC00048135","1943-03","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","0.0",",6","14",",6","9",",6","1",",6","","","","","0",",6","0",",6","0",",6","10",",6","0",",6","","","1.7",",6,30,+","","","","","50.8",",,6,07,","25.0",",6,25,+","","","","","164.6",",6","","","","","147.6",",,,6","","","13.02",",6","18.71",",,,6","7.33",",,,6","",""
"USC00048135","1943-04","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","15.2","1,6","14",",6","9",",6","3",",6","","","","","0",",6","0",",6","0","1,6","18","1,6","2","1,6","","","3.3",",6,09,","","","","","39.6",",,6,05,","34.4","1,6,13,","","","","","82.4","1,6","","","","","135.5",",,,6","","","16.00","1,6","21.46","1,,,6","10.55",",,,6","",""
"USC00048135","1943-05","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","97.8",",6","3",",6","2",",6","1",",6","","","","","0",",6","0",",6","0",",6","29",",6","7",",6","","","5.0",",6,16,","","","","","63.5",",,6,31,","39.4",",6,24,","","","","","19.5",",6","","","","","67.4",",,,6","","","20.86",",6","28.63",",,,6","13.08",",,,6","",""
"USC00048135","1943-06","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","104.3",",6","8",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","28",",6","10",",6","","","8.3",",6,22,","","","0",",,6,30,+","58.4",",,6,01,","37.8",",6,17,","","","","","10.0",",6","","","","","91.4",",,,6","0",",,,6","21.48",",6","29.07",",,,6","13.88",",,,6","",""
"USC00048135","1943-07","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","324.7",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","31",",6","","","14.4",",6,02,+","","","0",",,6,31,+","0.0",",,6,31,+","43.3",",6,29,","","","0.0","6","0.0",",6","","","","","0.0",",,,6","0",",,,6","28.81",",6","37.92",",,,6","19.70",",,,6","",""
"USC00048135","1943-08","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","239.0",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","23",",6","","","13.9",",6,17,+","","","0",",,6,31,+","0.0",",,6,31,+","40.6",",6,13,","","","0.0","6","0.0",",6","","","","","0.0",",,,6","0",",,,6","26.04",",6","35.10",",,,6","16.99",",,,6","",""
"USC00048135","1943-09","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","257.5",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","24",",6","","","12.8",",6,17,","","","0",",,6,30,+","0.0",",,6,30,+","42.2",",6,06,","","","0.0","6","0.0",",6","","","","","0.0",",,,6","0",",,,6","26.92",",6","35.78",",,,6","18.05",",,,6","",""
"USC00048135","1943-10","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","65.1",",6","8",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","17",",6","5",",6","","","4.4",",6,19,","","","0",",,6,31,+","16.5",",,6,21,","35.6",",6,05,","","","88.9","6","88.9",",6","","","","","44.0",",,,6","0",",,,6","17.57",",6","23.86",",,,6","11.27",",,,6","",""
"USC00048135","1943-11","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","0.0",",6","4",",6","3",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","13",",6","0",",6","","","3.9",",6,29,","","","0",",,6,30,+","101.6",",,6,20,","26.7",",6,09,","","","220.2","6","131.3",",6","","","","","124.8",",,,6","0",",,,6","13.96",",6","19.54",",,,6","8.37",",,,6","",""
"USC00048135","1943-12","40.7141","-122.4161","327.7","SHASTA DAM, CA US","","","0.0",",6","4",",6","4",",6","0",",6","","","","","0",",6","1",",6","0",",6","1",",6","0",",6","","","0.0",",6,14,","","","","","22.1",",,6,30,","21.1",",6,17,","","","485.3","6","265.1",",6","","","","","53.6",",,,6","","","9.78",",6","14.64",",,,6","4.93",",,,6","",""
"USC00048135","1944-01","40.7141","-122.4161","327.7","SHASTA DAM, CA US","0.0","6","0.0",",6","11",",6","10",",6","2",",6","","","0",",6","0",",6","1",",6","0",",6","3",",6","0",",6","","","-0.6",",6,03,","","","0",",,6,31,+","30.5",",,6,05,","22.8",",6,20,+","","","826.9","6","341.6",",6","","","","","155.3",",,,6","0",",,,6","7.31",",6","11.07",",,,6","3.55",",,,6","",""
"USC00048135","1944-02","40.7141","-122.4161","327.7","SHASTA DAM, CA US","0.0","6","0.0",",6","12",",6","11",",6","3",",6","","","0",",6","0",",6","0",",6","0",",6","0",",6","0",",6","","","1.7",",6,23,+","","","0",",,6,29,+","123.2",",,6,03,","19.4",",6,06,","","","1098.9","6","272.0",",6","","","","","374.4",",,,6","0",",,,6","8.96",",6","13.45",",,,6","4.46",",,,6","",""
"USC00048135","1944-03","40.7141","-122.4161","327.7","SHASTA DAM, CA US","5.5","6","5.5",",6","6",",6","3",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","17",",6","0",",6","","","1.7",",6,14,","","","0",",,6,31,+","45.7",",,6,04,","27.8",",6,29,","","","1243.0","6","144.1",",6","","","","","71.5",",,,6","0",",,,6","13.86",",6","20.08",",,,6","7.65",",,,6","",""
"USC00048135","1944-04","40.7141","-122.4161","327.7","SHASTA DAM, CA US","10.5","6","5.0",",6","11",",6","9",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","11",",6","0",",6","","","3.9",",6,21,+","","","0",",,6,30,+","33.0",",,6,11,","28.9",",6,30,","","","1386.7","6","143.7",",6","","","","","94.2",",,,6","0",",,,6","13.71",",6","19.30",",,,6","8.13",",,,6","",""
"USC00048135","1944-05","40.7141","-122.4161","327.7","SHASTA DAM, CA US","95.9","6","85.4",",6","6",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","26",",6","7",",6","","","7.2",",6,15,","","","0",",,6,31,+","17.5",",,6,15,","36.1",",6,05,","","","1422.2","6","35.5",",6","","","","","38.6",",,,6","0",",,,6","19.94",",6","27.07",",,,6","12.82",",,,6","",""
"USC00048135","1944-06","40.7141","-122.4161","327.7","SHASTA DAM, CA US","213.4","6","117.5",",6","12",",6","8",",6","2",",6","","","0",",6","0",",6","0",",6","0",",6","28",",6","10",",6","","","9.4",",6,03,+","","","0",",,6,30,+","35.6",",,6,02,","38.9",",6,29,","","","1438.6","6","16.4",",6","","","","","121.9",",,,6","0",",,,6","21.70",",6","28.32",",,,6","15.09",",,,6","",""
"USC00048135","1944-07","40.7141","-122.4161","327.7","SHASTA DAM, CA US","534.0","6","320.6",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","29",",6","","","14.4",",6,08,","","","0",",,6,31,+","0.0",",,6,31,+","41.7",",6,17,","","","0.0","6","0.0",",6","","","","","0.0",",,,6","0",",,,6","28.68",",6","37.01",",,,6","20.35",",,,6","",""
"USC00048135","1944-08","40.7141","-122.4161","327.7","SHASTA DAM, CA US","841.9","6","307.9",",6","1",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","31",",6","28",",6","","","15.0",",6,02,","","","0",",,6,31,+","11.2",",,6,02,","42.8",",6,28,+","","","0.0","6","0.0",",6","","","","","11.2",",,,6","0",",,,6","28.27",",6","36.60",",,,6","19.94",",,,6","",""
"USC00048135","1944-09","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1101.8","6","259.9",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","0",",6","30",",6","21",",6","","","12.2",",6,30,","","","0",",,6,30,+","0.0",",,6,30,+","42.2",",6,09,","","","0.6","6","0.6",",6","","","","","0.0",",,,6","0",",,,6","26.98",",6","34.59",",,,6","19.36",",,,6","",""
"USC00048135","1944-10","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1186.9","6","85.1",",6","3",",6","2",",6","1",",6","","","0",",6","0",",6","0",",6","0",",6","26",",6","2",",6","","","12.8",",6,20,+","","","0",",,6,31,+","110.0",",,6,31,","32.8",",6,07,+","","","13.7","6","13.1",",6","","","","","116.4",",,,6","0",",,,6","20.65",",6","26.74",",,,6","14.57",",,,6","",""
"USC00048135","1944-11","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1188.3","6","1.4",",6","16",",6","15",",6","4",",6","","","0",",6","0",",6","0",",6","0",",6","2",",6","0",",6","","","4.4",",6,24,+","","","0",",,6,30,+","67.1",",,6,04,","25.0",",6,22,","","","226.1","6","212.4",",6","","","","","253.2",",,,6","0",",,,6","11.30",",6","14.76",",,,6","7.84",",,,6","",""
"USC00048135","1944-12","40.7141","-122.4161","327.7","SHASTA DAM, CA US","1188.3","6","0.0",",6","11",",6","10",",6","3",",6","","","0",",6","0",",6","0",",6","0",",6","2",",6","0",",6","","","3.3",",6,30,+","","","0",",,6,31,+","70.9",",,6,01,","21.7",",6,12,+","","","448.6","6","222.5",",6","","","","","225.8",",,,6","0",",,,6","11.15",",6","14.59",",,,6","7.72",",,,6","",""
"USC00048135","1945-01","40.7141","-122.4161","327.7","SHASTA DAM, CA US","0.0","6","0.0",",6","7",",6","4",",6","1",",6","","","0",",6","0",",6","1",",6","0",",6","0",",6","0",",6","","","-0.6",",6,03,","","","0",",,6,31,+","80.8",",,6,31,","18.3",",6,26,+","","","738.8","6","290.2",",6","","","","","99.9",",,,6","0",",,,6","8.97",",6","13.08",",,,6","4.86",",,,6","",""
"USC00048135","1945-02","40.7141","-122.4161","327.7","SHASTA DAM, CA US","0.0","6","0.0","1,6","10",",6","7",",6","5",",6","","","0",",6","0",",6","0",",6","0","1,6","0","1,6","0","1,6","","","3.3",",6,27,+","","","0",",,6,28,+","83.1",",,6,01,","20.6","1,6,11,","","","935.7","6","196.9","1,6","","","","","272.7",",,,6","0",",,,6","11.06","1,6","15.44","1,,,6","6.69",",,,6","",""
