"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"NOE00110268","1957-01","59.38","7.8289","74.0","BORSAE, NO","30",",","840",",,E,06,"
"NOE00110268","1957-02","59.38","7.8289","74.0","BORSAE, NO","28",",","1280",",,E,28,+"
"NOE00110268","1957-03","59.38","7.8289","74.0","BORSAE, NO","31",",","1300",",,E,21,"
"NOE00110268","1957-04","59.38","7.8289","74.0","BORSAE, NO","30",",","950",",,E,01,"
"NOE00110268","1957-05","59.38","7.8289","74.0","BORSAE, NO","6",",","130",",,E,01,"
"NOE00110268","1957-06","59.38","7.8289","74.0","BORSAE, NO","0",",","0",",,E,30,+"
"NOE00110268","1957-07","59.38","7.8289","74.0","BORSAE, NO","0",",","0",",,E,31,+"
"NOE00110268","1957-08","59.38","7.8289","74.0","BORSAE, NO","0",",","0",",,E,31,+"
"NOE00110268","1957-09","59.38","7.8289","74.0","BORSAE, NO","0",",","0",",,E,30,+"
"NOE00110268","1957-10","59.38","7.8289","74.0","BORSAE, NO","6",",","60",",,E,19,"
"NOE00110268","1957-11","59.38","7.8289","74.0","BORSAE, NO","6",",","80",",,E,02,"
"NOE00110268","1957-12","59.38","7.8289","74.0","BORSAE, NO","25",",","140",",,E,30,+"
"NOE00110268","1958-01","59.38","7.8289","74.0","BORSAE, NO","31",",","740",",,E,27,+"
"NOE00110268","1958-02","59.38","7.8289","74.0","BORSAE, NO","28",",","900",",,E,13,"
"NOE00110268","1958-03","59.38","7.8289","74.0","BORSAE, NO","31",",","760",",,E,01,"
"NOE00110268","1958-04","59.38","7.8289","74.0","BORSAE, NO","30",",","720",",,E,05,+"
"NOE00110268","1958-05","59.38","7.8289","74.0","BORSAE, NO","13",",","390",",,E,01,"
"NOE00110268","1958-06","59.38","7.8289","74.0","BORSAE, NO","0",",","0",",,E,30,+"
"NOE00110268","1958-07","59.38","7.8289","74.0","BORSAE, NO","0",",","0",",,E,31,+"
"NOE00110268","1958-08","59.38","7.8289","74.0","BORSAE, NO","0",",","0",",,E,31,+"
"NOE00110268","1958-09","59.38","7.8289","74.0","BORSAE, NO","0",",","0",",,E,30,+"
"NOE00110268","1958-10","59.38","7.8289","74.0","BORSAE, NO","0",",","0",",,E,31,+"
"NOE00110268","1958-11","59.38","7.8289","74.0","BORSAE, NO","21",",","220",",,E,13,"
"NOE00110268","1958-12","59.38","7.8289","74.0","BORSAE, NO","27",",","820",",,E,31,"
"NOE00110268","1959-01","59.38","7.8289","74.0","BORSAE, NO","31",",","1260",",,E,23,"
"NOE00110268","1959-02","59.38","7.8289","74.0","BORSAE, NO","28",",","1030",",,E,01,"
"NOE00110268","1959-03","59.38","7.8289","74.0","BORSAE, NO","31",",","960",",,E,07,"
"NOE00110268","1959-04","59.38","7.8289","74.0","BORSAE, NO","30",",","1120",",,E,10,+"
"NOE00110268","1959-05","59.38","7.8289","74.0","BORSAE, NO","10",",","390",",,E,01,"
"NOE00110268","1959-06","59.38","7.8289","74.0","BORSAE, NO","0",",","0",",,E,30,+"
"NOE00110268","1959-07","59.38","7.8289","74.0","BORSAE, NO","0",",","0",",,E,31,+"
"NOE00110268","1959-08","59.38","7.8289","74.0","BORSAE, NO","0",",","0",",,E,31,+"
"NOE00110268","1959-09","59.38","7.8289","74.0","BORSAE, NO","0",",","0",",,E,30,+"
"NOE00110268","1959-10","59.38","7.8289","74.0","BORSAE, NO","1",",","120",",,E,27,"
"NOE00110268","1959-11","59.38","7.8289","74.0","BORSAE, NO","21",",","820",",,E,21,+"
"NOE00110268","1959-12","59.38","7.8289","74.0","BORSAE, NO","31",",","1880",",,E,31,"
"NOE00110268","1960-01","59.38","7.8289","74.0","BORSAE, NO","31",",","1860",",,E,01,"
"NOE00110268","1960-02","59.38","7.8289","74.0","BORSAE, NO","29",",","2200",",,E,22,"
"NOE00110268","1960-03","59.38","7.8289","74.0","BORSAE, NO","31",",","2150",",,E,02,"
"NOE00110268","1960-04","59.38","7.8289","74.0","BORSAE, NO","30",",","2030",",,E,15,"
"NOE00110268","1960-05","59.38","7.8289","74.0","BORSAE, NO","17",",","1280",",,E,01,"
"NOE00110268","1960-06","59.38","7.8289","74.0","BORSAE, NO","0",",","0",",,E,30,+"
"NOE00110268","1960-07","59.38","7.8289","74.0","BORSAE, NO","0",",","0",",,E,31,+"
"NOE00110268","1960-08","59.38","7.8289","74.0","BORSAE, NO","0",",","0",",,E,31,+"
"NOE00110268","1960-09","59.38","7.8289","74.0","BORSAE, NO","0",",","0",",,E,30,+"
"NOE00110268","1960-10","59.38","7.8289","74.0","BORSAE, NO","7",",","130",",,E,26,"
"NOE00110268","1960-11","59.38","7.8289","74.0","BORSAE, NO","30",",","1270",",,E,26,"
