"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00473250","1896-08","42.58333","-90.05","243.2","GRATIOT, WI US","","","117.5",",6","2",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","7",",6","","","4.4",",6,31,","","","12.7",",,6,21,","35.6",",6,04,","","","23.5",",6","19.1",",,,6","","","21.36",",6","28.50",",,,6","14.23",",,,6"
"USC00473250","1896-09","42.58333","-90.05","243.2","GRATIOT, WI US","","","18.6",",6","9",",6","9",",6","1",",6","","","0",",6","3",",6","0",",6","15",",6","0",",6","","","-1.1",",6,27,","","","54.6",",,6,12,","29.4",",6,13,+","","","133.8",",6","151.3",",,,6","","","14.49",",6","20.78",",,,6","8.20",",,,6"
"USC00473250","1896-10","42.58333","-90.05","243.2","GRATIOT, WI US","","","0.0",",6","1",",6","1",",6","1",",6","","","0",",6","15",",6","0",",6","3",",6","0",",6","","","-6.7",",6,21,+","","","58.4",",,6,29,","22.2",",6,28,","","","329.6",",6","58.4",",,,6","","","7.70",",6","14.88",",,,6","0.52",",,,6"
"USC00473250","1896-11","42.58333","-90.05","243.2","GRATIOT, WI US","","","0.0",",6","2",",6","2",",6","0",",6","","","2",",6","25",",6","7",",6","1",",6","0",",6","","","-18.3",",6,30,+","","","21.6",",,6,26,","21.1",",6,16,","","","554.4",",6","36.8",",,,6","","","-0.15",",6","5.89",",,,6","-6.18",",,,6"
"USC00473250","1896-12","42.58333","-90.05","243.2","GRATIOT, WI US","","","0.0","1,6","3",",6","2",",6","0",",6","2",",6","2",",6","28",",6","8","1,6","0","1,6","0","1,6","4","","-20.6",",6,18,","102",",,6,17,","10.2",",,6,17,","12.8","1,6,12,+","","","607.2","1,6","14.0",",,,6","140",",,,6","-1.92","1,6","3.52","1,,,6","-7.37",",,,6"
"USC00473250","1897-01","42.58333","-90.05","243.2","GRATIOT, WI US","0.0","6","0.0","5,6","6",",6","6",",6","0",",6","3","1,6","8","3,6","26","3,6","11","2,6","0","2,6","0","2,6","","","-31.1","3,6,24,","102","1,,6,23,","19.1",",,6,03,","15.6","2,6,01,","","","661.2","2,6","58.4",",,,6","216","1,,,6","-7.38","5,6","-0.94","2,,,6","-13.83","3,,,6"
"USC00473250","1897-02","42.58333","-90.05","243.2","GRATIOT, WI US","0.0","6","0.0",",6","3",",6","3",",6","0",",6","3",",6","5",",6","28",",6","7",",6","0",",6","0",",6","","","-25.6",",6,26,","102",",,6,21,","10.2",",,6,21,","7.2",",6,19,+","","","625.0",",6","25.4",",,,6","254",",,,6","-3.99",",6","1.65",",,,6","-9.62",",,,6"
"USC00473250","1897-03","42.58333","-90.05","243.2","GRATIOT, WI US","0.0","6","0.0","1,6","5",",6","5",",6","2",",6","2",",6","1",",6","26",",6","6","1,6","0","1,6","0","1,6","1","","-17.8",",6,03,","76",",,6,23,","25.4",",,6,23,+","10.6","1,6,19,","","","591.4","1,6","81.3",",,,6","127",",,,6","-1.26","1,6","3.81","1,,,6","-6.33",",,,6"
"USC00473250","1897-04","42.58333","-90.05","243.2","GRATIOT, WI US","","","","","2",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","108.0",",,6,22,","","","","","","","114.4",",,,6","","","","","","","",""
"USC00473250","1897-05","42.58333","-90.05","243.2","GRATIOT, WI US","","","12.3","1,6","1",",6","1",",6","0",",6","","","0","1,6","2","1,6","0",",6","17",",6","0",",6","","","-1.1","1,6,30,","","","2.5",",,6,19,","30.0",",6,07,","","","136.1",",6","2.5",",,,6","","","14.15","1,6","21.29",",,,6","7.02","1,,,6"
