"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00408677","1885-12","36.06667","-83.68333","264.9","STRAWBERRY PLAINS, TN US","10",",6","5",",6","1",",6","0",",","","","","","0",",,6,31,+","","","25.7",",,6,10,","75.0",",,,6","",""
"USC00408677","1886-01","36.06667","-83.68333","264.9","STRAWBERRY PLAINS, TN US","11",",6","9",",6","1",",6","6",",","","","","","51",",,6,09,","","","26.2",",,6,03,","112.6",",,,6","",""
"USC00408677","1886-02","36.06667","-83.68333","264.9","STRAWBERRY PLAINS, TN US","6","3,6","5","3,6","0","3,6","6",",","","","","","102",",,6,04,+","","","18.3","3,,6,25,","48.5","3,,,6","",""
"USC00408677","1886-03","36.06667","-83.68333","264.9","STRAWBERRY PLAINS, TN US","7","2,6","7","2,6","1","2,6","0",",","","","","","0",",,6,31,+","","","26.2","2,,6,20,","86.8","2,,,6","",""
"USC00408677","1886-12","36.06667","-83.68333","264.9","STRAWBERRY PLAINS, TN US","10",",6","9",",6","1",",6","14",",","","","","","559",",,6,06,","","","27.9",",,6,18,","77.4",",,,6","",""
"USC00408677","1887-01","36.06667","-83.68333","264.9","STRAWBERRY PLAINS, TN US","9",",6","9",",6","0",",6","2",",","","","","","25",",,6,10,+","","","22.9",",,6,29,","92.0",",,,6","",""
"USC00408677","1887-02","36.06667","-83.68333","264.9","STRAWBERRY PLAINS, TN US","14",",6","11",",6","1",",6","0",",","","","","","0",",,6,28,+","","","25.9",",,6,26,","134.4",",,,6","",""
"USC00408677","1887-03","36.06667","-83.68333","264.9","STRAWBERRY PLAINS, TN US","5",",6","5",",6","1",",6","0",",","","","","","0",",,6,31,+","","","26.2",",,6,07,","67.2",",,,6","",""
"USC00408677","1888-01","36.06667","-83.68333","264.9","STRAWBERRY PLAINS, TN US","14",",6","10",",6","1",",6","0",",","","","","","0",",,6,31,+","","","25.9",",,6,17,","147.3",",,,6","",""
"USC00408677","1888-02","36.06667","-83.68333","264.9","STRAWBERRY PLAINS, TN US","10",",6","9",",6","0",",6","0",",","","","","","0",",,6,29,+","","","18.3",",,6,08,","96.6",",,,6","",""
"USC00408677","1888-03","36.06667","-83.68333","264.9","STRAWBERRY PLAINS, TN US","8",",6","8",",6","1",",6","0",",","","","","","0",",,6,31,+","","","25.7",",,6,26,","99.9",",,,6","",""
"USC00408677","1888-12","36.06667","-83.68333","264.9","STRAWBERRY PLAINS, TN US","3",",6","2",",6","1",",6","1",",","","","","","25",",,6,13,","","","38.1",",,6,18,","51.3",",,,6","",""
"USC00408677","1889-01","36.06667","-83.68333","264.9","STRAWBERRY PLAINS, TN US","","","","","","","2",",","","","","","25",",,6,29,+","","","","","","","",""
