"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000MBDP","1992-07","48.1667","-113.0","2103.1","BADGER PASS MONTANA, MT US","0.0",",U","0",",U","2",",U","0",",U","8",",U","0",",U","-0.6",",U,02,","27.8",",U,31,","242.1","","242.1",",U","10.52",",U","16.80",",,,U","4.25",",,,U"
"USR0000MBDP","1992-08","48.1667","-113.0","2103.1","BADGER PASS MONTANA, MT US","2.3",",U","0",",U","7",",U","1",",U","16",",U","0",",U","-5.6",",U,23,+","27.8",",U,18,","444.5","","202.4",",U","11.88",",U","19.64",",,,U","4.12",",,,U"
"USR0000MBDP","1992-09","48.1667","-113.0","2103.1","BADGER PASS MONTANA, MT US","0.0","2,U","0","1,U","17","1,U","0","1,U","5","1,U","0","1,U","-5.6","1,U,14,","27.8","1,U,30,","772.4","","327.9","1,U","6.73","2,U","11.97","1,,,U","1.49","1,,,U"
"USR0000MBDP","1993-09","48.1667","-113.0","2103.1","BADGER PASS MONTANA, MT US","0.0",",U","0",",U","20",",U","1",",U","0",",U","0",",U","-8.3",",U,13,","20.6",",U,08,","","","380.7",",U","5.64",",U","11.94",",,,U","-0.65",",,,U"
"USR0000MBDP","1997-08","48.1667","-113.0","2103.1","BADGER PASS MONTANA, MT US","0.0",",U","0",",U","2",",U","0",",U","13",",U","0",",U","-2.2",",U,10,","27.2",",U,06,+","","","190.6",",U","12.18",",U","19.37",",,,U","5.00",",,,U"
"USR0000MBDP","1997-09","48.1667","-113.0","2103.1","BADGER PASS MONTANA, MT US","0.0",",U","0",",U","10",",U","0",",U","8",",U","0",",U","-2.2",",U,20,","25.6",",U,02,","","","276.2",",U","9.13",",U","15.69",",,,U","2.57",",,,U"
"USR0000MBDP","1998-07","48.1667","-113.0","2103.1","BADGER PASS MONTANA, MT US","6.6",",U","0",",U","0",",U","0",",U","17",",U","0",",U","4.4",",U,04,","30.0",",U,27,","110.5","","110.5",",U","14.98",",U","22.04",",,,U","7.93",",,,U"
"USR0000MBDP","1998-08","48.1667","-113.0","2103.1","BADGER PASS MONTANA, MT US","3.3",",U","0",",U","0",",U","0",",U","21",",U","0",",U","1.1",",U,19,","30.0",",U,05,","230.8","","120.3",",U","14.56",",U","22.48",",,,U","6.64",",,,U"
"USR0000MBDP","1998-09","48.1667","-113.0","2103.1","BADGER PASS MONTANA, MT US","1.7",",U","0",",U","6",",U","0",",U","12",",U","0",",U","-2.2",",U,21,","30.0",",U,05,","437.9","","207.1",",U","11.49",",U","18.70",",,,U","4.27",",,,U"
"USR0000MBDP","1999-08","48.1667","-113.0","2103.1","BADGER PASS MONTANA, MT US","0.0","2,U","0","1,U","1","1,U","0","1,U","15","1,U","0","1,U","-2.8","1,U,31,","27.2","1,U,30,","","","134.9","1,U","13.63","2,U","20.22","1,,,U","7.04","1,,,U"
"USR0000MBDP","1999-09","48.1667","-113.0","2103.1","BADGER PASS MONTANA, MT US","0.0",",U","0",",U","17",",U","1",",U","5",",U","0",",U","-10.6",",U,28,","21.7",",U,22,+","","","365.9",",U","6.14",",U","12.75",",,,U","-0.47",",,,U"
