"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00145852","1962-08","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","","","8",",0","5",",0","1",",0","0",",0","0",",0","0","4,0","0","4,0","0","4,0","27","4,0","15","4,0","10.6","4,0,31,","0",",,0,31,+","0",",,0,31,+","27.9",",,0,24,","40.0","4,0,19,","","","","","","","","","","","62.0",",,,0","0",",,,0","23.97","6,0","31.98","4,,,0","15.96","4,,,0","",""
"USC00145852","1962-09","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","","","8",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","13.5",",,0,10,","","","","","","","","","","","","","24.6",",,,0","0",",,,0","","","","","","","",""
"USC00145852","1962-10","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","","","5",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","45.0",",,0,20,","","","","","","","","","","","","","64.4",",,,0","0",",,,0","","","","","","","",""
"USC00145852","1962-11","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","","","2",",0","1",",0","0",",0","2",",0","1",",0","","","","","","","","","","","","","51",",,0,16,","51",",,0,16,","4.6",",,0,16,","","","","","","","","","","","","","5.6",",,,0","64",",,,0","","","","","","","",""
"USC00145852","1962-12","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","","","3",",0","1",",0","0",",0","0","5,0","0","3,0","","","","","","","","","","","","","0","5,,0,31,+","0","3,,0,31,+","13.5",",,0,20,","","","","","","","","","","","","","16.3",",,,0","0","3,,,0","","","","","","","",""
"USC00145852","1963-01","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","","","2","2,0","2","2,0","0","2,0","","","","","","","","","","","","","","","","","","","","","4.8","2,,0,04,","","","","","","","","","","","","","13.7",",a,,0","","","","","","","","","",""
"USC00145852","1963-02","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","","","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,28,+","0",",,0,28,+","0.0",",T,0,21,","","","","","","","","","","","","","0.0",",T,,0","0",",,,0","","","","","","","",""
"USC00145852","1963-03","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","","","5",",0","4",",0","0",",0","4","2,","","","","","","","","","","","","","","","102","2,,0,05,","","","10.2",",,0,11,","","","","","","","","","","","","","28.0",",,,0","","","","","","","","","",""
"USC00145852","1963-04","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","2.2","5,0","4",",0","3",",0","1",",0","0",",0","0",",0","0","5,0","3","5,0","0","5,0","13","5,0","1","5,0","-6.1","5,0,04,","0",",,0,30,+","0",",,0,30,+","33.0",",,0,10,","33.3","5,0,15,","","","","","143.9","5,0","","","","","51.8",",,,0","0",",,,0","12.67","5,0","21.08","5,,,0","4.25","5,,,0","",""
"USC00145852","1963-05","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","0","5,0","0","5,0","0","5,0","22","5,0","2","5,0","3.3","5,0,20,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,16,","34.4","5,0,08,","","","","","","","","","","","26.2",",,,0","0",",,,0","18.19","6,0","25.45","5,,,0","10.94","5,,,0","",""
"USC00145852","1963-06","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","","","8",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","39.6",",,0,17,","","","","","","","","","","","","","125.8",",,,0","0",",,,0","","","","","","","",""
"USC00145852","1963-07","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","218.4","5,0","8",",0","6",",0","1",",0","0",",0","0",",0","0","5,0","0","5,0","0","5,0","26","5,0","20","5,0","15.0","5,0,28,+","0",",,0,31,+","0",",,0,31,+","38.1",",,0,15,","39.4","5,0,01,","","","0.0","0","0.0","5,0","","","","","100.6",",,,0","0",",,,0","26.73","5,0","34.07","5,,,0","19.40","5,,,0","",""
"USC00145852","1963-08","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","174.8","5,0","5",",0","4",",0","2",",0","0",",0","0",",0","0","5,0","0","5,0","0","5,0","26","5,0","15","5,0","11.1","5,0,13,","0",",,0,31,+","0",",,0,31,+","46.5",",,0,12,","38.3","5,0,02,+","","","0.0","0","0.0","5,0","","","","","99.1",",,,0","0",",,,0","25.06","5,0","32.69","5,,,0","17.43","5,,,0","",""
"USC00145852","1963-09","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","97.3","3,0","4",",0","4",",0","1",",0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","25","3,0","6","3,0","3.3","3,0,29,","0",",,0,30,+","0",",,0,30,+","114.0",",,0,22,","37.8","3,0,06,","","","13.4","0","13.4","3,0","15.45","3,,,0","27.93","3,,,0","135.1",",,,0","0",",,,0","21.44","3,0","28.76","3,,,0","14.12","3,,,0","",""
"USC00145852","1963-10","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","21.1","5,0","2",",0","1",",0","0",",0","0",",0","0",",0","0","4,0","2","4,0","0","4,0","20","4,0","4","4,0","-3.9","4,0,31,","0",",,0,31,+","0",",,0,31,+","12.7",",,0,20,","35.0","4,0,01,","","","92.3","0","78.9","4,0","9.74","4,,,0","23.07","4,,,0","14.0",",,,0","0",",,,0","16.26","5,0","25.40","4,,,0","7.11","4,,,0","",""
"USC00145852","1963-11","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","0.0","5,0","0",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","23","4,0","0","4,0","3","4,0","0","4,0","-9.4","4,0,26,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","21.7","4,0,09,+","","","400.9","0","308.6","4,0","","","","","0.0",",,,0","0",",,,0","5.98","5,0","15.38","4,,,0","-3.42","4,,,0","",""
"USC00145852","1963-12","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","","","1",",0","0",",0","0",",0","14",",0","1",",0","","","","","","","","","","","","","76",",,0,19,+","64",",,0,11,","1.5",",,0,11,","","","","","","","","","","","","","1.5",",,,0","64",",,,0","","","","","","","",""
"USC00145852","1964-01","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","","","1",",0","0",",0","0",",0","","","0","1,0","","","","","","","","","","","","","","","0","1,T,0,08,","0.5",",,0,13,","","","","","","","","","","","","","0.5",",,,0","0","1,T,,0","","","","","","","",""
"USC00145852","1964-02","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","","","5",",0","2",",0","0",",0","17",",","","","0","5,0","24","5,0","4","5,0","0","5,0","0","5,0","-16.7","5,0,16,","102",",,0,17,+","","","12.7",",,0,04,","19.4","5,0,01,","","","","","","","","","","","21.4",",,,0","","","-2.20","7,0","4.24","5,,,0","-8.64","5,,,0","",""
"USC00145852","1964-03","39.81136","-99.93863","715.1","NORTON DAM, KS US","","","0.0","5,0","5",",0","3",",0","0",",0","4","2,0","2",",0","0","3,0","26","3,0","2","5,0","3","5,0","0","5,0","-14.4","3,0,26,","127","2,,0,20,","127",",,0,20,","10.2",",,0,20,","25.6","5,0,31,","","","","","381.4","5,0","","","","","18.1",",,,0","185",",,,0","3.42","5,0","12.05","5,,,0","-5.22","3,,,0","",""
