"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00058496","1965-05","39.08333","-106.3","2797.1","TWIN LAKES EVAPORATI, CO US","0.0",",0","","","","","","","","","","","0",",0","10",",0","0",",0","0",",0","0",",0","-8.3",",0,27,","","","","","","","20.6",",0,18,","","","","","350.3",",0","","","","","","","","","7.03",",0","11.91",",,,0","2.16",",,,0","",""
"USC00058496","1965-06","39.08333","-106.3","2797.1","TWIN LAKES EVAPORATI, CO US","0.0",",0","","","","","","","0",",0","0",",0","0",",0","17",",0","0",",0","10",",0","0",",0","-6.7",",0,26,","0",",,0,30,+","0",",,0,30,+","","","24.4",",0,29,","","","","","283.3",",0","6.78",",,,0","21.15",",,,0","","","0",",,,0","8.89",",0","18.34",",,,0","-0.56",",,,0","1902",",,,0"
"USC00058496","1965-07","39.08333","-106.3","2797.1","TWIN LAKES EVAPORATI, CO US","0.8","3,0","11",",0","9",",0","0",",0","0",",0","0",",0","0","2,0","3","2,0","0","1,0","25","1,0","0","1,0","-1.1","2,0,11,+","0",",,0,31,+","0",",,0,31,+","12.7",",,0,30,","30.0","1,0,29,+","182.0",",,,0","100.2","","100.2","1,0","9.75",",,,0","24.64",",,,0","41.2",",,,0","0",",,,0","14.89","3,0","24.90","1,,,0","4.88","2,,,0","1696",",,,0"
"USC00058496","1965-08","39.08333","-106.3","2797.1","TWIN LAKES EVAPORATI, CO US","0.0",",0","9",",0","9",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","22",",0","0",",0","-3.9",",0,28,","0",",,0,31,+","0",",,0,31,+","17.0",",,0,01,","29.4",",0,14,","157.6","4,,,0","287.9","","187.7",",0","7.42","1,,,0","23.29",",,,0","57.5",",,,0","0",",,,0","12.28",",0","23.12",",,,0","1.44",",,,0","1405",",,,0"
"USC00058496","1965-09","39.08333","-106.3","2797.1","TWIN LAKES EVAPORATI, CO US","0.0",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","2",",0","0",",0","-6.1",",0,22,+","0",",,0,30,+","0",",,0,30,+","12.7",",,0,27,","22.2",",0,03,","97.0","2,,,0","600.4","","312.5",",0","4.32",",,,0","16.44",",,,0","45.9",",,,0","0",",,,0","7.92",",0","16.81",",,,0","-0.98",",,,0","2144",",,,0"
"USC00058496","1965-10","39.08333","-106.3","2797.1","TWIN LAKES EVAPORATI, CO US","0.0","1,0","4",",0","4",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0","1,0","7","1,0","0","1,0","-10.0",",0,29,+","0",",,0,31,+","0",",,0,31,+","12.7",",,0,17,+","25.0","1,0,11,","80.2","4,,,0","975.6","","375.2","1,0","2.72","1,,,0","14.15",",,,0","40.3",",,,0","0",",,,0","5.87","1,0","18.31","1,,,0","-6.57",",,,0","1939",",,,0"
"USC00058496","1966-07","39.08333","-106.3","2797.1","TWIN LAKES EVAPORATI, CO US","0.0",",0","12",",0","8",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","31",",0","0",",0","-2.2",",0,04,","0",",,0,31,+","0",",,0,31,+","11.7",",,0,18,","30.0",",0,27,+","","","98.4","","98.4",",0","9.54",",,,0","25.63",",,,0","52.3",",,,0","0",",,,0","15.16",",0","27.19",",,,0","3.13",",,,0","1213","1,,,0"
