"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00357670","1960-11","42.28333","-123.7","458.1","SELMA 4 W, OR US","","","","","","","","","","","","","","","","","","","","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00357670","1960-12","42.28333","-123.7","458.1","SELMA 4 W, OR US","","","0.0","2,0","13",",0","8",",0","3",",0","0",",0","0",",0","0","1,0","20","1,0","0","2,0","0","2,0","0","2,0","16","","","","-6.1","1,0,08,","0",",,0,31,+","0",",,0,31,+","42.9",",,0,18,","12.8","2,0,19,","410.4","2,0","171.9",",,,0","0",",,,0","4.19","2,0","8.63","2,,,0","-0.26","1,,,0"
"USC00357670","1961-01","42.28333","-123.7","458.1","SELMA 4 W, OR US","0.0","","0.0",",0","15",",0","11",",0","3",",0","0",",0","0",",0","0",",0","11",",0","0",",0","0",",0","0",",0","14","","","","-7.8",",0,04,+","0",",,0,31,+","0",",,0,31,+","51.8",",,0,31,","16.7",",0,17,","383.7",",0","217.9",",,,0","0",",,,0","5.95",",0","11.10",",,,0","0.81",",,,0"
"USC00357670","1961-02","42.28333","-123.7","458.1","SELMA 4 W, OR US","0.0","","0.0",",0","21",",0","17",",0","5",",0","0",",0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","10","","1","","-1.1",",0,25,+","0",",,0,28,+","0",",,0,28,+","75.2",",,0,10,","16.7",",0,20,","311.5",",0","383.0",",,,0","0",",,,0","7.21",",0","11.57",",,,0","2.85",",,,0"
"USC00357670","1961-03","42.28333","-123.7","458.1","SELMA 4 W, OR US","0.0","","0.0","3,0","19","2,0","18","2,0","6","2,0","0",",0","0",",0","0","2,0","6","2,0","0","2,0","1","2,0","0","2,0","8","","","","-1.7","2,0,28,+","0",",,0,31,+","0",",,0,31,+","38.1","2,,0,17,","21.7","2,0,29,","324.5","2,0","405.4",",a,,0","0",",,,0","6.81","3,0","11.70","2,,,0","1.92","2,,,0"
"USC00357670","1961-04","42.28333","-123.7","458.1","SELMA 4 W, OR US","0.0","","0.0","2,0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0","2,0","9","2,0","0","2,0","","","","","-1.7",",0,14,","0",",,0,30,+","0",",T,0,18,","22.9",",,0,21,","25.6","2,0,02,","230.8","2,0","76.0",",,,0","0",",T,,0","10.22","2,0","17.90","2,,,0","2.53",",,,0"
"USC00357670","1961-05","42.28333","-123.7","458.1","SELMA 4 W, OR US","2.5","","2.5","1,0","12",",0","6",",0","2",",0","0",",0","0",",0","0","1,0","1","1,0","0",",0","12",",0","0",",0","3","","1","","0.0","1,0,04,","0",",,0,31,+","0",",,0,31,+","43.2",",,0,10,","31.1",",0,19,","193.1",",0","121.7",",,,0","0",",,,0","12.03","1,0","19.01",",,,0","5.05","1,,,0"
