"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1PAMT0123","2021-01","40.1162","-75.1652","83.8","GLENSIDE 1.1 NW, PA US","5",",N","5",",N","0",",N","","","","","22.4",",,N,02,","45.3",",,,N"
"US1PAMT0123","2021-02","40.1162","-75.1652","83.8","GLENSIDE 1.1 NW, PA US","15",",N","11",",N","1",",N","23","5,N","279","5,,N,20,+","41.4",",,N,02,","153.0",",,,N"
"US1PAMT0123","2021-03","40.1162","-75.1652","83.8","GLENSIDE 1.1 NW, PA US","6","2,N","4","2,N","1","2,N","","","","","48.0","2,,N,25,","112.9","2,,,N"
"US1PAMT0123","2021-04","40.1162","-75.1652","83.8","GLENSIDE 1.1 NW, PA US","9","4,N","4","4,N","0","4,N","","","","","18.5","4,,N,12,","55.2","2,a,,N"
"US1PAMT0123","2021-05","40.1162","-75.1652","83.8","GLENSIDE 1.1 NW, PA US","9",",N","8",",N","1",",N","","","","","27.7",",,N,29,","90.8",",,,N"
"US1PAMT0123","2021-07","40.1162","-75.1652","83.8","GLENSIDE 1.1 NW, PA US","9","2,N","5","2,N","1","2,N","","","","","25.9","2,,N,18,","91.0","2,,,N"
"US1PAMT0123","2021-08","40.1162","-75.1652","83.8","GLENSIDE 1.1 NW, PA US","14","3,N","10","3,N","2","3,N","","","","","68.8","3,,N,19,","183.7","3,,,N"
"US1PAMT0123","2021-09","40.1162","-75.1652","83.8","GLENSIDE 1.1 NW, PA US","9","4,N","2","4,N","1","4,N","","","","","46.5","4,,N,24,","61.5","4,,,N"
"US1PAMT0123","2021-10","40.1162","-75.1652","83.8","GLENSIDE 1.1 NW, PA US","9",",N","6",",N","2",",N","","","","","39.4",",,N,26,","121.4",",,,N"
"US1PAMT0123","2021-11","40.1162","-75.1652","83.8","GLENSIDE 1.1 NW, PA US","8","5,N","2","5,N","0","5,N","","","","","6.4","5,,N,13,","21.3",",a,,N"
